Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"171Ander BarrenetxeaReal Sociedad, 24, M(LR)","Ander Barrenetxea Real Sociedad, 24, M(LR)",9(14),874,3,1,4,-,0.8,77.2,0.5,-,6.64
"172Hugo MalloCelta Vigo, 34, D(CR),M(R)","Hugo Mallo Celta Vigo, 34, D(CR),M(R)",26,2171,-,1,5,1,0.7,79.3,2.0,1,6.64
"173Óscar TrejoRayo Vallecano, 38, M(CLR),FW","Óscar Trejo Rayo Vallecano, 38, M(CLR),FW",28(6),2164,3,4,9,-,0.7,83.0,0.3,1,6.64
"174Chris RamosCadiz, 29, FW","Chris Ramos Cadiz, 29, FW",7(8),707,1,-,2,-,2.1,55.4,4.3,-,6.64
"175Thomas LemarAtletico, 30, AM(CLR)","Thomas Lemar Atletico, 30, AM(CLR)",17(10),1259,1,3,1,-,0.5,88.4,0.2,-,6.63
"176Mikel VesgaAthletic Club, 33, M(C)","Mikel Vesga Athletic Club, 33, M(C)",28(8),2576,3,3,5,-,0.8,84.2,1.8,-,6.63
"177Carlos ClercElche, 34, D(CL),M(L)","Carlos Clerc Elche, 34, D(CL),M(L)",31(1),2647,-,1,5,-,0.3,77.8,0.6,-,6.63
"178Borja IglesiasReal Betis, 33, FW","Borja Iglesias Real Betis, 33, FW",29(6),2385,15,3,2,1,1.8,76.0,0.7,2,6.63
"179Aimar OrozOsasuna, 24, AM(CL),FW","Aimar Oroz Osasuna, 24, AM(CL),FW",23(8),2023,3,6,6,-,0.7,80.3,0.5,3,6.63
"180Rodrigo RiquelmeGirona, 26, D(L),M(CL)","Rodrigo Riquelme Girona, 26, D(L),M(CL)",25(9),2188,4,4,1,-,1.6,75.9,0.3,2,6.63
"181Luis MillaGetafe, 31, M(C)","Luis Milla Getafe, 31, M(C)",22(5),1862,-,3,4,1,0.3,82.1,0.6,-,6.63
"182Martin ValjentMallorca, 30, D(C)","Martin Valjent Mallorca, 30, D(C)",30,2659,-,-,8,-,0.2,80.4,1.2,-,6.62
"183Memphis DepayAtletico, 32, AM(CL),FW","Memphis Depay Atletico, 32, AM(CL),FW",3(5),269,4,-,1,-,1.4,78.6,0.1,-,6.62
"184Carlos SolerValencia, 29, M(CLR)","Carlos Soler Valencia, 29, M(CLR)",3,243,1,-,-,-,1.7,84.1,0.3,1,6.62
"185NachoReal Madrid, 36, D(CLR)","Nacho Real Madrid, 36, D(CLR)",18(9),1632,1,1,7,-,0.3,93.0,1.3,-,6.62
"186Federico FernándezElche, 37, D(C)","Federico Fernández Elche, 37, D(C)",1,90,-,-,-,-,-,57.1,1.0,-,6.62
"187Álex ColladoElche, 27, AM(CR)","Álex Collado Elche, 27, AM(CR)",8(7),725,1,1,1,-,1.1,84.4,0.3,1,6.62
"188Eric GarcíaBarcelona, 25, D(CR),DMC","Eric García Barcelona, 25, D(CR),DMC",15(9),1414,1,-,3,-,0.3,91.0,1.0,-,6.62
"189Aihen MuñozReal Sociedad, 28, D(L)","Aihen Muñoz Real Sociedad, 28, D(L)",20(3),1758,-,1,2,-,0.3,80.2,1.0,-,6.62
"190Cenk ÖzkacarValencia, 25, D(CL)","Cenk Özkacar Valencia, 25, D(CL)",14(3),1364,-,-,1,-,0.6,84.3,2.9,-,6.62
"191Manu MorlanesMallorca, 27, DMC","Manu Morlanes Mallorca, 27, DMC",9(3),713,1,-,3,-,0.6,85.2,0.5,-,6.61
"192Kike BarjaOsasuna, 29, AM(LR)","Kike Barja Osasuna, 29, AM(LR)",15(12),1316,1,6,1,-,0.6,76.1,0.3,-,6.61
"193Álvaro AcevesReal Valladolid, 22, Goalkeeper","Álvaro Aceves Real Valladolid, 22, Goalkeeper",0(1),12,-,-,-,-,-,80.0,1.0,-,6.61
"194Léo BaptistãoAlmeria, 33, AM(CLR),FW","Léo Baptistão Almeria, 33, AM(CLR),FW",24(4),1746,5,2,7,-,1.6,67.9,1.0,3,6.61
"195Alejandro CatenaRayo Vallecano, 31, D(C)","Alejandro Catena Rayo Vallecano, 31, D(C)",35,3105,1,1,12,1,0.4,82.9,2.3,-,6.61
"196Aïssa MandiVillarreal, 34, D(CLR)","Aïssa Mandi Villarreal, 34, D(CLR)",16(5),1460,-,-,1,-,0.1,90.8,1.0,-,6.61
"197Brian OlivánEspanyol, 32, D(CL)","Brian Oliván Espanyol, 32, D(CL)",29(1),2413,1,7,7,-,0.5,70.1,0.6,-,6.6
"198César MontesEspanyol, 29, D(C)","César Montes Espanyol, 29, D(C)",18(2),1589,3,-,7,-,0.7,78.2,3.4,1,6.6
"199Dani RodríguezMallorca, 37, AM(CLR),FW","Dani Rodríguez Mallorca, 37, AM(CLR),FW",26(9),2115,3,6,8,-,0.7,82.0,0.3,2,6.6
"200José GrageraEspanyol, 25, DMC","José Gragera Espanyol, 25, DMC",5(4),461,1,-,2,-,0.4,85.5,1.3,-,6.6
"201Umar SadiqReal Sociedad, 29, FW","Umar Sadiq Real Sociedad, 29, FW",1(1),83,1,-,-,-,0.5,100.0,1.0,-,6.6
"202Carles PérezCelta Vigo, 28, M(CR),FW","Carles Pérez Celta Vigo, 28, M(CR),FW",23(12),2150,3,5,4,-,1.5,86.1,0.2,2,6.6
"203Jawad El YamiqReal Valladolid, 34, D(C)","Jawad El Yamiq Real Valladolid, 34, D(C)",19(6),1612,1,-,2,1,0.7,81.6,1.7,-,6.59
"204Théo BongondaCadiz, 30, AM(CLR)","Théo Bongonda Cadiz, 30, AM(CLR)",24(7),1951,4,3,2,-,1.4,76.1,0.5,1,6.59
"205Óscar ValentínRayo Vallecano, 31, DMC","Óscar Valentín Rayo Vallecano, 31, DMC",29(5),2564,-,-,11,-,0.4,81.9,0.8,-,6.59
"206Álex BaenaVillarreal, 24, AM(CL),FW","Álex Baena Villarreal, 24, AM(CL),FW",19(16),1947,6,2,11,1,1.8,81.6,0.1,2,6.59
"207Martín MontoyaReal Betis, 35, D(LR),M(R)","Martín Montoya Real Betis, 35, D(LR),M(R)",6,456,-,-,1,-,0.2,81.0,1.5,-,6.59
"208Chimy ÁvilaOsasuna, 32, AM(LR),FW","Chimy Ávila Osasuna, 32, AM(LR),FW",23(6),1724,8,2,7,1,2.3,60.4,1.2,3,6.59
"209Dani VivianAthletic Club, 26, D(C)","Dani Vivian Athletic Club, 26, D(C)",26(3),2374,1,-,8,1,0.4,81.5,1.4,-,6.59
"210Nico GonzálezValencia, 24, M(C)","Nico González Valencia, 24, M(C)",18(8),1410,1,1,1,-,0.5,87.4,1.0,-,6.59
"211Sergi GuardiolaCadiz, 34, FW","Sergi Guardiola Cadiz, 34, FW",14(3),1176,3,-,2,-,1.6,72.4,0.6,1,6.59
"212Álex CentellesAlmeria, 26, D(L)","Álex Centelles Almeria, 26, D(L)",12(4),1124,1,2,-,1,0.3,75.9,0.4,-,6.59
"213David AlabaReal Madrid, 33, D(CL),M(CL)","David Alaba Real Madrid, 33, D(CL),M(CL)",21(2),1841,1,3,3,-,0.6,89.3,0.5,-,6.58
"214Santiago BuenoGirona, 27, D(C)","Santiago Bueno Girona, 27, D(C)",34,3012,-,1,5,1,0.4,86.6,2.2,-,6.58
"215Tete MorenteElche, 29, M(CLR)","Tete Morente Elche, 29, M(CLR)",23(9),2073,4,-,5,-,1.4,80.8,1.1,1,6.58
"216Pepe ReinaVillarreal, 43, GK","Pepe Reina Villarreal, 43, GK",22,1980,-,-,2,-,-,77.4,0.1,-,6.58
"217Gonzalo MeleroAlmeria, 32, M(C),FW","Gonzalo Melero Almeria, 32, M(C),FW",24(3),1877,4,3,5,-,0.9,86.8,0.6,-,6.58
"218Edgar GonzálezReal Betis, 29, D(C),DMC","Edgar González Real Betis, 29, D(C),DMC",18(7),1770,-,-,4,2,0.4,89.1,2.0,-,6.58
"219Ferland MendyReal Madrid, 30, D(L),M(L)","Ferland Mendy Real Madrid, 30, D(L),M(L)",17(1),1359,-,1,2,-,0.1,92.6,0.4,-,6.58
"220Franco CerviCelta Vigo, 31, D(L),M(CLR)","Franco Cervi Celta Vigo, 31, D(L),M(CLR)",21(15),1898,-,4,2,1,0.6,77.6,0.3,-,6.57
"221FernandoSevilla, 38, D(C),DMC","Fernando Sevilla, 38, D(C),DMC",19(3),1581,-,1,3,1,0.3,88.7,0.9,-,6.57
"222Samu CastillejoValencia, 31, AM(CLR),FW","Samu Castillejo Valencia, 31, AM(CLR),FW",17(8),1371,4,-,7,-,1.5,84.7,0.3,-,6.57
"223Kike PérezReal Valladolid, 29, M(C)","Kike Pérez Real Valladolid, 29, M(C)",28(8),2319,1,2,9,-,1.3,79.3,0.9,-,6.57
"224Florian LejeuneRayo Vallecano, 34, D(C)","Florian Lejeune Rayo Vallecano, 34, D(C)",31,2570,4,-,4,3,1.3,79.1,1.9,1,6.57
"225Iván SánchezReal Valladolid, 33, AM(CR)","Iván Sánchez Real Valladolid, 33, AM(CR)",13(12),1122,1,1,-,-,0.7,84.4,0.1,1,6.57
"226RodriReal Betis, 25, AM(CLR)","Rodri Real Betis, 25, AM(CLR)",19(11),1610,2,3,-,-,0.5,89.9,0.1,1,6.57
"227IscoSevilla, 34, M(CLR),FW","Isco Sevilla, 34, M(CLR),FW",10(2),803,-,2,5,-,0.3,86.8,0.4,-,6.57
"228Miguel GutiérrezGirona, 24, D(L),M(LR)","Miguel Gutiérrez Girona, 24, D(L),M(LR)",27(7),2400,2,3,6,-,0.5,85.8,0.3,-,6.57
"229Iván FresnedaReal Valladolid, 21, D(R),M(R)","Iván Fresneda Real Valladolid, 21, D(R),M(R)",18(4),1776,-,-,3,-,0.2,80.7,0.4,-,6.56
"230Martin BraithwaiteEspanyol, 34, AM(CLR),FW","Martin Braithwaite Espanyol, 34, AM(CLR),FW",29(2),2468,10,2,5,1,1.9,68.9,1.5,2,6.56
"231SaúlAtletico, 31, D(CL),M(CLR)","Saúl Atletico, 31, D(CL),M(CLR)",11(20),1091,3,1,8,-,0.7,80.7,1.3,1,6.56
"232Nemanja MaksimovicGetafe, 31, M(C)","Nemanja Maksimovic Getafe, 31, M(C)",26(3),2069,-,-,3,-,0.6,78.7,1.6,-,6.55
"233Youssef En-NesyriSevilla, 28, FW","Youssef En-Nesyri Sevilla, 28, FW",17(14),1660,8,1,4,-,1.9,65.7,1.9,-,6.55
"234Samú CostaAlmeria, 25, DMC","Samú Costa Almeria, 25, DMC",22(10),1988,1,2,5,-,0.6,79.9,1.5,2,6.55
"235Geoffrey KondogbiaAtletico, 33, D(C),DMC","Geoffrey Kondogbia Atletico, 33, D(C),DMC",11(10),1001,-,2,5,-,0.5,89.4,0.6,-,6.55
"236Óliver TorresSevilla, 31, M(CLR)","Óliver Torres Sevilla, 31, M(CLR)",27(5),2149,3,1,2,-,0.7,81.6,0.2,2,6.55
"237LázaroAlmeria, 24, AM(CLR),FW","Lázaro Almeria, 24, AM(CLR),FW",7(12),711,6,-,1,-,1.3,80.3,0.3,1,6.55
"238Iván MartínGirona, 27, M(CR)","Iván Martín Girona, 27, M(CR)",18(6),1592,3,3,2,-,0.8,85.1,0.5,-,6.55
"239Ansu FatiBarcelona, 23, AM(CL),FW","Ansu Fati Barcelona, 23, AM(CL),FW",12(24),1382,7,3,3,-,1.7,84.8,0.2,-,6.55
"240Borja GarcíaGirona, 35, AM(CL)","Borja García Girona, 35, AM(CL)",10(1),686,1,-,1,-,0.7,82.1,0.5,-,6.55
"241Axel WitselAtletico, 37, D(C),M(C)","Axel Witsel Atletico, 37, D(C),M(C)",25(8),2255,-,-,2,1,0.3,92.7,1.2,-,6.55
"242Íñigo LekueAthletic Club, 32, D(LR),M(LR)","Íñigo Lekue Athletic Club, 32, D(LR),M(LR)",14(6),1323,-,1,1,-,0.5,81.0,0.9,-,6.54
"243Asier IllarramendiReal Sociedad, 36, M(C)","Asier Illarramendi Real Sociedad, 36, M(C)",13(11),1077,1,-,5,-,0.5,86.2,0.7,-,6.54
"244Damián SuárezGetafe, 37, D(R),M(R)","Damián Suárez Getafe, 37, D(R),M(R)",26(2),1961,1,1,7,-,0.2,67.0,0.5,-,6.54
"245Sergio CamelloRayo Vallecano, 25, FW","Sergio Camello Rayo Vallecano, 25, FW",27(11),2412,6,5,2,-,2,78.6,0.7,1,6.54
"246Jorge CuencaVillarreal, 26, D(CL)","Jorge Cuenca Villarreal, 26, D(CL)",5(5),503,-,-,1,-,0.4,87.4,1.5,-,6.54
"247Sergio HerreraOsasuna, 32, GK","Sergio Herrera Osasuna, 32, GK",17,1530,-,-,3,-,-,60.1,0.1,-,6.54
"248Javi SánchezReal Valladolid, 29, D(C)","Javi Sánchez Real Valladolid, 29, D(C)",28(4),2395,1,-,11,-,0.3,82.5,1.4,-,6.54
"249Fernando PachecoAlmeria, 33, GK","Fernando Pacheco Almeria, 33, GK",1,90,-,-,-,-,-,59.1,-,-,6.54
"250Ramon TerratsVillarreal, 25, M(CLR)","Ramon Terrats Villarreal, 25, M(CLR)",11(5),824,1,1,1,-,0.9,87.3,0.4,1,6.54
"251Álex SolaReal Sociedad, 26, D(R),M(LR)","Álex Sola Real Sociedad, 26, D(R),M(LR)",3(7),346,-,-,1,-,0.4,81.0,0.7,-,6.54
"252Luis PérezReal Valladolid, 31, D(R),M(R)","Luis Pérez Real Valladolid, 31, D(R),M(R)",15(3),1216,-,1,2,-,0.2,80.0,0.4,1,6.54
"253Giorgi MamardashviliValencia, 25, GK","Giorgi Mamardashvili Valencia, 25, GK",38,3420,-,-,3,-,-,59.9,0.2,2,6.54
"254Ivan RakiticSevilla, 38, M(CL)","Ivan Rakitic Sevilla, 38, M(CL)",21(10),1791,1,3,3,1,1,83.6,0.6,1,6.54
"255Manu SánchezOsasuna, 25, D(L),M(L)","Manu Sánchez Osasuna, 25, D(L),M(L)",22(9),2117,-,2,3,-,0.3,81.5,0.5,-,6.54
"256MarcãoSevilla, 29, D(C)","Marcão Sevilla, 29, D(C)",4(1),374,-,-,2,-,-,87.0,1.6,-,6.53
"257Érik LamelaSevilla, 34, AM(CLR),FW","Érik Lamela Sevilla, 34, AM(CLR),FW",20(12),1847,6,-,8,1,1.5,79.8,0.5,-,6.53
"258Bryan GilSevilla, 25, M(CLR)","Bryan Gil Sevilla, 25, M(CLR)",10(7),921,2,2,4,-,1,82.2,0.2,-,6.53
"259Rubén PeñaOsasuna, 34, D(LR),M(LR),FW","Rubén Peña Osasuna, 34, D(LR),M(LR),FW",14(6),1282,-,1,2,1,0.6,73.2,0.7,1,6.53
"260Lucas RosaReal Valladolid, 26, D(LR)","Lucas Rosa Real Valladolid, 26, D(LR)",11(6),930,-,1,3,-,0.4,74.7,0.9,-,6.53
"261Djené DakonamGetafe, 34, D(CR),DMC","Djené Dakonam Getafe, 34, D(CR),DMC",33,2847,-,1,10,1,0.3,77.5,1.6,-,6.53
"262Diego MariñoAlmeria, 35, GK","Diego Mariño Almeria, 35, GK",0(1),45,-,-,-,-,-,85.7,-,-,6.53
"263Iker BenitoOsasuna, 23, Forward","Iker Benito Osasuna, 23, Forward",2(2),176,-,-,-,-,-,77.1,0.3,-,6.53
"264Julen AgirrezabalaAthletic Club, 25, GK","Julen Agirrezabala Athletic Club, 25, GK",7(1),675,-,-,-,-,-,66.8,0.1,-,6.53
"265Srdjan BabicAlmeria, 30, D(C)","Srdjan Babic Almeria, 30, D(C)",33(1),2999,3,-,5,-,0.3,85.8,2.1,-,6.53
"266Marcos AlonsoBarcelona, 35, D(CL),M(L)","Marcos Alonso Barcelona, 35, D(CL),M(L)",11(13),1163,1,-,3,-,0.3,90.9,1.1,-,6.53
"267Antonio RüdigerReal Madrid, 33, D(CLR)","Antonio Rüdiger Real Madrid, 33, D(CLR)",26(7),2411,1,-,1,-,0.7,92.1,1.1,-,6.53
"268Rodrigo ElyAlmeria, 32, D(C)","Rodrigo Ely Almeria, 32, D(C)",36,3158,-,1,8,1,0.5,81.5,2.2,-,6.52
"269MonchuReal Valladolid, 26, DMC","Monchu Real Valladolid, 26, DMC",24(10),2030,3,2,10,-,1.1,83.2,0.5,1,6.52
"270Joaquín FernándezReal Valladolid, 29, D(C),DMC","Joaquín Fernández Real Valladolid, 29, D(C),DMC",24(3),2158,1,-,4,-,0.4,83.2,2,1,6.52
"271Jaume CostaMallorca, 38, D(LR),M(L)","Jaume Costa Mallorca, 38, D(LR),M(L)",30(2),2610,-,1,11,-,0.3,74.7,0.9,-,6.52
"272Jorge MeréCadiz, 29, D(C)","Jorge Meré Cadiz, 29, D(C)",6(4),600,-,-,-,-,0.4,83.3,1.6,-,6.52
"273Yan CoutoGirona, 23, D(R),M(R)","Yan Couto Girona, 23, D(R),M(R)",12(13),1154,1,2,3,-,0.3,78.8,-,-,6.52
"274Alex TellesSevilla, 33, D(CL),M(L)","Alex Telles Sevilla, 33, D(CL),M(L)",15(12),1428,-,2,6,-,0.4,81.1,1,-,6.52
"275Agustín MarchesínCelta Vigo, 38, GK","Agustín Marchesín Celta Vigo, 38, GK",19,1710,-,-,3,-,-,67.4,0.2,-,6.52
"276Gorka GuruzetaAthletic Club, 29, FW","Gorka Guruzeta Athletic Club, 29, FW",17(13),1421,6,1,2,-,1.7,73.4,1,2,6.52
"277Manu BuenoSevilla, 21, M(C)","Manu Bueno Sevilla, 21, M(C)",2,150,-,-,-,-,0.5,78.8,0.5,-,6.52
"278Javi PuadoEspanyol, 27, AM(CLR),FW","Javi Puado Espanyol, 27, AM(CLR),FW",25(12),2350,7,2,4,-,1.5,79.9,0.6,-,6.51
"279Andrés GuardadoReal Betis, 39, D(L),M(CL)","Andrés Guardado Real Betis, 39, D(L),M(CL)",16(10),1376,1,1,7,-,0.3,85.2,0.7,-,6.51
"280Óscar PlanoReal Valladolid, 35, AM(CLR),FW","Óscar Plano Real Valladolid, 35, AM(CLR),FW",22(11),2048,1,1,3,-,0.9,75.4,1,-,6.51
"281Brian OcampoCadiz, 26, AM(L)","Brian Ocampo Cadiz, 26, AM(L)",15(3),1129,1,1,2,-,0.7,78.2,0.4,1,6.51
"282Juan IglesiasGetafe, 27, D(CLR),M(R)","Juan Iglesias Getafe, 27, D(CLR),M(R)",21(11),2144,1,-,8,-,0.7,61.4,0.5,-,6.51
"283Ángel CorreaAtletico, 31, AM(CLR),FW","Ángel Correa Atletico, 31, AM(CLR),FW",13(22),1449,9,1,2,1,1.2,81.1,0.1,2,6.5
"284Domingos DuarteGetafe, 31, D(C)","Domingos Duarte Getafe, 31, D(C)",30(1),2658,-,2,9,1,0.5,77.1,1.5,1,6.5
"285Jon PachecoReal Sociedad, 25, D(C)","Jon Pacheco Real Sociedad, 25, D(C)",12(5),1189,-,1,2,-,0.2,90.0,1.8,-,6.5
"286Borja MayoralGetafe, 29, AM(R),FW","Borja Mayoral Getafe, 29, AM(R),FW",33(2),2775,8,2,4,-,1.5,78.1,1.0,2,6.5
"287Giovanni GonzálezMallorca, 31, D(CR)","Giovanni González Mallorca, 31, D(CR)",10(6),924,-,2,5,-,0.3,79.7,0.8,-,6.5
"288Rubén AlcarazCadiz, 34, DMC","Rubén Alcaraz Cadiz, 34, DMC",22(9),2047,3,-,9,1,1.1,81.3,1.0,1,6.5
"289Gastón ÁlvarezGetafe, 26, D(CL)","Gastón Álvarez Getafe, 26, D(CL)",16(6),1504,2,-,8,1,0.2,62.6,1.4,-,6.5
"290Darwin MachísReal Valladolid, 33, AM(LR)","Darwin Machís Real Valladolid, 33, AM(LR)",7(4),599,-,1,1,-,1.7,73.4,0.2,1,6.5
"291Fran BeltránCelta Vigo, 27, DMC","Fran Beltrán Celta Vigo, 27, DMC",33(3),2864,-,2,4,-,0.7,90.1,0.5,-,6.49
"292Andoni GorosabelReal Sociedad, 29, D(R),M(R)","Andoni Gorosabel Real Sociedad, 29, D(R),M(R)",19(8),1712,-,-,3,-,0.5,86.7,0.7,1,6.49
"293Leandro CabreraEspanyol, 34, D(CL)","Leandro Cabrera Espanyol, 34, D(CL)",31(1),2673,-,1,8,2,0.7,73.3,1.9,-,6.48
"294Víctor RuizReal Betis, 37, D(C)","Víctor Ruiz Real Betis, 37, D(C)",5(5),557,-,-,-,-,0.1,85.2,1.7,-,6.48
"295Óscar RodríguezCelta Vigo, 27, AM(CLR),FW","Óscar Rodríguez Celta Vigo, 27, AM(CLR),FW",19(14),1772,2,-,6,-,1.3,84.3,0.3,-,6.48
"296Ferran TorresBarcelona, 26, AM(LR),FW","Ferran Torres Barcelona, 26, AM(LR),FW",14(19),1385,4,2,5,1,1.2,81.2,0.3,1,6.48
"297Álex PozoAlmeria, 27, D(R),M(R)","Álex Pozo Almeria, 27, D(R),M(R)",20(10),1878,-,3,2,-,0.3,73.0,0.4,-,6.48
"298José Luis MoralesVillarreal, 38, D(R),M(CLR),FW","José Luis Morales Villarreal, 38, D(R),M(CLR),FW",11(18),1205,7,-,2,-,1.4,73.5,0.3,-,6.48
"299Jørgen Strand LarsenCelta Vigo, 26, FW","Jørgen Strand Larsen Celta Vigo, 26, FW",20(12),1713,4,4,4,-,1.3,69.4,1.3,1,6.48
"300Unai SimónAthletic Club, 28, GK","Unai Simón Athletic Club, 28, GK",31,2746,-,-,2,-,-,68.4,-,1,6.48
"301Mauro ArambarriGetafe, 30, M(C)","Mauro Arambarri Getafe, 30, M(C)",13,1000,-,1,3,1,0.6,82.3,1.2,-,6.48
"302Stefan MitrovicGetafe, 35, D(C)","Stefan Mitrovic Getafe, 35, D(C)",18(4),1678,-,-,4,-,-,79.0,1.7,-,6.48
"303Edu ExpósitoEspanyol, 29, M(C)","Edu Expósito Espanyol, 29, M(C)",13(15),1165,2,2,3,1,0.7,79.1,0.5,1,6.47
"304Toni VillaGirona, 31, AM(CLR)","Toni Villa Girona, 31, AM(CLR)",12(12),896,1,3,2,-,0.7,81.9,0.1,2,6.47
"305Dani GarcíaAthletic Club, 35, DMC","Dani García Athletic Club, 35, DMC",18(7),1492,-,2,6,-,0.4,79.9,0.8,-,6.47
"306Rubén SánchezEspanyol, 25, D(R),M(R)","Rubén Sánchez Espanyol, 25, D(R),M(R)",9(9),894,-,2,1,-,0.5,77.0,0.8,-,6.47
"307Mohamed-Ali ChoReal Sociedad, 22, AM(CR),FW","Mohamed-Ali Cho Real Sociedad, 22, AM(CR),FW",5(14),580,1,2,1,-,1.2,73.9,0.3,1,6.47
"308Andrii LuninReal Madrid, 27, GK","Andrii Lunin Real Madrid, 27, GK",7,630,-,-,-,-,-,88.5,-,-,6.46
"309Hugo GuillamónValencia, 26, D(C),DMC","Hugo Guillamón Valencia, 26, D(C),DMC",19(6),1634,1,4,5,-,0.2,84.4,0.8,-,6.46
"310Lucas OlazaReal Valladolid, 31, D(L),M(L)","Lucas Olaza Real Valladolid, 31, D(L),M(L)",16(7),1497,-,1,3,-,0.2,80.4,1.2,-,6.46
"311Luis HernándezCadiz, 37, D(CR)","Luis Hernández Cadiz, 37, D(CR)",35,3150,-,-,6,1,0.2,79.5,1.1,-,6.46
"312Álvaro AguadoReal Valladolid, 29, M(C)","Álvaro Aguado Real Valladolid, 29, M(C)",18(16),1887,1,2,3,-,0.6,85.2,0.4,-,6.46
"313Unai GarcíaOsasuna, 34, D(C)","Unai García Osasuna, 34, D(C)",20(1),1718,-,1,6,1,0.2,80.0,1.8,-,6.46
"314Óscar MinguezaCelta Vigo, 26, D(CLR),M(LR)","Óscar Mingueza Celta Vigo, 26, D(CLR),M(LR)",13(8),1285,-,-,2,-,0.2,83.3,0.4,-,6.46
"315Jesús NavasSevilla, 40, D(R),M(R)","Jesús Navas Sevilla, 40, D(R),M(R)",21(11),1980,-,-,5,-,0.3,81.2,0.5,-,6.46
"316Paul AkouokouReal Betis, 28, DMC","Paul Akouokou Real Betis, 28, DMC",3(9),442,-,-,3,-,0.3,93.5,0.5,-,6.45
"317Nacho VidalOsasuna, 31, D(R)","Nacho Vidal Osasuna, 31, D(R)",15(5),1250,-,-,4,-,0.5,75.9,1.5,-,6.45
"318Yangel HerreraGirona, 28, M(C)","Yangel Herrera Girona, 28, M(C)",12(8),966,2,2,4,-,1.2,82.8,0.9,-,6.45
"319Javi HernándezGirona, 27, D(CL)","Javi Hernández Girona, 27, D(CL)",13(12),1117,1,2,3,-,0.6,82.1,0.4,-,6.45
"320Fernando CaleroEspanyol, 30, D(C),DMC","Fernando Calero Espanyol, 30, D(C),DMC",20(7),1618,-,1,6,-,0.3,81.8,1.3,-,6.45
"321Luca KoleoshoEspanyol, 21, AM(LR)","Luca Koleosho Espanyol, 21, AM(LR)",0(4),54,1,-,-,-,0.3,72.0,-,-,6.45
"322Karim RekikSevilla, 31, D(CL)","Karim Rekik Sevilla, 31, D(CL)",15(1),1185,1,1,2,-,0.5,92.0,1.4,-,6.44
"323Raúl de TomásRayo Vallecano, 31, FW","Raúl de Tomás Rayo Vallecano, 31, FW",9(10),804,4,-,2,-,2.3,76.7,0.6,-,6.44
"324Haris SeferovicCelta Vigo, 34, AM(LR),FW","Haris Seferovic Celta Vigo, 34, AM(LR),FW",10(8),889,3,1,3,-,0.7,67.7,1.1,-,6.44
"325FaliCadiz, 32, D(C),DMC","Fali Cadiz, 32, D(C),DMC",22(3),1722,-,-,6,-,0.4,77.1,1.1,-,6.44
"326Stole DimitrievskiRayo Vallecano, 32, GK","Stole Dimitrievski Rayo Vallecano, 32, GK",37,3325,-,-,4,-,-,53.7,0.2,3,6.44
"327Lisandro MagallánElche, 32, D(C)","Lisandro Magallán Elche, 32, D(C)",11(3),903,-,-,-,1,0.4,83.5,1.2,-,6.44
"328Kiko FemeníaVillarreal, 35, D(LR),M(R)","Kiko Femenía Villarreal, 35, D(LR),M(R)",13(7),1137,-,-,-,-,0.1,89.5,0.5,-,6.44
"329Jon MoncayolaOsasuna, 27, D(R),M(CR)","Jon Moncayola Osasuna, 27, D(R),M(CR)",25(12),2445,1,3,6,-,1,81.6,0.5,-,6.44
"330Rubén GarcíaOsasuna, 32, M(CLR),FW","Rubén García Osasuna, 32, M(CLR),FW",11(18),1152,2,2,2,-,0.7,79.7,0.4,-,6.44
"331Dani CarvajalReal Madrid, 34, D(R)","Dani Carvajal Real Madrid, 34, D(R)",20(7),1788,-,2,6,1,0.4,87.1,0.4,-,6.44
"332Iván BalliuRayo Vallecano, 34, D(LR),M(R)","Iván Balliu Rayo Vallecano, 34, D(LR),M(R)",37,3237,-,-,6,-,0.2,79.8,0.8,-,6.44
"333Jesús CoronaSevilla, 33, D(R),M(CLR),FW","Jesús Corona Sevilla, 33, D(R),M(CLR),FW",1(3),110,1,-,-,-,0.3,84.2,-,-,6.44
"334Ronaël Pierre-GabrielEspanyol, 27, D(CLR),M(R)","Ronaël Pierre-Gabriel Espanyol, 27, D(CLR),M(R)",2(6),239,1,-,-,1,0.3,78.8,0.5,-,6.43
"335Gabriel PaulistaValencia, 35, D(CR)","Gabriel Paulista Valencia, 35, D(CR)",18(3),1508,1,-,2,2,0.7,84.1,2,-,6.43
"336Denis SuárezEspanyol, 32, M(CLR)","Denis Suárez Espanyol, 32, M(CLR)",11(7),950,-,-,2,-,0.2,77.1,0.2,-,6.43
"337FelipeAtletico, 36, D(C)","Felipe Atletico, 36, D(C)",2(1),193,-,-,-,-,0.3,92.3,2,-,6.43
"338Johan MojicaElche, 33, D(L),M(L)","Johan Mojica Elche, 33, D(L),M(L)",3,270,-,-,2,-,1.0,75.0,1.3,-,6.43
"339Jorge PascualVillarreal, 23, Forward","Jorge Pascual Villarreal, 23, Forward",0(2),8,1,-,-,-,0.5,62.5,-,-,6.43
"340Munir El HaddadiGetafe, 30, AM(CLR),FW","Munir El Haddadi Getafe, 30, AM(CLR),FW",10(18),1149,3,1,4,-,1.1,69.4,1,-,6.43
"341JosanElche, 36, D(R),M(R)","Josan Elche, 36, D(R),M(R)",9(17),1070,1,3,3,-,0.2,84.7,0.2,-,6.43
