Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"377Julien PonceauLorient, 25, AM(C)","Julien Ponceau Lorient, 25, AM(C)",20(11),1663,1,4,1,-,0.5,83.7,0.3,-,6.39
"378Oumar GonzalezAC Ajaccio, 28, D(C)","Oumar Gonzalez AC Ajaccio, 28, D(C)",29(1),2579,-,-,10,-,0.4,81.8,2.1,-,6.39
"379Souleyman DoumbiaAngers, 29, D(L),M(L)","Souleyman Doumbia Angers, 29, D(L),M(L)",21(3),1793,-,-,2,1,0.3,80.5,0.8,-,6.39
"380Cyrille BayalaAC Ajaccio, 29, AM(R)","Cyrille Bayala AC Ajaccio, 29, AM(R)",25(8),2017,1,1,3,1,0.7,64.7,1.2,-,6.39
"381Akim ZedadkaLille, 30, D(R),M(R)","Akim Zedadka Lille, 30, D(R),M(R)",4(4),353,1,-,1,-,0.4,84.8,0.6,-,6.39
"382Arbër ZeneliReims, 31, AM(LR),FW","Arbër Zeneli Reims, 31, AM(LR),FW",12(11),1003,-,2,-,-,1.3,76.3,0.2,1,6.39
"383Billal BrahimiNice, 26, AM(CLR),FW","Billal Brahimi Nice, 26, AM(CLR),FW",5(21),786,3,2,-,-,0.8,83.2,0.1,1,6.39
"384Vincent SierroToulouse, 30, M(C)","Vincent Sierro Toulouse, 30, M(C)",7(8),662,-,-,3,-,0.5,82.3,0.6,-,6.39
"385Sacha DelayeMontpellier, 24, Forward","Sacha Delaye Montpellier, 24, Forward",0(3),17,1,-,-,-,0.7,50.0,0.3,-,6.39
"386Siriki DembéléAuxerre, 29, AM(CL),FW","Siriki Dembélé Auxerre, 29, AM(CL),FW",4(8),370,-,-,1,-,0.4,84.4,0.2,-,6.39
"387Moussa SissokoNantes, 36, M(CR)","Moussa Sissoko Nantes, 36, M(CR)",22(8),1923,2,-,3,-,0.6,81.0,0.8,1,6.38
"388Thierno BaldéTroyes, 23, D(R),M(R)","Thierno Baldé Troyes, 23, D(R),M(R)",25(6),2161,-,1,1,-,0.2,83.1,0.3,-,6.38
"389Alexandre CoeffAuxerre, 34, D(CR)","Alexandre Coeff Auxerre, 34, D(CR)",6(1),583,-,1,-,-,0.1,82.3,0.9,1,6.38
"390Matis CarvalhoMontpellier, 26, Goalkeeper","Matis Carvalho Montpellier, 26, Goalkeeper",1(1),134,-,-,-,-,-,35.4,0.5,-,6.38
"391Yoann CathlineLorient, 23, M(L)","Yoann Cathline Lorient, 23, M(L)",11(12),1085,1,1,-,-,1.1,72.9,0.1,-,6.38
"392Ibrahima NianeAngers, 27, AM(L),FW","Ibrahima Niane Angers, 27, AM(L),FW",15(1),1147,2,-,4,-,1.6,77.5,1.4,-,6.38
"393Abdallah SimaAngers, 24, AM(LR),FW","Abdallah Sima Angers, 24, AM(LR),FW",19(15),1833,5,1,-,-,1.1,76.1,1.3,-,6.38
"394Christophe HérelleBrest, 33, D(CR)","Christophe Hérelle Brest, 33, D(CR)",12(4),1060,-,-,2,-,0.2,86.3,0.7,-,6.38
"395Brayann PereiraAuxerre, 22, D(CR)","Brayann Pereira Auxerre, 22, D(CR)",2,180,-,-,-,-,-,81.5,1.5,-,6.38
"396Birger MelingRennes, 31, D(LR),DMC","Birger Meling Rennes, 31, D(LR),DMC",10(17),1200,-,1,3,1,-,86.2,0.5,-,6.37
"397Wout FaesReims, 28, D(CL)","Wout Faes Reims, 28, D(CL)",3,270,-,-,2,-,-,83.3,1.3,-,6.37
"398Bamba DiengMarseille, 26, AM(L),FW","Bamba Dieng Marseille, 26, AM(L),FW",1(9),188,1,-,1,-,1.1,61.9,0.9,1,6.37
"399Adrien HunouAngers, 32, AM(CLR),FW","Adrien Hunou Angers, 32, AM(CLR),FW",28(6),2248,4,1,2,-,1.3,78.0,0.6,-,6.37
"400Cédric HountondjiAngers, 32, D(C)","Cédric Hountondji Angers, 32, D(C)",35(1),3097,-,-,7,-,0.3,86.8,1.8,-,6.37
"401VítinhaMarseille, 26, AM(CL),FW","Vítinha Marseille, 26, AM(CL),FW",5(9),460,2,-,-,-,1.8,72.6,0.4,-,6.37
"402Eric BaillyMarseille, 32, D(CR)","Eric Bailly Marseille, 32, D(CR)",5(12),539,-,-,1,-,0.2,84.4,0.9,-,6.37
"403Tanguy ZoukrouTroyes, 22, D(C)","Tanguy Zoukrou Troyes, 22, D(C)",5(3),509,-,-,-,-,-,87.1,0.9,-,6.37
"404Pierrick CapelleAngers, 39, D(L),M(CLR)","Pierrick Capelle Angers, 39, D(L),M(CLR)",15(11),1424,-,3,8,-,0.6,86.6,0.5,-,6.36
"405Romain FaivreLyon, 27, AM(CLR)","Romain Faivre Lyon, 27, AM(CLR)",3(7),297,-,1,-,-,0.5,92.1,0.2,-,6.36
"406Franci BouebariStrasbourg, 22, Defender","Franci Bouebari Strasbourg, 22, Defender",0(2),74,-,-,-,-,-,57.1,0.5,-,6.36
"407Ismaël DialloAC Ajaccio, 29, D(L)","Ismaël Diallo AC Ajaccio, 29, D(L)",25(3),2183,-,-,9,1,0.1,76.0,0.9,-,6.36
"408Batista MendyAngers, 26, D(C),DMC","Batista Mendy Angers, 26, D(C),DMC",35,2871,-,-,6,1,0.4,86.7,0.8,-,6.35
"409Amine SalamaAngers, 25, FW","Amine Salama Angers, 25, FW",12(13),1245,3,1,1,-,1,75.9,0.3,-,6.35
"410Mitchell van BergenReims, 26, AM(LR),FW","Mitchell van Bergen Reims, 26, AM(LR),FW",6(22),889,-,1,1,-,0.9,78.7,0.2,-,6.35
"411Amine GouiriNice, 26, AM(CLR),FW","Amine Gouiri Nice, 26, AM(CLR),FW",3,228,-,-,-,-,1.7,78.8,1,-,6.35
"412Mickaël AlphonseAC Ajaccio, 36, D(LR)","Mickaël Alphonse AC Ajaccio, 36, D(LR)",14(12),1357,-,-,2,1,0.4,71.1,1.2,1,6.35
"413Moussa DiarraToulouse, 25, D(CL)","Moussa Diarra Toulouse, 25, D(CL)",12(11),1222,-,1,-,-,-,83.9,0.7,-,6.35
"414Denis GenreauToulouse, 26, AM(C)","Denis Genreau Toulouse, 26, AM(C)",7(13),654,-,1,3,-,0.4,78.2,0.3,-,6.35
"415Rémy DescampsNantes, 29, GK","Rémy Descamps Nantes, 29, GK",2,91,-,-,1,-,-,76.5,-,-,6.35
"416Jeff Reine-AdélaïdeTroyes, 28, AM(CLR),FW","Jeff Reine-Adélaïde Troyes, 28, AM(CLR),FW",3(3),233,-,1,-,-,0.7,82.8,0.5,-,6.34
"417João VictorNantes, 27, D(CR)","João Victor Nantes, 27, D(CR)",9(4),840,-,1,5,-,0.2,80.2,0.8,-,6.34
"418Komnen AndricClermont Foot, 30, FW","Komnen Andric Clermont Foot, 30, FW",16(18),1442,4,3,4,-,0.9,75.3,1.3,-,6.34
"419Ruben AguilarMonaco, 33, D(R),M(R)","Ruben Aguilar Monaco, 33, D(R),M(R)",14(6),1176,-,-,3,-,0.2,84.4,0.6,-,6.34
"420Maxime BusiReims, 26, D(LR),M(R)","Maxime Busi Reims, 26, D(LR),M(R)",11(10),1041,-,1,4,-,0.1,75.3,0.7,1,6.34
"421Khalil FayadMontpellier, 21, M(CL)","Khalil Fayad Montpellier, 21, M(CL)",7(17),707,-,2,1,1,0.3,84.8,0.1,-,6.34
"422Dennis AppiahNantes, 33, D(CLR),M(R)","Dennis Appiah Nantes, 33, D(CLR),M(R)",9(6),796,-,-,1,-,0.3,75.9,1.1,-,6.34
"423Bonke InnocentLorient, 30, DMC","Bonke Innocent Lorient, 30, DMC",14(11),1183,-,1,5,-,0.2,89.2,0.4,-,6.34
"424Erik Palmer-BrownTroyes, 29, D(C)","Erik Palmer-Brown Troyes, 29, D(C)",36(2),3194,-,-,5,-,0.3,84.7,1.5,-,6.34
"425Amin SarrLyon, 25, AM(L),FW","Amin Sarr Lyon, 25, AM(L),FW",6(7),537,1,1,-,-,0.5,75.2,0.8,-,6.33
"426Timothée PembéléPSG, 23, D(CR),M(R)","Timothée Pembélé PSG, 23, D(CR),M(R)",4(1),265,-,1,-,-,0.6,80.6,0.6,-,6.33
"427Florent OgierClermont Foot, 37, D(C)","Florent Ogier Clermont Foot, 37, D(C)",18(8),1695,-,1,4,-,0.1,79.4,1.1,-,6.33
"428Nordine KandilStrasbourg, 24, Forward","Nordine Kandil Strasbourg, 24, Forward",0(7),94,-,1,-,-,0.4,75.0,0.4,-,6.33
"429Jérôme BoatengLyon, 37, D(CR)","Jérôme Boateng Lyon, 37, D(CR)",6(2),432,-,-,-,-,-,80.6,0.9,-,6.33
"430Gauthier HeinAuxerre, 29, AM(CR)","Gauthier Hein Auxerre, 29, AM(CR)",23(12),1886,2,-,1,-,1.1,84.4,0.1,-,6.33
"431Azzedine OunahiMarseille, 26, M(CLR)","Azzedine Ounahi Marseille, 26, M(CLR)",1(6),117,1,-,-,-,0.4,92.6,-,-,6.32
"432Arnaud SouquetMontpellier, 34, D(CR),M(R)","Arnaud Souquet Montpellier, 34, D(CR),M(R)",3(9),355,-,-,1,-,0.1,75.7,0.8,-,6.32
"433Thomas ManganiAC Ajaccio, 38, M(C)","Thomas Mangani AC Ajaccio, 38, M(C)",14(12),1329,1,1,4,1,0.4,73.7,0.8,-,6.32
"434Moussa DembéléLyon, 29, FW","Moussa Dembélé Lyon, 29, FW",8(15),866,3,-,1,-,1.2,72.9,1.3,-,6.32
"435Benoît CostilAuxerre, 38, GK","Benoît Costil Auxerre, 38, GK",19,1710,-,-,-,-,-,66.5,0.1,-,6.32
"436Alexis Beka BekaNice, 25, DMC","Alexis Beka Beka Nice, 25, DMC",7(7),546,-,-,2,-,0.6,81.2,0.2,-,6.32
"437Enzo TchatoMontpellier, 23, D(R),M(R)","Enzo Tchato Montpellier, 23, D(R),M(R)",11(10),1094,1,1,1,-,0.2,76.4,0.8,-,6.32
"438Marcus CocoNantes, 29, D(R),M(LR),FW","Marcus Coco Nantes, 29, D(R),M(LR),FW",6(20),629,1,-,2,-,0.3,75.0,0.7,-,6.32
"439Malang SarrMonaco, 27, D(CL)","Malang Sarr Monaco, 27, D(CL)",8(5),713,-,-,3,-,0.1,89.3,1.2,-,6.32
"440Romain HamoumaAC Ajaccio, 39, M(CLR),FW","Romain Hamouma AC Ajaccio, 39, M(CLR),FW",14(5),1091,2,2,1,2,0.8,81.7,0.7,-,6.31
"441Papa YadeTroyes, 26, M(L)","Papa Yade Troyes, 26, M(L)",6(8),566,-,2,1,1,0.7,77.3,0.4,-,6.31
"442Farid El MelaliAngers, 28, D(R),M(LR)","Farid El Melali Angers, 28, D(R),M(LR)",9(8),809,-,-,1,-,0.6,70.9,0.2,-,6.31
"443M'Baye NiangAuxerre, 31, AM(LR),FW","M'Baye Niang Auxerre, 31, AM(LR),FW",17(13),1486,6,-,2,2,1.3,64.0,2.3,-,6.31
"444Warren Zaïre-EmeryPSG, 20, D(R),DMC,M(R)","Warren Zaïre-Emery PSG, 20, D(R),DMC,M(R)",8(18),919,2,-,1,-,0.3,92.0,0.1,-,6.31
"445Gelson MartinsMonaco, 30, M(LR)","Gelson Martins Monaco, 30, M(LR)",3(8),341,-,-,-,-,1.1,79.9,0.2,-,6.31
"446Mamadou SakhoMontpellier, 36, D(C)","Mamadou Sakho Montpellier, 36, D(C)",7(8),762,1,-,2,-,0.2,86.8,1.5,-,6.3
"447Julien Le CardinalLens, 28, D(C)","Julien Le Cardinal Lens, 28, D(C)",2(6),162,-,-,-,-,0.6,78.3,1.1,-,6.3
"448Clément VidalAC Ajaccio, 25, D(C)","Clément Vidal AC Ajaccio, 25, D(C)",21(5),1901,1,-,5,1,0.5,77.4,2.0,1,6.29
"449Ibrahim SalahRennes, 24, AM(L),FW","Ibrahim Salah Rennes, 24, AM(L),FW",1(12),218,-,-,-,-,0.5,80.4,0.2,-,6.29
"450Myron BoaduMonaco, 25, FW","Myron Boadu Monaco, 25, FW",3(9),290,3,-,-,-,0.6,67.9,0.9,-,6.29
"451Youssouf M'ChangamaAuxerre, 35, AM(C)","Youssouf M'Changama Auxerre, 35, AM(C)",11(15),1079,-,-,1,-,0.7,82.5,0.5,-,6.29
"452Mohamed BayoLille, 27, FW","Mohamed Bayo Lille, 27, FW",6(21),640,4,1,1,-,0.8,63.8,0.5,-,6.29
"453Eliot MatazoMonaco, 24, DMC","Eliot Matazo Monaco, 24, DMC",13(10),1176,1,-,2,-,0.2,81.8,0.4,-,6.29
"454Ayoub AmraouiNice, 21, Defender","Ayoub Amraoui Nice, 21, Defender",3(4),293,-,-,1,-,0.1,89.4,-,-,6.29
"455Maghnes AklioucheMonaco, 24, AM(CR),FW","Maghnes Akliouche Monaco, 24, AM(CR),FW",5(6),403,-,-,3,-,0.5,83.0,0.2,-,6.28
"456Steven FortèsLens, 34, D(C)","Steven Fortès Lens, 34, D(C)",0(1),6,-,-,-,-,-,33.3,1,-,6.28
"457Andy DelortNantes, 34, AM(R),FW","Andy Delort Nantes, 34, AM(R),FW",6(6),471,-,-,-,-,1.5,56.8,1,-,6.28
"458Jérémie BelaClermont Foot, 33, M(LR)","Jérémie Bela Clermont Foot, 33, M(LR)",7(12),737,1,1,-,-,0.6,72.2,0.1,-,6.28
"459Ismail JakobsMonaco, 26, D(L),M(L)","Ismail Jakobs Monaco, 26, D(L),M(L)",9(23),1102,-,2,3,-,0.4,69.1,1.6,-,6.27
"460Yanis CimignaniAC Ajaccio, 24, Midfielder","Yanis Cimignani AC Ajaccio, 24, Midfielder",3(5),276,-,-,-,-,0.8,69.9,-,-,6.27
"461Fallou FallReims, 22, D(C)","Fallou Fall Reims, 22, D(C)",0(1),31,-,-,1,-,-,92.3,-,-,6.27
"462Kévin DanoisAuxerre, 21, DMC","Kévin Danois Auxerre, 21, DMC",0(1),1,-,-,-,-,-,100.0,-,-,6.27
"463Carlos BalebaLille, 22, DMC","Carlos Baleba Lille, 22, DMC",5(14),472,-,-,3,1,0.6,83.6,0.4,-,6.27
"464Sada ThioubAngers, 30, D(R),M(LR)","Sada Thioub Angers, 30, D(R),M(LR)",11(16),1056,1,2,3,-,0.3,82.5,0.2,-,6.26
"465Andreas BruusTroyes, 27, D(R),M(R)","Andreas Bruus Troyes, 27, D(R),M(R)",18(9),1626,-,2,2,-,0.4,72.3,0.1,-,6.26
"466Rares IlieNice, 23, Midfielder","Rares Ilie Nice, 23, Midfielder",2(2),149,-,-,-,-,1,79.7,0.5,-,6.26
"467Kevin SpadanudaAC Ajaccio, 29, M(L)","Kevin Spadanuda AC Ajaccio, 29, M(L)",13(9),1069,-,1,3,-,0.3,81.5,0.2,-,6.26
"468Sébastien CorchiaNantes, 35, D(R),M(R)","Sébastien Corchia Nantes, 35, D(R),M(R)",6(16),775,-,1,3,-,0.2,76.9,0.5,-,6.26
"469Benjamin LeroyAC Ajaccio, 37, GK","Benjamin Leroy AC Ajaccio, 37, GK",32,2799,-,-,1,-,-,57.6,0.1,1,6.26
"470Marcin BulkaNice, 26, GK","Marcin Bulka Nice, 26, GK",2,180,-,-,-,-,-,76.8,-,-,6.26
"471Siriné DoucouréLorient, 24, FW","Siriné Doucouré Lorient, 24, FW",0(12),126,-,1,-,-,0.6,64.4,0.4,-,6.25
"472Ismaël BouraLens, 25, M(L)","Ismaël Boura Lens, 25, M(L)",0(9),85,-,-,-,-,0.2,80.4,0.1,-,6.25
"473Pablo SarabiaPSG, 33, D(L),M(CLR),FW","Pablo Sarabia PSG, 33, D(L),M(CLR),FW",3(11),364,-,-,1,-,0.4,82.8,-,-,6.25
"474Alexis Claude-MauriceNice, 27, AM(CL),FW","Alexis Claude-Maurice Nice, 27, AM(CL),FW",1(1),64,-,-,-,-,1,83.3,1,-,6.25
"475Ibrahim AmadouAngers, 33, D(C),DMC","Ibrahim Amadou Angers, 33, D(C),DMC",4(3),422,-,-,2,-,0.3,85.2,0.9,-,6.25
"476Oliver ZandénToulouse, 24, Defender","Oliver Zandén Toulouse, 24, Defender",1(4),143,-,-,-,-,0.4,68.5,0.4,-,6.25
"477Souleymane CisséClermont Foot, 23, Defender","Souleymane Cissé Clermont Foot, 23, Defender",0(2),35,-,-,-,-,0.5,72.7,0.5,-,6.25
"478Charles TraoréNantes, 34, D(L),M(L)","Charles Traoré Nantes, 34, D(L),M(L)",6(6),482,-,-,2,-,-,77.2,0.7,-,6.25
"479Islam SlimaniBrest, 37, FW","Islam Slimani Brest, 37, FW",11(5),989,1,1,5,-,0.9,72.5,1.4,-,6.25
"480Mathieu CoutadeurAC Ajaccio, 40, M(C)","Mathieu Coutadeur AC Ajaccio, 40, M(C)",22(5),1951,-,-,2,-,0.1,84.6,0.3,-,6.24
"481Riad NouriAC Ajaccio, 40, M(LR)","Riad Nouri AC Ajaccio, 40, M(LR)",16(17),1692,1,1,3,-,0.5,74.0,0.4,-,6.24
"482RuanAC Ajaccio, 27, Forward","Ruan AC Ajaccio, 27, Forward",0(3),23,-,-,-,-,0.7,92.9,-,-,6.24
"483Arial MendyClermont Foot, 31, D(L)","Arial Mendy Clermont Foot, 31, D(L)",1(4),218,-,-,-,-,0.4,73.1,1,-,6.23
"484Taïryk ArconteBrest, 22, Forward","Taïryk Arconte Brest, 22, Forward",1(3),126,-,-,-,-,0.5,60.0,0.8,-,6.23
"485Valère GermainMontpellier, 36, AM(CLR),FW","Valère Germain Montpellier, 36, AM(CLR),FW",5(26),673,2,-,1,1,0.6,69.4,1,-,6.23
"486Matthis AblineAuxerre, 23, AM(LR),FW","Matthis Abline Auxerre, 23, AM(LR),FW",8(11),803,2,1,1,-,1.4,69.4,0.6,-,6.23
"487Halid SabanovicAngers, 26, Defender","Halid Sabanovic Angers, 26, Defender",8(7),638,2,-,1,1,0.3,82.5,0.3,-,6.23
"488Lebo MothibaStrasbourg, 30, FW","Lebo Mothiba Strasbourg, 30, FW",3(16),428,3,-,-,-,0.5,79.6,0.5,-,6.22
"489Ado OnaiwuToulouse, 30, FW","Ado Onaiwu Toulouse, 30, FW",9(25),1073,2,1,-,-,0.6,76.2,1.1,-,6.22
"490Lukasz PorebaLens, 26, DMC","Lukasz Poreba Lens, 26, DMC",3(7),260,-,1,1,-,0.3,83.2,0.3,-,6.22
"491Matthis AblineRennes, 23, AM(LR),FW","Matthis Abline Rennes, 23, AM(LR),FW",0(11),97,1,-,-,-,0.5,53.8,0.1,-,6.22
"492Jonas MartinLille, 36, M(CL)","Jonas Martin Lille, 36, M(CL)",2(10),272,-,-,2,-,0.1,84.4,0.7,-,6.22
"493Ayman KariLorient, 21, AM(C)","Ayman Kari Lorient, 21, AM(C)",0(5),91,-,-,-,-,0.8,91.8,0.2,-,6.22
"494Loïs DionyAngers, 33, AM(L),FW","Loïs Diony Angers, 33, AM(L),FW",5(6),503,1,-,1,-,1.1,77.4,1.7,-,6.2
"495Abdoulaye BambaAngers, 36, D(CLR),M(R)","Abdoulaye Bamba Angers, 36, D(CLR),M(R)",12(9),1359,-,-,2,-,-,88.9,0.8,-,6.2
"496Gaëtan CharbonnierAuxerre, 37, AM(C),FW","Gaëtan Charbonnier Auxerre, 37, AM(C),FW",3(3),253,1,-,1,-,1.2,89.7,0.5,-,6.2
"497Iké UgboTroyes, 27, FW","Iké Ugbo Troyes, 27, FW",9(16),889,2,1,-,-,0.6,70.6,0.4,-,6.2
"498Serhou GuirassyRennes, 30, AM(L),FW","Serhou Guirassy Rennes, 30, AM(L),FW",0(1),22,-,-,-,-,2,100.0,-,-,6.2
"499Lorenz AssignonRennes, 25, D(R),M(R)","Lorenz Assignon Rennes, 25, D(R),M(R)",2(10),254,-,1,3,-,0.3,83.6,0.7,-,6.2
"500Mehdi Puch-HerrantzAC Ajaccio, 22, Midfielder","Mehdi Puch-Herrantz AC Ajaccio, 22, Midfielder",0(4),44,-,-,-,-,-,78.6,-,-,6.2
"501FábioNantes, 35, D(LR),M(R)","Fábio Nantes, 35, D(LR),M(R)",3(3),225,-,-,1,1,0.5,76.4,0.7,1,6.2
"502Ismaël GharbiPSG, 22, AM(L)","Ismaël Gharbi PSG, 22, AM(L)",0(6),53,-,-,1,-,0.5,88.9,-,-,6.2
"503Karol FilaStrasbourg, 27, D(CR),M(R)","Karol Fila Strasbourg, 27, D(CR),M(R)",0(2),46,-,-,-,-,0.5,86.1,-,-,6.19
"504Tony StrataAC Ajaccio, 21, D(R)","Tony Strata AC Ajaccio, 21, D(R)",1(2),136,-,-,1,-,-,76.7,-,-,6.18
"505Cédric AvinelAC Ajaccio, 39, D(C)","Cédric Avinel AC Ajaccio, 39, D(C)",19(5),1791,1,-,2,1,0.1,85.0,1.6,1,6.18
"506Theocharis TsingarasToulouse, 25, Midfielder","Theocharis Tsingaras Toulouse, 25, Midfielder",0(1),7,-,-,-,-,-,80.0,-,-,6.18
"507Justin KalumbaAngers, 21, D(L)","Justin Kalumba Angers, 21, D(L)",7,550,-,-,-,-,0.3,84.4,-,-,6.18
"508Gaël KakutaLens, 34, M(CLR),FW","Gaël Kakuta Lens, 34, M(CLR),FW",0(2),20,-,-,-,-,0.5,80.0,0.5,-,6.18
"509Amar FatahTroyes, 22, AM(CLR)","Amar Fatah Troyes, 22, AM(CLR)",0(1),19,-,-,-,-,-,60.0,-,-,6.17
"510Joe BryanNice, 32, D(L),M(CL)","Joe Bryan Nice, 32, D(L),M(CL)",2(4),177,-,-,3,-,0.2,80.7,-,-,6.17
"511Marin JakolisAngers, 29, Forward","Marin Jakolis Angers, 29, Forward",0(1),27,-,-,-,-,2,80.0,-,-,6.16
"512Martin AdelineReims, 22, Midfielder","Martin Adeline Reims, 22, Midfielder",0(5),102,-,-,2,-,0.2,70.0,1.2,-,6.16
"513Kyliane DongTroyes, 21, Forward","Kyliane Dong Troyes, 21, Forward",2(4),211,-,-,-,-,0.3,72.3,-,-,6.16
"514Flavius DaniliucNice, 24, D(CR)","Flavius Daniliuc Nice, 24, D(CR)",1(1),91,-,-,-,-,-,92.0,0.5,-,6.15
"515Théo PellenardAuxerre, 32, D(L)","Théo Pellenard Auxerre, 32, D(L)",1(1),99,-,-,-,-,0.5,57.9,0.5,-,6.15
"516Lohann DoucetNantes, 23, Midfielder","Lohann Doucet Nantes, 23, Midfielder",0(9),84,-,-,-,-,0.1,84.6,-,-,6.15
"517Qazim LaçiAC Ajaccio, 30, M(C)","Qazim Laçi AC Ajaccio, 30, M(C)",2(7),207,-,-,-,-,0.4,79.9,0.4,-,6.15
"518Derek Mazou-SackoTroyes, 21, DMC","Derek Mazou-Sacko Troyes, 21, DMC",0(1),16,-,-,-,-,-,80.0,1,-,6.15
"519Antonin BobichonAngers, 30, AM(CL)","Antonin Bobichon Angers, 30, AM(CL)",0(3),15,-,-,-,-,0.3,66.7,-,-,6.15
"520Axel CamblanBrest, 22, Midfielder","Axel Camblan Brest, 22, Midfielder",0(7),62,-,-,-,-,0.1,76.0,1,-,6.15
"521Ousmane CamaraAngers, 23, D(C)","Ousmane Camara Angers, 23, D(C)",6(3),521,-,-,2,-,0.1,91.4,1.1,-,6.15
"522Adil AouchicheLorient, 23, AM(CLR),FW","Adil Aouchiche Lorient, 23, AM(CLR),FW",1(10),242,-,-,-,-,0.7,83.6,-,-,6.14
"523Duje Caleta-CarMarseille, 29, D(C)","Duje Caleta-Car Marseille, 29, D(C)",0(1),7,-,-,-,-,-,100.0,1,-,6.14
"524Rémy DugimontAuxerre, 39, Forward","Rémy Dugimont Auxerre, 39, Forward",0(11),105,-,1,1,-,0.4,67.2,0.7,-,6.14
"525Mohamed AchiNantes, 24, Midfielder","Mohamed Achi Nantes, 24, Midfielder",0(2),34,-,-,-,-,0.5,90.0,-,-,6.14
"526Alexis TibidiTroyes, 22, Forward","Alexis Tibidi Troyes, 22, Forward",0(3),73,-,-,-,-,-,82.6,0.7,-,6.13
"527Ben TouréAC Ajaccio, 22, Forward","Ben Touré AC Ajaccio, 22, Forward",2(2),211,-,-,-,-,0.5,77.8,0.5,-,6.13
"528Samuel KoeberléReims, 21, Midfielder","Samuel Koeberlé Reims, 21, Midfielder",0(1),2,-,-,-,-,-,100.0,-,-,6.13
"529Yanis MassolinClermont Foot, 23, Midfielder","Yanis Massolin Clermont Foot, 23, Midfielder",0(6),54,-,-,-,-,0.2,76.9,0.3,-,6.13
"530Waniss TaïbiAngers, 24, AM(C)","Waniss Taïbi Angers, 24, AM(C)",1(10),180,-,-,1,-,0.1,89.9,0.2,-,6.13
"531Chrislain MatsimaLorient, 23, D(C)","Chrislain Matsima Lorient, 23, D(C)",2(4),223,-,-,-,-,0.2,85.0,0.5,-,6.13
"532Stredair AppuahNantes, 21, Forward","Stredair Appuah Nantes, 21, Forward",0(5),62,-,-,-,-,0.6,76.0,0.2,-,6.12
"533Ivane ChegraAC Ajaccio, 22, Midfielder","Ivane Chegra AC Ajaccio, 22, Midfielder",1(5),191,-,-,-,-,0.2,55.6,0.3,-,6.12
"534Noah HolmReims, 24, FW","Noah Holm Reims, 24, FW",2(6),189,-,-,1,-,0.3,62.8,0.5,-,6.12
"535Félix LemaréchalBrest, 22, M(C)","Félix Lemaréchal Brest, 22, M(C)",2(11),278,-,-,2,-,0.2,81.9,0.5,-,6.12
"536Mamadou DiakhonReims, 20, AM(L)","Mamadou Diakhon Reims, 20, AM(L)",0(2),20,-,-,-,-,0.5,100.0,-,-,6.12
"537Ilyés ChéttiAngers, 31, Defender","Ilyés Chétti Angers, 31, Defender",2(4),206,-,-,1,-,-,86.2,-,-,6.11
"538Jean-Mattéo BahoyaAngers, 20, AM(CL)","Jean-Mattéo Bahoya Angers, 20, AM(CL)",2(8),266,-,-,-,-,0.4,86.3,0.2,-,6.11
"539Brandon BaiyeClermont Foot, 25, DMC","Brandon Baiye Clermont Foot, 25, DMC",0(7),47,-,-,-,-,-,84.4,-,-,6.11
"540Junior KroupiLorient, 19, AM(C),FW","Junior Kroupi Lorient, 19, AM(C),FW",0(1),7,-,-,-,-,-,100.0,-,-,6.11
"541Marvin SenayaStrasbourg, 25, D(CR),M(R)","Marvin Senaya Strasbourg, 25, D(CR),M(R)",0(1),8,-,-,-,-,-,100.0,1.0,-,6.11
"542Rémy Labeau LascaryLens, 23, AM(L),FW","Rémy Labeau Lascary Lens, 23, AM(L),FW",0(10),112,-,-,-,-,0.3,88.5,0.3,-,6.11
"543Marlos MorenoTroyes, 29, AM(LR)","Marlos Moreno Troyes, 29, AM(LR)",0(2),11,-,-,-,-,-,75.0,0.5,-,6.11
"544El Chadaille BitshiabuPSG, 20, D(C)","El Chadaille Bitshiabu PSG, 20, D(C)",6(7),580,-,-,2,-,-,92.7,0.5,-,6.11
"545Veljko BirmancevicToulouse, 28, M(L),FW","Veljko Birmancevic Toulouse, 28, M(L),FW",2(23),427,-,-,-,-,0.5,69.8,0.1,-,6.11
"546Valentin AtanganaReims, 20, DMC","Valentin Atangana Reims, 20, DMC",2(5),170,-,-,-,-,0.1,85.1,0.4,-,6.11
"547Tristan DingoméTroyes, 35, M(C)","Tristan Dingomé Troyes, 35, M(C)",0(8),91,-,-,-,-,0.4,75.7,0.1,-,6.11
"548Dogan AlemdarRennes, 23, GK","Dogan Alemdar Rennes, 23, GK",4(2),406,-,-,1,-,-,62.3,0.3,-,6.11
"549Mohamed TouréReims, 22, FW","Mohamed Touré Reims, 22, FW",0(3),19,-,-,-,-,-,50.0,0.3,-,6.1
"550Kaj SierhuisReims, 27, FW","Kaj Sierhuis Reims, 27, FW",1(13),208,-,-,-,-,0.4,56.4,0.1,-,6.09
"551Abdoul Kader BambaNantes, 32, AM(LR)","Abdoul Kader Bamba Nantes, 32, AM(LR)",2(3),77,-,-,-,1,0.2,87.2,0.4,-,6.09
"552Patrick PentzReims, 29, GK","Patrick Pentz Reims, 29, GK",7,630,-,-,1,-,-,63.4,-,-,6.09
