Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"503Fran PérezValencia, 23, AM(LR)","Fran Pérez Valencia, 23, AM(LR)",4(22),554,-,-,1,-,0.2,81.6,0.2,-,6.17
"504Abde RebbachDeportivo Alaves, 27, AM(L)","Abde Rebbach Deportivo Alaves, 27, AM(L)",4(4),385,-,-,1,-,0.8,69.7,0.3,-,6.17
"505Moi GómezOsasuna, 31, M(CLR)","Moi Gómez Osasuna, 31, M(CLR)",6(20),780,-,-,1,-,0.2,82.8,0.3,-,6.17
"506Álvaro AguadoEspanyol, 29, M(C)","Álvaro Aguado Espanyol, 29, M(C)",4(12),438,-,1,3,-,0.6,80.2,0.2,-,6.16
"507Eric BaillyVillarreal, 32, D(CR)","Eric Bailly Villarreal, 32, D(CR)",8(4),620,-,-,2,1,0.3,87.7,0.9,-,6.16
"508Joseph AidooCelta Vigo, 30, D(C)","Joseph Aidoo Celta Vigo, 30, D(C)",0(1),1,-,-,-,-,-,85.7,-,-,6.16
"509Umar SadiqReal Sociedad, 29, FW","Umar Sadiq Real Sociedad, 29, FW",2(5),224,-,-,1,-,0.7,55.6,1.3,-,6.16
"510John PatrickGetafe, 22, DMC","John Patrick Getafe, 22, DMC",0(4),46,-,-,1,-,0.5,80.0,0.5,-,6.15
"511José ArnáizOsasuna, 31, AM(L),FW","José Arnáiz Osasuna, 31, AM(L),FW",1(14),122,-,-,-,-,0.4,81.0,0.1,-,6.15
"512Pau CabanesDeportivo Alaves, 21, Forward","Pau Cabanes Deportivo Alaves, 21, Forward",2(4),187,-,-,1,-,0.3,82.4,0.2,-,6.15
"513Endika BujanAthletic Club, 23, Forward","Endika Bujan Athletic Club, 23, Forward",0(1),6,-,-,-,-,-,100.0,-,-,6.15
"514Ferrán RuizGirona, 23, Defender","Ferrán Ruiz Girona, 23, Defender",0(1),17,-,-,-,-,-,50.0,-,-,6.15
"515Iker CórdobaValencia, 20, Defender","Iker Córdoba Valencia, 20, Defender",0(2),13,-,-,-,-,-,80.0,0.5,-,6.15
"516Nico SerranoAthletic Club, 23, Forward","Nico Serrano Athletic Club, 23, Forward",1(3),110,-,-,-,-,1.3,77.4,-,-,6.15
"517Luka RomeroDeportivo Alaves, 21, AM(R)","Luka Romero Deportivo Alaves, 21, AM(R)",2(4),197,-,-,-,-,0.3,79.5,0.3,-,6.15
"518HenriqueReal Valladolid, 32, D(L),M(L)","Henrique Real Valladolid, 32, D(L),M(L)",4(1),354,-,-,-,-,0.2,86.8,0.2,-,6.14
"519Abdón PratsMallorca, 33, FW","Abdón Prats Mallorca, 33, FW",3(21),438,2,-,4,-,0.6,67.0,0.8,-,6.14
"520Hugo GuillamónValencia, 26, D(C),DMC","Hugo Guillamón Valencia, 26, D(C),DMC",4(8),361,-,-,2,-,0.2,82.3,0.4,-,6.14
"521Thomas LemarAtletico, 30, AM(CLR)","Thomas Lemar Atletico, 30, AM(CLR)",0(5),80,-,-,-,-,0.4,85.9,-,-,6.14
"522Asier VillalibreDeportivo Alaves, 28, FW","Asier Villalibre Deportivo Alaves, 28, FW",2(14),323,1,1,2,-,0.6,65.7,1.4,-,6.14
"523Sergi CanósValencia, 29, M(LR)","Sergi Canós Valencia, 29, M(LR)",2(15),359,-,1,3,-,0.6,63.2,0.2,-,6.13
"524ChukiReal Valladolid, 21, M(C)","Chuki Real Valladolid, 21, M(C)",9(9),728,2,-,1,-,0.9,74.6,0.1,-,6.13
"525Sergi DomínguezBarcelona, 21, D(C)","Sergi Domínguez Barcelona, 21, D(C)",2(1),173,-,-,1,-,-,95.0,0.3,-,6.13
"526Iker MuñozOsasuna, 23, DMC","Iker Muñoz Osasuna, 23, DMC",4(19),601,-,1,2,-,0.5,80.0,0.5,-,6.13
"527Eray CömertReal Valladolid, 28, D(C),DMC","Eray Cömert Real Valladolid, 28, D(C),DMC",21(4),1783,-,-,6,-,0.4,88.0,0.8,-,6.13
"528Enzo LoiodiceLas Palmas, 25, DMC","Enzo Loiodice Las Palmas, 25, DMC",7(10),678,-,-,3,-,0.4,86.1,0.5,-,6.13
"529Max AaronsValencia, 26, D(R),M(R)","Max Aarons Valencia, 26, D(R),M(R)",1(3),120,-,-,2,-,-,76.0,0.5,-,6.13
"530Álex PadillaAthletic Club, 22, Goalkeeper","Álex Padilla Athletic Club, 22, Goalkeeper",3(2),320,-,-,-,-,-,49.5,0.2,-,6.12
"531Roberto LópezLeganes, 26, AM(C)","Roberto López Leganes, 26, AM(C)",3(10),389,-,1,-,-,0.5,81.6,0.2,-,6.12
"532Antonio CandelaReal Valladolid, 25, D(CR),M(R)","Antonio Candela Real Valladolid, 25, D(CR),M(R)",12,913,-,-,1,-,0.1,80.7,0.3,-,6.11
"533Martín TejónValencia, 22, Forward","Martín Tejón Valencia, 22, Forward",0(4),44,-,-,-,-,0.3,80.0,-,-,6.11
"534Jaime MataLas Palmas, 37, AM(L),FW","Jaime Mata Las Palmas, 37, AM(L),FW",5(26),639,-,-,9,-,0.5,71.0,0.8,-,6.11
"535Javi LlabrésMallorca, 23, Forward","Javi Llabrés Mallorca, 23, Forward",1,58,-,-,-,-,1,95.0,1,-,6.1
"536Ramon TerratsVillarreal, 25, M(CLR)","Ramon Terrats Villarreal, 25, M(CLR)",1(10),124,-,-,1,-,0.2,85.1,0.3,-,6.1
"537ChiquinhoMallorca, 26, AM(LR)","Chiquinho Mallorca, 26, AM(LR)",1(7),141,-,-,2,-,0.5,78.3,0.1,-,6.1
"538Jhon SolísGirona, 21, DMC","Jhon Solís Girona, 21, DMC",3(16),525,1,-,3,-,0.2,90.7,0.2,-,6.09
"539David ArgüellesGetafe, 24, Defender","David Argüelles Getafe, 24, Defender",0(1),6,-,-,-,-,-,60.0,-,-,6.09
"540Germán ValeraValencia, 24, D(L),M(LR)","Germán Valera Valencia, 24, D(L),M(LR)",1(7),144,-,-,-,-,0.4,82.5,0.1,-,6.08
"541Daniel LunaMallorca, 22, Midfielder","Daniel Luna Mallorca, 22, Midfielder",0(2),18,-,-,-,-,-,77.8,-,-,6.08
"542Fabio GonzálezLas Palmas, 29, Midfielder","Fabio González Las Palmas, 29, Midfielder",0(2),52,-,-,-,-,1,82.7,0.5,-,6.08
"543PejiñoLas Palmas, 29, Forward","Pejiño Las Palmas, 29, Forward",0(1),16,-,-,-,-,1,100.0,-,-,6.08
"544Yellu SantiagoGetafe, 21, DMC","Yellu Santiago Getafe, 21, DMC",5(15),369,-,-,5,-,0.1,73.3,0.1,-,6.08
"545Sergi GuardiolaRayo Vallecano, 34, FW","Sergi Guardiola Rayo Vallecano, 34, FW",1(15),348,-,-,1,-,0.7,68.8,0.4,-,6.07
"546Ismael BekhouchaGetafe, 21, Defender","Ismael Bekhoucha Getafe, 21, Defender",0(5),65,-,-,2,-,-,75.0,0.2,-,6.07
"547Jan SalasMallorca, 20, Midfielder","Jan Salas Mallorca, 20, Midfielder",0(4),39,-,-,-,-,0.5,80.0,0.3,-,6.07
"548Adrián ArnuReal Valladolid, 19, Forward","Adrián Arnu Real Valladolid, 19, Forward",0(5),45,-,-,-,-,0.6,90.0,0.2,-,6.07
"549Víctor MeseguerReal Valladolid, 26, Midfielder","Víctor Meseguer Real Valladolid, 26, Midfielder",2(12),409,-,-,1,-,0.4,78.9,0.7,-,6.07
"550Daniel DíazReal Sociedad, 19, Forward","Daniel Díaz Real Sociedad, 19, Forward",0(1),9,-,-,-,-,-,33.3,1,-,6.07
"551Daniel YáñezReal Madrid, 19, Forward","Daniel Yáñez Real Madrid, 19, Forward",0(1),1,-,-,-,-,-,-,-,-,6.07
"552Kelechi IheanachoSevilla, 29, AM(C),FW","Kelechi Iheanacho Sevilla, 29, AM(C),FW",5(4),402,-,-,-,-,1,74.7,0.2,-,6.07
"553MarcãoSevilla, 29, D(C)","Marcão Sevilla, 29, D(C)",6(6),552,-,-,3,1,-,90.4,1.2,-,6.06
"554Víctor MuñozReal Madrid, 22, AM(CLR)","Víctor Muñoz Real Madrid, 22, AM(CLR)",0(2),34,-,-,-,-,0.5,100,-,-,6.06
"555Nacho VidalOsasuna, 31, D(R)","Nacho Vidal Osasuna, 31, D(R)",1(4),120,-,-,-,-,-,77.1,0.6,-,6.05
"556Mateo FloresReal Betis, 22, Midfielder","Mateo Flores Real Betis, 22, Midfielder",1(5),150,-,-,1,-,-,80.9,-,-,6.05
"557Chema AndresReal Madrid, 21, DMC","Chema Andres Real Madrid, 21, DMC",0(2),10,-,-,-,-,-,100,0.5,-,6.05
"558Lorenzo AguadoReal Madrid, 23, Defender","Lorenzo Aguado Real Madrid, 23, Defender",0(2),4,-,-,-,-,-,-,-,-,6.05
"559Ro AbajasValencia, 22, Defender","Ro Abajas Valencia, 22, Defender",1,66,-,-,1,-,1,55,-,-,6.05
"560Álvaro OdriozolaReal Sociedad, 30, D(R)","Álvaro Odriozola Real Sociedad, 30, D(R)",0(2),42,-,-,1,-,-,70.8,0.5,-,6.05
"561Pablo GarcíaReal Betis, 19, Forward","Pablo García Real Betis, 19, Forward",0(3),36,-,-,-,-,-,81.8,-,-,6.04
"562Diego HormigoSevilla, 23, Defender","Diego Hormigo Sevilla, 23, Defender",1,38,-,-,-,-,1,71.4,1,-,6.03
"563Gorka RiveraGetafe, 21, Defender","Gorka Rivera Getafe, 21, Defender",0(1),19,-,-,-,-,-,33.3,-,-,6.03
"564Nobel MendyReal Betis, 21, D(C)","Nobel Mendy Real Betis, 21, D(C)",1(1),107,-,-,1,-,-,86.8,0.5,-,6.03
"565Leandro AntonettiSevilla, 23, Forward","Leandro Antonetti Sevilla, 23, Forward",0(2),27,-,-,-,-,0.5,50.0,-,-,6.02
"566Vladyslav KrapyvtsovGirona, 20, Goalkeeper","Vladyslav Krapyvtsov Girona, 20, Goalkeeper",2,180,-,-,-,-,-,70.2,-,-,6.02
"567Kim Min-SuGirona, 20, Forward","Kim Min-Su Girona, 20, Forward",0(3),20,-,-,-,-,-,90.0,-,-,6.01
"568Maximiliano CaufriezValencia, 29, D(CR)","Maximiliano Caufriez Valencia, 29, D(CR)",1,90,-,-,-,-,-,78.6,2,-,6.01
"569Tadeo AllendeCelta Vigo, 27, AM(LR),FW","Tadeo Allende Celta Vigo, 27, AM(LR),FW",0(1),1,-,-,-,-,-,33.3,-,-,6.01
"570Raúl de TomásRayo Vallecano, 31, FW","Raúl de Tomás Rayo Vallecano, 31, FW",0(2),21,-,-,-,-,-,83.3,-,-,6.01
"571Iker BenitoOsasuna, 23, Forward","Iker Benito Osasuna, 23, Forward",0(2),35,-,-,-,-,-,81.8,-,-,6.01
"572Israel DomínguezSevilla, 22, Forward","Israel Domínguez Sevilla, 22, Forward",0(1),17,-,-,-,-,-,100,-,-,6.0
"573Juan CarlosGirona, 38, GK","Juan Carlos Girona, 38, GK",1,1,-,-,-,1,-,-,-,-,6.0
"574Rafel BauzàEspanyol, 21, Midfielder","Rafel Bauzà Espanyol, 21, Midfielder",2(3),182,-,-,1,-,0.6,85.2,0.6,-,6.0
"575Arnau SolàVillarreal, 23, D(L)","Arnau Solà Villarreal, 23, D(L)",0(1),12,-,-,-,-,-,50,-,-,5.99
"576Javi MartónAthletic Club, 26, Forward","Javi Martón Athletic Club, 26, Forward",0(3),49,-,-,1,-,-,85.7,0.7,-,5.99
"577Marc CardonaLas Palmas, 30, FW","Marc Cardona Las Palmas, 30, FW",0(11),122,-,-,2,-,0.4,80.9,-,-,5.98
"578Adrián NiñoAtletico, 21, Forward","Adrián Niño Atletico, 21, Forward",0(1),11,-,-,-,-,2,-,-,-,5.98
"579Alberto MaríValencia, 24, Forward","Alberto Marí Valencia, 24, Forward",0(1),6,-,-,-,-,-,50,-,-,5.98
"580Luca de la TorreCelta Vigo, 27, M(CLR)","Luca de la Torre Celta Vigo, 27, M(CLR)",0(1),4,-,-,-,-,-,80,-,-,5.98
"581Roger HinojoEspanyol, 21, Defender","Roger Hinojo Espanyol, 21, Defender",0(1),8,-,-,-,-,-,57.1,-,-,5.98
"582Joseph AidooReal Valladolid, 30, D(C)","Joseph Aidoo Real Valladolid, 30, D(C)",6(2),584,-,-,-,-,0.1,89.1,1.1,-,5.97
"583Diego MartínLas Palmas, 22, Forward","Diego Martín Las Palmas, 22, Forward",0(2),38,-,-,-,-,0.5,72.7,-,-,5.96
"584Xavi MorenoReal Valladolid, 21, Forward","Xavi Moreno Real Valladolid, 21, Forward",1,46,-,-,-,-,-,27.3,1,-,5.95
"585Aboubacar BassingaLas Palmas, 20, Midfielder","Aboubacar Bassinga Las Palmas, 20, Midfielder",0(1),3,-,-,-,-,-,50,-,-,5.94
"586Darío BenavidesSevilla, 23, M(R)","Darío Benavides Sevilla, 23, M(R)",0(1),4,-,-,1,-,-,-,-,-,5.93
"587David OtorbiValencia, 18, Forward","David Otorbi Valencia, 18, Forward",0(1),13,-,-,-,-,-,50,-,-,5.92
"588Javi MartínezOsasuna, 26, M(CR)","Javi Martínez Osasuna, 26, M(CR)",0(1),5,-,-,-,-,-,100,-,-,5.92
"589José Carlos GonzálezLas Palmas, 20, Midfielder","José Carlos González Las Palmas, 20, Midfielder",0(1),10,-,-,-,-,-,88.9,-,-,5.91
"590KenedyReal Valladolid, 30, D(L),M(CLR)","Kenedy Real Valladolid, 30, D(L),M(CLR)",0(2),7,-,-,-,-,0.5,50,-,-,5.91
"591Stole DimitrievskiValencia, 32, GK","Stole Dimitrievski Valencia, 32, GK",4,360,-,-,1,-,-,39.8,-,-,5.9
"592Thiago OjedaVillarreal, 23, Midfielder","Thiago Ojeda Villarreal, 23, Midfielder",0(1),7,-,-,1,-,1,100.0,-,-,5.89
"593Dani RequenaVillarreal, 22, Midfielder","Dani Requena Villarreal, 22, Midfielder",0(1),9,-,-,-,-,-,80.0,-,-,5.88
"594Arturo RodríguezLas Palmas, 19, Forward","Arturo Rodríguez Las Palmas, 19, Forward",0(1),20,-,-,-,-,-,100.0,-,-,5.87
"595Unai GarcíaOsasuna, 34, D(C)","Unai García Osasuna, 34, D(C)",1(2),65,-,-,-,-,-,94.7,0.3,-,5.82
"596André FerreiraReal Valladolid, 29, GK","André Ferreira Real Valladolid, 29, GK",6,540,-,-,-,-,-,66.7,-,-,5.82
"597Urko González de ZárateReal Sociedad, 25, DMC","Urko González de Zárate Real Sociedad, 25, DMC",1,46,-,-,1,-,-,62.5,-,-,5.79
"598Fran GonzálezReal Madrid, 20, Goalkeeper","Fran González Real Madrid, 20, Goalkeeper",1,90,-,-,-,-,-,94.1,-,-,5.78
"599Adu AresAthletic Club, 24, Forward","Adu Ares Athletic Club, 24, Forward",0(1),18,-,-,-,-,-,62.5,-,-,5.77
"600Dani RodríguezBarcelona, 20, Forward","Dani Rodríguez Barcelona, 20, Forward",1,38,-,-,-,-,2,88.2,-,-,5.74
"601Arnau RafúsReal Valladolid, 22, Goalkeeper","Arnau Rafús Real Valladolid, 22, Goalkeeper",1,90,-,-,-,-,-,73.7,-,-,5.21
"602Valentín PezzolesiLas Palmas, 19, Defender","Valentín Pezzolesi Las Palmas, 19, Defender",0(1),5,-,-,-,-,-,40.0,-,-,5.09
