Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"579Pablo GaldamesGenoa, 29, M(C)","Pablo Galdames Genoa, 29, M(C)",0(2),9,-,-,-,-,0.5,91.3,0.5,-,6.02
"580Justin KumiSassuolo, 21, Midfielder","Justin Kumi Sassuolo, 21, Midfielder",0(1),3,-,-,-,-,-,100.0,-,-,6.01
"581Alessandro ZanoliNapoli, 25, D(R),M(R)","Alessandro Zanoli Napoli, 25, D(R),M(R)",0(4),49,-,-,1,-,-,88.6,-,-,6.01
"582Marash KumbullaSassuolo, 26, D(C)","Marash Kumbulla Sassuolo, 26, D(C)",3(4),358,-,-,1,-,-,78.3,0.6,-,6.0
"583Antonio TikvicUdinese, 22, Defender","Antonio Tikvic Udinese, 22, Defender",0(1),1,-,-,-,-,-,-,-,-,6.0
"584Daniele PadelliUdinese, 40, GK","Daniele Padelli Udinese, 40, GK",1,1,-,-,1,-,-,-,-,-,6.0
"585Gianluca PegoloSassuolo, 45, GK","Gianluca Pegolo Sassuolo, 45, GK",1,1,-,-,1,-,-,-,-,-,6.0
"586Leonardo MendicinoAtalanta, 19, Midfielder","Leonardo Mendicino Atalanta, 19, Midfielder",0(1),1,-,-,-,-,-,-,-,-,6.0
"587Pierluigi FrattaliFrosinone, 40, Goalkeeper","Pierluigi Frattali Frosinone, 40, Goalkeeper",1,1,-,-,-,1,-,-,-,-,6.0
"588Simone ArestiCagliari, 40, Goalkeeper","Simone Aresti Cagliari, 40, Goalkeeper",1(1),2,-,-,-,1,-,-,-,-,6.0
"589Andrea SoderoEmpoli, 21, Forward","Andrea Sodero Empoli, 21, Forward",0(1),4,-,-,-,-,-,-,-,-,5.99
"590Davide BettellaMonza, 26, Defender","Davide Bettella Monza, 26, Defender",0(1),3,-,-,-,-,-,60,-,-,5.99
"591Leonardo CerriJuventus, 23, Forward","Leonardo Cerri Juventus, 23, Forward",0(1),6,-,-,-,-,-,-,-,-,5.99
"592Mamadou CoulibalySalernitana, 27, M(C)","Mamadou Coulibaly Salernitana, 27, M(C)",0(1),2,-,-,-,-,-,33.3,-,-,5.99
"593Alphadjo CissèVerona, 19, Forward","Alphadjo Cissè Verona, 19, Forward",0(1),7,-,-,-,-,-,100,-,-,5.98
"594Liam HendersonEmpoli, 30, AM(C)","Liam Henderson Empoli, 30, AM(C)",0(1),5,-,-,-,-,-,50,-,-,5.98
"595Niccolò PisilliRoma, 21, AM(C)","Niccolò Pisilli Roma, 21, AM(C)",0(1),8,-,-,-,-,-,83.3,-,-,5.98
"596Vivaldo SemedoUdinese, 21, FW","Vivaldo Semedo Udinese, 21, FW",0(1),11,-,-,-,-,-,-,-,-,5.98
"597Roberto PiccoliEmpoli, 25, FW","Roberto Piccoli Empoli, 25, FW",0(2),36,-,-,-,-,0.5,66.7,0.5,-,5.98
"598Giorgi KvernadzeFrosinone, 23, Forward","Giorgi Kvernadze Frosinone, 23, Forward",0(5),59,-,-,-,-,-,87.1,-,-,5.97
"599Marley AkéUdinese, 25, AM(L)","Marley Aké Udinese, 25, AM(L)",0(1),9,-,-,-,-,-,-,-,-,5.97
"600Simone PafundiUdinese, 20, Midfielder","Simone Pafundi Udinese, 20, Midfielder",0(1),7,-,-,-,-,-,100,1,-,5.97
"601Yayah KallonVerona, 24, AM(C)","Yayah Kallon Verona, 24, AM(C)",0(1),3,-,-,-,-,-,33.3,1,-,5.97
"602Marcin ListkowskiLecce, 28, Midfielder","Marcin Listkowski Lecce, 28, Midfielder",0(1),7,-,-,-,-,1,100,-,-,5.96
"603Seydou FiniGenoa, 19, Forward","Seydou Fini Genoa, 19, Forward",0(3),33,-,-,-,-,0.7,72.7,0.3,-,5.95
"604Silvan HeftiGenoa, 28, D(R),M(R)","Silvan Hefti Genoa, 28, D(R),M(R)",1(5),110,-,-,-,-,-,64.3,0.3,-,5.95
"605Francesco CamardaAC Milan, 18, FW","Francesco Camarda AC Milan, 18, FW",0(2),12,-,-,-,-,-,-,-,-,5.95
"606Mateus LusuardiFrosinone, 22, D(C)","Mateus Lusuardi Frosinone, 22, D(C)",3(1),221,-,-,1,-,0.3,89.1,0.8,-,5.94
"607Giulio DonatiMonza, 36, D(CLR),M(R)","Giulio Donati Monza, 36, D(CLR),M(R)",1(4),33,-,-,2,-,0.2,89.2,-,-,5.94
"608Joseph NongeJuventus, 20, AM(C)","Joseph Nonge Juventus, 20, AM(C)",0(2),23,-,-,1,-,-,77.8,0.5,-,5.94
"609Oliver ChristensenFiorentina, 27, GK","Oliver Christensen Fiorentina, 27, GK",4,360,-,-,-,-,-,74.9,-,-,5.94
"610João CostaRoma, 21, Forward","João Costa Roma, 21, Forward",0(3),11,-,-,1,-,-,85.7,-,-,5.93
"611Nicolás DomínguezBologna, 27, M(CLR)","Nicolás Domínguez Bologna, 27, M(CLR)",1(1),101,-,-,-,-,-,90.1,0.5,-,5.93
"612Luka RomeroAC Milan, 21, AM(R)","Luka Romero AC Milan, 21, AM(R)",0(4),86,-,-,1,-,0.3,88.9,0.3,-,5.92
"613Mehdi BourabiaFrosinone, 34, M(C)","Mehdi Bourabia Frosinone, 34, M(C)",3(7),200,-,-,1,-,0.2,78.1,0.3,-,5.89
"614Nikola SekulovJuventus, 24, Forward","Nikola Sekulov Juventus, 24, Forward",0(1),10,-,-,-,-,-,50,-,-,5.88
"615Gennaro BorrelliFrosinone, 26, FW","Gennaro Borrelli Frosinone, 26, FW",0(1),23,-,-,-,-,-,-,-,-,5.82
"616Jeppe CorfitzenLecce, 21, Forward","Jeppe Corfitzen Lecce, 21, Forward",0(1),8,-,-,-,-,-,66.7,-,-,5.82
"617Filippo TerraccianoAC Milan, 23, D(CLR),M(R)","Filippo Terracciano AC Milan, 23, D(CLR),M(R)",1(2),75,-,-,1,-,-,94.9,-,-,5.76
"618Samuele PerisanEmpoli, 28, GK","Samuele Perisan Empoli, 28, GK",1,90,-,-,-,-,-,73.1,-,-,5.76
"619Luca GemelloTorino, 25, Goalkeeper","Luca Gemello Torino, 25, Goalkeeper",2,180,-,-,-,-,-,80.6,-,-,5.51
