Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"35Fabian SchärNewcastle, 34, D(C)","Fabian Schär Newcastle, 34, D(C)",36,3209,1,3,7,-,1.6,77.7,3.1,2,7.05
"36Declan RiceWest Ham, 27, D(C),DMC","Declan Rice West Ham, 27, D(C),DMC",36(1),3272,4,2,5,-,1.0,88.0,1.0,1,7.02
"37Pierre-Emile HøjbjergTottenham, 30, M(C)","Pierre-Emile Højbjerg Tottenham, 30, M(C)",35,3133,4,5,5,-,0.9,88.6,0.8,3,7.02
"38Eberechi EzeCrystal Palace, 27, AM(CLR)","Eberechi Eze Crystal Palace, 27, AM(CLR)",30(8),2644,10,4,3,-,1.9,82.4,0.5,4,7.02
"39Riyad MahrezMan City, 35, AM(CLR),FW","Riyad Mahrez Man City, 35, AM(CLR),FW",22(8),1924,5,10,2,-,1.4,86.8,0.3,2,7.01
"40Bryan MbeumoBrentford, 26, AM(CLR),FW","Bryan Mbeumo Brentford, 26, AM(CLR),FW",36(2),2931,9,8,5,-,1.9,73.7,0.9,4,7.01
"41Yerry MinaEverton, 31, D(C)","Yerry Mina Everton, 31, D(C)",7,596,2,-,2,-,1.1,88.5,2.7,1,7.01
"42Kaoru MitomaBrighton, 28, M(L)","Kaoru Mitoma Brighton, 28, M(L)",24(9),2318,7,5,-,-,1.6,83.3,0.5,4,7.0
"43Pascal GroßBrighton, 34, D(LR),M(CR),FW","Pascal Groß Brighton, 34, D(LR),M(CR),FW",37,3246,9,8,7,-,1.1,86.0,0.3,2,7.0
"44Michael OliseCrystal Palace, 24, AM(CLR)","Michael Olise Crystal Palace, 24, AM(CLR)",31(6),2757,2,11,2,-,1.4,78.4,0.5,5,6.99
"45Dwight McNeilEverton, 26, M(CLR)","Dwight McNeil Everton, 26, M(CLR)",28(8),2502,7,3,5,-,1.3,76.4,0.4,4,6.99
"46WillianFulham, 37, AM(CLR)","Willian Fulham, 37, AM(CLR)",25(2),2144,5,5,2,-,1.5,82.3,0.3,3,6.99
"47Leandro TrossardBrighton, 31, M(CLR),FW","Leandro Trossard Brighton, 31, M(CLR),FW",16,1326,7,2,1,-,2.4,74.4,0.4,2,6.99
"48Ben MeeBrentford, 36, D(CL)","Ben Mee Brentford, 36, D(CL)",37,3272,3,2,2,-,0.8,77.1,3.6,2,6.98
