Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"325Jakov MedicBochum, 27, D(C)","Jakov Medic Bochum, 27, D(C)",17(6),1604,1,-,2,-,0.6,87.7,1.3,-,6.38
"326Elvis RexhbeçajAugsburg, 28, M(C)","Elvis Rexhbeçaj Augsburg, 28, M(C)",22(5),1794,1,1,8,-,1.1,77.0,0.4,-,6.37
"327Michael GregoritschFreiburg, 32, AM(CLR),FW","Michael Gregoritsch Freiburg, 32, AM(CLR),FW",5(15),632,2,1,2,-,0.8,64.1,1.6,-,6.37
"328Luca NetzBorussia M.Gladbach, 22, D(L),M(L)","Luca Netz Borussia M.Gladbach, 22, D(L),M(L)",8(16),960,-,2,2,-,0.1,81.3,0.5,-,6.37
"329Mathys TelBayern, 20, AM(L),FW","Mathys Tel Bayern, 20, AM(L),FW",2(6),253,-,1,-,-,1.3,86.6,0.1,-,6.36
"330Tim OermannBochum, 22, D(CR)","Tim Oermann Bochum, 22, D(CR)",26(3),2172,-,2,-,-,0.3,84.2,0.9,-,6.36
"331Justin NjinmahWerder Bremen, 25, AM(CR),FW","Justin Njinmah Werder Bremen, 25, AM(CR),FW",10(16),945,3,2,1,-,1.2,65.4,0.6,-,6.36
"332David ZecHolstein Kiel, 26, D(C)","David Zec Holstein Kiel, 26, D(C)",18,1500,1,-,4,-,0.4,88.4,1.6,-,6.36
"333Maximilian BauerAugsburg, 26, D(C)","Maximilian Bauer Augsburg, 26, D(C)",8(3),657,-,-,1,-,0.1,81.9,1.9,-,6.36
"334Timo BeckerHolstein Kiel, 29, D(CR),M(R)","Timo Becker Holstein Kiel, 29, D(CR),M(R)",28(2),2402,-,2,2,-,0.6,77.5,1,-,6.35
"335Andu KelatiHolstein Kiel, 23, AM(C)","Andu Kelati Holstein Kiel, 23, AM(C)",2(6),287,1,1,-,1,0.8,79.5,-,-,6.35
"336Marko IvezicHolstein Kiel, 24, D(C),DMC","Marko Ivezic Holstein Kiel, 24, D(C),DMC",18(4),1586,-,-,5,-,0.3,86.0,1.4,-,6.35
"337ArthurLeverkusen, 23, D(R),M(R)","Arthur Leverkusen, 23, D(R),M(R)",7(13),744,-,1,1,-,0.1,82.3,0.5,-,6.34
"338Leonardo BittencourtWerder Bremen, 32, M(CLR),FW","Leonardo Bittencourt Werder Bremen, 32, M(CLR),FW",10(17),976,2,1,3,-,1.0,86.4,0.2,-,6.34
"339Giovanni ReynaBorussia Dortmund, 23, AM(CLR)","Giovanni Reyna Borussia Dortmund, 23, AM(CLR)",3(13),342,2,-,3,-,0.2,83.2,0.4,-,6.34
"340Carl JohanssonHolstein Kiel, 31, D(C)","Carl Johansson Holstein Kiel, 31, D(C)",7(3),568,-,-,-,1,0.1,88.1,3,-,6.34
"341Johannes EggesteinSt. Pauli, 27, AM(CR),FW","Johannes Eggestein St. Pauli, 27, AM(CR),FW",22(5),1868,3,4,3,-,1.3,78.4,1.1,1,6.34
"342Stanley NsokiHoffenheim, 27, D(CL)","Stanley Nsoki Hoffenheim, 27, D(CL)",16(6),1310,-,-,3,1,0.1,86.6,1.0,-,6.34
"343Marco KomendaHolstein Kiel, 29, D(CL)","Marco Komenda Holstein Kiel, 29, D(CL)",17(2),1313,-,-,3,-,0.2,79.9,0.8,-,6.33
"344Oscar HøjlundEintracht Frankfurt, 21, DMC","Oscar Højlund Eintracht Frankfurt, 21, DMC",7(13),719,1,-,-,-,0.3,88.2,0.4,-,6.33
"345Junior AdamuFreiburg, 24, FW","Junior Adamu Freiburg, 24, FW",19(6),1557,2,2,5,1,1.4,64.7,2.1,-,6.33
"346Kevin ParedesWolfsburg, 22, D(L),M(LR)","Kevin Paredes Wolfsburg, 22, D(L),M(LR)",2,125,-,1,1,-,2.0,80.4,0.5,-,6.33
"347Aljoscha KemleinUnion Berlin, 21, M(C)","Aljoscha Kemlein Union Berlin, 21, M(C)",11(4),925,1,-,3,-,0.7,76.3,1.3,-,6.32
"348Mert KömürAugsburg, 20, AM(C),FW","Mert Kömür Augsburg, 20, AM(C),FW",5(15),648,2,1,1,-,0.7,76.0,0.6,-,6.32
"349Dani de WitBochum, 28, AM(CR),FW","Dani de Wit Bochum, 28, AM(CR),FW",11(16),1145,2,1,1,-,0.7,73.1,1.5,-,6.32
"350Gift OrbanHoffenheim, 23, FW","Gift Orban Hoffenheim, 23, FW",7(6),690,4,-,2,-,0.8,71.9,0.8,-,6.32
"351Lukas NmechaWolfsburg, 27, AM(CR),FW","Lukas Nmecha Wolfsburg, 27, AM(CR),FW",3(16),456,3,-,1,-,1.1,66.1,0.9,-,6.32
"352Cédric ZesigerWolfsburg, 27, D(C)","Cédric Zesiger Wolfsburg, 27, D(C)",5(2),521,-,-,4,-,0.3,80.4,0.4,-,6.32
"353Arthur VermeerenRBL, 21, DMC","Arthur Vermeeren RBL, 21, DMC",18(10),1580,-,2,7,-,0.1,86.5,0.3,-,6.31
"354Yannick GerhardtWolfsburg, 32, D(L),M(CL)","Yannick Gerhardt Wolfsburg, 32, D(L),M(CL)",15(14),1511,1,-,5,1,0.5,79.1,0.8,1,6.31
"355Stefan LainerBorussia M.Gladbach, 33, D(R),M(R)","Stefan Lainer Borussia M.Gladbach, 33, D(R),M(R)",6(15),745,1,-,2,-,0.2,82.8,0.2,-,6.31
"356Timo HornBochum, 32, GK","Timo Horn Bochum, 32, GK",13,1170,-,-,2,-,-,54.4,0.4,-,6.31
"357Kosta NedeljkovicRBL, 20, D(R),M(R)","Kosta Nedeljkovic RBL, 20, D(R),M(R)",6(4),479,-,-,1,-,0.4,90.4,-,-,6.31
"358Nelson WeiperMainz, 21, FW","Nelson Weiper Mainz, 21, FW",7(16),701,3,2,2,-,1,69.5,1.5,-,6.31
"359László BénesUnion Berlin, 28, M(C)","László Bénes Union Berlin, 28, M(C)",3(20),574,2,1,4,-,0.8,72.0,0.3,-,6.3
"360Eljif ElmasRBL, 26, M(CLR),FW","Eljif Elmas RBL, 26, M(CLR),FW",0(2),42,-,-,1,-,1,81.3,-,-,6.3
"361Mikkel KaufmannFC Heidenheim, 25, FW","Mikkel Kaufmann FC Heidenheim, 25, FW",3(6),369,-,-,2,-,0.3,51.1,1.9,-,6.29
"362André SilvaWerder Bremen, 30, FW","André Silva Werder Bremen, 30, FW",4(3),377,1,-,1,-,2.0,73.1,1.7,-,6.29
"363Yussuf PoulsenRBL, 31, AM(CR),FW","Yussuf Poulsen RBL, 31, AM(CR),FW",2(20),363,2,-,1,-,0.7,60.9,1.2,-,6.29
"364Samuel EssendeAugsburg, 28, FW","Samuel Essende Augsburg, 28, FW",21(9),1648,7,2,4,2,1.5,66.1,1.9,1,6.28
"365Fabio ChiarodiaBorussia M.Gladbach, 20, D(C)","Fabio Chiarodia Borussia M.Gladbach, 20, D(C)",3(13),373,1,-,-,-,0.3,84.0,0.4,-,6.28
"366Pascal StenzelStuttgart, 30, D(CR),M(R)","Pascal Stenzel Stuttgart, 30, D(CR),M(R)",4(6),290,-,-,-,-,0.8,88.9,0.3,-,6.28
"367Salih ÖzcanWolfsburg, 28, M(C)","Salih Özcan Wolfsburg, 28, M(C)",3(8),347,-,-,-,-,0.2,77.9,0.5,-,6.28
"368Michy BatshuayiEintracht Frankfurt, 32, FW","Michy Batshuayi Eintracht Frankfurt, 32, FW",3(7),300,3,-,2,-,0.5,82.8,0.3,-,6.28
"369Milos VeljkovicWerder Bremen, 30, D(C),DMC","Milos Veljkovic Werder Bremen, 30, D(C),DMC",11(3),1030,-,1,1,-,0.1,87.9,1.8,-,6.28
"370David MokwaHoffenheim, 21, FW","David Mokwa Hoffenheim, 21, FW",0(2),20,-,-,-,-,1.0,25.0,1.0,-,6.28
"371Arne MaierAugsburg, 27, M(CR)","Arne Maier Augsburg, 27, M(CR)",7(21),926,-,-,-,1,0.6,83.0,0.1,-,6.27
"372Yannik KeitelStuttgart, 26, D(C),DMC","Yannik Keitel Stuttgart, 26, D(C),DMC",2(9),265,-,-,1,-,0.5,83.0,0.4,-,6.27
"373Merlin RöhlFreiburg, 23, M(C)","Merlin Röhl Freiburg, 23, M(C)",11(8),966,-,1,2,-,0.6,78.0,0.9,-,6.27
"374Ben VollSt. Pauli, 25, Goalkeeper","Ben Voll St. Pauli, 25, Goalkeeper",1(1),91,-,-,1,-,-,51.1,-,-,6.27
"375Mërgim BerishaHoffenheim, 27, AM(C),FW","Mërgim Berisha Hoffenheim, 27, AM(C),FW",3(8),330,1,1,1,-,1,75.0,0.3,-,6.27
"376Anthony LosillaBochum, 40, D(C),DMC","Anthony Losilla Bochum, 40, D(C),DMC",13(7),1131,-,-,1,-,0.3,76.5,1.5,-,6.27
"377Max MoerstedtHoffenheim, 20, FW","Max Moerstedt Hoffenheim, 20, FW",5(7),453,-,-,2,-,1,68.3,1.4,-,6.26
"378Magnus KnudsenHolstein Kiel, 24, M(C)","Magnus Knudsen Holstein Kiel, 24, M(C)",22(9),1854,-,1,7,-,0.4,84.9,0.4,-,6.26
"379Timon WeinerHolstein Kiel, 27, GK","Timon Weiner Holstein Kiel, 27, GK",25,2205,-,-,4,-,-,65.2,0.5,-,6.26
"380Keke ToppWerder Bremen, 22, FW","Keke Topp Werder Bremen, 22, FW",1(18),239,2,2,1,-,0.4,58.2,0.5,-,6.26
"381Roland SallaiFreiburg, 28, D(R),M(CLR),FW","Roland Sallai Freiburg, 28, D(R),M(CLR),FW",0(2),44,-,-,-,-,1.5,76.9,-,-,6.26
"382Luca KerberFC Heidenheim, 24, DMC","Luca Kerber FC Heidenheim, 24, DMC",7(16),777,2,-,4,-,0.3,75.2,0.5,-,6.26
"383Jacob Bruun LarsenStuttgart, 27, AM(CLR),FW","Jacob Bruun Larsen Stuttgart, 27, AM(CLR),FW",3(12),408,1,-,1,-,0.4,74.6,0.2,-,6.26
"384Diadié SamassékouHoffenheim, 30, DMC","Diadié Samassékou Hoffenheim, 30, DMC",6(2),296,-,-,-,-,0.4,92.3,0.5,-,6.25
"385Timothy ChandlerEintracht Frankfurt, 36, D(R),M(LR)","Timothy Chandler Eintracht Frankfurt, 36, D(R),M(LR)",0(3),22,-,-,-,-,-,73.9,1.7,-,6.25
"386Armindo SiebMainz, 23, AM(C),FW","Armindo Sieb Mainz, 23, AM(C),FW",5(22),754,2,2,2,-,1.1,71.4,0.6,-,6.25
"387Jonas UrbigBayern, 22, GK","Jonas Urbig Bayern, 22, GK",8,720,-,-,-,-,-,78.7,0.3,-,6.24
"388Aurèle AmendaEintracht Frankfurt, 22, D(C)","Aurèle Amenda Eintracht Frankfurt, 22, D(C)",1(7),91,-,-,1,-,-,83.8,1,-,6.24
"389André SilvaRBL, 30, FW","André Silva RBL, 30, FW",0(8),124,1,2,-,-,1,72.5,0.1,-,6.24
"390Patrick DrewesBochum, 33, GK","Patrick Drewes Bochum, 33, GK",21,1845,-,-,2,-,-,63.7,0.1,-,6.24
"391Steve MouniéAugsburg, 31, FW","Steve Mounié Augsburg, 31, FW",1(15),335,1,-,2,-,1.4,65.1,1.6,-,6.24
"392Thomas KellerFC Heidenheim, 26, D(C),DMC","Thomas Keller FC Heidenheim, 26, D(C),DMC",2(4),147,-,-,2,-,0.2,80.2,0.8,-,6.24
"393David JurásekHoffenheim, 25, D(L),M(L)","David Jurásek Hoffenheim, 25, D(L),M(L)",6(8),615,-,1,-,-,0.4,73.7,0.2,-,6.24
"394Ivan PrtajinUnion Berlin, 29, FW","Ivan Prtajin Union Berlin, 29, FW",2(3),160,-,-,-,-,1.6,37.8,2,-,6.23
"395Tidiam GomisRBL, 19, Forward","Tidiam Gomis RBL, 19, Forward",1(7),148,-,1,2,-,0.6,85.4,0.1,-,6.23
"396Aster VranckxWolfsburg, 23, M(C)","Aster Vranckx Wolfsburg, 23, M(C)",6(8),553,-,-,1,-,-,83.8,0.5,-,6.23
"397Tim SkarkeUnion Berlin, 29, AM(CLR),FW","Tim Skarke Union Berlin, 29, AM(CLR),FW",11(22),1161,-,2,1,-,0.6,73.2,0.4,-,6.23
"398Florian NeuhausBorussia M.Gladbach, 29, M(C)","Florian Neuhaus Borussia M.Gladbach, 29, M(C)",2(16),368,-,1,1,-,0.5,85.5,-,-,6.23
"399Justin DiehlStuttgart, 21, Forward","Justin Diehl Stuttgart, 21, Forward",0(6),98,1,-,-,-,1.2,85.7,-,-,6.22
"400Fredrik JensenAugsburg, 28, M(CLR),FW","Fredrik Jensen Augsburg, 28, M(CLR),FW",9(11),759,-,-,-,-,0.6,74.4,0.3,-,6.22
"401Umut TohumcuHoffenheim, 21, AM(C)","Umut Tohumcu Hoffenheim, 21, AM(C)",3(9),370,-,1,3,-,0.3,87.1,-,-,6.22
"402Niklas BesteFreiburg, 27, D(L),M(CLR)","Niklas Beste Freiburg, 27, D(L),M(CLR)",0(12),204,-,1,-,-,0.5,85.9,0.2,-,6.22
"403Maximilian BreunigFC Heidenheim, 25, FW","Maximilian Breunig FC Heidenheim, 25, FW",2(11),341,2,-,-,-,0.8,57.1,0.7,-,6.21
"404Yusuf KabadayiAugsburg, 22, DMC","Yusuf Kabadayi Augsburg, 22, DMC",0(5),66,1,-,-,-,0.8,65.2,-,-,6.21
"405Moritz-Broni KwartengBochum, 27, AM(CR),FW","Moritz-Broni Kwarteng Bochum, 27, AM(CR),FW",0(7),167,-,-,1,-,0.9,80.0,-,-,6.21
"406Dominik JavorcekHolstein Kiel, 23, Defender","Dominik Javorcek Holstein Kiel, 23, Defender",4(9),383,-,2,2,-,0.1,75.4,0.2,-,6.21
"407Lewis HoltbyHolstein Kiel, 35, M(CLR),FW","Lewis Holtby Holstein Kiel, 35, M(CLR),FW",13(12),1192,-,1,1,1,0.3,81.6,0.3,-,6.2
"408Alexander SchwolowUnion Berlin, 33, GK","Alexander Schwolow Union Berlin, 33, GK",6,540,-,-,-,-,-,68.3,0.2,-,6.2
"409Florent MuslijaFreiburg, 27, M(CLR)","Florent Muslija Freiburg, 27, M(CLR)",0(9),160,-,-,-,-,0.3,82.9,-,-,6.2
"410Jordy MakengoFreiburg, 24, D(L)","Jordy Makengo Freiburg, 24, D(L)",7(12),736,-,-,1,-,-,84.4,0.3,-,6.2
"411Adam DzwigalaSt. Pauli, 30, D(CR)","Adam Dzwigala St. Pauli, 30, D(CR)",2(14),362,-,-,2,1,0.4,82.8,0.8,-,6.2
"412Yannik LührsBorussia Dortmund, 22, D(C)","Yannik Lührs Borussia Dortmund, 22, D(C)",1(2),126,-,-,-,-,-,92.1,1.3,-,6.2
"413Igor MatanovicEintracht Frankfurt, 23, FW","Igor Matanovic Eintracht Frankfurt, 23, FW",2(14),302,1,-,-,-,0.8,76.0,0.7,-,6.19
"414Robert GumnyAugsburg, 27, D(CLR),M(R)","Robert Gumny Augsburg, 27, D(CLR),M(R)",2(5),268,-,-,2,-,0.6,79.0,0.4,-,6.18
"415Xaver SchlagerRBL, 28, M(C)","Xaver Schlager RBL, 28, M(C)",2(2),181,-,-,1,-,0.3,87.5,-,-,6.18
"416Moritz BroschinskiBochum, 25, AM(R),FW","Moritz Broschinski Bochum, 25, AM(R),FW",15(17),1343,1,3,1,-,1.2,68.6,1,-,6.18
"417Aymen BarkokMainz, 27, M(CR)","Aymen Barkok Mainz, 27, M(CR)",0(4),71,-,-,-,-,-,68.8,0.5,-,6.18
"418Grischa PrömelHoffenheim, 31, M(C)","Grischa Prömel Hoffenheim, 31, M(C)",2,175,-,-,-,-,-,85.9,0.5,-,6.18
"419Hong Hyun-SeokMainz, 26, M(CLR)","Hong Hyun-Seok Mainz, 26, M(CLR)",4(19),519,-,1,-,-,0.2,79.8,0.2,-,6.17
"420Olivier DemanWerder Bremen, 26, D(L),M(CLR),FW","Olivier Deman Werder Bremen, 26, D(L),M(CLR),FW",0(9),59,-,-,1,-,-,69.0,0.4,-,6.16
"421Sirlord ContehFC Heidenheim, 29, AM(CR),FW","Sirlord Conteh FC Heidenheim, 29, AM(CR),FW",4(25),878,1,1,2,-,0.4,76.3,0.6,-,6.16
"422Lukas DaschnerBochum, 27, AM(C),FW","Lukas Daschner Bochum, 27, AM(C),FW",3(11),407,1,1,-,-,0.6,70.2,0.3,-,6.16
"423Marin LjubicicUnion Berlin, 24, FW","Marin Ljubicic Union Berlin, 24, FW",1(12),272,1,1,1,-,0.2,56.9,0.3,-,6.16
"424Julien DuranvilleBorussia Dortmund, 19, Forward","Julien Duranville Borussia Dortmund, 19, Forward",2(10),278,-,-,3,-,0.4,81.4,-,-,6.15
"425Nikolas VeratschnigMainz, 23, Defender","Nikolas Veratschnig Mainz, 23, Defender",2(13),360,-,-,1,-,0.5,76.1,0.1,-,6.15
"426Silvan WidmerMainz, 33, D(CR),M(LR)","Silvan Widmer Mainz, 33, D(CR),M(LR)",3(24),488,-,1,3,-,0.1,78.4,0.5,-,6.15
"427Arne EngelsAugsburg, 22, M(C)","Arne Engels Augsburg, 22, M(C)",1,80,-,-,1,-,3.0,82.6,1,-,6.15
"428Skelly AlveroWerder Bremen, 23, M(C)","Skelly Alvero Werder Bremen, 23, M(C)",1(11),231,-,-,1,-,0.1,75.6,0.4,-,6.15
"429Julian NiehuesFC Heidenheim, 25, DMC","Julian Niehues FC Heidenheim, 25, DMC",0(8),150,-,-,1,-,0.3,79.3,0.4,-,6.14
"430Fiete ArpHolstein Kiel, 26, AM(L),FW","Fiete Arp Holstein Kiel, 26, AM(L),FW",3(19),652,2,-,6,1,1.0,63.8,0.1,-,6.14
"431Connor MetcalfeSt. Pauli, 26, M(CR)","Connor Metcalfe St. Pauli, 26, M(CR)",3(7),358,-,-,-,1,0.6,65.4,1.3,-,6.14
"432Tomás CvancaraBorussia M.Gladbach, 25, AM(R),FW","Tomás Cvancara Borussia M.Gladbach, 25, AM(R),FW",7(21),820,2,-,3,1,0.9,75.1,0.5,-,6.13
"433Cristian GamboaBochum, 36, D(R),M(R)","Cristian Gamboa Bochum, 36, D(R),M(R)",1(11),218,1,-,1,-,0.3,62.6,-,-,6.13
"434Andreas AlbersSt. Pauli, 36, AM(C),FW","Andreas Albers St. Pauli, 36, AM(C),FW",0(14),52,1,-,-,-,0.2,51.7,0.7,-,6.13
"435Bruno OgbusFreiburg, 20, D(C)","Bruno Ogbus Freiburg, 20, D(C)",0(2),17,-,-,-,-,-,100.0,-,-,6.13
"436Mërgim BerishaAugsburg, 27, AM(C),FW","Mërgim Berisha Augsburg, 27, AM(C),FW",0(2),38,-,-,1,-,1.5,75.0,-,-,6.13
"437Erencan YardimciHoffenheim, 24, FW","Erencan Yardimci Hoffenheim, 24, FW",3(5),312,-,-,2,-,0.8,61.8,2.1,-,6.13
"438Mats PannewigBochum, 21, DMC","Mats Pannewig Bochum, 21, DMC",2(12),257,-,-,1,-,0.6,77.8,0.4,-,6.13
"439Kevin BehrensWolfsburg, 35, FW","Kevin Behrens Wolfsburg, 35, FW",0(18),155,1,-,2,-,0.5,60.3,0.8,-,6.13
"440Rubén VargasAugsburg, 27, AM(CLR),FW","Rubén Vargas Augsburg, 27, AM(CLR),FW",3(5),305,-,-,3,-,1.1,86.9,0.4,-,6.12
"441Shio FukudaBorussia M.Gladbach, 22, Forward","Shio Fukuda Borussia M.Gladbach, 22, Forward",0(6),55,1,-,-,-,0.5,55.6,0.5,-,6.12
"442Paul HennrichHoffenheim, 21, Midfielder","Paul Hennrich Hoffenheim, 21, Midfielder",0(1),11,-,-,-,-,-,100.0,-,-,6.12
"443Arnaud NordinMainz, 27, M(CLR),FW","Arnaud Nordin Mainz, 27, M(CLR),FW",0(6),75,-,-,-,-,0.2,84.8,0.2,-,6.12
"444Florian MüllerFreiburg, 28, GK","Florian Müller Freiburg, 28, GK",8(1),752,-,-,-,-,-,60.1,-,-,6.11
"445Tim DrexlerHoffenheim, 21, D(CR)","Tim Drexler Hoffenheim, 21, D(CR)",5(3),358,-,-,2,-,0.3,85.2,0.3,-,6.1
"446Dennis GeigerHoffenheim, 27, M(C)","Dennis Geiger Hoffenheim, 27, M(C)",7(13),728,-,-,4,-,0.3,88.4,0.1,-,6.1
"447Niklas DorschAugsburg, 28, M(C)","Niklas Dorsch Augsburg, 28, M(C)",0(1),31,-,-,-,-,-,88.0,-,-,6.09
"448Noah WeisshauptFreiburg, 24, M(L)","Noah Weisshaupt Freiburg, 24, M(L)",0(3),78,-,-,-,-,0.3,85.7,-,-,6.09
"449Mads PedersenAugsburg, 29, D(LR),M(CL)","Mads Pedersen Augsburg, 29, D(LR),M(CL)",2(5),232,-,-,-,-,0.3,81.0,0.1,-,6.09
"450Robert WagnerSt. Pauli, 22, DMC","Robert Wagner St. Pauli, 22, DMC",5(7),404,-,-,1,-,0.2,77.2,0.4,-,6.08
"451Dan-Axel ZagadouStuttgart, 26, D(CL)","Dan-Axel Zagadou Stuttgart, 26, D(CL)",0(2),27,-,-,1,-,-,100.0,-,-,6.07
"452Viggo GebelRBL, 18, Midfielder","Viggo Gebel RBL, 18, Midfielder",0(1),13,-,-,-,-,-,75.0,1,-,6.07
"453Marvin Marcel SchulzHolstein Kiel, 31, D(C),M(C)","Marvin Marcel Schulz Holstein Kiel, 31, D(C),M(C)",3(9),303,-,-,3,-,0.3,80.9,0.2,-,6.07
"454Koji MiyoshiBochum, 29, M(CLR)","Koji Miyoshi Bochum, 29, M(CLR)",6(9),462,1,-,-,1,0.8,63.3,0.1,-,6.07
"455Jérôme RoussillonUnion Berlin, 33, D(L),M(L)","Jérôme Roussillon Union Berlin, 33, D(L),M(L)",1(6),131,-,-,-,-,0.3,75.0,0.3,-,6.06
"456Scott BanksSt. Pauli, 24, AM(LR)","Scott Banks St. Pauli, 24, AM(LR)",0(12),106,-,-,1,-,0.3,71.4,0.1,-,6.06
"457Noah PeschBorussia M.Gladbach, 20, AM(R)","Noah Pesch Borussia M.Gladbach, 20, AM(R)",0(1),5,-,-,-,-,-,33.3,-,-,6.06
"458Lennard MaloneyMainz, 26, D(C),DMC","Lennard Maloney Mainz, 26, D(C),DMC",0(5),23,-,-,1,-,-,57.1,0.4,-,6.05
"459Abdoulie CeesaySt. Pauli, 22, Forward","Abdoulie Ceesay St. Pauli, 22, Forward",0(7),55,-,-,1,-,-,57.1,-,-,6.04
"460Elye WahiEintracht Frankfurt, 23, AM(L),FW","Elye Wahi Eintracht Frankfurt, 23, AM(L),FW",1(7),193,-,-,1,-,1.1,70.3,0.3,-,6.04
"461Gabriel VidovicBayern, 22, AM(L)","Gabriel Vidovic Bayern, 22, AM(L)",0(4),22,-,-,-,-,0.3,100,-,-,6.04
"462Kevin VollandUnion Berlin, 33, AM(CLR),FW","Kevin Volland Union Berlin, 33, AM(CLR),FW",0(4),59,-,-,1,-,-,71.4,0.8,-,6.04
"463Kacper KoscierskiBochum, 18, Defender","Kacper Koscierski Bochum, 18, Defender",0(1),6,-,-,-,-,-,-,-,-,6.03
"464Aliou BaldeBochum, 23, Forward","Aliou Balde Bochum, 23, Forward",0(5),88,-,-,1,-,0.8,71.4,-,-,6.02
"465Samuel BambaBochum, 22, Forward","Samuel Bamba Bochum, 22, Forward",0(5),23,-,-,-,-,0.4,94.1,0.2,-,6.02
"466Erik AhlstrandSt. Pauli, 24, AM(R)","Erik Ahlstrand St. Pauli, 24, AM(R)",0(5),40,-,-,-,-,-,76.9,-,-,6.02
"467Gabriel VidovicMainz, 22, AM(L)","Gabriel Vidovic Mainz, 22, AM(L)",0(1),3,-,-,-,-,1,100,-,-,6.02
"468Florian MichelerHoffenheim, 20, Midfielder","Florian Micheler Hoffenheim, 20, Midfielder",0(1),31,-,-,1,-,-,91.7,-,-,6.01
"469David PreuUnion Berlin, 21, Forward","David Preu Union Berlin, 21, Forward",1(4),119,-,-,1,-,0.4,64,-,-,6.01
"470Cole CampbellBorussia Dortmund, 20, Forward","Cole Campbell Borussia Dortmund, 20, Forward",0(4),20,-,-,-,-,-,85.7,-,-,6.01
"471Karim OnisiwoMainz, 34, AM(CLR),FW","Karim Onisiwo Mainz, 34, AM(CLR),FW",1(5),107,-,-,-,-,0.5,63.6,0.5,-,6.0
"472Arijon IbrahimovicBayern, 20, AM(CLR)","Arijon Ibrahimovic Bayern, 20, AM(CLR)",0(1),1,-,-,-,-,-,100,-,-,6.0
"473Faik SakarRBL, 18, Midfielder","Faik Sakar RBL, 18, Midfielder",0(1),1,-,-,-,-,-,-,-,-,6.0
"474Fin StevensSt. Pauli, 23, D(R),M(R)","Fin Stevens St. Pauli, 23, D(R),M(R)",0(1),1,-,-,-,-,-,-,-,-,6.0
"475MauridesSt. Pauli, 32, FW","Maurides St. Pauli, 32, FW",0(1),1,-,-,-,-,-,50,-,-,6.0
"476Stefan SchimmerFC Heidenheim, 31, FW","Stefan Schimmer FC Heidenheim, 31, FW",0(13),238,-,-,1,-,0.8,62,0.2,-,5.99
"477Jarzinho MalangaStuttgart, 19, Midfielder","Jarzinho Malanga Stuttgart, 19, Midfielder",0(1),1,-,-,-,-,-,100,-,-,5.97
"478Almugera KabarBorussia Dortmund, 19, Defender","Almugera Kabar Borussia Dortmund, 19, Defender",1(4),134,-,-,-,1,-,91.6,0.4,-,5.97
"479Jeanuël BelocianLeverkusen, 21, D(CL)","Jeanuël Belocian Leverkusen, 21, D(CL)",1(4),66,-,-,1,-,-,88.9,0.2,-,5.97
"480Robin HranácHoffenheim, 26, D(C)","Robin Hranác Hoffenheim, 26, D(C)",2(2),220,-,-,-,-,-,86.4,1.3,-,5.96
"481Adam AznouBayern, 19, D(L)","Adam Aznou Bayern, 19, D(L)",0(2),15,-,-,-,-,-,84.6,-,-,5.95
"482Ayman AzhilBorussia Dortmund, 25, DMC","Ayman Azhil Borussia Dortmund, 25, DMC",0(1),23,-,-,1,-,-,75.0,-,-,5.92
"483Kjell WätjenBorussia Dortmund, 20, AM(CR)","Kjell Wätjen Borussia Dortmund, 20, AM(CR)",0(2),14,-,-,-,-,-,37.5,-,-,5.92
"484Assan OuédraogoRBL, 19, AM(C)","Assan Ouédraogo RBL, 19, AM(C)",0(3),48,-,-,-,-,0.3,83.3,-,-,5.91
"485Denis ThomallaFC Heidenheim, 33, M(CL),FW","Denis Thomalla FC Heidenheim, 33, M(CL),FW",0(1),4,-,-,-,-,-,100.0,-,-,5.91
"486Tobias SippelBorussia M.Gladbach, 38, GK","Tobias Sippel Borussia M.Gladbach, 38, GK",0(1),58,-,-,-,-,-,56.3,-,-,5.9
"487Grant-Leon RanosBorussia M.Gladbach, 22, FW","Grant-Leon Ranos Borussia M.Gladbach, 22, FW",0(2),18,-,-,1,-,-,63.6,-,-,5.89
"488Daniel PeretzBayern, 25, GK","Daniel Peretz Bayern, 25, GK",3,270,-,-,1,-,-,75.5,-,-,5.88
"489Norman TheuerkaufFC Heidenheim, 39, D(CL),DMC","Norman Theuerkauf FC Heidenheim, 39, D(CL),DMC",0(1),21,-,-,-,-,1,83.3,-,-,5.87
"490Ihlas BebouHoffenheim, 32, M(CLR),FW","Ihlas Bebou Hoffenheim, 32, M(CLR),FW",0(1),8,-,-,-,-,-,50.0,-,-,5.85
"491Maximilian PhilippFreiburg, 32, AM(CLR),FW","Maximilian Philipp Freiburg, 32, AM(CLR),FW",0(2),15,-,-,-,-,0.5,42.9,-,-,5.85
"492Ivan NekicHolstein Kiel, 25, D(C)","Ivan Nekic Holstein Kiel, 25, D(C)",1,72,-,-,-,-,-,75.0,-,-,5.33
