Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"169Kepa ArrizabalagaBournemouth, 31, GK","Kepa Arrizabalaga Bournemouth, 31, GK",31,2790,-,-,3,-,-,70.4,0.3,1,6.7
"170Chris RichardsCrystal Palace, 26, D(C),DMC","Chris Richards Crystal Palace, 26, D(C),DMC",22(2),1925,1,-,2,1,0.5,81.3,2.0,-,6.7
"171Keane Lewis-PotterBrentford, 25, D(L),M(CLR),FW","Keane Lewis-Potter Brentford, 25, D(L),M(CLR),FW",36(2),3103,1,3,7,-,0.7,80.5,0.7,1,6.7
"172James GarnerEverton, 25, D(R),M(CR)","James Garner Everton, 25, D(R),M(CR)",17(4),1595,-,1,5,-,0.6,82.1,0.5,-,6.7
"173Matthijs de LigtMan Utd, 26, D(C)","Matthijs de Ligt Man Utd, 26, D(C)",25(4),2128,2,-,3,-,0.6,90.4,2.0,1,6.69
"174Dara O'SheaIpswich, 27, D(CR)","Dara O'Shea Ipswich, 27, D(CR)",35,3123,-,2,6,-,0.6,79.2,3.3,-,6.69
"175Yerson MosqueraWolves, 24, D(C)","Yerson Mosquera Wolves, 24, D(C)",5,442,-,-,2,-,0.4,86.1,2.2,-,6.69
"176Sepp van den BergBrentford, 24, D(CR),M(R)","Sepp van den Berg Brentford, 24, D(CR),M(R)",29(2),2589,-,-,3,-,0.6,85.7,3.0,-,6.68
"177Nélson SemedoWolves, 32, D(CLR),M(R)","Nélson Semedo Wolves, 32, D(CLR),M(R)",32(2),2896,-,4,8,-,0.5,82.2,0.8,-,6.68
"178Marc CucurellaChelsea, 27, D(CL),M(L)","Marc Cucurella Chelsea, 27, D(CL),M(L)",33(3),2991,5,1,8,1,0.7,88.7,0.9,3,6.68
"179Harry MaguireMan Utd, 33, D(C)","Harry Maguire Man Utd, 33, D(C)",19(8),1758,1,-,7,-,0.6,86.1,2.4,-,6.68
"180Tino LivramentoNewcastle, 23, D(LR)","Tino Livramento Newcastle, 23, D(LR)",32(5),2842,-,1,1,-,0.2,87.4,0.7,-,6.68
"181Ben DaviesTottenham, 33, D(CL),M(L)","Ben Davies Tottenham, 33, D(CL),M(L)",14(3),1330,-,-,5,-,0.3,88.0,3.1,-,6.67
"182Ben WhiteArsenal, 28, D(CR),DMC","Ben White Arsenal, 28, D(CR),DMC",13(4),1198,-,2,2,-,0.5,86.4,1.1,-,6.67
"183Dan BentleyWolves, 32, GK","Dan Bentley Wolves, 32, GK",2,180,-,-,-,-,-,72.9,1.0,-,6.67
"184Rúben DiasMan City, 28, D(C)","Rúben Dias Man City, 28, D(C)",25(2),2269,-,-,4,-,0.8,93.8,1.4,-,6.66
"185Ryan SessegnonFulham, 25, D(L),M(LR)","Ryan Sessegnon Fulham, 25, D(L),M(LR)",7(9),580,4,2,1,-,0.9,81.1,0.5,1,6.66
"186Rodrigo BentancurTottenham, 28, M(C)","Rodrigo Bentancur Tottenham, 28, M(C)",21(5),1654,2,-,9,-,0.8,88.2,1.4,-,6.66
"187Kostas TsimikasLiverpool, 29, D(L),M(L)","Kostas Tsimikas Liverpool, 29, D(L),M(L)",9(9),835,-,1,2,-,0.2,91.0,0.3,1,6.66
"188Joël VeltmanBrighton, 34, D(CR),M(R)","Joël Veltman Brighton, 34, D(CR),M(R)",19(2),1699,-,-,5,-,0.3,82.4,1.0,-,6.66
"189Conor TownsendIpswich, 33, D(CL),M(L)","Conor Townsend Ipswich, 33, D(CL),M(L)",3(3),335,-,1,1,-,0.2,68.1,1.0,-,6.66
"190Harry WilsonFulham, 29, M(CLR),FW","Harry Wilson Fulham, 29, M(CLR),FW",12(13),1159,6,1,2,-,1.7,77.9,0.2,2,6.65
"191BetoEverton, 28, FW","Beto Everton, 28, FW",15(15),1531,8,-,2,-,1.6,58.7,3.3,2,6.65
"192Riccardo CalafioriArsenal, 23, D(CL)","Riccardo Calafiori Arsenal, 23, D(CL)",11(8),986,2,1,4,-,0.5,87.9,1.2,-,6.65
"193Trevoh ChalobahChelsea, 26, D(CR),DMC","Trevoh Chalobah Chelsea, 26, D(CR),DMC",11(2),911,-,1,2,-,0.5,90.5,1.8,1,6.65
"194Alex PalmerIpswich, 29, GK","Alex Palmer Ipswich, 29, GK",13,1170,-,-,2,-,-,66.3,0.4,-,6.64
"195Boubacar KamaraAston Villa, 26, D(CL),DMC","Boubacar Kamara Aston Villa, 26, D(CL),DMC",20(6),1726,1,-,2,-,0.4,88.7,0.8,2,6.64
"196Michael KayodeBrentford, 21, D(R)","Michael Kayode Brentford, 21, D(R)",6(6),528,-,1,2,-,0.2,85.0,0.8,1,6.64
"197Aaron RamsdaleSouthampton, 27, GK","Aaron Ramsdale Southampton, 27, GK",30,2700,-,-,2,-,-,59.5,0.3,3,6.64
"198Michael KeaneEverton, 33, D(CR)","Michael Keane Everton, 33, D(CR)",11(3),1046,3,-,5,-,0.7,83.9,1.9,1,6.64
"199João GomesWolves, 25, M(C)","João Gomes Wolves, 25, M(C)",35(1),2990,3,1,9,1,1,86.2,0.3,1,6.64
"200Ethan NwaneriArsenal, 19, AM(CR)","Ethan Nwaneri Arsenal, 19, AM(CR)",11(15),892,4,2,1,-,0.9,89.0,0.2,1,6.64
"201Destiny UdogieTottenham, 23, D(L),M(L)","Destiny Udogie Tottenham, 23, D(L),M(L)",24(1),1933,-,1,2,-,0.2,88.2,0.5,-,6.64
"202Matt DohertyWolves, 34, D(CLR),M(LR)","Matt Doherty Wolves, 34, D(CLR),M(LR)",25(5),2115,2,1,6,-,0.3,85.2,1.9,-,6.64
"203Timothy CastagneFulham, 30, D(CLR),M(LR)","Timothy Castagne Fulham, 30, D(CLR),M(LR)",17(7),1643,-,1,1,-,0.3,83.0,1.5,-,6.64
"204Jadon SanchoChelsea, 26, AM(CLR)","Jadon Sancho Chelsea, 26, AM(CLR)",19(12),1767,3,4,2,-,0.8,85.2,0.2,-,6.63
"205Cameron BurgessIpswich, 30, D(CL)","Cameron Burgess Ipswich, 30, D(CL)",16(2),1540,-,2,-,-,0.6,81.3,2.4,-,6.62
"206Bernd LenoFulham, 34, GK","Bernd Leno Fulham, 34, GK",38,3420,-,1,5,-,-,79.8,0.2,3,6.62
"207Jonny EvansMan Utd, 38, D(CL)","Jonny Evans Man Utd, 38, D(CL)",3(4),314,-,-,1,-,0.3,88.8,1.4,-,6.62
"208Adam WebsterBrighton, 31, D(C)","Adam Webster Brighton, 31, D(C)",11(3),888,-,-,1,-,0.4,88.2,1.7,-,6.62
"209Liam DelapIpswich, 23, AM(R),FW","Liam Delap Ipswich, 23, AM(R),FW",32(5),2613,12,2,12,-,1.8,62.1,1.6,3,6.62
"210Adam WhartonCrystal Palace, 22, DMC","Adam Wharton Crystal Palace, 22, DMC",16(4),1327,-,2,2,-,0.7,78.6,0.4,-,6.62
"211Marcos SenesiBournemouth, 28, D(C)","Marcos Senesi Bournemouth, 28, D(C)",13(4),1109,-,-,5,-,0.2,77.4,1.9,1,6.62
"212Nicolás DomínguezNottingham Forest, 27, M(CLR)","Nicolás Domínguez Nottingham Forest, 27, M(CLR)",23(11),1971,-,1,9,-,0.6,87.7,0.8,-,6.61
"213EdersonMan City, 32, GK","Ederson Man City, 32, GK",26,2321,-,4,4,-,-,86.3,0.2,1,6.61
"214Jack HinshelwoodBrighton, 21, D(LR),M(C)","Jack Hinshelwood Brighton, 21, D(LR),M(C)",22(4),1849,5,2,5,-,0.7,85.2,0.8,2,6.61
"215Robert SánchezChelsea, 28, GK","Robert Sánchez Chelsea, 28, GK",32,2880,-,-,5,-,-,65.3,0.4,3,6.61
"216Kevin DansoTottenham, 27, D(C)","Kevin Danso Tottenham, 27, D(C)",9(1),843,-,-,-,-,0.7,86.5,2.1,-,6.61
"217Orel MangalaEverton, 28, M(C)","Orel Mangala Everton, 28, M(C)",14(5),1256,1,-,2,-,0.8,90.3,0.3,-,6.61
"218Diogo JotaLiverpool, 29, AM(CLR),FW","Diogo Jota Liverpool, 29, AM(CLR),FW",14(12),1195,6,3,2,-,2,71.2,0.8,1,6.61
"219AndréWolves, 24, DMC","André Wolves, 24, DMC",31(2),2488,-,-,7,-,0.3,93.0,0.1,-,6.61
"220Ezri KonsaAston Villa, 28, D(CR)","Ezri Konsa Aston Villa, 28, D(CR)",33(1),2937,2,-,1,-,0.3,93.3,0.9,1,6.61
"221Georginio RutterBrighton, 24, AM(CR),FW","Georginio Rutter Brighton, 24, AM(CR),FW",19(9),1667,5,3,2,-,1.8,68.6,0.9,-,6.6
"222Jefferson LermaCrystal Palace, 31, D(CR),DMC","Jefferson Lerma Crystal Palace, 31, D(CR),DMC",26(7),2277,-,1,9,-,0.8,77.8,1.4,-,6.6
"223Sasa LukicFulham, 29, M(C)","Sasa Lukic Fulham, 29, M(C)",28(2),2358,-,2,12,-,0.6,90.1,0.6,1,6.6
"224Jacob GreavesIpswich, 25, D(CL)","Jacob Greaves Ipswich, 25, D(CL)",25,2206,1,-,5,-,0.4,86.6,3.4,-,6.6
"225Reiss NelsonFulham, 26, M(LR)","Reiss Nelson Fulham, 26, M(LR)",5(6),486,1,1,1,-,1.1,91.4,-,-,6.6
"226Facundo BuonanotteLeicester, 21, AM(CR)","Facundo Buonanotte Leicester, 21, AM(CR)",14(17),1517,5,2,8,-,1.2,79.6,0.6,2,6.6
"227Ryan ManningSouthampton, 29, D(CL),M(CLR)","Ryan Manning Southampton, 29, D(CL),M(CLR)",18(6),1470,-,1,2,-,0.3,83.7,0.6,-,6.6
"228Axel DisasiAston Villa, 28, D(CR)","Axel Disasi Aston Villa, 28, D(CR)",5(2),488,-,-,2,-,0.3,89.1,1.1,-,6.6
"229Dean HendersonCrystal Palace, 29, GK","Dean Henderson Crystal Palace, 29, GK",38,3420,-,-,3,-,-,57.4,0.3,1,6.6
"230Adama TraoréFulham, 30, M(CLR),FW","Adama Traoré Fulham, 30, M(CLR),FW",18(18),1770,2,7,3,-,1.1,81.2,0.7,1,6.59
"231Yasin AyariBrighton, 22, M(C)","Yasin Ayari Brighton, 22, M(C)",22(12),1971,2,1,4,-,0.8,85.4,0.5,-,6.59
"232Caoimhín KelleherLiverpool, 27, GK","Caoimhín Kelleher Liverpool, 27, GK",10,900,-,-,-,-,-,72.1,0.2,-,6.59
"233Arijanet MuricIpswich, 27, GK","Arijanet Muric Ipswich, 27, GK",18,1620,-,-,1,-,-,68.2,0.6,2,6.59
"234Luke ThomasLeicester, 24, D(L),M(L)","Luke Thomas Leicester, 24, D(L),M(L)",13(1),1113,-,-,3,-,0.4,84.1,0.9,-,6.58
"235Mats WiefferBrighton, 26, D(R),DMC","Mats Wieffer Brighton, 26, D(R),DMC",10(15),1008,1,4,6,-,0.4,86.4,1.4,2,6.58
"236Ben ChilwellCrystal Palace, 29, D(CL),M(L)","Ben Chilwell Crystal Palace, 29, D(CL),M(L)",1(7),255,1,-,1,-,0.6,72.3,0.4,-,6.58
"237James JustinLeicester, 28, D(CLR),M(LR)","James Justin Leicester, 28, D(CLR),M(LR)",34(2),2921,2,2,6,-,0.7,78.1,1.9,-,6.58
"238Jakub StolarczykLeicester, 25, GK","Jakub Stolarczyk Leicester, 25, GK",10,900,-,-,1,-,-,58.0,0.5,-,6.58
"239Jamie VardyLeicester, 39, AM(L),FW","Jamie Vardy Leicester, 39, AM(L),FW",35,2840,9,4,5,-,1.7,69.3,1.5,1,6.58
"240Ashley YoungEverton, 40, D(LR),M(LR)","Ashley Young Everton, 40, D(LR),M(LR)",19(13),1872,1,3,7,1,0.2,73.5,0.3,1,6.58
"241Andy RobertsonLiverpool, 32, D(L),M(L)","Andy Robertson Liverpool, 32, D(L),M(L)",29(4),2493,-,1,3,1,0.5,88.0,0.2,-,6.57
"242Manuel UgarteMan Utd, 25, DMC","Manuel Ugarte Man Utd, 25, DMC",22(7),1790,1,2,11,-,0.7,88.6,0.6,-,6.57
"243Gabriel JesusArsenal, 29, AM(LR),FW","Gabriel Jesus Arsenal, 29, AM(LR),FW",6(11),604,3,-,4,-,1.2,80.0,0.5,1,6.57
"244EmersonWest Ham, 31, D(CL),M(L)","Emerson West Ham, 31, D(CL),M(L)",26(5),2128,2,1,5,-,0.5,82.4,0.6,-,6.56
"245Mathys TelTottenham, 20, AM(L),FW","Mathys Tel Tottenham, 20, AM(L),FW",11(2),913,2,1,2,-,1.8,76.7,0.3,-,6.56
"246Tyler FredricsonMan Utd, 21, Defender","Tyler Fredricson Man Utd, 21, Defender",2,166,-,-,-,-,-,90.2,3.5,-,6.56
"247Joe GomezLiverpool, 28, D(CLR)","Joe Gomez Liverpool, 28, D(CLR)",6(3),519,-,-,1,-,0.3,89.4,1.0,-,6.56
"248Lucas PaquetáWest Ham, 28, M(CLR),FW","Lucas Paquetá West Ham, 28, M(CLR),FW",27(6),2385,4,-,10,-,1.2,78.8,1.5,-,6.56
"249Rodrigo MunizFulham, 24, FW","Rodrigo Muniz Fulham, 24, FW",8(23),952,8,1,1,-,1.3,65.7,2.2,1,6.56
"250Emile Smith RoweFulham, 25, AM(CL)","Emile Smith Rowe Fulham, 25, AM(CL)",25(9),2061,6,3,3,-,1.1,91.3,0.2,-,6.55
"251Toby CollyerMan Utd, 22, DMC","Toby Collyer Man Utd, 22, DMC",0(6),175,-,-,-,-,0.2,82.2,0.5,-,6.55
"252Robin OlsenAston Villa, 36, GK","Robin Olsen Aston Villa, 36, GK",1(3),222,-,-,-,-,-,64.0,-,-,6.55
"253Bilal El KhannoussLeicester, 21, AM(CLR)","Bilal El Khannouss Leicester, 21, AM(CLR)",27(5),2195,2,3,4,-,0.9,80.3,0.6,2,6.55
"254Ryan YatesNottingham Forest, 28, M(C)","Ryan Yates Nottingham Forest, 28, M(C)",18(17),1909,2,1,10,-,0.9,82.7,1.4,-,6.54
"255Konstantinos MavropanosWest Ham, 28, D(CR)","Konstantinos Mavropanos West Ham, 28, D(CR)",21(12),2039,-,-,4,1,0.5,86.9,1.8,-,6.54
"256Reece JamesChelsea, 26, D(CLR),DMC,M(R)","Reece James Chelsea, 26, D(CLR),DMC,M(R)",12(7),1064,1,1,1,-,0.6,88.4,1.3,-,6.54
"257André OnanaMan Utd, 30, GK","André Onana Man Utd, 30, GK",34,3060,-,-,-,-,-,69.8,0.2,-,6.54
"258Jakub KiwiorArsenal, 26, D(CL),DMC","Jakub Kiwior Arsenal, 26, D(CL),DMC",10(7),1117,1,-,1,-,0.2,91.9,0.6,1,6.53
"259Pape Matar SarrTottenham, 23, M(C)","Pape Matar Sarr Tottenham, 23, M(C)",22(14),1917,3,2,6,-,0.9,87.6,0.9,1,6.53
"260John McGinnAston Villa, 31, M(CLR)","John McGinn Aston Villa, 31, M(CLR)",27(7),2232,1,4,7,-,0.9,86.6,0.5,-,6.53
"261Alphonse AreolaWest Ham, 33, GK","Alphonse Areola West Ham, 33, GK",25(1),2260,-,-,-,-,-,66.1,0.1,-,6.53
"262Álex MorenoNottingham Forest, 32, D(L),M(L)","Álex Moreno Nottingham Forest, 32, D(L),M(L)",11(4),960,-,1,2,-,0.4,77.8,0.2,-,6.53
"263Mads HermansenLeicester, 25, GK","Mads Hermansen Leicester, 25, GK",27,2386,-,-,1,-,-,56.2,0.1,1,6.52
"264Charly AlcarazSouthampton, 23, M(CLR),FW","Charly Alcaraz Southampton, 23, M(CLR),FW",0(1),9,-,-,-,-,1,100.0,1.0,-,6.52
"265Fraser ForsterTottenham, 38, GK","Fraser Forster Tottenham, 38, GK",7,630,-,-,-,-,-,82.6,0.1,-,6.52
"266João FélixChelsea, 26, AM(CL),FW","João Félix Chelsea, 26, AM(CL),FW",3(9),364,1,1,2,-,1.7,86.2,0.3,-,6.52
"267Alejandro GarnachoMan Utd, 21, AM(CLR)","Alejandro Garnacho Man Utd, 21, AM(CLR)",23(13),2196,6,2,3,-,2.3,83.3,0.1,1,6.52
"268Romain EsseCrystal Palace, 20, AM(CLR)","Romain Esse Crystal Palace, 20, AM(CLR)",1(6),136,1,1,-,-,0.1,76.2,0.4,-,6.51
"269Vitaly JaneltBrentford, 27, D(L),DMC","Vitaly Janelt Brentford, 27, D(L),DMC",27(5),2267,1,3,3,-,0.4,84.4,0.6,-,6.51
"270Matt O'RileyBrighton, 25, M(CR)","Matt O'Riley Brighton, 25, M(CR)",11(10),939,2,2,1,-,1,83.1,0.3,-,6.51
"271Victor KristiansenLeicester, 23, D(L),M(L)","Victor Kristiansen Leicester, 23, D(L),M(L)",29(1),2490,-,1,1,-,0.1,81.8,0.8,-,6.51
"272Calvin BasseyFulham, 26, D(CL)","Calvin Bassey Fulham, 26, D(CL)",34(1),3074,1,-,7,-,0.4,90.1,1.3,-,6.51
"273Stefan OrtegaMan City, 33, GK","Stefan Ortega Man City, 33, GK",12(1),1099,-,-,1,-,-,79.4,0.2,-,6.51
"274Abdoulaye DoucouréEverton, 33, M(C)","Abdoulaye Doucouré Everton, 33, M(C)",31(2),2577,3,2,3,1,0.9,82.7,0.9,-,6.51
"275Curtis JonesLiverpool, 25, D(R),M(CL)","Curtis Jones Liverpool, 25, D(R),M(CL)",19(14),1715,3,3,1,1,1,93.7,0.4,1,6.51
"276Dominic Calvert-LewinEverton, 29, AM(L),FW","Dominic Calvert-Lewin Everton, 29, AM(L),FW",19(7),1614,3,1,2,-,1.9,63.5,3.3,1,6.51
"277Andreas PereiraFulham, 30, M(CLR)","Andreas Pereira Fulham, 30, M(CLR)",25(8),2025,2,4,8,-,1.2,77.7,0.4,-,6.51
"278Ibrahim SangaréNottingham Forest, 28, DMC","Ibrahim Sangaré Nottingham Forest, 28, DMC",7(6),591,-,1,3,-,0.1,85.3,0.8,-,6.51
"279Micky van de VenTottenham, 25, D(CL)","Micky van de Ven Tottenham, 25, D(CL)",12(1),1019,-,2,4,-,0.5,91.0,1.5,-,6.5
"280Sander BergeFulham, 28, M(C)","Sander Berge Fulham, 28, M(C)",26(5),2231,-,-,6,-,0.1,91.7,0.9,-,6.5
"281WelingtonSouthampton, 25, D(L),M(L)","Welington Southampton, 25, D(L),M(L)",6(4),482,-,-,1,-,0.3,83.7,0.5,-,6.5
"282Nathan AkéMan City, 31, D(CL),DMC","Nathan Aké Man City, 31, D(CL),DMC",8(2),683,-,-,-,-,0.3,94.4,1.3,-,6.5
"283James MilnerBrighton, 40, D(LR),M(CLR)","James Milner Brighton, 40, D(LR),M(CLR)",3(1),173,-,-,1,-,0.5,78.5,-,-,6.5
"284Omari HutchinsonIpswich, 22, AM(CLR)","Omari Hutchinson Ipswich, 22, AM(CLR)",30(1),2594,3,2,5,-,1.5,84.4,0.2,1,6.49
"285Will HughesCrystal Palace, 31, M(CLR)","Will Hughes Crystal Palace, 31, M(CLR)",24(9),2122,-,3,11,-,0.7,81.0,0.6,-,6.49
"286Kyle Walker-PetersSouthampton, 29, D(CLR),M(LR)","Kyle Walker-Peters Southampton, 29, D(CLR),M(LR)",33,2922,-,2,5,-,0.6,90.5,0.3,-,6.49
"287Jean-Ricner BellegardeWolves, 27, M(CLR)","Jean-Ricner Bellegarde Wolves, 27, M(CLR)",20(15),1685,2,7,3,-,0.6,83.3,0.3,1,6.48
"288Niclas FüllkrugWest Ham, 33, FW","Niclas Füllkrug West Ham, 33, FW",6(12),788,3,2,2,-,0.9,67.9,2.2,-,6.48
"289Benoît BadiashileChelsea, 25, D(C)","Benoît Badiashile Chelsea, 25, D(C)",3(2),334,-,-,-,-,-,90.1,1.6,-,6.48
"290José SáWolves, 33, GK","José Sá Wolves, 33, GK",29,2610,-,-,2,-,-,59.3,0.4,-,6.48
"291Stephy MavididiLeicester, 27, AM(LR),FW","Stephy Mavididi Leicester, 27, AM(LR),FW",16(14),1618,4,1,2,-,0.9,82.8,0.3,1,6.48
"292Leif DavisIpswich, 26, D(L),M(L)","Leif Davis Ipswich, 26, D(L),M(L)",32(1),2747,1,2,5,1,0.5,80.5,1.1,1,6.47
"293Jordan AyewLeicester, 34, AM(CLR),FW","Jordan Ayew Leicester, 34, AM(CLR),FW",19(11),1644,5,-,5,-,1.1,80.2,1.3,-,6.47
"294Diego GómezBrighton, 23, M(CLR)","Diego Gómez Brighton, 23, M(CLR)",4(12),511,1,-,-,-,0.6,82.4,0.6,-,6.47
"295Ross BarkleyAston Villa, 32, M(CLR)","Ross Barkley Aston Villa, 32, M(CLR)",3(17),570,3,1,3,-,0.8,85.7,0.3,1,6.47
"296Lucas BergvallTottenham, 20, M(C)","Lucas Bergvall Tottenham, 20, M(C)",11(16),1206,-,1,3,-,0.4,88.7,0.3,-,6.47
"297Jaden PhilogeneIpswich, 24, M(LR)","Jaden Philogene Ipswich, 24, M(LR)",5(5),475,2,-,1,-,1.2,78.4,0.5,1,6.47
"298Kobbie MainooMan Utd, 21, M(C)","Kobbie Mainoo Man Utd, 21, M(C)",19(6),1657,-,-,5,-,0.6,87.4,0.8,1,6.47
"299Jesper LindstrømEverton, 26, AM(CLR),FW","Jesper Lindstrøm Everton, 26, AM(CLR),FW",15(10),1242,-,1,2,-,1.1,78.7,0.2,1,6.47
"300James HillBournemouth, 24, D(CR)","James Hill Bournemouth, 24, D(CR)",6(4),448,-,1,1,-,0.6,71.7,1.5,-,6.47
"301Luis SinisterraBournemouth, 26, AM(LR),FW","Luis Sinisterra Bournemouth, 26, AM(LR),FW",1(11),230,1,1,-,-,1.1,83.5,0.3,-,6.47
"302Takehiro TomiyasuArsenal, 27, D(CLR)","Takehiro Tomiyasu Arsenal, 27, D(CLR)",0(1),6,-,-,-,-,1,75.0,-,-,6.46
"303Jean-Clair TodiboWest Ham, 26, D(C)","Jean-Clair Todibo West Ham, 26, D(C)",20(7),1833,-,-,3,-,0.2,88.3,1,-,6.46
"304Bart VerbruggenBrighton, 23, GK","Bart Verbruggen Brighton, 23, GK",36,3240,-,1,6,-,-,75.1,0.3,1,6.46
"305Rico LewisMan City, 21, D(LR),M(C)","Rico Lewis Man City, 21, D(LR),M(C)",21(7),1893,1,2,3,1,0.4,91.4,0.2,-,6.46
"306Tariq LampteyBrighton, 25, D(LR),M(R)","Tariq Lamptey Brighton, 25, D(LR),M(R)",10(5),861,2,2,-,-,0.4,87.0,0.1,-,6.46
"307Paul OnuachuSouthampton, 31, FW","Paul Onuachu Southampton, 31, FW",11(14),1045,4,1,4,-,1.4,61.3,3.7,1,6.45
"308Patrick DorguMan Utd, 21, D(L),M(LR)","Patrick Dorgu Man Utd, 21, D(L),M(LR)",10(2),844,-,-,3,1,0.8,86.1,1.3,-,6.45
"309Harry ToffoloNottingham Forest, 30, D(L),M(L)","Harry Toffolo Nottingham Forest, 30, D(L),M(L)",1(3),135,-,-,1,-,0.3,77.8,0.3,-,6.45
"310Vítezslav JarosLiverpool, 24, GK","Vítezslav Jaros Liverpool, 24, GK",0(1),11,-,-,-,-,-,66.7,-,-,6.45
"311Ian MaatsenAston Villa, 24, D(L),M(CLR)","Ian Maatsen Aston Villa, 24, D(L),M(CLR)",10(19),1129,1,2,2,-,0.7,86.9,0.3,1,6.45
"312Matheus FrançaCrystal Palace, 22, FW","Matheus França Crystal Palace, 22, FW",0(4),52,1,-,-,-,1.5,71.4,0.3,-,6.45
"313Christian EriksenMan Utd, 34, M(CLR),FW","Christian Eriksen Man Utd, 34, M(CLR),FW",11(12),1059,1,2,4,-,0.7,85.5,0.1,-,6.45
"314Darwin NúñezLiverpool, 26, AM(CL),FW","Darwin Núñez Liverpool, 26, AM(CL),FW",8(22),1123,5,2,8,-,1.1,71.4,0.7,-,6.45
"315Manuel AkanjiMan City, 30, D(CLR),DMC","Manuel Akanji Man City, 30, D(CLR),DMC",23(3),2015,-,-,3,-,0.6,94.1,1.2,-,6.44
"316Jack GrealishMan City, 30, M(CL),FW","Jack Grealish Man City, 30, M(CL),FW",7(13),716,1,1,3,-,0.8,91.0,0.1,-,6.44
"317Myles Lewis-SkellyArsenal, 19, D(L)","Myles Lewis-Skelly Arsenal, 19, D(L)",15(8),1372,1,-,3,2,0.1,93.6,0.5,-,6.44
"318Abdukodir KhusanovMan City, 22, D(CR)","Abdukodir Khusanov Man City, 22, D(CR)",6,504,-,-,1,-,0.2,91.3,1.2,-,6.44
"319Alex ScottBournemouth, 22, M(CR)","Alex Scott Bournemouth, 22, M(CR)",8(12),753,-,-,3,-,0.8,85.2,0.4,-,6.44
"320Axel DisasiChelsea, 28, D(CR)","Axel Disasi Chelsea, 28, D(CR)",4(2),365,1,-,1,-,0.3,91.7,0.8,-,6.44
"321Brajan GrudaBrighton, 21, AM(CR)","Brajan Gruda Brighton, 21, AM(CR)",8(13),683,1,4,-,-,0.5,78.3,0.1,1,6.43
"322Jhon DuránAston Villa, 22, FW","Jhon Durán Aston Villa, 22, FW",4(16),627,7,-,3,1,1.6,72.3,1.0,-,6.43
"323Conor BradleyLiverpool, 22, D(R),M(R)","Conor Bradley Liverpool, 22, D(R),M(R)",7(12),750,-,2,4,-,0.5,84.3,0.6,-,6.43
"324Sam JohnstoneWolves, 33, GK","Sam Johnstone Wolves, 33, GK",7,630,-,-,-,-,-,62.7,0.6,-,6.43
"325Malo GustoChelsea, 22, D(LR),M(R)","Malo Gusto Chelsea, 22, D(LR),M(R)",19(13),1860,-,1,4,-,0.7,89.0,0.3,-,6.42
"326Roméo LaviaChelsea, 22, DMC","Roméo Lavia Chelsea, 22, DMC",11(5),803,-,1,4,-,0.1,92.2,0.8,-,6.42
"327Chadi RiadCrystal Palace, 22, D(C)","Chadi Riad Crystal Palace, 22, D(C)",1,90,-,-,-,-,-,85.4,2.0,-,6.42
"328Wout FaesLeicester, 28, D(CL)","Wout Faes Leicester, 28, D(CL)",30(4),2813,1,-,4,-,0.4,88.4,1.4,-,6.42
"329Kasey McAteerLeicester, 24, AM(CLR)","Kasey McAteer Leicester, 24, AM(CLR)",9(9),853,1,1,3,-,0.7,78.6,0.7,1,6.42
"330Pau TorresAston Villa, 29, D(C)","Pau Torres Aston Villa, 29, D(C)",23(1),2020,-,-,2,-,0.3,89.3,0.8,-,6.42
"331Yehor YarmoliukBrentford, 22, DMC","Yehor Yarmoliuk Brentford, 22, DMC",15(16),1446,-,-,6,-,0.3,88.2,0.3,-,6.42
"332John StonesMan City, 31, D(CR),DMC","John Stones Man City, 31, D(CR),DMC",6(5),547,2,-,1,-,0.2,91.3,0.7,-,6.42
"333Kamaldeen SulemanaSouthampton, 24, AM(CLR),FW","Kamaldeen Sulemana Southampton, 24, AM(CLR),FW",17(9),1406,1,1,2,-,1.1,83.8,0.5,-,6.42
"334Tyler DiblingSouthampton, 20, AM(CR),FW","Tyler Dibling Southampton, 20, AM(CR),FW",20(13),1875,2,-,6,-,0.8,84.3,0.3,1,6.42
"335Billy GilmourBrighton, 24, DMC","Billy Gilmour Brighton, 24, DMC",1(1),98,-,-,-,-,0.5,87.9,-,-,6.42
"336Christopher NkunkuChelsea, 28, M(CLR),FW","Christopher Nkunku Chelsea, 28, M(CLR),FW",9(18),912,3,2,2,-,0.9,90.6,0.6,1,6.41
"337Jacob RamseyAston Villa, 24, M(CLR)","Jacob Ramsey Aston Villa, 24, M(CLR)",19(10),1634,1,3,2,1,0.7,86.6,0.2,-,6.41
"338Taylor Harwood-BellisSouthampton, 24, D(CR)","Taylor Harwood-Bellis Southampton, 24, D(CR)",32(2),2829,1,-,9,-,0.6,88.1,1.9,-,6.41
"339Edson ÁlvarezWest Ham, 28, D(C),DMC","Edson Álvarez West Ham, 28, D(C),DMC",20(8),1785,-,1,7,1,0.4,86.5,1.1,-,6.4
"340Luke WoolfendenIpswich, 27, D(C)","Luke Woolfenden Ipswich, 27, D(C)",12(3),1187,-,-,2,-,0.1,88.6,1,-,6.4
"341Leon BaileyAston Villa, 28, M(CLR),FW","Leon Bailey Aston Villa, 28, M(CLR),FW",14(10),1144,1,2,3,-,1.2,77.6,0.3,1,6.4
