Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"326Kevin ParedesWolfsburg, 22, D(L),M(LR)","Kevin Paredes Wolfsburg, 22, D(L),M(LR)",1(21),515,1,3,2,-,0.2,79.9,0.1,-,6.38
"327Alex KrálSchalke, 27, M(C)","Alex Král Schalke, 27, M(C)",26(3),2357,-,-,3,-,1.1,71.2,1.7,-,6.38
"328Angelo StillerHoffenheim, 25, DMC","Angelo Stiller Hoffenheim, 25, DMC",7(14),700,1,1,1,-,0.3,78.1,0.8,-,6.37
"329Robert GumnyAugsburg, 27, D(CLR),M(R)","Robert Gumny Augsburg, 27, D(CLR),M(R)",23(6),2021,1,2,5,1,0.3,66.7,1.6,-,6.37
"330Nikolas NarteyStuttgart, 26, M(CL)","Nikolas Nartey Stuttgart, 26, M(CL)",5(4),472,-,-,1,-,0.4,81.4,1.0,-,6.37
"331Yann SommerBayern, 37, GK","Yann Sommer Bayern, 37, GK",19,1710,-,-,1,-,-,85.3,0.3,-,6.37
"332Romano SchmidWerder Bremen, 26, AM(CLR),FW","Romano Schmid Werder Bremen, 26, AM(CLR),FW",15(12),1521,1,3,3,-,0.7,76.8,0.7,-,6.37
"333Manuel GuldeFreiburg, 35, D(C)","Manuel Gulde Freiburg, 35, D(C)",8(7),641,1,-,2,-,0.1,83.2,1.5,-,6.37
"334Florian FlickSchalke, 25, D(C),DMC","Florian Flick Schalke, 25, D(C),DMC",5(3),511,-,-,1,-,0.3,70.9,2.0,-,6.37
"335Niklas DorschAugsburg, 28, M(C)","Niklas Dorsch Augsburg, 28, M(C)",5(6),478,-,-,1,-,-,76.4,0.5,-,6.36
"336Pascal StenzelStuttgart, 30, D(CR),M(R)","Pascal Stenzel Stuttgart, 30, D(CR),M(R)",3(9),327,-,1,-,-,0.2,80.4,0.1,-,6.36
"337Mathys TelBayern, 20, AM(L),FW","Mathys Tel Bayern, 20, AM(L),FW",1(21),399,5,-,2,-,0.9,80.4,0.4,-,6.36
"338Luca NetzBorussia M.Gladbach, 22, D(L),M(L)","Luca Netz Borussia M.Gladbach, 22, D(L),M(L)",7(13),700,1,3,-,-,0.2,79.5,0.4,-,6.35
"339Alexander SchwolowSchalke, 33, GK","Alexander Schwolow Schalke, 33, GK",22(1),2034,-,-,1,-,-,63.3,0.2,-,6.35
"340Sebastian PolterSchalke, 35, AM(R),FW","Sebastian Polter Schalke, 35, AM(R),FW",5(14),619,2,3,3,-,0.6,54.2,2.1,-,6.35
"341Tolga CigerciHertha Berlin, 34, M(CLR)","Tolga Cigerci Hertha Berlin, 34, M(CLR)",10(1),681,-,1,2,-,0.8,81.2,0.9,-,6.35
"342Josip StanisicBayern, 26, D(CLR),M(R)","Josip Stanisic Bayern, 26, D(CLR),M(R)",4(10),573,-,-,1,-,-,91.7,0.4,-,6.35
"343Cristian GamboaBochum, 36, D(R),M(R)","Cristian Gamboa Bochum, 36, D(R),M(R)",17(2),1485,-,-,2,-,0.4,68.4,0.7,-,6.34
"344Kilian FischerWolfsburg, 25, D(CR),M(R)","Kilian Fischer Wolfsburg, 25, D(CR),M(R)",5(5),501,-,-,2,-,0.3,83.7,0.2,-,6.34
"345Sepp van den BergSchalke, 24, D(CR),M(R)","Sepp van den Berg Schalke, 24, D(CR),M(R)",8(1),696,1,-,2,-,0.6,83.5,1.6,-,6.34
"346Daley SinkgravenLeverkusen, 30, D(L),M(CL)","Daley Sinkgraven Leverkusen, 30, D(L),M(CL)",4(8),342,-,2,1,-,0.3,74.6,0.3,-,6.34
"347Sebastian RudyHoffenheim, 36, D(R),M(CR)","Sebastian Rudy Hoffenheim, 36, D(R),M(CR)",6(16),790,-,1,3,-,0.2,78.9,0.3,-,6.34
"348Kevin SchadeFreiburg, 24, AM(LR),FW","Kevin Schade Freiburg, 24, AM(LR),FW",1(7),175,1,-,-,-,0.5,50.0,2.1,-,6.33
"349Josip BrekaloWolfsburg, 27, AM(CLR),FW","Josip Brekalo Wolfsburg, 27, AM(CLR),FW",3(3),271,-,1,-,-,0.3,73.8,-,-,6.33
"350Gerrit HoltmannBochum, 31, D(L),M(LR)","Gerrit Holtmann Bochum, 31, D(L),M(LR)",8(15),934,1,1,-,-,1.3,68.2,0.6,-,6.33
"351Kenan KaramanSchalke, 32, AM(CLR),FW","Kenan Karaman Schalke, 32, AM(CLR),FW",10(11),971,1,2,2,-,1,68.1,1.5,-,6.33
"352Marvin SchwäbeFC Koln, 31, GK","Marvin Schwäbe FC Koln, 31, GK",34,3060,-,-,1,-,-,76.7,0.2,1,6.33
"353Maximilian BauerAugsburg, 26, D(C)","Maximilian Bauer Augsburg, 26, D(C)",20(7),1845,-,1,8,-,0.3,73.1,2.6,-,6.33
"354Jessic NgankamHertha Berlin, 25, FW","Jessic Ngankam Hertha Berlin, 25, FW",8(10),825,4,-,5,-,1.1,62.7,0.8,-,6.33
"355Fredrik JensenAugsburg, 28, M(CLR),FW","Fredrik Jensen Augsburg, 28, M(CLR),FW",8(12),922,2,1,1,-,0.6,58.8,1.0,-,6.33
"356Reece OxfordAugsburg, 27, D(C),DMC","Reece Oxford Augsburg, 27, D(C),DMC",1(2),93,-,-,-,-,-,54.9,2.3,-,6.32
"357Jean-Paul BoëtiusHertha Berlin, 32, AM(CLR),FW","Jean-Paul Boëtius Hertha Berlin, 32, AM(CLR),FW",10(11),1046,-,-,3,-,0.2,73.2,0.2,-,6.32
"358Ivan SunjicHertha Berlin, 29, DMC","Ivan Sunjic Hertha Berlin, 29, DMC",12(6),993,-,-,4,-,0.3,75.0,0.4,1,6.32
"359Raphael FrambergerAugsburg, 30, D(R),M(R)","Raphael Framberger Augsburg, 30, D(R),M(R)",2(1),177,-,-,-,-,-,35.0,1.7,-,6.32
"360Noah WeisshauptFreiburg, 24, M(L)","Noah Weisshaupt Freiburg, 24, M(L)",3(15),419,-,1,-,-,0.1,73.4,0.2,-,6.32
"361Keven SchlotterbeckFreiburg, 28, D(C)","Keven Schlotterbeck Freiburg, 28, D(C)",0(2),12,-,-,-,-,-,100.0,1,-,6.32
"362Ilia GruevWerder Bremen, 25, DMC","Ilia Gruev Werder Bremen, 25, DMC",18(13),1588,-,-,2,-,0.2,86.9,0.5,-,6.31
"363Davie SelkeHertha Berlin, 31, FW","Davie Selke Hertha Berlin, 31, FW",3(10),276,1,1,1,-,0.5,62.1,1.7,-,6.31
"364Mehmet AydinSchalke, 24, D(R),M(CR)","Mehmet Aydin Schalke, 24, D(R),M(CR)",3(13),560,-,-,-,-,0.3,64.9,0.8,-,6.31
"365Lee BuchananWerder Bremen, 25, D(CL),M(L)","Lee Buchanan Werder Bremen, 25, D(CL),M(L)",2(19),456,1,-,2,-,0.2,68.2,0.4,-,6.31
"366Florian DietzFC Koln, 27, Forward","Florian Dietz FC Koln, 27, Forward",4(7),394,1,-,1,-,1.5,55.1,2.2,-,6.3
"367Márton DárdaiHertha Berlin, 24, D(C),DMC","Márton Dárdai Hertha Berlin, 24, D(C),DMC",11(6),948,1,-,2,-,0.1,59.5,1,-,6.3
"368Thomas OuwejanSchalke, 29, D(L),M(CL)","Thomas Ouwejan Schalke, 29, D(L),M(CL)",10(7),902,-,1,1,-,0.3,66.0,0.2,-,6.3
"369Denis HuseinbasicFC Koln, 24, M(C)","Denis Huseinbasic FC Koln, 24, M(C)",7(17),782,4,1,3,-,0.7,79.5,0.3,-,6.3
"370Fabian BredlowStuttgart, 31, GK","Fabian Bredlow Stuttgart, 31, GK",15,1350,-,-,2,-,-,83.5,-,-,6.3
"371David ColinaAugsburg, 25, Defender","David Colina Augsburg, 25, Defender",0(7),161,1,-,-,-,0.1,60.4,0.1,-,6.3
"372Merlin RöhlFreiburg, 23, M(C)","Merlin Röhl Freiburg, 23, M(C)",0(3),54,-,1,-,-,-,72.2,0.3,-,6.3
"373Max KruseWolfsburg, 38, M(CLR),FW","Max Kruse Wolfsburg, 38, M(CLR),FW",2(3),270,-,-,-,-,1.8,76.6,1.2,-,6.3
"374Ryan GravenberchBayern, 23, DMC","Ryan Gravenberch Bayern, 23, DMC",3(21),561,-,-,1,-,0.5,89.3,0.2,-,6.29
"375Kingsley SchindlerFC Koln, 32, D(R),M(R),FW","Kingsley Schindler FC Koln, 32, D(R),M(R),FW",8(21),1072,-,1,4,-,0.4,70.8,0.8,-,6.29
"376Finn BeckerHoffenheim, 25, M(C)","Finn Becker Hoffenheim, 25, M(C)",6(7),512,-,-,-,-,0.5,72.7,0.2,-,6.29
"377Rafael BorréEintracht Frankfurt, 30, AM(C),FW","Rafael Borré Eintracht Frankfurt, 30, AM(C),FW",10(22),1062,2,2,5,-,0.8,73.0,0.8,-,6.29
"378Maximilian PhilippWerder Bremen, 32, AM(CLR),FW","Maximilian Philipp Werder Bremen, 32, AM(CLR),FW",3(12),438,1,-,1,-,0.7,80.1,0.5,-,6.29
"379Stefan LainerBorussia M.Gladbach, 33, D(R),M(R)","Stefan Lainer Borussia M.Gladbach, 33, D(R),M(R)",9(8),820,-,-,2,-,0.4,81.5,0.5,-,6.29
"380Daniel-Kofi KyerehFreiburg, 30, AM(CLR),FW","Daniel-Kofi Kyereh Freiburg, 30, AM(CLR),FW",7(5),564,2,-,2,-,0.9,77.5,0.6,-,6.29
"381Dimitrios LimniosFC Koln, 27, M(LR)","Dimitrios Limnios FC Koln, 27, M(LR)",0(2),38,-,-,-,-,0.5,70.6,0.5,-,6.29
"382Tom RotheBorussia Dortmund, 21, D(L),M(L)","Tom Rothe Borussia Dortmund, 21, D(L),M(L)",0(2),24,-,-,-,-,0.5,92.9,-,-,6.29
"383Yannik KeitelFreiburg, 26, D(C),DMC","Yannik Keitel Freiburg, 26, D(C),DMC",8(14),678,-,2,4,-,0.2,78.4,0.6,-,6.28
"384PaulinhoLeverkusen, 25, AM(CLR),FW","Paulinho Leverkusen, 25, AM(CLR),FW",1(3),80,1,-,-,-,0.5,82.1,0.3,-,6.28
"385Thorgan HazardBorussia Dortmund, 33, M(CLR),FW","Thorgan Hazard Borussia Dortmund, 33, M(CLR),FW",2(12),455,-,-,1,-,0.6,80.0,0.3,-,6.28
"386Sven MichelUnion Berlin, 35, AM(CL),FW","Sven Michel Union Berlin, 35, AM(CL),FW",2(19),480,3,1,2,-,0.8,60.2,1.2,-,6.28
"387Paul WannerBayern, 20, M(CR)","Paul Wanner Bayern, 20, M(CR)",0(2),23,-,-,1,-,-,77.8,0.5,-,6.28
"388Aymen BarkokMainz, 27, M(CR)","Aymen Barkok Mainz, 27, M(CR)",3(20),571,-,1,1,-,0.5,71.9,0.7,-,6.27
"389Morten ThorsbyUnion Berlin, 29, M(CLR)","Morten Thorsby Union Berlin, 29, M(CLR)",8(16),827,1,1,3,-,0.4,62.9,0.9,-,6.27
"390Jordi Osei-TutuBochum, 27, D(R),M(LR)","Jordi Osei-Tutu Bochum, 27, D(R),M(LR)",8(12),750,-,-,3,-,0.6,71.1,0.4,-,6.27
"391Darko ChurlinovStuttgart, 25, M(CLR),FW","Darko Churlinov Stuttgart, 25, M(CLR),FW",0(1),26,-,-,-,-,-,-,-,-,6.27
"392Veit StangeHertha Berlin, 22, Midfielder","Veit Stange Hertha Berlin, 22, Midfielder",0(1),7,-,-,-,-,-,-,-,-,6.27
"393Paxten AaronsonEintracht Frankfurt, 22, M(CL)","Paxten Aaronson Eintracht Frankfurt, 22, M(CL)",0(7),167,-,-,1,-,0.6,77.4,0.1,-,6.27
"394Renato VeigaAugsburg, 22, D(CL)","Renato Veiga Augsburg, 22, D(CL)",7(6),639,-,-,3,-,0.6,68.9,0.9,-,6.27
"395Nelson WeiperMainz, 21, FW","Nelson Weiper Mainz, 21, FW",0(9),94,2,-,-,-,0.6,68.4,0.8,-,6.26
"396Sargis AdamyanFC Koln, 32, AM(CLR),FW","Sargis Adamyan FC Koln, 32, AM(CLR),FW",4(20),634,1,2,3,-,0.9,71.7,0.5,-,6.26
"397Ermin BicakcicHoffenheim, 36, D(C)","Ermin Bicakcic Hoffenheim, 36, D(C)",0(9),258,-,-,-,-,0.2,71,1,-,6.26
"398Pierre KundeBochum, 30, DMC","Pierre Kunde Bochum, 30, DMC",3(9),371,1,-,-,-,0.3,61.7,0.3,-,6.25
"399Oliver BurkeWerder Bremen, 29, AM(CLR),FW","Oliver Burke Werder Bremen, 29, AM(CLR),FW",1(14),255,2,-,-,-,0.5,70.3,0.5,-,6.25
"400Hannes WolfBorussia M.Gladbach, 27, M(CLR)","Hannes Wolf Borussia M.Gladbach, 27, M(CLR)",4(14),441,1,1,-,-,0.4,82.2,0.2,-,6.25
"401Agustín RogelHertha Berlin, 28, D(C)","Agustín Rogel Hertha Berlin, 28, D(C)",14(6),1423,-,1,7,-,0.3,74.8,2.5,-,6.25
"402Lilian EgloffStuttgart, 23, AM(C)","Lilian Egloff Stuttgart, 23, AM(C)",2(8),235,-,-,1,-,0.8,61.2,0.3,-,6.24
"403Angelo FulginiMainz, 29, AM(CLR),FW","Angelo Fulgini Mainz, 29, AM(CLR),FW",5(11),520,-,1,1,-,0.5,81.3,0.3,-,6.24
"404Daniel CaligiuriAugsburg, 38, D(R),M(CLR),FW","Daniel Caligiuri Augsburg, 38, D(R),M(CLR),FW",2(11),285,1,-,1,-,0.5,63.3,0.4,-,6.24
"405Vasilios LampropoulosBochum, 36, D(C)","Vasilios Lampropoulos Bochum, 36, D(C)",7(8),622,-,-,2,-,0.4,68.1,1.2,-,6.23
"406Daley BlindBayern, 36, D(CL),DMC,M(L)","Daley Blind Bayern, 36, D(CL),DMC,M(L)",1(3),131,-,-,-,-,0.3,87.6,0.5,-,6.23
"407Luca KilianFC Koln, 26, D(C)","Luca Kilian FC Koln, 26, D(C)",13(3),1123,1,-,1,2,0.3,86.0,1.4,-,6.23
"408Patrick OsterhageBochum, 26, DMC","Patrick Osterhage Bochum, 26, DMC",11(12),1024,-,-,3,-,0.3,71.5,0.5,-,6.23
"409Simon ZollerBochum, 34, AM(LR),FW","Simon Zoller Bochum, 34, AM(LR),FW",19(8),1463,3,2,5,-,1.1,65.3,0.6,1,6.23
"410Nathan NgoumouBorussia M.Gladbach, 26, AM(LR)","Nathan Ngoumou Borussia M.Gladbach, 26, AM(LR)",7(13),692,1,-,-,-,0.7,76.8,0.4,-,6.23
"411Ondrej DudaFC Koln, 31, M(C),FW","Ondrej Duda FC Koln, 31, M(C),FW",9(4),694,-,-,4,-,0.9,77.3,0.4,-,6.22
"412Kasper DolbergHoffenheim, 28, FW","Kasper Dolberg Hoffenheim, 28, FW",4(9),398,1,-,-,-,0.5,73.0,0.7,-,6.22
"413Keke ToppSchalke, 22, FW","Keke Topp Schalke, 22, FW",0(1),19,-,-,-,-,1,75.0,1,-,6.22
"414Jacek GóralskiBochum, 33, DMC","Jacek Góralski Bochum, 33, DMC",2(2),146,-,-,-,-,-,79.5,-,-,6.22
"415Florian MüllerStuttgart, 28, GK","Florian Müller Stuttgart, 28, GK",19,1710,-,-,-,-,-,78.7,0.2,-,6.21
"416Moritz BroschinskiBochum, 25, AM(R),FW","Moritz Broschinski Bochum, 25, AM(R),FW",0(11),204,2,-,1,-,0.5,59.6,0.7,-,6.21
"417Luca WaldschmidtWolfsburg, 29, AM(CLR),FW","Luca Waldschmidt Wolfsburg, 29, AM(CLR),FW",4(14),515,4,-,-,-,0.6,77.9,0.1,-,6.21
"418Saidy JankoBochum, 30, D(R),M(R)","Saidy Janko Bochum, 30, D(R),M(R)",12(8),1132,-,-,1,-,0.1,73.0,0.5,-,6.21
"419Jamie LewelingUnion Berlin, 25, M(CLR),FW","Jamie Leweling Union Berlin, 25, M(CLR),FW",0(16),248,1,1,1,-,0.6,78.3,0.1,-,6.21
"420Jacob Bruun LarsenHoffenheim, 27, AM(CLR),FW","Jacob Bruun Larsen Hoffenheim, 27, AM(CLR),FW",3(9),323,1,-,-,-,0.6,72.3,0.3,-,6.2
"421Woo-yeong JeongFreiburg, 26, AM(CR),FW","Woo-yeong Jeong Freiburg, 26, AM(CR),FW",4(22),641,1,1,2,-,0.5,80.8,0.1,-,6.2
"422Hugo SiquetFreiburg, 23, D(R),M(R)","Hugo Siquet Freiburg, 23, D(R),M(R)",0(2),15,-,-,-,-,-,80.0,0.5,-,6.2
"423Tom BischofHoffenheim, 20, D(L),M(CR)","Tom Bischof Hoffenheim, 20, D(L),M(CR)",3(8),311,-,-,-,-,0.6,72.6,0.2,-,6.19
"424Lucas AlarioEintracht Frankfurt, 33, FW","Lucas Alario Eintracht Frankfurt, 33, FW",2(18),317,1,-,-,-,0.6,65.9,1.1,-,6.19
"425Umut TohumcuHoffenheim, 21, AM(C)","Umut Tohumcu Hoffenheim, 21, AM(C)",2(6),268,-,-,-,-,0.5,71.4,0.3,-,6.19
"426Maximilian PhilippWolfsburg, 32, AM(CLR),FW","Maximilian Philipp Wolfsburg, 32, AM(CLR),FW",1(2),115,-,-,-,-,0.3,76.5,0.3,-,6.19
"427Niklas TauerMainz, 25, DMC","Niklas Tauer Mainz, 25, DMC",0(3),92,-,-,-,-,0.3,88.9,0.7,-,6.19
"428Peter PekaríkHertha Berlin, 39, D(LR),M(R)","Peter Pekarík Hertha Berlin, 39, D(LR),M(R)",2(3),204,-,-,-,-,-,76.7,0.8,-,6.17
"429Irvin CardonaAugsburg, 28, AM(LR),FW","Irvin Cardona Augsburg, 28, AM(LR),FW",0(10),310,1,-,2,-,0.9,55.6,0.3,-,6.17
"430Luca PfeifferStuttgart, 29, AM(C),FW","Luca Pfeiffer Stuttgart, 29, AM(C),FW",6(13),692,-,-,1,1,0.6,64.3,1.6,-,6.17
"431Julian BaumgartlingerAugsburg, 38, DMC","Julian Baumgartlinger Augsburg, 38, DMC",3(13),547,-,-,1,-,0.2,83.1,0.4,-,6.17
"432Antonios PapadopoulosBorussia Dortmund, 26, Defender","Antonios Papadopoulos Borussia Dortmund, 26, Defender",0(1),12,-,-,-,-,1,89.5,1,-,6.17
"433Kingsley EhizibueFC Koln, 30, D(R),M(R)","Kingsley Ehizibue FC Koln, 30, D(R),M(R)",1,62,-,-,-,-,1,57.9,1,-,6.17
"434Derry ScherhantHertha Berlin, 23, AM(L),FW","Derry Scherhant Hertha Berlin, 23, AM(L),FW",2(8),280,1,-,-,-,0.4,71.7,0.2,-,6.16
"435Danny LatzaSchalke, 36, M(C)","Danny Latza Schalke, 36, M(C)",8(12),845,-,1,2,-,0.8,81.7,0.7,-,6.16
"436Eduardo QuaresmaHoffenheim, 24, D(C)","Eduardo Quaresma Hoffenheim, 24, D(C)",1(3),86,-,-,-,-,-,88.1,0.3,-,6.16
"437Diadié SamassékouHoffenheim, 30, DMC","Diadié Samassékou Hoffenheim, 30, DMC",1(1),34,-,-,1,-,-,85.0,-,-,6.14
"438Thomas DelaneyHoffenheim, 34, DMC","Thomas Delaney Hoffenheim, 34, DMC",4(2),299,-,-,-,-,0.2,69.2,1.8,-,6.14
"439Timothy Fosu-MensahLeverkusen, 28, D(CR)","Timothy Fosu-Mensah Leverkusen, 28, D(CR)",1(10),186,-,-,1,-,0.3,79.8,0.2,-,6.14
"440Silvere GanvoulaBochum, 29, FW","Silvere Ganvoula Bochum, 29, FW",0(16),233,-,-,1,-,0.6,57.0,1.5,-,6.13
"441Tim LemperleFC Koln, 24, AM(LR),FW","Tim Lemperle FC Koln, 24, AM(LR),FW",0(12),120,-,-,-,-,0.2,54.9,0.3,-,6.13
"442Jordan LarssonSchalke, 28, AM(CR),FW","Jordan Larsson Schalke, 28, AM(CR),FW",5(6),464,-,-,-,-,0.9,75.2,0.5,-,6.13
"443Yvandro Borges SanchesBorussia M.Gladbach, 21, AM(L)","Yvandro Borges Sanches Borussia M.Gladbach, 21, AM(L)",0(3),25,-,-,-,-,0.3,100.0,-,-,6.13
"444Nicolas CozzaWolfsburg, 27, D(CL),M(L)","Nicolas Cozza Wolfsburg, 27, D(CL),M(L)",0(5),98,-,-,-,-,-,73.8,0.2,-,6.12
"445Milos PantovicUnion Berlin, 29, AM(CLR)","Milos Pantovic Union Berlin, 29, AM(CLR)",0(13),195,1,-,1,-,0.5,64.3,0.5,-,6.12
"446Faride AlidouEintracht Frankfurt, 24, AM(LR),FW","Faride Alidou Eintracht Frankfurt, 24, AM(LR),FW",0(15),173,-,1,-,-,0.1,76.6,0.1,-,6.12
"447Juan José PereaStuttgart, 26, FW","Juan José Perea Stuttgart, 26, FW",3(13),412,1,-,-,-,0.1,68.6,0.4,-,6.12
"448Florent MolletSchalke, 34, AM(CLR)","Florent Mollet Schalke, 34, AM(CLR)",4(5),408,1,-,1,-,1.2,78.0,0.1,-,6.11
"449Timothée KolodziejczakSchalke, 34, D(CL),M(L)","Timothée Kolodziejczak Schalke, 34, D(CL),M(L)",0(1),25,-,-,-,-,-,84.6,-,-,6.11
"450Tony JantschkeBorussia M.Gladbach, 36, D(CR),DMC","Tony Jantschke Borussia M.Gladbach, 36, D(CR),DMC",1(7),98,-,-,-,-,-,91.8,0.5,-,6.11
"451Leo GreimlSchalke, 24, D(C)","Leo Greiml Schalke, 24, D(C)",3(4),356,-,-,2,-,0.1,82.3,1.4,-,6.11
"452Mathias OlesenFC Koln, 25, M(C)","Mathias Olesen FC Koln, 25, M(C)",6(8),476,-,-,1,-,-,79.2,0.2,-,6.1
"453Aster VranckxWolfsburg, 23, M(C)","Aster Vranckx Wolfsburg, 23, M(C)",0(1),7,-,-,-,-,-,66.7,-,-,6.1
"454Nils PetersenFreiburg, 37, FW","Nils Petersen Freiburg, 37, FW",0(27),257,1,-,1,-,0.3,44.6,0.5,-,6.1
"455Ricardo PepiAugsburg, 23, FW","Ricardo Pepi Augsburg, 23, FW",1(3),95,-,-,-,-,0.3,66.7,0.8,-,6.09
"456Kevin-Prince BoatengHertha Berlin, 39, M(CLR),FW","Kevin-Prince Boateng Hertha Berlin, 39, M(CLR),FW",5(11),463,-,-,3,-,0.4,74.8,1.2,-,6.09
"457Oscar FrauloBorussia M.Gladbach, 22, M(C)","Oscar Fraulo Borussia M.Gladbach, 22, M(C)",0(2),7,-,-,-,-,-,62.5,-,-,6.08
"458Fabio ChiarodiaWerder Bremen, 20, D(C)","Fabio Chiarodia Werder Bremen, 20, D(C)",1(2),66,-,-,-,-,-,68.2,0.3,-,6.08
"459Noah Sarenren BazeeAugsburg, 29, AM(LR),FW","Noah Sarenren Bazee Augsburg, 29, AM(LR),FW",0(2),18,-,-,-,-,-,50.0,-,-,6.08
"460Laurin UlrichStuttgart, 21, AM(C)","Laurin Ulrich Stuttgart, 21, AM(C)",0(1),5,-,-,-,-,-,100.0,-,-,6.07
"461Delano BurgzorgMainz, 27, AM(LR),FW","Delano Burgzorg Mainz, 27, AM(LR),FW",0(13),237,-,1,2,-,0.3,76.5,0.1,-,6.06
"462Tim SkarkeUnion Berlin, 29, AM(CLR),FW","Tim Skarke Union Berlin, 29, AM(CLR),FW",0(3),51,-,-,1,-,1.3,70.8,-,-,6.06
"463Andrey LunevLeverkusen, 34, GK","Andrey Lunev Leverkusen, 34, GK",1,90,-,-,-,-,-,75.7,-,-,6.06
"464Mark UthFC Koln, 34, AM(CR),FW","Mark Uth FC Koln, 34, AM(CR),FW",1(3),45,-,-,2,-,0.3,84.6,0.3,-,6.06
"465Marlon MustaphaMainz, 24, FW","Marlon Mustapha Mainz, 24, FW",0(6),67,-,-,1,-,0.5,54.5,0.2,-,6.05
"466Fisnik AsllaniHoffenheim, 23, AM(C),FW","Fisnik Asllani Hoffenheim, 23, AM(C),FW",0(8),162,-,-,-,-,1.1,61.7,0.8,-,6.05
"467Patrick HerrmannBorussia M.Gladbach, 35, M(LR),FW","Patrick Herrmann Borussia M.Gladbach, 35, M(LR),FW",0(21),151,1,-,2,-,0.3,73.9,0.1,-,6.04
"468Nicolai RappWerder Bremen, 29, D(C),DMC","Nicolai Rapp Werder Bremen, 29, D(C),DMC",0(7),67,-,-,-,-,0.1,80.7,0.1,-,6.04
"469Myziane MaolidaHertha Berlin, 27, AM(LR),FW","Myziane Maolida Hertha Berlin, 27, AM(LR),FW",1(2),94,-,-,-,-,-,53.8,-,-,6.04
"470Nathanaël MbukuAugsburg, 24, AM(CLR),FW","Nathanaël Mbuku Augsburg, 24, AM(CLR),FW",0(2),32,-,-,-,-,-,50.0,-,-,6.04
"471Sidi SanéSchalke, 23, FW","Sidi Sané Schalke, 23, FW",1(1),25,-,-,-,-,-,100,-,-,6.04
"472Muhammed DamarHoffenheim, 22, AM(CL)","Muhammed Damar Hoffenheim, 22, AM(CL)",1(5),157,-,-,-,-,0.2,85.2,0.3,-,6.04
"473Vladimír DaridaHertha Berlin, 35, M(CLR),FW","Vladimír Darida Hertha Berlin, 35, M(CLR),FW",0(3),29,-,-,-,-,-,66.7,-,-,6.03
"474Eren DinkçiWerder Bremen, 24, AM(CLR)","Eren Dinkçi Werder Bremen, 24, AM(CLR)",0(17),215,-,-,-,-,0.4,66.7,0.3,-,6.02
"475Timothy ChandlerEintracht Frankfurt, 36, D(R),M(LR)","Timothy Chandler Eintracht Frankfurt, 36, D(R),M(LR)",0(6),84,-,-,-,-,-,60,0.2,-,6.02
"476Dzenan PejcinovicWolfsburg, 21, FW","Dzenan Pejcinovic Wolfsburg, 21, FW",0(1),10,-,-,-,-,-,-,1,-,6.02
"477Semir TelalovicBorussia M.Gladbach, 26, FW","Semir Telalovic Borussia M.Gladbach, 26, FW",0(3),7,-,-,-,-,0.3,50,0.3,-,6.02
"478Jérôme RoussillonWolfsburg, 33, D(L),M(L)","Jérôme Roussillon Wolfsburg, 33, D(L),M(L)",0(4),19,-,-,-,-,-,50,0.3,-,6.01
"479Marco PasalicBorussia Dortmund, 25, AM(R)","Marco Pasalic Borussia Dortmund, 25, AM(R)",0(1),10,-,-,-,-,1,100,-,-,6.01
"480Kerim ÇalhanogluSchalke, 23, D(L),M(L)","Kerim Çalhanoglu Schalke, 23, D(L),M(L)",0(3),60,-,-,-,-,0.3,69.2,0.3,-,6.01
"481Karim BellarabiLeverkusen, 36, M(CLR),FW","Karim Bellarabi Leverkusen, 36, M(CLR),FW",1(7),80,-,-,-,-,-,75,-,-,6.01
"482Justin DiehlFC Koln, 21, Forward","Justin Diehl FC Koln, 21, Forward",0(2),15,-,-,-,-,-,100,-,-,6.01
"483Aaron ZehnterAugsburg, 21, D(L),M(L)","Aaron Zehnter Augsburg, 21, D(L),M(L)",0(1),1,-,-,-,-,-,-,-,-,6.0
"484Ayman AzhilLeverkusen, 25, DMC","Ayman Azhil Leverkusen, 25, DMC",0(1),1,-,-,-,-,-,-,-,-,6.0
"485Dikeni SalifouWerder Bremen, 22, M(C)","Dikeni Salifou Werder Bremen, 22, M(C)",0(1),1,-,-,-,-,-,-,-,-,6.0
"486Joshua QuarshieHoffenheim, 21, D(C)","Joshua Quarshie Hoffenheim, 21, D(C)",0(1),1,-,-,-,-,-,-,-,-,6.0
"487Julian EitschbergerHertha Berlin, 22, Defender","Julian Eitschberger Hertha Berlin, 22, Defender",0(1),1,-,-,-,-,-,100,-,-,6.0
"488Noah MbambaLeverkusen, 21, DMC","Noah Mbamba Leverkusen, 21, DMC",0(1),1,-,-,-,-,-,-,-,-,6.0
"489Rocco ReitzBorussia M.Gladbach, 23, M(C)","Rocco Reitz Borussia M.Gladbach, 23, M(C)",0(1),2,-,-,-,-,-,100,-,-,6.0
"490Sanoussy BaRBL, 22, M(R)","Sanoussy Ba RBL, 22, M(R)",0(1),1,-,-,-,-,-,-,-,-,6.0
"491Lukas PetkovAugsburg, 25, AM(CR),FW","Lukas Petkov Augsburg, 25, AM(CR),FW",0(7),140,-,-,1,-,0.3,51.5,0.7,-,5.99
"492Bouna SarrBayern, 34, D(R),M(CLR)","Bouna Sarr Bayern, 34, D(R),M(CLR)",0(1),2,-,-,-,-,-,50,-,-,5.99
