Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"340Frank OnyekaBrentford, 28, DMC","Frank Onyeka Brentford, 28, DMC",11(15),1157,1,2,8,-,0.8,77.6,0.4,-,6.43
"341Sergio ReguilónMan Utd, 29, D(L),M(L)","Sergio Reguilón Man Utd, 29, D(L),M(L)",4(5),412,-,-,3,-,0.4,82.5,0.6,-,6.42
"342George BaldockSheff Utd, 33, D(CR),M(R)","George Baldock Sheff Utd, 33, D(CR),M(R)",11(2),970,-,1,4,-,0.1,73.7,1.2,-,6.42
"343Milos KerkezBournemouth, 22, D(L),M(L)","Milos Kerkez Bournemouth, 22, D(L),M(L)",22(6),1976,-,1,4,1,0.6,77.2,0.6,-,6.42
"344Tim ReamFulham, 38, D(CL),DMC","Tim Ream Fulham, 38, D(CL),DMC",17(1),1505,1,-,2,1,0.1,89.2,1.4,-,6.42
"345Cameron ArcherSheff Utd, 24, AM(C),FW","Cameron Archer Sheff Utd, 24, AM(C),FW",21(8),1836,4,1,1,-,1.4,80.7,0.2,-,6.42
"346Nayef AguerdWest Ham, 30, D(C)","Nayef Aguerd West Ham, 30, D(C)",21,1859,1,-,1,1,0.7,80.5,2.3,-,6.42
"347Yasser LarouciSheff Utd, 25, D(L),M(L)","Yasser Larouci Sheff Utd, 25, D(L),M(L)",6(5),533,-,-,1,-,0.5,72.1,0.1,-,6.41
"348Bobby De Cordova-ReidFulham, 33, D(R),M(CLR),FW","Bobby De Cordova-Reid Fulham, 33, D(R),M(CLR),FW",17(16),1428,6,2,4,-,1.0,79.0,0.4,-,6.41
"349Philippe CoutinhoAston Villa, 33, M(CLR)","Philippe Coutinho Aston Villa, 33, M(CLR)",0(2),24,-,-,-,-,1.5,83.3,-,-,6.41
"350Mikkel DamsgaardBrentford, 25, AM(CL)","Mikkel Damsgaard Brentford, 25, AM(CL)",7(16),834,-,2,2,-,0.4,73.6,0.5,-,6.41
"351JorginhoArsenal, 34, DMC","Jorginho Arsenal, 34, DMC",10(14),920,-,2,1,-,0.2,90.2,0.3,-,6.41
"352Nathan PattersonEverton, 24, D(R),M(R)","Nathan Patterson Everton, 24, D(R),M(R)",9(11),1000,-,2,4,-,0.2,73.0,0.4,-,6.41
"353Ashley YoungEverton, 40, D(LR),M(LR)","Ashley Young Everton, 40, D(LR),M(LR)",27(4),2291,-,-,5,1,0.4,72.4,0.6,-,6.4
"354Lloyd KellyBournemouth, 27, D(CL)","Lloyd Kelly Bournemouth, 27, D(CL)",17(6),1558,-,1,2,-,0.2,77.6,1.2,-,6.4
"355Fábio VieiraArsenal, 25, AM(CR),FW","Fábio Vieira Arsenal, 25, AM(CR),FW",2(9),292,1,2,-,1,0.6,88.8,0.1,-,6.4
"356Billy GilmourBrighton, 24, DMC","Billy Gilmour Brighton, 24, DMC",24(6),2126,-,1,8,1,0.8,92.2,0.4,-,6.39
"357Hannibal MejbriMan Utd, 23, AM(CL)","Hannibal Mejbri Man Utd, 23, AM(CL)",1(4),130,1,-,1,-,0.2,83.8,0.4,-,6.39
"358Radu DragusinTottenham, 24, D(C)","Radu Dragusin Tottenham, 24, D(C)",4(5),425,-,-,1,-,0.1,88.1,1.0,-,6.39
"359Lisandro MartínezMan Utd, 28, D(CL),DMC","Lisandro Martínez Man Utd, 28, D(CL),DMC",8(3),649,-,1,3,-,-,93.0,0.4,-,6.39
"360Rodrigo BentancurTottenham, 28, M(C)","Rodrigo Bentancur Tottenham, 28, M(C)",13(10),1010,1,1,7,-,0.8,85.5,0.6,-,6.39
"361Adama TraoréFulham, 30, M(CLR),FW","Adama Traoré Fulham, 30, M(CLR),FW",1(16),365,2,3,2,-,0.6,81.1,0.5,-,6.39
"362James McAteeSheff Utd, 23, AM(CR)","James McAtee Sheff Utd, 23, AM(CR)",20(10),1826,3,3,2,-,0.9,72.0,0.4,-,6.38
"363Matt DohertyWolves, 34, D(CLR),M(LR)","Matt Doherty Wolves, 34, D(CLR),M(LR)",9(21),1144,1,-,2,-,0.3,79.3,1.3,-,6.38
"364Clément LengletAston Villa, 30, D(C)","Clément Lenglet Aston Villa, 30, D(C)",14,1156,-,1,3,-,0.6,89.9,1.1,-,6.38
"365Aymeric LaporteMan City, 31, D(CL)","Aymeric Laporte Man City, 31, D(CL)",0(1),11,-,-,-,-,1.0,100.0,-,-,6.37
"366Marvelous NakambaLuton, 32, DMC","Marvelous Nakamba Luton, 32, DMC",13,1133,-,-,5,-,0.4,84.8,0.3,-,6.37
"367Diego CarlosAston Villa, 33, D(C)","Diego Carlos Aston Villa, 33, D(C)",20(7),1812,-,-,4,-,0.4,88.4,0.8,-,6.36
"368Christian EriksenMan Utd, 34, M(CLR),FW","Christian Eriksen Man Utd, 34, M(CLR),FW",12(10),1141,1,2,1,-,0.6,84.1,0.1,-,6.36
"369Moussa NiakhatéNottingham Forest, 30, D(CL)","Moussa Niakhaté Nottingham Forest, 30, D(CL)",15(6),1459,1,-,3,1,0.2,85.5,0.8,-,6.36
"370Jordan ClarkLuton, 32, M(CLR)","Jordan Clark Luton, 32, M(CLR)",14(9),1307,1,1,4,-,0.7,74.1,0.8,1,6.36
"371Jack RobinsonSheff Utd, 32, D(CL),M(L)","Jack Robinson Sheff Utd, 32, D(CL),M(L)",31(3),2886,1,1,10,-,0.4,77.3,2.1,-,6.36
"372Séamus ColemanEverton, 37, D(CR),M(R)","Séamus Coleman Everton, 37, D(CR),M(R)",7(5),664,-,-,-,-,-,67.3,0.1,-,6.36
"373Sasa LukicFulham, 29, M(C)","Sasa Lukic Fulham, 29, M(C)",13(11),1120,1,-,3,-,0.5,87.5,0.5,-,6.36
"374Enes ÜnalBournemouth, 28, FW","Enes Ünal Bournemouth, 28, FW",2(14),321,2,2,1,-,1.4,76.4,0.6,-,6.36
"375Matheus NunesMan City, 27, D(R),M(CLR)","Matheus Nunes Man City, 27, D(R),M(CLR)",7(10),656,-,2,-,-,0.5,86.7,0.3,-,6.35
"376Giovanni ReynaNottingham Forest, 23, AM(CLR)","Giovanni Reyna Nottingham Forest, 23, AM(CLR)",2(7),231,-,1,-,-,0.6,89.1,0.8,-,6.35
"377Shandon BaptisteBrentford, 28, AM(C)","Shandon Baptiste Brentford, 28, AM(C)",2(8),225,1,1,1,-,0.2,73.3,0.3,-,6.35
"378Owen BeckLiverpool, 23, D(L),M(L)","Owen Beck Liverpool, 23, D(L),M(L)",0(1),7,-,-,-,-,-,75.0,-,-,6.35
"379Emile Smith RoweArsenal, 25, AM(CL)","Emile Smith Rowe Arsenal, 25, AM(CL)",3(10),347,-,1,-,-,1.2,88.6,0.2,-,6.35
"380Nuno TavaresNottingham Forest, 26, D(L),M(L)","Nuno Tavares Nottingham Forest, 26, D(L),M(L)",5(3),455,-,-,2,-,0.9,78.9,0.4,-,6.35
"381Sasa KalajdzicWolves, 28, FW","Sasa Kalajdzic Wolves, 28, FW",1(10),159,2,-,1,-,0.4,64.4,0.7,-,6.35
"382Kevin SchadeBrentford, 24, AM(LR),FW","Kevin Schade Brentford, 24, AM(LR),FW",3(8),331,2,1,-,-,0.7,63.6,1.5,-,6.35
"383Chris BashamSheff Utd, 37, D(CR),M(CR)","Chris Basham Sheff Utd, 37, D(CR),M(CR)",3(5),319,-,-,1,-,0.3,76.2,1,-,6.35
"384Tahith ChongLuton, 26, M(CLR),FW","Tahith Chong Luton, 26, M(CLR),FW",20(13),1987,4,-,4,-,0.9,81.8,0.3,-,6.34
"385Auston TrustySheff Utd, 27, D(CL)","Auston Trusty Sheff Utd, 27, D(CL)",28(4),2573,-,-,4,-,0.3,79.0,2,-,6.34
"386Harrison ReedFulham, 31, D(R),M(CR)","Harrison Reed Fulham, 31, D(R),M(CR)",15(12),1325,-,2,6,-,0.3,85.3,0.4,-,6.34
"387Andros TownsendLuton, 34, AM(CLR),FW","Andros Townsend Luton, 34, AM(CLR),FW",14(13),1210,1,3,1,-,0.7,80.2,-,-,6.34
"388Max LoweSheff Utd, 28, D(CLR),M(L)","Max Lowe Sheff Utd, 28, D(CLR),M(L)",4(6),501,-,1,1,-,0.2,65.4,0.5,-,6.34
"389Carlos BalebaBrighton, 22, DMC","Carlos Baleba Brighton, 22, DMC",15(12),1324,-,-,7,-,0.8,92.2,0.9,-,6.33
"390George EarthyWest Ham, 21, AM(CR)","George Earthy West Ham, 21, AM(CR)",0(3),33,1,-,-,-,0.3,94.1,-,-,6.33
"391Armando BrojaChelsea, 24, AM(R),FW","Armando Broja Chelsea, 24, AM(R),FW",6(7),455,1,-,-,-,1.0,89.2,0.3,-,6.32
"392Jhon DuránAston Villa, 22, FW","Jhon Durán Aston Villa, 22, FW",3(20),463,5,-,5,-,0.9,71.1,0.9,1,6.32
"393FelipeNottingham Forest, 36, D(C)","Felipe Nottingham Forest, 36, D(C)",5(3),376,-,-,4,-,0.4,85.4,1.8,-,6.32
"394Pierre-Emile HøjbjergTottenham, 30, M(C)","Pierre-Emile Højbjerg Tottenham, 30, M(C)",8(28),1294,-,-,4,-,0.5,88.6,0.2,-,6.32
"395Jean-Ricner BellegardeWolves, 27, M(CLR)","Jean-Ricner Bellegarde Wolves, 27, M(CLR)",10(12),953,2,1,-,1,0.7,84.3,0.4,1,6.32
"396BetoEverton, 28, FW","Beto Everton, 28, FW",9(21),939,3,-,2,-,1.4,61.5,1.6,1,6.32
"397Anthony MartialMan Utd, 30, AM(LR),FW","Anthony Martial Man Utd, 30, AM(LR),FW",5(8),445,1,-,-,-,0.5,79.6,0.6,-,6.32
"398Tariq LampteyBrighton, 25, D(LR),M(R)","Tariq Lamptey Brighton, 25, D(LR),M(R)",10(9),916,-,3,3,-,0.3,87.9,0.2,-,6.32
"399Mason MountMan Utd, 27, M(CLR)","Mason Mount Man Utd, 27, M(CLR)",5(9),513,1,-,2,-,0.4,85.2,0.4,-,6.32
"400Brennan JohnsonNottingham Forest, 24, M(CLR),FW","Brennan Johnson Nottingham Forest, 24, M(CLR),FW",3,240,-,-,-,-,1.0,81.0,0.3,-,6.32
"401Mahmoud DahoudBrighton, 30, M(C)","Mahmoud Dahoud Brighton, 30, M(C)",6(3),454,-,1,1,1,0.7,87.1,-,-,6.32
"402Angelo OgbonnaWest Ham, 37, D(C)","Angelo Ogbonna West Ham, 37, D(C)",7(4),635,-,-,1,-,0.1,79.9,1.1,-,6.31
"403Oliver NorwoodSheff Utd, 35, M(C)","Oliver Norwood Sheff Utd, 35, M(C)",16(11),1433,1,-,8,-,0.6,72.2,0.5,-,6.31
"404Aaron HickeyBrentford, 23, D(LR),M(LR)","Aaron Hickey Brentford, 23, D(LR),M(LR)",9,720,-,-,5,-,0.8,89.3,0.2,-,6.31
"405Facundo PellistriMan Utd, 24, AM(R)","Facundo Pellistri Man Utd, 24, AM(R)",1(8),165,-,1,-,-,0.4,81.1,0.7,-,6.31
"406James HillBournemouth, 24, D(CR)","James Hill Bournemouth, 24, D(CR)",1(4),76,-,-,-,-,-,70.6,0.8,-,6.31
"407James SheaLuton, 34, GK","James Shea Luton, 34, GK",0(1),14,-,-,-,-,-,62.5,-,-,6.31
"408VitinhoBurnley, 26, D(LR),M(LR)","Vitinho Burnley, 26, D(LR),M(LR)",26(6),2320,-,2,1,-,0.8,77.1,0.6,-,6.31
"409Jesurun Rak-SakyiCrystal Palace, 23, AM(R)","Jesurun Rak-Sakyi Crystal Palace, 23, AM(R)",0(6),133,-,-,-,-,0.8,78.7,0.5,-,6.31
"410Michael ObafemiBurnley, 25, AM(L),FW","Michael Obafemi Burnley, 25, AM(L),FW",0(2),19,-,-,-,-,1,80.0,-,-,6.31
"411Tommy DoyleWolves, 24, M(C)","Tommy Doyle Wolves, 24, M(C)",11(15),1216,-,-,2,-,0.5,86.4,-,-,6.3
"412Santiago BuenoWolves, 27, D(C)","Santiago Bueno Wolves, 27, D(C)",9(3),821,-,-,1,-,-,89.3,1.3,-,6.3
"413Hamed TraoréBournemouth, 26, AM(CLR)","Hamed Traoré Bournemouth, 26, AM(CLR)",0(3),45,-,-,-,-,1,75.0,0.3,-,6.3
"414Matz SelsNottingham Forest, 34, GK","Matz Sels Nottingham Forest, 34, GK",16,1440,-,-,1,-,-,65.2,0.3,-,6.3
"415Jay RodriguezBurnley, 36, AM(CLR),FW","Jay Rodriguez Burnley, 36, AM(CLR),FW",7(14),815,2,1,-,-,1,66.0,1,-,6.29
"416Andrew OmobamideleNottingham Forest, 23, D(C)","Andrew Omobamidele Nottingham Forest, 23, D(C)",8(3),782,-,-,2,-,0.1,87.4,0.7,-,6.29
"417Loris KariusNewcastle, 32, GK","Loris Karius Newcastle, 32, GK",1,90,-,-,-,-,-,51.6,-,-,6.29
"418Joe WorrallNottingham Forest, 29, D(C)","Joe Worrall Nottingham Forest, 29, D(C)",5(2),440,-,-,-,1,0.3,84.5,1.7,-,6.28
"419Anel AhmedhodzicSheff Utd, 27, D(C)","Anel Ahmedhodzic Sheff Utd, 27, D(C)",29(2),2650,2,-,9,1,0.6,75.6,1.7,1,6.28
"420David BrooksBournemouth, 28, AM(CLR),FW","David Brooks Bournemouth, 28, AM(CLR),FW",2(11),273,1,1,1,-,1,76.8,0.1,-,6.28
"421Ryan GilesLuton, 26, D(L),M(LR)","Ryan Giles Luton, 26, D(L),M(LR)",5(6),501,-,-,-,-,0.2,73.4,0.3,-,6.28
"422Kalvin PhillipsMan City, 30, D(C),DMC","Kalvin Phillips Man City, 30, D(C),DMC",0(4),89,-,-,-,-,0.5,89.7,-,-,6.27
"423Hjalmar EkdalBurnley, 27, D(C)","Hjalmar Ekdal Burnley, 27, D(C)",5(3),440,-,-,2,-,0.3,88.0,0.5,-,6.27
"424Carney ChukwuemekaChelsea, 22, AM(C)","Carney Chukwuemeka Chelsea, 22, AM(C)",2(7),224,1,1,2,-,0.3,86.5,0.1,-,6.27
"425Ivo GrbicSheff Utd, 30, GK","Ivo Grbic Sheff Utd, 30, GK",9,772,-,-,1,-,-,45.8,0.8,-,6.27
"426Yehor YarmoliukBrentford, 22, DMC","Yehor Yarmoliuk Brentford, 22, DMC",6(21),676,-,-,2,-,0.4,77.3,0.3,-,6.27
"427Cauley WoodrowLuton, 31, AM(CL),FW","Cauley Woodrow Luton, 31, AM(CL),FW",2(22),411,1,1,2,-,0.7,74.8,0.5,-,6.26
"428Lewis DobbinEverton, 23, AM(CLR),FW","Lewis Dobbin Everton, 23, AM(CLR),FW",1(11),227,1,-,1,-,0.4,75.9,0.2,-,6.26
"429Luke ThomasSheff Utd, 24, D(L),M(L)","Luke Thomas Sheff Utd, 24, D(L),M(L)",11(1),920,-,-,3,-,0.5,73.5,0.8,-,6.26
"430Aaron RamsdaleArsenal, 27, GK","Aaron Ramsdale Arsenal, 27, GK",6,540,-,-,-,-,-,65.2,-,-,6.26
"431Josh AcheampongChelsea, 19, D(CR)","Josh Acheampong Chelsea, 19, D(CR)",0(1),5,-,-,-,-,-,-,-,-,6.26
"432Roméo LaviaChelsea, 22, DMC","Roméo Lavia Chelsea, 22, DMC",0(1),32,-,-,-,-,-,81.5,-,-,6.26
"433Ansu FatiBrighton, 23, AM(CL),FW","Ansu Fati Brighton, 23, AM(CL),FW",3(16),514,2,-,2,-,1.4,87.3,0.1,-,6.26
"434Max AaronsBournemouth, 26, D(R),M(R)","Max Aarons Bournemouth, 26, D(R),M(R)",13(7),1233,-,1,1,-,0.1,76.7,0.3,-,6.25
"435Jadon SanchoMan Utd, 26, AM(CLR)","Jadon Sancho Man Utd, 26, AM(CLR)",0(3),77,-,-,-,-,-,82.9,-,-,6.25
"436Odysseas VlachodimosNottingham Forest, 32, GK","Odysseas Vlachodimos Nottingham Forest, 32, GK",5,450,-,-,-,-,-,79.1,-,-,6.25
"437Sofyan AmrabatMan Utd, 29, D(L),DMC","Sofyan Amrabat Man Utd, 29, D(L),DMC",10(11),933,-,-,6,-,0.1,88.1,0.2,-,6.24
"438Saman GhoddosBrentford, 32, M(CLR),FW","Saman Ghoddos Brentford, 32, M(CLR),FW",7(12),730,1,-,5,-,0.5,76.4,0.2,-,6.24
"439Sergio GómezMan City, 25, D(L),M(CLR)","Sergio Gómez Man City, 25, D(L),M(CLR)",0(6),49,-,1,-,-,0.3,89.8,-,-,6.24
"440Hugo BuenoWolves, 23, D(L),M(L)","Hugo Bueno Wolves, 23, D(L),M(L)",7(15),731,-,-,1,-,0.2,80.6,0.4,-,6.24
"441Nicolò ZanioloAston Villa, 26, AM(CLR),FW","Nicolò Zaniolo Aston Villa, 26, AM(CLR),FW",9(16),831,2,-,7,-,1.1,71.6,0.3,-,6.24
"442Michael KeaneEverton, 33, D(CR)","Michael Keane Everton, 33, D(CR)",4(5),438,1,-,2,-,0.7,77.7,1.8,-,6.24
"443Arnaut DanjumaEverton, 29, AM(L),FW","Arnaut Danjuma Everton, 29, AM(L),FW",5(9),589,1,-,-,-,1.8,72.1,0.2,-,6.23
"444Ben JohnsonWest Ham, 26, D(CLR),M(LR)","Ben Johnson West Ham, 26, D(CLR),M(LR)",4(10),538,-,-,1,-,0.4,82.1,0.5,-,6.23
"445Pablo FornalsWest Ham, 30, M(CLR)","Pablo Fornals West Ham, 30, M(CLR)",4(11),420,-,-,-,-,0.5,79.5,0.2,-,6.23
"446Jakub ModerBrighton, 27, M(CL)","Jakub Moder Brighton, 27, M(CL)",6(11),613,-,-,2,-,0.6,82.0,0.2,-,6.23
"447Matheus FrançaCrystal Palace, 22, FW","Matheus França Crystal Palace, 22, FW",1(9),225,-,1,1,-,0.8,73.8,0.1,-,6.22
"448Ethan NwaneriArsenal, 19, AM(CR)","Ethan Nwaneri Arsenal, 19, AM(CR)",0(1),13,-,-,-,-,-,83.3,1.0,-,6.22
"449André GomesEverton, 32, M(CLR)","André Gomes Everton, 32, M(CLR)",3(9),505,1,-,4,-,0.7,83.4,0.1,-,6.22
"450Luke BerryLuton, 33, AM(C)","Luke Berry Luton, 33, AM(C)",2(15),311,2,1,1,-,0.5,69.7,0.4,-,6.22
"451Leander DendonckerAston Villa, 31, D(C),M(C)","Leander Dendoncker Aston Villa, 31, D(C),M(C)",1(7),118,1,-,-,-,0.3,80.4,0.5,-,6.21
"452Divock OrigiNottingham Forest, 31, AM(LR),FW","Divock Origi Nottingham Forest, 31, AM(LR),FW",6(14),601,-,1,1,-,0.7,67.9,0.6,-,6.21
"453Carlos ViníciusFulham, 31, FW","Carlos Vinícius Fulham, 31, FW",2(11),307,2,-,2,-,0.7,75.4,0.3,-,6.21
"454Fodé Ballo-TouréFulham, 29, D(L),M(L)","Fodé Ballo-Touré Fulham, 29, D(L),M(L)",0(6),67,-,-,1,-,-,78.2,-,-,6.21
"455Dan BentleyWolves, 32, GK","Dan Bentley Wolves, 32, GK",3(2),382,-,-,-,-,-,64.4,0.4,-,6.21
"456Kieffer MooreBournemouth, 33, FW","Kieffer Moore Bournemouth, 33, FW",0(8),100,1,-,-,-,0.8,70.0,0.8,-,6.21
"457Oliver SkippTottenham, 25, DMC","Oliver Skipp Tottenham, 25, DMC",5(16),695,-,-,3,-,0.2,91.7,0.2,-,6.2
"458Jason SteeleBrighton, 35, GK","Jason Steele Brighton, 35, GK",17,1530,-,-,-,-,-,83.2,0.1,-,6.2
"459Lesley UgochukwuChelsea, 22, M(C)","Lesley Ugochukwu Chelsea, 22, M(C)",3(9),298,-,-,2,-,-,84.7,0.8,-,6.2
"460Valentín BarcoBrighton, 21, D(L),M(CL)","Valentín Barco Brighton, 21, D(L),M(CL)",3(3),308,-,-,1,-,0.7,86.1,0.2,-,6.2
"461Eric DierTottenham, 32, D(CR),DMC","Eric Dier Tottenham, 32, D(CR),DMC",1(3),198,-,-,-,-,-,88.7,0.8,-,6.2
"462Boubacar TraoréWolves, 24, DMC","Boubacar Traoré Wolves, 24, DMC",7(17),806,-,-,4,-,0.5,84.9,0.3,-,6.2
"463Hannes DelcroixBurnley, 27, D(CL)","Hannes Delcroix Burnley, 27, D(CL)",5(7),585,-,-,2,-,0.3,86.8,0.7,-,6.19
"464Andre BrooksSheff Utd, 22, AM(CR)","Andre Brooks Sheff Utd, 22, AM(CR)",12(8),944,-,-,1,-,0.5,77.3,0.6,-,6.19
"465Nathan FraserWolves, 21, Forward","Nathan Fraser Wolves, 21, Forward",1(6),183,-,-,1,-,0.4,78.6,0.4,-,6.19
"466Danny IngsWest Ham, 33, AM(C),FW","Danny Ings West Ham, 33, AM(C),FW",3(17),392,1,-,1,-,0.6,72.4,0.2,-,6.19
"467Reiss NelsonArsenal, 26, M(LR)","Reiss Nelson Arsenal, 26, M(LR)",1(14),257,-,-,1,-,0.3,95.3,-,-,6.19
"468Alfie GilchristChelsea, 22, D(R)","Alfie Gilchrist Chelsea, 22, D(R)",2(9),203,1,-,1,-,0.5,85.4,0.2,-,6.18
"469Cesare CasadeiChelsea, 23, DMC","Cesare Casadei Chelsea, 23, DMC",0(11),71,-,-,-,-,-,81.5,1.1,-,6.18
"470Calum ChambersAston Villa, 31, D(CR),DMC","Calum Chambers Aston Villa, 31, D(CR),DMC",1(4),150,-,1,1,-,-,88.5,0.2,-,6.18
"471Omari ForsonMan Utd, 21, Forward","Omari Forson Man Utd, 21, Forward",1(3),68,-,1,-,-,0.3,90.9,-,-,6.18
"472Adam LallanaBrighton, 37, M(CLR)","Adam Lallana Brighton, 37, M(CLR)",13(12),854,-,1,2,-,0.4,90.0,0.1,-,6.17
"473Stefan BajceticLiverpool, 21, DMC","Stefan Bajcetic Liverpool, 21, DMC",0(1),26,-,-,-,-,-,70.0,-,-,6.17
"474Ben OsbornSheff Utd, 31, D(L),M(CLR)","Ben Osborn Sheff Utd, 31, D(L),M(CLR)",14(10),1363,-,2,3,-,0.2,77.7,0.3,-,6.17
"475Mohamed ElnenyArsenal, 33, DMC","Mohamed Elneny Arsenal, 33, DMC",0(3),25,-,-,-,-,0.7,97.5,0.3,-,6.16
"476Jairo RiedewaldCrystal Palace, 29, D(CL),DMC","Jairo Riedewald Crystal Palace, 29, D(CL),DMC",2(7),229,-,-,-,-,0.1,80.6,0.3,-,6.16
"477Maxwel CornetWest Ham, 29, D(L),M(LR),FW","Maxwel Cornet West Ham, 29, D(L),M(LR),FW",1(6),111,1,-,-,-,0.6,75.0,-,-,6.16
"478John EganSheff Utd, 33, D(C)","John Egan Sheff Utd, 33, D(C)",6,484,-,-,2,-,0.5,69.9,2.3,-,6.16
"479Mike TrésorBurnley, 26, AM(CLR)","Mike Trésor Burnley, 26, AM(CLR)",3(13),413,-,-,-,-,0.3,77.4,0.1,-,6.16
"480Alejo VelizTottenham, 22, FW","Alejo Veliz Tottenham, 22, FW",0(8),45,1,-,1,-,0.3,50.0,0.1,-,6.15
"481Joe RothwellBournemouth, 31, M(CL)","Joe Rothwell Bournemouth, 31, M(CL)",3(8),383,-,-,-,-,0.2,87.6,-,-,6.14
"482Odeluga OffiahBrighton, 23, D(CR),M(R)","Odeluga Offiah Brighton, 23, D(CR),M(R)",1(3),127,-,-,-,-,-,82.1,0.3,-,6.14
"483Bryan GilTottenham, 25, M(CLR)","Bryan Gil Tottenham, 25, M(CLR)",2(9),203,-,-,-,-,0.4,85.4,-,-,6.14
"484Aaron CresswellWest Ham, 36, D(CL),M(L)","Aaron Cresswell West Ham, 36, D(CL),M(L)",4(7),433,-,-,1,-,-,83.4,0.5,-,6.13
"485David OzohCrystal Palace, 20, DMC","David Ozoh Crystal Palace, 20, DMC",0(9),149,-,-,1,-,-,94.1,0.3,-,6.12
"486Ameen Al DakhilBurnley, 24, D(C)","Ameen Al Dakhil Burnley, 24, D(C)",12(1),1056,1,-,1,-,0.6,85.6,1.1,-,6.11
"487Youssef ChermitiEverton, 21, FW","Youssef Chermiti Everton, 21, FW",1(17),197,-,-,3,-,0.4,60.3,0.8,-,6.11
"488Josh DasilvaBrentford, 27, M(C)","Josh Dasilva Brentford, 27, M(C)",0(3),23,-,-,-,-,-,69.2,-,-,6.11
"489Daiki HashiokaLuton, 26, D(CR),M(R)","Daiki Hashioka Luton, 26, D(CR),M(R)",6(4),595,-,-,-,-,0.2,82.4,1.3,-,6.11
"490Fred OnyedinmaLuton, 29, M(CLR),FW","Fred Onyedinma Luton, 29, M(CLR),FW",4(4),407,-,-,1,-,0.6,76.5,1,-,6.11
"491Bobby ClarkLiverpool, 21, M(C)","Bobby Clark Liverpool, 21, M(C)",1(4),87,-,-,-,-,0.4,77.6,-,-,6.1
"492Cheikhou KouyatéNottingham Forest, 36, D(CR),DMC","Cheikhou Kouyaté Nottingham Forest, 36, D(CR),DMC",2(10),207,-,-,2,-,0.4,64.4,0.8,-,6.1
"493Cédric SoaresArsenal, 34, D(LR),M(R)","Cédric Soares Arsenal, 34, D(LR),M(R)",0(3),59,-,-,-,-,-,91.5,-,-,6.1
"494Tawanda ChirewaWolves, 22, AM(L)","Tawanda Chirewa Wolves, 22, AM(L)",1(7),139,-,-,1,-,0.4,83.0,0.1,-,6.1
"495Manuel BensonBurnley, 29, AM(LR),FW","Manuel Benson Burnley, 29, AM(LR),FW",1(7),110,-,-,-,-,0.5,93.6,-,-,6.09
"496Tim IroegbunamAston Villa, 22, M(C)","Tim Iroegbunam Aston Villa, 22, M(C)",1(8),159,-,-,-,-,-,92.7,0.2,-,6.09
"497Mason HolgateSheff Utd, 29, D(CR),DMC,M(R)","Mason Holgate Sheff Utd, 29, D(CR),DMC,M(R)",9(1),714,-,-,3,1,0.3,71.5,0.9,-,6.09
"498Alex MurphyNewcastle, 21, D(L)","Alex Murphy Newcastle, 21, D(L)",0(2),11,-,-,-,-,-,100.0,-,-,6.09
"499Nathan RedmondBurnley, 32, AM(CLR),FW","Nathan Redmond Burnley, 32, AM(CLR),FW",0(12),133,-,-,1,-,-,69.1,0.1,-,6.08
"500Naouirou AhamadaCrystal Palace, 24, M(C)","Naouirou Ahamada Crystal Palace, 24, M(C)",0(20),334,-,-,2,1,0.5,82.7,0.2,-,6.08
"501Ian MaatsenChelsea, 24, D(L),M(CLR)","Ian Maatsen Chelsea, 24, D(L),M(CLR)",1(11),201,-,-,1,-,0.4,72.3,0.3,-,6.08
"502Remi MatthewsCrystal Palace, 32, GK","Remi Matthews Crystal Palace, 32, GK",0(1),3,-,-,-,-,-,-,1,-,6.08
"503Tyrone MingsAston Villa, 33, D(CL)","Tyrone Mings Aston Villa, 33, D(CL)",1,31,-,-,-,-,1,100,1,-,6.08
"504Leon ChiwomeWolves, 20, Forward","Leon Chiwome Wolves, 20, Forward",2(1),176,-,-,-,-,0.7,86.4,0.7,-,6.08
"505Pelly MpanzuLuton, 32, M(C)","Pelly Mpanzu Luton, 32, M(C)",11(16),1094,-,-,1,-,0.4,74.9,0.4,-,6.08
"506Matt RitchieNewcastle, 36, D(L),M(CLR)","Matt Ritchie Newcastle, 36, D(L),M(CLR)",0(13),120,1,-,1,-,0.5,81.4,-,-,6.07
"507Michael OlakigbeBrentford, 22, M(LR)","Michael Olakigbe Brentford, 22, M(LR)",0(8),51,-,-,-,-,0.4,81.3,0.1,-,6.06
"508Han-Noah MassengoBurnley, 24, M(C)","Han-Noah Massengo Burnley, 24, M(C)",0(3),14,-,-,-,-,-,55.6,-,-,6.06
"509Aaron RamseyBurnley, 23, AM(CL)","Aaron Ramsey Burnley, 23, AM(CL)",5(9),526,-,-,1,-,0.4,79.5,0.3,-,6.06
"510Armando BrojaFulham, 24, AM(R),FW","Armando Broja Fulham, 24, AM(R),FW",0(8),83,-,1,-,-,-,73.1,0.8,-,6.05
"511JonnyWolves, 32, D(CLR),M(LR)","Jonny Wolves, 32, D(CLR),M(LR)",0(1),4,-,-,-,-,-,-,-,-,6.05
"512Divin MubamaWest Ham, 21, FW","Divin Mubama West Ham, 21, FW",0(5),76,-,-,-,-,0.2,72.7,0.8,-,6.04
