Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"345Marcos AntônioLazio, 25, M(C)","Marcos Antônio Lazio, 25, M(C)",6(10),587,1,1,2,-,0.2,90.5,-,-,6.42
"346Petar StojanovicEmpoli, 30, D(R),M(R)","Petar Stojanovic Empoli, 30, D(R),M(R)",16(11),1528,-,1,3,-,0.4,80.9,0.1,-,6.42
"347Koray GünterSampdoria, 31, D(C)","Koray Günter Sampdoria, 31, D(C)",8(2),776,-,-,2,-,0.1,82.5,2.4,-,6.42
"348Koni De WinterEmpoli, 23, D(CR)","Koni De Winter Empoli, 23, D(CR)",12(2),1022,-,-,3,-,-,85.8,1.1,-,6.42
"349Tommaso PobegaAC Milan, 26, M(C)","Tommaso Pobega AC Milan, 26, M(C)",9(10),877,2,-,4,-,1.1,77.2,0.7,-,6.42
"350Yann KaramohTorino, 27, AM(CLR),FW","Yann Karamoh Torino, 27, AM(CLR),FW",7(14),710,4,-,2,-,1,79.4,0.3,1,6.42
"351Zlatan IbrahimovicAC Milan, 44, FW","Zlatan Ibrahimovic AC Milan, 44, FW",1(3),144,1,-,-,-,1.5,70.6,2.0,-,6.42
"352Leandro ParedesJuventus, 31, DMC","Leandro Paredes Juventus, 31, DMC",8(17),969,1,-,7,1,0.6,91.4,0.2,1,6.41
"353Nedim BajramiSassuolo, 27, AM(CLR)","Nedim Bajrami Sassuolo, 27, AM(CLR)",7(11),816,1,-,-,-,1.3,79.5,0.1,-,6.41
"354Filippo RanocchiaMonza, 24, M(C)","Filippo Ranocchia Monza, 24, M(C)",5(9),528,1,-,1,-,1.4,81.3,0.1,-,6.41
"355Adrien TamèzeVerona, 32, D(C),M(C)","Adrien Tamèze Verona, 32, D(C),M(C)",35(2),3038,-,-,3,-,0.3,78.1,0.7,-,6.41
"356Sergiño DestAC Milan, 25, D(LR),M(R)","Sergiño Dest AC Milan, 25, D(LR),M(R)",2(6),328,-,-,-,-,0.3,84.1,0.4,-,6.41
"357Dylan BronnSalernitana, 30, D(C)","Dylan Bronn Salernitana, 30, D(C)",19(5),1684,-,-,5,1,0.3,85.9,1.4,-,6.41
"358Jean-Victor MakengoUdinese, 27, M(CL)","Jean-Victor Makengo Udinese, 27, M(CL)",11(5),812,-,1,2,-,0.4,84.8,0.3,-,6.4
"359Alfred DuncanFiorentina, 33, DMC","Alfred Duncan Fiorentina, 33, DMC",13(12),1107,1,-,3,-,0.4,80.8,0.4,-,6.4
"360Mattia De SciglioJuventus, 33, D(CLR),M(LR)","Mattia De Sciglio Juventus, 33, D(CLR),M(LR)",11(6),1046,-,-,-,-,0.2,81.6,0.6,-,6.4
"361Mattia CaldaraSpezia, 31, D(C)","Mattia Caldara Spezia, 31, D(C)",13(7),1251,-,-,6,-,0.6,77.0,1.8,-,6.4
"362Joan GonzálezLecce, 24, M(C)","Joan González Lecce, 24, M(C)",26(9),2212,1,3,8,-,0.5,79.0,0.9,1,6.39
"363Gary MedelBologna, 38, D(C),DMC","Gary Medel Bologna, 38, D(C),DMC",17(12),1477,-,1,5,-,0.1,89.8,0.5,-,6.39
"364Tomás RincónSampdoria, 38, M(CR)","Tomás Rincón Sampdoria, 38, M(CR)",30(4),2566,-,2,7,1,0.3,83.0,1.0,-,6.39
"365Miguel VelosoVerona, 39, M(C)","Miguel Veloso Verona, 39, M(C)",14(8),1169,-,-,6,-,0.7,76.2,0.6,-,6.39
"366Fabio MirettiJuventus, 22, AM(CL)","Fabio Miretti Juventus, 22, AM(CL)",14(13),1233,-,2,2,-,0.7,73.5,0.4,-,6.39
"367Luca ZanimacchiaCremonese, 27, AM(C)","Luca Zanimacchia Cremonese, 27, AM(C)",9(6),748,-,-,2,-,1.3,74.9,0.2,-,6.39
"368Riccardo SottilFiorentina, 26, AM(LR)","Riccardo Sottil Fiorentina, 26, AM(LR)",9(9),834,-,2,1,-,1.2,87.6,0.2,-,6.39
"369Domagoj BradaricSalernitana, 26, D(L),M(L)","Domagoj Bradaric Salernitana, 26, D(L),M(L)",24(7),2254,-,3,5,-,0.2,78.9,0.5,-,6.39
"370Filippo TerraccianoVerona, 23, D(CLR),M(R)","Filippo Terracciano Verona, 23, D(CLR),M(R)",7(13),816,-,1,2,-,0.3,72.6,0.8,-,6.39
"371Joaquín CorreaInter, 31, AM(CL),FW","Joaquín Correa Inter, 31, AM(CL),FW",12(14),947,3,1,1,-,0.8,80.4,0.2,-,6.39
"372Thomas HenryVerona, 31, FW","Thomas Henry Verona, 31, FW",13(3),1038,2,-,4,-,1.1,53.2,2.9,1,6.38
"373Antonín BarákFiorentina, 31, AM(CR)","Antonín Barák Fiorentina, 31, AM(CR)",21(9),1807,2,-,4,-,1.1,83.5,0.6,-,6.38
"374Marko PjacaEmpoli, 30, AM(CLR),FW","Marko Pjaca Empoli, 30, AM(CLR),FW",5(12),518,-,-,1,-,0.9,83.1,0.4,-,6.38
"375Pedro ObiangSassuolo, 34, DMC","Pedro Obiang Sassuolo, 34, DMC",11(6),881,-,1,2,-,0.4,83.4,1,-,6.38
"376Cyriel DessersCremonese, 31, FW","Cyriel Dessers Cremonese, 31, FW",19(7),1595,6,2,3,-,1.9,65.3,0.6,-,6.38
"377Andrea PinamontiSassuolo, 26, FW","Andrea Pinamonti Sassuolo, 26, FW",25(7),2174,5,-,3,1,2.1,66.9,1.1,-,6.38
"378Petar ZovkoSpezia, 24, Goalkeeper","Petar Zovko Spezia, 24, Goalkeeper",0(1),72,-,-,-,-,-,57.6,-,-,6.38
"379Charles De KetelaereAC Milan, 25, M(CLR),FW","Charles De Ketelaere AC Milan, 25, M(CLR),FW",9(23),1102,-,1,2,-,0.6,79.4,0.6,-,6.38
"380Emil BohinenSalernitana, 27, DMC","Emil Bohinen Salernitana, 27, DMC",9(15),825,-,-,-,-,0.2,84.8,0.5,-,6.38
"381Brandon SoppyAtalanta, 24, D(R),M(LR)","Brandon Soppy Atalanta, 24, D(R),M(LR)",8(7),650,-,3,2,-,0.5,76.6,0.3,1,6.37
"382Fabio DepaoliVerona, 29, D(R),M(CLR)","Fabio Depaoli Verona, 29, D(R),M(CLR)",24(7),2172,2,2,7,-,0.6,63.2,0.8,-,6.37
"383Alex FerrariSampdoria, 31, D(CR)","Alex Ferrari Sampdoria, 31, D(CR)",10(2),869,-,-,3,-,0.4,85.1,1.8,-,6.37
"384Lameck BandaLecce, 25, AM(LR)","Lameck Banda Lecce, 25, AM(LR)",19(17),1637,2,1,6,-,1.0,73.0,0.2,1,6.37
"385Jeremy ToljanSassuolo, 31, D(LR),M(LR)","Jeremy Toljan Sassuolo, 31, D(LR),M(LR)",29(2),2672,-,1,3,-,0.2,83.7,0.3,-,6.37
"386Federico Di FrancescoLecce, 31, M(LR),FW","Federico Di Francesco Lecce, 31, M(LR),FW",23(13),2040,2,2,6,-,1.1,72.3,0.2,-,6.37
"387Albin EkdalSpezia, 36, M(C)","Albin Ekdal Spezia, 36, M(C)",18(13),1732,-,2,4,1,0.6,77.8,1.2,-,6.37
"388Paolo GhiglioneCremonese, 29, D(R),M(R)","Paolo Ghiglione Cremonese, 29, D(R),M(R)",8(7),709,1,1,4,-,0.5,60.2,0.3,-,6.37
"389Diego CoppolaVerona, 22, D(C)","Diego Coppola Verona, 22, D(C)",11(8),1171,-,-,5,-,0.2,73.6,2.5,-,6.36
"390Dimitrios NikolaouSpezia, 27, D(CL)","Dimitrios Nikolaou Spezia, 27, D(CL)",34(2),2964,1,-,9,1,0.3,82.4,0.8,-,6.36
"391David ZimaTorino, 25, D(C)","David Zima Torino, 25, D(C)",4(5),402,-,-,-,-,0.4,78.2,1.7,-,6.36
"392Hamed TraoréSassuolo, 26, AM(CLR)","Hamed Traoré Sassuolo, 26, AM(CLR)",6(5),593,-,3,1,-,0.7,82.6,0.3,-,6.36
"393Roberto PiccoliEmpoli, 25, FW","Roberto Piccoli Empoli, 25, FW",6(7),516,2,-,-,-,0.9,64.2,1.4,-,6.36
"394Samuel Iling-JuniorJuventus, 22, D(L),M(LR)","Samuel Iling-Junior Juventus, 22, D(L),M(LR)",1(11),308,1,1,1,-,0.3,84.5,0.1,-,6.36
"395Martin HonglaVerona, 28, D(C),DMC","Martin Hongla Verona, 28, D(C),DMC",6(3),524,-,-,4,-,0.6,80.8,0.6,-,6.36
"396José MachínMonza, 29, AM(C)","José Machín Monza, 29, AM(C)",11(14),1119,-,2,4,-,0.4,84.2,0.2,-,6.35
"397Juan CabalVerona, 25, D(L)","Juan Cabal Verona, 25, D(L)",3(8),441,-,-,3,-,0.1,75.0,1.6,-,6.35
"398Adam OunasNapoli, 29, AM(CLR),FW","Adam Ounas Napoli, 29, AM(CLR),FW",0(2),13,-,-,-,-,0.5,81.3,0.5,-,6.35
"399Cristian BuonaiutoCremonese, 33, Forward","Cristian Buonaiuto Cremonese, 33, Forward",7(22),970,1,-,3,-,1.5,73.3,0.2,-,6.34
"400Gianluca GaetanoNapoli, 25, AM(C)","Gianluca Gaetano Napoli, 25, AM(C)",0(8),65,1,1,-,-,0.9,81.4,-,-,6.34
"401Mady CamaraRoma, 29, M(C)","Mady Camara Roma, 29, M(C)",8(7),699,-,-,3,-,0.7,79.4,1,-,6.34
"402Michaël CuisanceSampdoria, 26, M(CR)","Michaël Cuisance Sampdoria, 26, M(CR)",9(3),624,-,-,1,-,0.8,85.0,0.4,-,6.34
"403Rick KarsdorpRoma, 31, D(R),M(R)","Rick Karsdorp Roma, 31, D(R),M(R)",8(5),713,-,-,-,-,0.2,77.0,0.4,-,6.34
"404Jacopo FazziniEmpoli, 23, AM(C)","Jacopo Fazzini Empoli, 23, AM(C)",8(13),818,-,-,4,-,0.7,81.0,0.7,-,6.34
"405Samuel NtandaSampdoria, 20, Forward","Samuel Ntanda Sampdoria, 20, Forward",0(1),1,-,-,-,-,1.0,100.0,-,-,6.34
"406Daniel CiofaniCremonese, 40, FW","Daniel Ciofani Cremonese, 40, FW",10(22),1058,8,-,1,-,1.0,62.5,1.1,-,6.34
"407Marvin ZeegelaarUdinese, 35, D(CL),M(L)","Marvin Zeegelaar Udinese, 35, D(CL),M(L)",4(3),354,1,-,1,1,0.4,83.5,1.1,-,6.34
"408MarlonMonza, 30, D(C)","Marlon Monza, 30, D(C)",18(10),1591,-,-,7,1,0.2,92.3,1.4,-,6.34
"409Nedim BajramiEmpoli, 27, AM(CLR)","Nedim Bajrami Empoli, 27, AM(CLR)",8(11),931,1,1,1,-,1.1,80.0,0.1,-,6.34
"410Adolfo GaichVerona, 27, FW","Adolfo Gaich Verona, 27, FW",8(8),724,2,-,2,-,1.5,57.3,1.7,-,6.34
"411Edoardo BoveRoma, 23, M(CL)","Edoardo Bove Roma, 23, M(CL)",10(12),990,1,-,2,-,0.3,77.4,0.6,-,6.34
"412Festy EboseleUdinese, 23, D(R),M(R)","Festy Ebosele Udinese, 23, D(R),M(R)",4(13),400,-,1,4,-,0.2,70.5,0.4,-,6.34
"413Luca PellegriniLazio, 27, D(L),M(L)","Luca Pellegrini Lazio, 27, D(L),M(L)",1(6),174,-,-,3,-,0.4,85.9,0.4,-,6.33
"414Matteo GabbiaAC Milan, 26, D(C)","Matteo Gabbia AC Milan, 26, D(C)",6(6),609,-,-,2,-,0.1,80.9,1.3,-,6.33
"415Daniele VerdeSpezia, 29, AM(CLR),FW","Daniele Verde Spezia, 29, AM(CLR),FW",11(14),997,3,-,1,-,1.3,76.9,-,-,6.33
"416Martín SatrianoEmpoli, 25, AM(L),FW","Martín Satriano Empoli, 25, AM(L),FW",20(11),1709,2,1,4,-,1.2,69.0,1.4,-,6.33
"417Axel GuessandUdinese, 21, Defender","Axel Guessand Udinese, 21, Defender",1,80,-,-,-,-,-,76.2,1,-,6.33
"418Pietro CeccaroniLecce, 30, D(C)","Pietro Ceccaroni Lecce, 30, D(C)",0(2),41,-,-,-,-,1,72.7,-,-,6.33
"419Charles PickelCremonese, 28, M(C)","Charles Pickel Cremonese, 28, M(C)",30(3),2491,1,-,8,1,0.7,78.3,1.4,-,6.33
"420Samuele BirindelliMonza, 26, D(R),M(R)","Samuele Birindelli Monza, 26, D(R),M(R)",14(17),1397,-,1,8,-,0.5,75.7,0.2,-,6.33
"421Matías ViñaRoma, 28, D(L),M(L)","Matías Viña Roma, 28, D(L),M(L)",1(2),55,-,-,-,-,-,77.8,0.3,-,6.33
"422Moise KeanJuventus, 26, AM(LR),FW","Moise Kean Juventus, 26, AM(LR),FW",11(17),990,6,-,5,1,1.4,71.5,0.3,1,6.33
"423Junior SambiaSalernitana, 29, D(R),M(CLR)","Junior Sambia Salernitana, 29, D(R),M(CLR)",7(15),691,-,1,3,-,0.6,84.2,0.7,-,6.33
"424Divock OrigiAC Milan, 31, AM(LR),FW","Divock Origi AC Milan, 31, AM(LR),FW",10(17),1015,2,1,1,-,1.1,70.2,0.6,1,6.32
"425Ruan TressoldiSassuolo, 26, D(C)","Ruan Tressoldi Sassuolo, 26, D(C)",21(2),1717,-,-,9,3,0.2,89.0,2.2,-,6.32
"426Ola SolbakkenRoma, 27, AM(CR)","Ola Solbakken Roma, 27, AM(CR)",7(7),504,1,2,2,-,0.6,72.4,0.3,-,6.32
"427Ibrahim SulemanaVerona, 22, DMC","Ibrahim Sulemana Verona, 22, DMC",6(10),648,-,-,4,-,0.6,72.9,0.6,-,6.32
"428Lorenzo VenutiFiorentina, 31, D(CLR),M(LR)","Lorenzo Venuti Fiorentina, 31, D(CLR),M(LR)",9(8),923,-,1,2,-,0.4,84.9,0.6,-,6.32
"429Domen CrnigojSalernitana, 30, AM(CR)","Domen Crnigoj Salernitana, 30, AM(CR)",4(3),296,-,-,1,-,0.1,71.2,0.7,-,6.32
"430Andrea ConsigliSassuolo, 39, GK","Andrea Consigli Sassuolo, 39, GK",35,3150,-,-,-,-,-,76.4,0.3,1,6.32
"431Enzo EbosseUdinese, 27, D(C)","Enzo Ebosse Udinese, 27, D(C)",9(11),919,-,-,3,-,0.2,84.4,0.8,-,6.31
"432Abdou HarrouiSassuolo, 28, M(CLR)","Abdou Harroui Sassuolo, 28, M(CLR)",5(18),637,2,-,2,-,0.6,84.4,0.4,-,6.31
"433Alessandro ZanoliNapoli, 25, D(R),M(R)","Alessandro Zanoli Napoli, 25, D(R),M(R)",0(1),11,-,-,-,-,1,88.9,-,-,6.31
"434Vincenzo FiorilloSalernitana, 36, GK","Vincenzo Fiorillo Salernitana, 36, GK",1,90,-,-,-,-,-,61.9,-,-,6.31
"435Giuseppe PezzellaLecce, 28, D(L),M(L)","Giuseppe Pezzella Lecce, 28, D(L),M(L)",10(6),922,-,1,2,-,0.3,81.0,0.7,-,6.31
"436Ilija NestorovskiUdinese, 36, FW","Ilija Nestorovski Udinese, 36, FW",5(16),626,2,1,3,-,0.7,71.6,0.6,-,6.31
"437Gian Marco FerrariSassuolo, 33, D(C)","Gian Marco Ferrari Sassuolo, 33, D(C)",24(9),2221,1,-,5,-,0.2,86.3,1.5,-,6.31
"438Emanuel VignatoEmpoli, 25, AM(CL)","Emanuel Vignato Empoli, 25, AM(CL)",0(5),52,1,-,-,-,0.4,82.0,0.4,-,6.31
"439Brian BayeyeTorino, 25, Midfielder","Brian Bayeye Torino, 25, Midfielder",1(1),63,-,-,-,-,-,55.6,-,-,6.31
"440Gianluca PegoloSassuolo, 45, GK","Gianluca Pegolo Sassuolo, 45, GK",2,180,-,-,-,-,-,80.6,-,-,6.31
"441Lorenzo ColomboLecce, 24, AM(C),FW","Lorenzo Colombo Lecce, 24, AM(C),FW",18(15),1518,5,2,4,-,1.4,64.4,1.2,-,6.3
"442Kristian ThorstvedtSassuolo, 27, M(C)","Kristian Thorstvedt Sassuolo, 27, M(C)",13(18),1133,2,1,5,-,0.6,77.3,0.9,-,6.3
"443Franco CarboniMonza, 23, Defender","Franco Carboni Monza, 23, Defender",0(3),63,-,-,-,-,0.3,73.5,0.3,-,6.3
"444Raoul BellanovaInter, 25, D(R),M(R)","Raoul Bellanova Inter, 25, D(R),M(R)",3(15),489,-,-,-,-,0.2,83.1,0.2,-,6.29
"445Jaime BáezCremonese, 31, AM(L)","Jaime Báez Cremonese, 31, AM(L)",1(1),96,-,-,-,-,1.0,71.8,0.5,-,6.29
"446Luka RomeroLazio, 21, AM(R)","Luka Romero Lazio, 21, AM(R)",1(5),148,1,-,-,-,0.8,88.5,0.3,-,6.29
"447Eldor ShomurodovSpezia, 30, AM(C),FW","Eldor Shomurodov Spezia, 30, AM(C),FW",9(6),807,1,1,2,-,1.2,70.3,1.3,-,6.29
"448Yayah KallonVerona, 24, AM(C)","Yayah Kallon Verona, 24, AM(C)",8(14),856,1,1,1,-,0.9,68.7,0.4,-,6.28
"449Giovanni SimeoneNapoli, 30, AM(R),FW","Giovanni Simeone Napoli, 30, AM(R),FW",1(24),389,4,1,1,-,0.6,73.1,0.2,-,6.28
"450Andreaw GravillonTorino, 28, D(CR)","Andreaw Gravillon Torino, 28, D(CR)",4(3),312,-,-,2,-,0.1,82.2,0.9,-,6.28
"451Tolgay ArslanUdinese, 35, M(C)","Tolgay Arslan Udinese, 35, M(C)",12(24),1197,1,-,3,-,0.7,83.2,0.2,-,6.28
"452Valerio VerreSampdoria, 32, AM(CL),FW","Valerio Verre Sampdoria, 32, AM(CL),FW",6(12),674,-,-,5,-,0.8,75.9,0.7,-,6.28
"453Michel AdopoTorino, 25, DMC","Michel Adopo Torino, 25, DMC",3(6),260,-,-,1,-,0.2,86.5,1,-,6.28
"454Lorenzo De SilvestriBologna, 37, D(R),M(R)","Lorenzo De Silvestri Bologna, 37, D(R),M(R)",6(9),667,1,-,1,-,0.3,76.4,0.9,-,6.28
"455Nicolas HaasEmpoli, 30, DMC","Nicolas Haas Empoli, 30, DMC",12(12),1160,1,1,2,-,0.3,76.3,0.3,-,6.27
"456Giulio MaggioreSalernitana, 28, M(C)","Giulio Maggiore Salernitana, 28, M(C)",11(5),900,-,-,2,-,0.4,75.2,0.6,-,6.27
"457Mario GilaLazio, 25, D(C)","Mario Gila Lazio, 25, D(C)",0(4),86,-,-,-,-,-,91.5,-,-,6.27
"458Federico BonazzoliSalernitana, 28, AM(C),FW","Federico Bonazzoli Salernitana, 28, AM(C),FW",12(12),1119,2,1,1,-,1.3,75.4,0.3,-,6.27
"459Roberto GagliardiniInter, 32, DMC","Roberto Gagliardini Inter, 32, DMC",7(12),777,-,-,3,1,0.8,84.6,0.8,-,6.27
"460Gonzalo EscalanteCremonese, 33, DMC","Gonzalo Escalante Cremonese, 33, DMC",7(2),556,-,1,-,1,0.7,77.6,1,-,6.26
"461Samuele VignatoMonza, 22, AM(C)","Samuele Vignato Monza, 22, AM(C)",0(5),56,-,1,-,-,0.2,87.9,0.2,-,6.26
"462Francesco RossiAtalanta, 34, Goalkeeper","Francesco Rossi Atalanta, 34, Goalkeeper",0(1),2,-,-,-,-,-,75.0,-,-,6.26
"463Benjamin TahirovicRoma, 23, DMC","Benjamin Tahirovic Roma, 23, DMC",4(7),352,-,-,1,-,-,86.7,0.5,-,6.26
"464Joaquín SosaBologna, 24, D(C)","Joaquín Sosa Bologna, 24, D(C)",7(3),687,-,-,2,-,0.3,81.2,1.4,-,6.26
"465Yacine AdliAC Milan, 25, M(C)","Yacine Adli AC Milan, 25, M(C)",1(5),141,-,-,1,-,0.3,68.1,0.2,-,6.25
"466Szymon ZurkowskiSpezia, 28, AM(C)","Szymon Zurkowski Spezia, 28, AM(C)",3(7),425,-,-,1,-,0.7,71.1,0.7,-,6.25
"467Emmanuel GyasiSpezia, 32, M(CLR),FW","Emmanuel Gyasi Spezia, 32, M(CLR),FW",35,2838,2,-,10,-,1,81.6,0.5,-,6.25
"468Szymon ZurkowskiFiorentina, 28, AM(C)","Szymon Zurkowski Fiorentina, 28, AM(C)",0(2),30,-,1,-,-,1,94.4,0.5,-,6.25
"469Mattia ValotiMonza, 32, AM(CL)","Mattia Valoti Monza, 32, AM(CL)",4(12),445,-,-,1,-,0.1,74.2,1.1,-,6.25
"470Kristjan AsllaniInter, 24, DMC","Kristjan Asllani Inter, 24, DMC",5(15),580,-,-,2,-,0.6,90.1,-,-,6.25
"471Andrea BelottiRoma, 32, FW","Andrea Belotti Roma, 32, FW",11(20),1135,-,2,-,-,0.6,68.2,1.2,-,6.25
"472Tanguy NdombéléNapoli, 29, M(C)","Tanguy Ndombélé Napoli, 29, M(C)",8(22),793,1,-,5,-,0.5,87.9,0.2,-,6.24
"473Jeison MurilloSampdoria, 33, D(C)","Jeison Murillo Sampdoria, 33, D(C)",12(8),1058,-,-,4,1,0.2,83.6,1.4,-,6.24
"474Kaan AyhanSassuolo, 31, D(CR),DMC","Kaan Ayhan Sassuolo, 31, D(CR),DMC",5(5),543,-,-,1,-,0.1,86.9,0.3,-,6.24
"475Kevin LasagnaVerona, 33, AM(CL),FW","Kevin Lasagna Verona, 33, AM(CL),FW",17(9),1575,1,2,2,-,2,64.4,0.8,-,6.23
"476Nicolò CocettaUdinese, 22, Defender","Nicolò Cocetta Udinese, 22, Defender",0(1),31,-,-,-,-,-,90.9,-,-,6.23
"477Tommaso CassandroLecce, 26, Defender","Tommaso Cassandro Lecce, 26, Defender",0(1),12,-,-,-,-,-,100.0,-,-,6.23
"478Demba SeckTorino, 25, AM(C)","Demba Seck Torino, 25, AM(C)",6(13),516,-,-,-,-,0.5,80.1,0.4,-,6.23
"479Simone RomagnoliLecce, 36, D(C)","Simone Romagnoli Lecce, 36, D(C)",1(6),164,-,-,-,-,0.1,82.4,1.4,-,6.22
"480Ignacio PussettoSampdoria, 30, AM(CLR),FW","Ignacio Pussetto Sampdoria, 30, AM(CLR),FW",1(4),150,-,-,1,-,0.4,66.7,0.8,-,6.22
"481Alberto Basso RicciCremonese, 21, Forward","Alberto Basso Ricci Cremonese, 21, Forward",0(1),16,-,-,-,-,1,100.0,1,-,6.22
"482Filippo MissoriRoma, 22, Defender","Filippo Missori Roma, 22, Defender",2(1),181,-,-,1,-,-,75.0,0.7,-,6.22
"483Toma BasicLazio, 29, M(C)","Toma Basic Lazio, 29, M(C)",4(21),499,1,-,2,-,0.4,77.7,0.6,-,6.22
"484Lukas VorlickyAtalanta, 24, Midfielder","Lukas Vorlicky Atalanta, 24, Midfielder",0(3),23,-,-,-,-,0.3,62.1,0.7,-,6.22
"485Liam HendersonEmpoli, 30, AM(C)","Liam Henderson Empoli, 30, AM(C)",11(14),1004,-,1,9,-,0.5,83.3,0.2,-,6.22
"486Nicolò ZanioloRoma, 26, AM(CLR),FW","Nicolò Zaniolo Roma, 26, AM(CLR),FW",12(1),898,1,-,4,-,2.2,69.5,0.4,-,6.21
"487Kristoffer AskildsenLecce, 25, M(C)","Kristoffer Askildsen Lecce, 25, M(C)",7(14),724,-,-,3,-,0.5,63.9,1,-,6.21
"488Giacomo QuagliataCremonese, 26, D(L)","Giacomo Quagliata Cremonese, 26, D(L)",6(14),693,-,1,-,1,0.5,74.9,0.1,-,6.21
"489Florian ThauvinUdinese, 33, M(CLR),FW","Florian Thauvin Udinese, 33, M(CLR),FW",5(11),543,-,-,1,-,0.6,77.3,0.4,-,6.21
"490Alessio ZerbinNapoli, 27, M(CLR)","Alessio Zerbin Napoli, 27, M(CLR)",2(8),193,-,-,1,-,0.5,74.7,-,-,6.21
"491Pietro PellegriTorino, 25, FW","Pietro Pellegri Torino, 25, FW",4(14),460,2,-,3,-,0.6,79.2,0.6,-,6.2
"492Petko HristovSpezia, 27, D(C)","Petko Hristov Spezia, 27, D(C)",4(5),363,-,-,-,-,0.1,79.5,1.1,-,6.2
"493Andrea BarberisMonza, 32, M(C)","Andrea Barberis Monza, 32, M(C)",3(6),332,-,1,-,-,0.2,85.7,0.2,-,6.2
"494Emil CeïdeSassuolo, 24, Forward","Emil Ceïde Sassuolo, 24, Forward",5(14),505,-,1,-,-,0.5,74.4,0.1,-,6.2
"495Grégoire DefrelSassuolo, 34, AM(CR),FW","Grégoire Defrel Sassuolo, 34, AM(CR),FW",13(14),1168,2,1,3,-,0.6,84.7,0.2,1,6.2
"496Viktor KovalenkoSpezia, 30, M(C)","Viktor Kovalenko Spezia, 30, M(C)",7(11),549,-,-,1,-,0.6,81.5,0.3,-,6.19
"497Salvatore MolinaMonza, 34, DMC,M(LR)","Salvatore Molina Monza, 34, DMC,M(LR)",1(4),229,-,-,1,-,0.2,81.0,-,-,6.19
"498Tiémoué BakayokoAC Milan, 31, DMC","Tiémoué Bakayoko AC Milan, 31, DMC",0(3),38,-,-,-,-,-,85.0,0.3,-,6.19
"499Tio CipotSpezia, 23, Forward","Tio Cipot Spezia, 23, Forward",0(8),133,-,-,-,-,0.3,72.9,0.1,-,6.19
"500Emanuel VignatoBologna, 25, AM(CL)","Emanuel Vignato Bologna, 25, AM(CL)",2(6),239,-,1,1,-,0.1,80.2,0.3,-,6.19
"501Erik BotheimSalernitana, 26, AM(C),FW","Erik Botheim Salernitana, 26, AM(C),FW",9(19),858,1,3,2,-,0.3,72.8,0.8,-,6.19
"502Simone PafundiUdinese, 20, Midfielder","Simone Pafundi Udinese, 20, Midfielder",0(8),76,-,-,-,-,0.1,83.9,0.1,-,6.19
"503Emirhan IlkhanTorino, 21, M(C)","Emirhan Ilkhan Torino, 21, M(C)",1(3),88,-,-,1,-,0.5,83.7,0.3,-,6.19
"504Youssef MalehLecce, 27, AM(C)","Youssef Maleh Lecce, 27, AM(C)",7(10),672,-,1,3,-,0.4,72.4,0.5,-,6.18
"505Ronaldo VieiraSampdoria, 27, DMC","Ronaldo Vieira Sampdoria, 27, DMC",8(8),815,-,-,3,-,0.3,87.8,0.5,-,6.18
"506Michel AebischerBologna, 29, M(CLR)","Michel Aebischer Bologna, 29, M(CLR)",18(14),1541,1,-,4,-,0.5,84.9,0.3,-,6.18
"507Agustín ÁlvarezSassuolo, 24, Forward","Agustín Álvarez Sassuolo, 24, Forward",1(21),351,1,1,1,-,0.6,83.8,0.4,-,6.18
"508Mato JajaloUdinese, 37, M(C)","Mato Jajalo Udinese, 37, M(C)",0(3),61,-,-,-,-,0.7,79.3,0.3,-,6.18
"509Warren BondoMonza, 22, DMC","Warren Bondo Monza, 22, DMC",0(4),56,-,-,1,-,0.3,88.0,0.3,-,6.18
"510Diego DemmeNapoli, 34, DMC","Diego Demme Napoli, 34, DMC",2(5),144,-,-,-,-,-,94.8,0.3,-,6.17
"511JeséSampdoria, 33, AM(LR),FW","Jesé Sampdoria, 33, AM(LR),FW",1(10),203,1,1,-,-,0.3,71.4,0.2,-,6.17
"512Niklas PyyhtiäBologna, 22, Midfielder","Niklas Pyyhtiä Bologna, 22, Midfielder",0(6),103,-,1,-,-,0.5,76.9,0.2,-,6.16
"513Francesco CaputoSampdoria, 38, FW","Francesco Caputo Sampdoria, 38, FW",13(2),1100,1,-,-,-,1.3,71.9,0.4,-,6.16
"514Marash KumbullaRoma, 26, D(C)","Marash Kumbulla Roma, 26, D(C)",5(2),263,-,-,1,1,0.1,87.2,1,-,6.15
"515Aster VranckxAC Milan, 23, M(C)","Aster Vranckx AC Milan, 23, M(C)",2(7),237,-,-,1,-,0.2,76.6,0.4,-,6.15
"516Ivan RadovanovicSalernitana, 37, D(C),DMC","Ivan Radovanovic Salernitana, 37, D(C),DMC",7(3),672,-,-,1,1,0.7,81.1,0.8,-,6.15
"517Kristijan BistrovicLecce, 28, DMC","Kristijan Bistrovic Lecce, 28, DMC",5(6),460,-,-,-,-,0.7,76.5,0.2,-,6.15
"518Nicolò RovellaJuventus, 24, DMC","Nicolò Rovella Juventus, 24, DMC",0(3),23,-,-,1,-,0.7,100.0,-,-,6.15
"519Fabio QuagliarellaSampdoria, 43, FW","Fabio Quagliarella Sampdoria, 43, FW",7(16),797,1,1,2,-,1.6,68.3,0.4,-,6.14
