Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"347Manuel LazzariLazio, 32, D(R),M(R)","Manuel Lazzari Lazio, 32, D(R),M(R)",16(9),1410,-,1,3,-,0.2,87.1,0.2,-,6.42
"348Marin SverkoVenezia, 28, D(C)","Marin Sverko Venezia, 28, D(C)",12(4),1119,1,-,3,-,0.2,85.8,1.3,-,6.42
"349Ivan ProvedelLazio, 32, GK","Ivan Provedel Lazio, 32, GK",29,2610,-,-,-,-,-,75.5,0.3,-,6.42
"350Devis VásquezEmpoli, 27, GK","Devis Vásquez Empoli, 27, GK",32,2880,-,-,2,-,-,56.6,0.3,2,6.42
"351Fabiano ParisiFiorentina, 25, D(LR),M(LR)","Fabiano Parisi Fiorentina, 25, D(LR),M(LR)",11(15),1116,2,-,3,-,0.3,80.1,0.5,-,6.42
"352Domagoj BradaricVerona, 26, D(L),M(L)","Domagoj Bradaric Verona, 26, D(L),M(L)",24(4),1946,1,-,6,-,0.3,75.9,0.6,-,6.42
"353Jackson TchatchouaVerona, 24, D(R),M(LR)","Jackson Tchatchoua Verona, 24, D(R),M(LR)",36,3169,2,3,6,1,0.5,79.1,0.9,1,6.42
"354Marko ArnautovicInter, 37, AM(CLR),FW","Marko Arnautovic Inter, 37, AM(CLR),FW",5(13),542,4,2,2,-,0.8,74.8,0.7,1,6.42
"355Sergi RobertoComo, 34, D(R),M(CR)","Sergi Roberto Como, 34, D(R),M(CR)",8(5),697,-,1,4,-,0.5,90.9,0.5,-,6.42
"356Gabriel CharpentierParma Calcio 1913, 26, Forward","Gabriel Charpentier Parma Calcio 1913, 26, Forward",0(10),266,1,2,1,-,0.9,60.8,1.0,-,6.42
"357Michel AebischerBologna, 29, M(CLR)","Michel Aebischer Bologna, 29, M(CLR)",9(5),728,-,-,2,-,0.7,89.3,0.4,-,6.42
"358Ibrahim SulemanaAtalanta, 22, DMC","Ibrahim Sulemana Atalanta, 22, DMC",3(6),283,2,-,1,-,0.6,88.3,1.0,-,6.42
"359Daniel MosqueraVerona, 26, FW","Daniel Mosquera Verona, 26, FW",12(23),1365,5,1,4,-,1.6,69.2,2.3,1,6.42
"360Lorenzo ColomboEmpoli, 24, AM(C),FW","Lorenzo Colombo Empoli, 24, AM(C),FW",26(11),2246,6,2,3,1,1.5,68.4,1.5,-,6.42
"361Nicolò CasaleBologna, 28, D(C)","Nicolò Casale Bologna, 28, D(C)",9(6),899,-,1,1,-,0.3,87.6,2.1,-,6.42
"362Lorenzo MontipòVerona, 30, GK","Lorenzo Montipò Verona, 30, GK",36,3240,-,-,-,-,-,44.4,0.3,1,6.42
"363Junior MessiasGenoa, 34, M(CR),FW","Junior Messias Genoa, 34, M(CR),FW",8(9),845,1,1,1,-,1.1,68.3,0.8,-,6.41
"364Devyne RenschRoma, 23, D(CLR),M(LR)","Devyne Rensch Roma, 23, D(CLR),M(LR)",5(9),465,-,1,-,-,0.2,85.7,0.7,-,6.41
"365Lassana CoulibalyLecce, 30, M(CLR)","Lassana Coulibaly Lecce, 30, M(CLR)",30(8),2677,1,-,3,-,0.2,82.4,0.8,-,6.41
"366Amir RichardsonFiorentina, 24, DMC","Amir Richardson Fiorentina, 24, DMC",10(17),1093,1,1,6,-,0.4,88.1,0.7,-,6.41
"367Tasos DouvikasComo, 26, AM(R),FW","Tasos Douvikas Como, 26, AM(R),FW",6(7),578,2,2,1,-,1.1,77.7,0.7,-,6.41
"368Milan DjuricParma Calcio 1913, 35, FW","Milan Djuric Parma Calcio 1913, 35, FW",3(6),266,1,-,1,-,0.6,41.7,3.9,-,6.41
"369Reda BelahyaneVerona, 21, DMC","Reda Belahyane Verona, 21, DMC",17(5),1657,-,2,4,1,0.3,84.2,0.2,-,6.4
"370Martin ErlicBologna, 28, D(C)","Martin Erlic Bologna, 28, D(C)",5(3),334,-,-,-,-,0.8,91.7,1.3,-,6.4
"371Martin FreseVerona, 28, D(C),M(L)","Martin Frese Verona, 28, D(C),M(L)",5(6),545,-,-,-,-,0.2,74.2,1.0,-,6.4
"372Christian KouaméFiorentina, 28, AM(LR),FW","Christian Kouamé Fiorentina, 28, AM(LR),FW",5(13),614,-,1,1,-,0.6,70.5,1.6,-,6.4
"373Alfred DuncanVenezia, 33, DMC","Alfred Duncan Venezia, 33, DMC",12(4),959,-,-,2,-,0.9,83.0,0.6,-,6.4
"374Odilon KossounouAtalanta, 25, D(CR)","Odilon Kossounou Atalanta, 25, D(CR)",12(6),1126,-,-,1,-,0.3,88.7,1.3,-,6.4
"375Darko LazovicVerona, 35, M(CLR)","Darko Lazovic Verona, 35, M(CLR)",17(10),1463,2,3,-,-,0.7,67.0,0.3,-,6.4
"376Alessandro DeiolaCagliari, 30, DMC","Alessandro Deiola Cagliari, 30, DMC",16(13),1430,2,1,6,-,0.6,75.4,1.3,-,6.4
"377Fisayo Dele-BashiruLazio, 25, M(CL)","Fisayo Dele-Bashiru Lazio, 25, M(CL)",12(8),947,3,1,-,-,0.8,89.5,0.2,-,6.4
"378Jean-Daniel Akpa AkproMonza, 33, D(R),M(CLR)","Jean-Daniel Akpa Akpro Monza, 33, D(R),M(CLR)",12(2),972,-,-,4,-,0.3,80.6,0.8,-,6.39
"379Samuele BirindelliMonza, 26, D(R),M(R)","Samuele Birindelli Monza, 26, D(R),M(R)",18(3),1474,3,-,2,-,0.8,80.0,0.2,-,6.39
"380Amin SarrVerona, 25, AM(L),FW","Amin Sarr Verona, 25, AM(L),FW",25(7),1920,4,1,1,-,0.7,70.9,2.1,-,6.39
"381Gaby JeanLecce, 26, D(C)","Gaby Jean Lecce, 26, D(C)",16(3),1389,-,-,-,-,0.1,84.5,2.2,-,6.39
"382Douglas LuizJuventus, 27, M(C)","Douglas Luiz Juventus, 27, M(C)",3(16),518,-,-,2,-,0.4,90.4,0.3,-,6.38
"383Gianluca GaetanoCagliari, 25, AM(C)","Gianluca Gaetano Cagliari, 25, AM(C)",8(20),999,2,4,-,-,1.1,75.2,0.4,1,6.38
"384Mërgim VojvodaTorino, 31, D(CLR),M(LR)","Mërgim Vojvoda Torino, 31, D(CLR),M(LR)",12(5),1108,-,-,4,-,0.3,86.5,0.5,-,6.38
"385Arthur AttaUdinese, 23, AM(CR)","Arthur Atta Udinese, 23, AM(CR)",12(15),1246,-,1,5,-,1.0,82.4,0.5,-,6.38
"386Alberto MorenoComo, 33, D(L),M(L)","Alberto Moreno Como, 33, D(L),M(L)",21(3),1736,-,-,4,-,0.6,84.8,0.5,-,6.38
"387Cheikh NiasseVerona, 26, DMC","Cheikh Niasse Verona, 26, DMC",8(3),757,-,-,4,-,0.3,80.9,1.8,-,6.38
"388Alessandro VogliaccoGenoa, 27, D(C)","Alessandro Vogliacco Genoa, 27, D(C)",8(4),716,2,-,3,-,0.4,79.9,0.9,-,6.38
"389Alan MatturroGenoa, 21, D(C)","Alan Matturro Genoa, 21, D(C)",9(4),896,-,-,2,-,0.3,79.8,1.2,-,6.37
"390Yannik EngelhardtComo, 25, DMC","Yannik Engelhardt Como, 25, DMC",11(15),1152,1,1,4,-,0.3,89.0,0.4,1,6.37
"391Pietro PellegriEmpoli, 25, FW","Pietro Pellegri Empoli, 25, FW",5(6),413,3,-,3,-,0.7,72.5,0.3,2,6.37
"392Zito LuvumboCagliari, 24, AM(CLR),FW","Zito Luvumbo Cagliari, 24, AM(CLR),FW",19(7),1616,2,2,2,-,0.9,72.5,0.2,-,6.37
"393Sebastian WalukiewiczTorino, 26, D(CR)","Sebastian Walukiewicz Torino, 26, D(CR)",20(9),1666,-,-,6,-,0.2,83.4,0.8,-,6.37
"394Medon BerishaLecce, 22, M(C)","Medon Berisha Lecce, 22, M(C)",7(10),715,-,1,5,-,1.4,82.1,0.4,-,6.37
"395Razvan MarinCagliari, 29, M(C)","Razvan Marin Cagliari, 29, M(C)",13(20),1396,3,2,4,-,0.7,81.2,0.3,-,6.37
"396Nahuel EstévezParma Calcio 1913, 30, DMC,M(R)","Nahuel Estévez Parma Calcio 1913, 30, DMC,M(R)",8(7),660,-,-,3,-,0.3,79.0,0.9,-,6.36
"397Philip BillingNapoli, 29, M(C),FW","Philip Billing Napoli, 29, M(C),FW",1(9),189,1,-,1,-,0.6,79.6,1.1,-,6.36
"398Liam HendersonEmpoli, 30, AM(C)","Liam Henderson Empoli, 30, AM(C)",27(9),2348,-,4,10,-,0.6,78.4,0.4,-,6.36
"399Sebastian OtoaGenoa, 21, D(C)","Sebastian Otoa Genoa, 21, D(C)",3,180,-,-,1,1,-,87.3,2.0,-,6.36
"400Marco BrescianiniAtalanta, 26, M(C)","Marco Brescianini Atalanta, 26, M(C)",9(20),982,4,2,1,-,0.7,82.6,0.4,-,6.36
"401Youssef MalehEmpoli, 27, AM(C)","Youssef Maleh Empoli, 27, AM(C)",17(5),1514,-,1,3,1,0.8,73.8,0.5,-,6.36
"402Arvid BrorssonMonza, 26, D(C)","Arvid Brorsson Monza, 26, D(C)",3(3),359,-,-,-,-,-,91.0,1.3,-,6.36
"403Mattia FeliciCagliari, 25, M(L)","Mattia Felici Cagliari, 25, M(L)",9(11),923,-,3,1,-,0.5,72.8,0.4,-,6.36
"404Karol LinettyTorino, 31, M(CLR)","Karol Linetty Torino, 31, M(CLR)",18(10),1543,1,-,6,-,0.6,85.2,0.3,-,6.35
"405Federico RavagliaBologna, 26, GK","Federico Ravaglia Bologna, 26, GK",11(1),1055,-,-,-,-,-,76.2,0.6,-,6.35
"406Alessandro BiancoMonza, 23, DMC","Alessandro Bianco Monza, 23, DMC",29(5),2608,1,-,9,-,0.8,87.7,0.5,-,6.35
"407Balthazar PierretLecce, 25, DMC","Balthazar Pierret Lecce, 25, DMC",21(9),1730,-,-,2,-,0.2,84.5,1.0,-,6.35
"408DaniloJuventus, 34, D(CLR),DMC","Danilo Juventus, 34, D(CLR),DMC",6(6),579,-,1,2,-,0.1,91.1,1.3,-,6.35
"409Saba GoglichidzeEmpoli, 21, D(C)","Saba Goglichidze Empoli, 21, D(C)",29(4),2547,-,1,3,1,0.2,78.4,1.0,-,6.34
"410Marco PalestraAtalanta, 21, M(R)","Marco Palestra Atalanta, 21, M(R)",2(7),219,-,-,-,-,-,83.3,0.2,-,6.34
"411Pierluigi GolliniGenoa, 31, GK","Pierluigi Gollini Genoa, 31, GK",7,630,-,-,1,-,-,80.8,-,-,6.34
"412Mattia LiberaliAC Milan, 19, Forward","Mattia Liberali AC Milan, 19, Forward",1,62,-,-,-,-,2,82.8,1,-,6.34
"413Luca MazzitelliComo, 30, DMC","Luca Mazzitelli Como, 30, DMC",3(8),330,1,1,1,-,0.6,84.6,0.2,-,6.34
"414Niccolò PisilliRoma, 21, AM(C)","Niccolò Pisilli Roma, 21, AM(C)",11(17),1220,2,1,7,-,1,85.2,0.1,-,6.34
"415Semuel PizzignaccoMonza, 24, GK","Semuel Pizzignacco Monza, 24, GK",8(1),736,-,-,-,-,-,71.5,0.8,-,6.34
"416Rafa MarínNapoli, 23, D(C)","Rafa Marín Napoli, 23, D(C)",1(3),139,-,-,1,-,0.5,97.5,0.5,-,6.34
"417Pedro PereiraMonza, 28, D(CR),M(LR)","Pedro Pereira Monza, 28, D(CR),M(LR)",32(3),2677,1,3,10,-,0.4,83.1,0.8,-,6.34
"418Ridgeciano HapsVenezia, 32, D(L),M(L)","Ridgeciano Haps Venezia, 32, D(L),M(L)",14(11),1370,1,1,3,-,0.6,80.7,0.7,-,6.34
"419Anas Haj MohamedParma Calcio 1913, 21, Forward","Anas Haj Mohamed Parma Calcio 1913, 21, Forward",3(12),448,1,2,4,-,0.5,79.9,0.5,-,6.33
"420Nicolò ZanioloAtalanta, 26, AM(CLR),FW","Nicolò Zaniolo Atalanta, 26, AM(CLR),FW",0(14),344,2,2,4,-,0.8,86.7,0.3,-,6.33
"421Giangiacomo MagnaniVerona, 30, D(C)","Giangiacomo Magnani Verona, 30, D(C)",11(6),1060,1,-,2,-,0.6,81.6,1.8,1,6.33
"422Yunus MusahAC Milan, 23, M(CR)","Yunus Musah AC Milan, 23, M(CR)",19(10),1575,-,2,5,-,0.8,88.9,0.3,-,6.33
"423Pontus AlmqvistParma Calcio 1913, 26, M(LR),FW","Pontus Almqvist Parma Calcio 1913, 26, M(LR),FW",10(19),1109,1,1,5,-,0.9,75.4,0.3,-,6.33
"424Noah OkaforAC Milan, 25, AM(CL),FW","Noah Okafor AC Milan, 25, AM(CL),FW",5(6),413,1,-,-,-,1.2,81.3,0.2,-,6.33
"425Fellipe Jack Ozilio Moreira PachecoComo, 20, Defender","Fellipe Jack Ozilio Moreira Pacheco Como, 20, Defender",1(6),168,-,-,2,-,-,79.6,0.6,-,6.33
"426Luca CaldirolaMonza, 35, D(CL)","Luca Caldirola Monza, 35, D(CL)",10(4),875,-,-,4,-,0.3,90.5,1,-,6.33
"427Lucas Gourna-DouathRoma, 22, DMC","Lucas Gourna-Douath Roma, 22, DMC",2(4),226,-,-,2,-,0.5,92.9,-,-,6.33
"428Marco SportielloAC Milan, 33, GK","Marco Sportiello AC Milan, 33, GK",1(1),125,-,-,-,-,-,82.7,-,-,6.32
"429Mehdi TaremiInter, 33, AM(CL),FW","Mehdi Taremi Inter, 33, AM(CL),FW",7(19),808,1,2,1,-,0.5,81.4,0.7,-,6.32
"430Thijs DallingaBologna, 25, FW","Thijs Dallinga Bologna, 25, FW",11(20),1146,3,2,1,-,1,72.4,1.4,-,6.32
"431Gianluca CaprariMonza, 32, AM(CLR),FW","Gianluca Caprari Monza, 32, AM(CLR),FW",18(16),1654,3,2,3,-,0.9,86.6,0.1,1,6.32
"432Anass Salah-EddineRoma, 24, D(L),DMC","Anass Salah-Eddine Roma, 24, D(L),DMC",2(1),153,-,1,-,-,0.7,86.4,-,-,6.32
"433Pasquale MazzocchiNapoli, 30, D(LR),M(LR)","Pasquale Mazzocchi Napoli, 30, D(LR),M(LR)",8(13),696,-,-,3,-,0.1,84.0,0.2,-,6.32
"434Alessandro MarcandalliVenezia, 23, D(C)","Alessandro Marcandalli Venezia, 23, D(C)",5(3),357,-,-,2,-,0.3,75.2,1.5,-,6.32
"435Warren BondoMonza, 22, DMC","Warren Bondo Monza, 22, DMC",19(1),1623,-,-,3,1,0.7,89.7,0.3,-,6.31
"436Luka JovicAC Milan, 28, FW","Luka Jovic AC Milan, 28, FW",6(9),553,2,-,1,-,0.7,82.5,0.7,1,6.31
"437Keita BaldéMonza, 31, AM(LR),FW","Keita Baldé Monza, 31, AM(LR),FW",8(3),640,2,-,2,-,1.3,90.3,0.5,-,6.31
"438Matías MorenoFiorentina, 22, D(C)","Matías Moreno Fiorentina, 22, D(C)",2(2),144,-,-,-,-,-,84.1,0.8,-,6.31
"439Pawel DawidowiczVerona, 30, D(C),DMC","Pawel Dawidowicz Verona, 30, D(C),DMC",24(2),1852,-,-,7,1,0.2,83.4,1.3,-,6.31
"440Patrick CiurriaMonza, 31, M(CLR)","Patrick Ciurria Monza, 31, M(CLR)",12(9),1108,1,1,1,-,0.5,80.7,0.2,-,6.31
"441Samuel Iling-JuniorBologna, 22, D(L),M(LR)","Samuel Iling-Junior Bologna, 22, D(L),M(LR)",0(7),113,1,-,-,-,0.6,77.9,-,1,6.3
"442Antoine MakoumbouCagliari, 27, DMC","Antoine Makoumbou Cagliari, 27, DMC",27(6),2165,-,3,2,1,0.2,89.3,0.1,1,6.3
"443Noah OkaforNapoli, 25, AM(CL),FW","Noah Okafor Napoli, 25, AM(CL),FW",0(4),36,-,-,-,-,0.3,71.4,0.5,-,6.3
"444Ivan IlicTorino, 25, AM(C)","Ivan Ilic Torino, 25, AM(C)",9(10),917,1,-,4,-,0.6,86.7,0.2,-,6.3
"445Filippo TerraccianoAC Milan, 23, D(CLR),M(R)","Filippo Terracciano AC Milan, 23, D(CLR),M(R)",6(7),535,-,-,3,-,0.2,89.7,0.8,-,6.3
"446Tommaso BaldanziRoma, 23, AM(CR)","Tommaso Baldanzi Roma, 23, AM(CR)",5(26),815,1,1,2,-,0.6,85.2,-,-,6.3
"447Giorgio ScalviniAtalanta, 22, D(C)","Giorgio Scalvini Atalanta, 22, D(C)",4(2),274,-,-,2,-,0.7,84.5,1.3,-,6.29
"448Rui ModestoUdinese, 26, Midfielder","Rui Modesto Udinese, 26, Midfielder",4(16),596,-,1,1,-,0.2,77.2,0.5,-,6.29
"449Isaak TouréUdinese, 23, D(C)","Isaak Touré Udinese, 23, D(C)",11(1),738,1,-,2,2,0.3,92.5,0.6,-,6.28
"450Francesco ZampanoVenezia, 32, D(R),M(LR)","Francesco Zampano Venezia, 32, D(R),M(LR)",17(7),1641,1,2,5,-,0.3,77.0,0.5,-,6.28
"451Grigoris KastanosVerona, 28, M(CR)","Grigoris Kastanos Verona, 28, M(CR)",8(19),863,1,1,4,-,0.8,73.1,0.6,-,6.28
"452Stefano SensiMonza, 30, AM(C)","Stefano Sensi Monza, 30, AM(C)",2(10),269,1,-,-,-,0.6,89.4,0.2,-,6.28
"453Brooke Norton-CuffyGenoa, 22, D(R),M(R)","Brooke Norton-Cuffy Genoa, 22, D(R),M(R)",8(6),722,-,-,-,-,0.4,79.9,0.9,-,6.28
"454Florinel ComanCagliari, 28, AM(L)","Florinel Coman Cagliari, 28, AM(L)",2(7),257,1,-,2,-,0.4,83.8,0.4,-,6.27
"455Michael KayodeFiorentina, 21, D(R)","Michael Kayode Fiorentina, 21, D(R)",1(4),124,-,-,-,-,0.2,70.2,0.4,-,6.27
"456PatricLazio, 33, D(CR),M(R)","Patric Lazio, 33, D(CR),M(R)",6(5),605,1,-,3,-,0.2,89.2,0.7,-,6.27
"457Simone ScuffetCagliari, 29, GK","Simone Scuffet Cagliari, 29, GK",13,1170,-,-,-,-,-,66.6,0.2,1,6.27
"458Honest AhanorGenoa, 18, D(C)","Honest Ahanor Genoa, 18, D(C)",3(3),270,-,-,-,-,0.5,69.4,0.8,-,6.26
"459Tyronne EbuehiEmpoli, 30, D(LR)","Tyronne Ebuehi Empoli, 30, D(LR)",0(4),70,-,-,-,-,-,64.3,0.8,-,6.26
"460Andrea BelottiComo, 32, FW","Andrea Belotti Como, 32, FW",7(11),589,2,-,1,-,1.1,78.3,1.1,-,6.26
"461Tijjani NoslinLazio, 26, AM(LR),FW","Tijjani Noslin Lazio, 26, AM(LR),FW",8(22),849,2,2,2,-,0.6,77.8,0.9,-,6.26
"462Sergiu PerciunTorino, 20, Midfielder","Sergiu Perciun Torino, 20, Midfielder",0(5),148,-,-,-,-,0.4,66.0,-,-,6.26
"463Flavius DaniliucVerona, 24, D(CR)","Flavius Daniliuc Verona, 24, D(CR)",9(9),1005,-,-,-,-,0.2,84.1,1.1,-,6.26
"464Woyo CoulibalyParma Calcio 1913, 26, D(LR)","Woyo Coulibaly Parma Calcio 1913, 26, D(LR)",12(2),1085,-,1,1,1,0.2,88.4,0.6,-,6.26
"465Oier ZarragaUdinese, 27, M(CR)","Oier Zarraga Udinese, 27, M(CR)",9(13),895,1,-,-,-,0.3,87.5,0.3,-,6.25
"466Marco SilvestriEmpoli, 35, GK","Marco Silvestri Empoli, 35, GK",5,450,-,-,-,-,-,59.1,0.2,-,6.25
"467Antoine BernedeVerona, 26, AM(C)","Antoine Bernede Verona, 26, AM(C)",7(7),594,1,-,2,-,0.3,76.0,0.4,-,6.25
"468Nicola ZalewskiRoma, 24, D(L),M(CLR)","Nicola Zalewski Roma, 24, D(L),M(CLR)",4(8),532,-,-,-,-,0.4,78.0,0.4,-,6.25
"469Enzo EbosseUdinese, 27, D(C)","Enzo Ebosse Udinese, 27, D(C)",0(2),90,-,-,1,-,-,86.8,0.5,-,6.25
"470Nicolò FagioliJuventus, 25, M(C)","Nicolò Fagioli Juventus, 25, M(C)",5(12),565,-,-,4,-,0.7,91.1,0.1,-,6.24
"471John YeboahVenezia, 25, AM(R),FW","John Yeboah Venezia, 25, AM(R),FW",11(22),1215,1,1,6,-,0.9,77.5,0.2,-,6.24
"472Junior SambiaEmpoli, 29, D(R),M(CLR)","Junior Sambia Empoli, 29, D(R),M(CLR)",2(15),377,-,-,-,-,0.6,72.2,0.4,-,6.24
"473Mateusz KowalskiParma Calcio 1913, 20, Midfielder","Mateusz Kowalski Parma Calcio 1913, 20, Midfielder",1,57,-,-,-,-,1,66.7,-,-,6.24
"474Tomás PalaciosMonza, 22, D(C)","Tomás Palacios Monza, 22, D(C)",5(3),445,-,-,2,-,0.1,89.1,0.8,-,6.24
"475Drissa CamaraParma Calcio 1913, 24, M(C)","Drissa Camara Parma Calcio 1913, 24, M(C)",1(20),433,-,-,3,-,0.7,75.9,0.2,-,6.24
"476Alieu NjieTorino, 20, Forward","Alieu Njie Torino, 20, Forward",0(16),381,1,-,1,-,0.6,69.9,0.8,-,6.24
"477Lameck BandaLecce, 25, AM(LR)","Lameck Banda Lecce, 25, AM(LR)",6(9),609,-,1,1,-,1.1,85.0,0.1,-,6.24
"478Franco CarboniVenezia, 23, Defender","Franco Carboni Venezia, 23, Defender",3(5),224,-,-,2,-,0.1,71.6,0.3,-,6.24
"479Pepe ReinaComo, 43, GK","Pepe Reina Como, 43, GK",12,1035,-,-,-,1,-,73.7,0.1,-,6.23
"480Jonathan IkonéFiorentina, 27, AM(CLR),FW","Jonathan Ikoné Fiorentina, 27, AM(CLR),FW",1(13),325,-,-,-,-,0.6,85.1,-,-,6.23
"481Danilo D'AmbrosioMonza, 37, D(CLR),M(LR)","Danilo D'Ambrosio Monza, 37, D(CLR),M(LR)",12(8),1095,-,1,2,1,0.5,88.3,0.8,-,6.23
"482Antonio SanabriaTorino, 30, FW","Antonio Sanabria Torino, 30, FW",16(10),1319,2,1,2,-,0.7,78.6,1.0,-,6.23
"483Jesper KarlssonLecce, 27, AM(CLR),FW","Jesper Karlsson Lecce, 27, AM(CLR),FW",6(7),498,1,-,2,-,0.8,77.3,0.1,-,6.23
"484Davide BartesaghiAC Milan, 20, M(L)","Davide Bartesaghi AC Milan, 20, M(L)",1(3),119,-,-,-,1,0.3,95.1,0.3,-,6.23
"485Jean OnanaGenoa, 26, DMC","Jean Onana Genoa, 26, DMC",2(7),298,-,-,1,-,0.1,81.2,0.7,-,6.23
"486Caleb EkubanGenoa, 32, AM(CLR),FW","Caleb Ekuban Genoa, 32, AM(CLR),FW",3(15),543,1,3,1,-,1.0,68.9,0.7,-,6.23
"487Konan N’DriLecce, 25, M(LR),FW","Konan N’Dri Lecce, 25, M(LR),FW",2(9),300,-,-,-,-,0.8,79.6,0.1,-,6.22
"488Matteo PratiCagliari, 22, DMC","Matteo Prati Cagliari, 22, DMC",8(4),574,-,-,1,-,0.3,72.5,0.1,-,6.22
"489Leonardo PavolettiCagliari, 37, FW","Leonardo Pavoletti Cagliari, 37, FW",1(25),426,2,-,5,-,0.7,58.6,2.2,1,6.22
"490Mattia De SciglioEmpoli, 33, D(CLR),M(LR)","Mattia De Sciglio Empoli, 33, D(CLR),M(LR)",8(9),765,1,-,-,1,0.3,77.7,0.4,-,6.22
"491Federico BarbaComo, 32, D(CL)","Federico Barba Como, 32, D(CL)",5(2),431,-,-,-,-,0.3,89.3,0.7,-,6.22
"492Andy PelmardLecce, 26, D(CR)","Andy Pelmard Lecce, 26, D(CR)",1(2),127,-,-,1,-,-,80.8,-,-,6.21
"493Gaetano CastrovilliMonza, 29, M(CL)","Gaetano Castrovilli Monza, 29, M(CL)",7(5),598,-,-,-,-,0.5,81.4,0.1,-,6.21
"494Lior KassaGenoa, 20, Midfielder","Lior Kassa Genoa, 20, Midfielder",2(6),226,-,-,2,-,0.6,85.7,0.1,-,6.21
"495Matteo PalmaUdinese, 18, Defender","Matteo Palma Udinese, 18, Defender",0(1),4,-,-,-,-,-,83.3,1,-,6.21
"496Danilo VeigaLecce, 23, D(R),M(R)","Danilo Veiga Lecce, 23, D(R),M(R)",2(11),365,-,-,-,-,0.4,70.1,0.4,-,6.21
"497Reda BelahyaneLazio, 21, DMC","Reda Belahyane Lazio, 21, DMC",1(5),191,-,-,-,1,-,90.3,0.3,-,6.21
"498Jonas RouhiJuventus, 22, Defender","Jonas Rouhi Juventus, 22, Defender",1(4),208,-,-,-,-,-,78.8,-,-,6.21
"499Nicolas HaasEmpoli, 30, DMC","Nicolas Haas Empoli, 30, DMC",2(8),281,-,-,1,-,0.1,82.4,0.3,-,6.21
"500Davide FaraoniVerona, 34, D(R),M(R)","Davide Faraoni Verona, 34, D(R),M(R)",4(5),258,-,-,1,-,0.1,73.5,0.1,-,6.21
"501Mateusz WieteskaCagliari, 29, D(C)","Mateusz Wieteska Cagliari, 29, D(C)",1(4),182,-,-,1,-,0.2,86.3,0.4,-,6.2
"502Omari ForsonMonza, 21, Forward","Omari Forson Monza, 21, Forward",1(8),217,-,-,-,-,0.6,86.1,-,-,6.2
"503Cheick CondéVenezia, 25, Midfielder","Cheick Condé Venezia, 25, Midfielder",1(8),146,-,-,2,-,0.1,66.7,0.8,-,6.2
"504Antonio CandelaVenezia, 25, D(CR),M(R)","Antonio Candela Venezia, 25, D(CR),M(R)",12(2),1013,-,1,2,-,0.4,77.9,1,-,6.2
"505Kevin MartinsMonza, 21, Forward","Kevin Martins Monza, 21, Forward",1(8),178,-,1,1,-,-,73.3,0.2,-,6.2
"506Issa DoumbiaVenezia, 22, M(C)","Issa Doumbia Venezia, 22, M(C)",10(14),936,-,-,-,-,0.7,78.6,0.8,-,6.2
"507Alphadjo CissèVerona, 19, Forward","Alphadjo Cissè Verona, 19, Forward",0(2),7,-,-,-,-,1,75.0,0.5,-,6.2
"508Tajon BuchananInter, 27, D(R),M(CLR)","Tajon Buchanan Inter, 27, D(R),M(CLR)",0(6),89,-,-,-,-,-,87.5,0.2,-,6.19
"509Mohamed KabaLecce, 24, DMC","Mohamed Kaba Lecce, 24, DMC",2(13),445,-,-,1,-,0.3,80.7,0.6,-,6.19
"510Cyril NgongeNapoli, 25, AM(CR),FW","Cyril Ngonge Napoli, 25, AM(CR),FW",1(17),204,-,-,2,-,0.7,86.8,0.2,-,6.19
"511Daniele BaselliComo, 34, M(C)","Daniele Baselli Como, 34, M(C)",1(1),23,-,-,-,-,-,88.9,-,-,6.19
"512Adrien TamèzeTorino, 32, D(C),M(C)","Adrien Tamèze Torino, 32, D(C),M(C)",9(11),648,-,-,3,-,0.4,87.9,0.6,-,6.18
"513Francesco CamardaAC Milan, 18, FW","Francesco Camarda AC Milan, 18, FW",1(9),200,-,-,-,-,0.8,86.0,0.6,-,6.18
"514Ante RebicLecce, 32, AM(CLR),FW","Ante Rebic Lecce, 32, AM(CLR),FW",8(20),782,1,-,3,2,0.5,65.4,1,-,6.18
"515Nicolò ZanioloFiorentina, 26, AM(CLR),FW","Nicolò Zaniolo Fiorentina, 26, AM(CLR),FW",4(5),343,-,-,2,1,1,75.0,0.3,-,6.18
"516Gianluca LapadulaCagliari, 36, FW","Gianluca Lapadula Cagliari, 36, FW",1(11),303,-,-,1,-,1.3,63.3,0.9,-,6.18
"517Lorenzo AnghelèJuventus, 21, Forward","Lorenzo Anghelè Juventus, 21, Forward",0(1),5,-,-,-,-,-,100.0,-,-,6.18
"518Mitchel BakkerAtalanta, 25, D(L),M(LR)","Mitchel Bakker Atalanta, 25, D(L),M(LR)",0(1),21,-,-,-,-,-,87.5,1,-,6.18
"519Iker BravoUdinese, 21, FW","Iker Bravo Udinese, 21, FW",4(25),665,2,1,3,-,0.4,84.7,0.4,-,6.18
"520Jeff EkhatorGenoa, 19, FW","Jeff Ekhator Genoa, 19, FW",6(18),759,1,1,1,-,0.4,71.5,0.7,-,6.18
"521Marco SalaLecce, 26, Defender","Marco Sala Lecce, 26, Defender",0(2),71,-,-,-,-,-,81.8,-,-,6.18
