Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"316Václav CernyWolfsburg, 28, AM(CLR)","Václav Cerny Wolfsburg, 28, AM(CLR)",12(10),925,4,-,2,-,0.9,74.9,-,-,6.37
"317Kevin SessaFC Heidenheim, 25, D(R),M(CR)","Kevin Sessa FC Heidenheim, 25, D(R),M(CR)",7(23),1002,3,-,1,-,1.0,75.2,0.5,-,6.37
"318Julián MalatiniWerder Bremen, 24, D(CR)","Julián Malatini Werder Bremen, 24, D(CR)",6(5),602,1,-,1,-,0.3,82.2,0.8,-,6.36
"319David JurásekHoffenheim, 25, D(L),M(L)","David Jurásek Hoffenheim, 25, D(L),M(L)",4(9),491,-,1,1,-,0.4,67.9,0.4,-,6.36
"320Bryan ZaragozaBayern, 24, AM(CLR)","Bryan Zaragoza Bayern, 24, AM(CLR)",1(6),179,-,-,1,-,1.0,80.3,0.1,-,6.36
"321Christopher Antwi-AdjeiBochum, 32, AM(CLR)","Christopher Antwi-Adjei Bochum, 32, AM(CLR)",11(14),1214,2,2,5,-,1.2,74.5,0.4,-,6.36
"322Emil ForsbergRBL, 34, AM(CLR),FW","Emil Forsberg RBL, 34, AM(CLR),FW",5(9),462,2,1,-,-,0.9,85.2,0.1,-,6.36
"323Jirí PavlenkaWerder Bremen, 34, GK","Jirí Pavlenka Werder Bremen, 34, GK",7,630,-,-,-,-,-,71.8,0.4,-,6.36
"324Kevin VollandUnion Berlin, 33, AM(CLR),FW","Kevin Volland Union Berlin, 33, AM(CLR),FW",17(9),1354,3,4,1,2,1.4,66.6,0.9,-,6.36
"325Fabio ChiarodiaBorussia M.Gladbach, 20, D(C)","Fabio Chiarodia Borussia M.Gladbach, 20, D(C)",1(6),149,-,-,-,-,-,91.5,0.7,-,6.36
"326Leart PaçaradaFC Koln, 31, D(L),M(L)","Leart Paçarada FC Koln, 31, D(L),M(L)",11(6),1074,-,-,-,-,0.6,72.3,0.5,-,6.35
"327Norman TheuerkaufFC Heidenheim, 39, D(CL),DMC","Norman Theuerkauf FC Heidenheim, 39, D(CL),DMC",14(11),1258,-,1,3,-,0.3,79.2,0.5,-,6.35
"328Umut TohumcuHoffenheim, 21, AM(C)","Umut Tohumcu Hoffenheim, 21, AM(C)",12(8),1017,-,2,5,-,0.8,88.8,0.1,-,6.35
"329Noah WeisshauptFreiburg, 24, M(L)","Noah Weisshaupt Freiburg, 24, M(L)",6(18),745,1,2,1,-,0.1,79.4,0.1,-,6.35
"330Danny da CostaMainz, 32, D(CR),M(R)","Danny da Costa Mainz, 32, D(CR),M(R)",9(10),827,-,1,1,-,0.3,70.8,0.5,-,6.35
"331Borja IglesiasLeverkusen, 33, FW","Borja Iglesias Leverkusen, 33, FW",2(5),252,-,-,-,-,1.1,79.5,0.6,-,6.35
"332Stanley NsokiHoffenheim, 27, D(CL)","Stanley Nsoki Hoffenheim, 27, D(CL)",7(4),637,-,-,1,1,-,80.4,1.1,1,6.34
"333Frans KrätzigBayern, 23, D(L),M(L)","Frans Krätzig Bayern, 23, D(L),M(L)",0(4),53,-,-,-,-,0.5,88.9,-,-,6.34
"334Sargis AdamyanFC Koln, 32, AM(CLR),FW","Sargis Adamyan FC Koln, 32, AM(CLR),FW",8(12),798,1,2,2,-,1.6,72.0,0.7,-,6.33
"335Patric PfeifferAugsburg, 26, D(C)","Patric Pfeiffer Augsburg, 26, D(C)",4(7),509,-,1,-,-,1,72.1,1.8,-,6.33
"336Tomás CvancaraBorussia M.Gladbach, 25, AM(R),FW","Tomás Cvancara Borussia M.Gladbach, 25, AM(R),FW",7(14),892,4,1,4,-,1.7,63.7,1.1,1,6.33
"337Cristian GamboaBochum, 36, D(R),M(R)","Cristian Gamboa Bochum, 36, D(R),M(R)",12(10),1187,-,1,6,-,0.3,74.4,0.5,-,6.33
"338Maximilian BauerAugsburg, 26, D(C)","Maximilian Bauer Augsburg, 26, D(C)",9(5),807,1,-,3,-,0.3,87.2,1.3,-,6.33
"339Kevin VogtUnion Berlin, 34, D(CR),M(C)","Kevin Vogt Union Berlin, 34, D(CR),M(C)",16,1326,-,-,5,-,0.1,88.9,0.9,-,6.33
"340Tim DrexlerHoffenheim, 21, D(CR)","Tim Drexler Hoffenheim, 21, D(CR)",6(2),573,-,-,1,-,-,90.5,0.4,-,6.33
"341Ludovic AjorqueMainz, 32, FW","Ludovic Ajorque Mainz, 32, FW",15(11),1357,2,-,4,-,1.1,71.0,3,-,6.32
"342Aïssa LaïdouniUnion Berlin, 29, DMC","Aïssa Laïdouni Union Berlin, 29, DMC",10(13),1067,-,3,2,-,0.6,81.2,0.6,-,6.32
"343Adam HlozekLeverkusen, 23, AM(CLR),FW","Adam Hlozek Leverkusen, 23, AM(CLR),FW",5(18),451,2,3,1,-,0.8,80.8,0.3,1,6.32
"344Aaron SeydelDarmstadt, 30, AM(L),FW","Aaron Seydel Darmstadt, 30, AM(L),FW",5(11),615,1,-,1,-,0.9,58.9,2.8,-,6.32
"345Linton MainaFC Koln, 26, M(CLR),FW","Linton Maina FC Koln, 26, M(CLR),FW",21(10),1906,1,3,4,-,1.1,79.9,-,-,6.31
"346Sheraldo BeckerUnion Berlin, 31, AM(CLR),FW","Sheraldo Becker Union Berlin, 31, AM(CLR),FW",7(4),649,-,1,-,-,1.5,76.1,-,-,6.31
"347Nicolas SeiwaldRBL, 24, D(C),DMC","Nicolas Seiwald RBL, 24, D(C),DMC",6(15),708,-,2,1,-,-,83.3,0.3,-,6.31
"348Benno SchmitzFC Koln, 31, D(CLR)","Benno Schmitz FC Koln, 31, D(CLR)",13(9),1155,-,1,5,-,0.4,72.3,0.7,-,6.31
"349Tim SierslebenFC Heidenheim, 26, D(C)","Tim Siersleben FC Heidenheim, 26, D(C)",10(4),910,-,-,1,-,0.2,81.8,0.9,-,6.31
"350Donny van de BeekEintracht Frankfurt, 29, M(C)","Donny van de Beek Eintracht Frankfurt, 29, M(C)",4(4),359,-,-,1,-,0.1,81.1,0.5,-,6.3
"351Bouna SarrBayern, 34, D(R),M(CLR)","Bouna Sarr Bayern, 34, D(R),M(CLR)",1(1),106,-,-,-,-,0.5,88.0,0.5,-,6.3
"352Jannik MüllerDarmstadt, 32, D(CR),DMC","Jannik Müller Darmstadt, 32, D(CR),DMC",12(4),1133,-,-,5,-,0.2,77.4,1.3,-,6.3
"353Tim OermannBochum, 22, D(CR)","Tim Oermann Bochum, 22, D(CR)",8(8),712,-,-,2,-,0.3,64.6,0.5,-,6.3
"354Christoph KlarerDarmstadt, 25, D(C)","Christoph Klarer Darmstadt, 25, D(C)",28(2),2358,2,2,9,-,0.3,87.7,1.4,1,6.3
"355Sebastian PolterDarmstadt, 35, AM(R),FW","Sebastian Polter Darmstadt, 35, AM(R),FW",4(5),446,-,1,-,-,1.1,60.4,2.2,-,6.3
"356Marius WolfBorussia Dortmund, 30, D(R),M(CLR)","Marius Wolf Borussia Dortmund, 30, D(R),M(CLR)",12(10),1163,-,1,2,-,0.4,78.0,0.3,-,6.29
"357Faride AlidouFC Koln, 24, AM(LR),FW","Faride Alidou FC Koln, 24, AM(LR),FW",14(12),1287,4,-,4,-,1.3,71.0,0.7,-,6.29
"358Nicolas CozzaWolfsburg, 27, D(CL),M(L)","Nicolas Cozza Wolfsburg, 27, D(CL),M(L)",3(3),277,-,-,1,-,0.2,77.7,0.5,-,6.29
"359Klaus GjasulaDarmstadt, 36, D(C),DMC","Klaus Gjasula Darmstadt, 36, D(C),DMC",17(5),1367,-,-,7,1,0.4,83.2,1.5,-,6.29
"360Denis HuseinbasicFC Koln, 24, M(C)","Denis Huseinbasic FC Koln, 24, M(C)",18(8),1627,-,3,5,-,0.5,86.7,0.3,-,6.29
"361Sacha BoeyBayern, 25, D(R)","Sacha Boey Bayern, 25, D(R)",1(1),109,-,-,1,-,0.5,83.3,1.0,-,6.29
"362Rasmus CarstensenFC Koln, 25, D(R)","Rasmus Carstensen FC Koln, 25, D(R)",18(5),1662,-,-,-,1,0.4,72.3,0.7,-,6.29
"363Tiago TomásWolfsburg, 23, AM(CLR),FW","Tiago Tomás Wolfsburg, 23, AM(CLR),FW",11(15),1031,1,1,3,-,1,71.0,0.6,-,6.29
"364Moritz BroschinskiBochum, 25, AM(R),FW","Moritz Broschinski Bochum, 25, AM(R),FW",14(12),1244,2,2,4,-,1,63.0,1.4,2,6.29
"365Tom BischofHoffenheim, 20, D(L),M(CR)","Tom Bischof Hoffenheim, 20, D(L),M(CR)",1(12),172,-,2,-,-,0.4,84.2,0.1,-,6.28
"366Hrvoje SmolcicEintracht Frankfurt, 25, D(C)","Hrvoje Smolcic Eintracht Frankfurt, 25, D(C)",3(8),344,1,-,-,-,0.3,88.7,1.3,1,6.28
"367Erhan MasovicBochum, 27, D(C),DMC","Erhan Masovic Bochum, 27, D(C),DMC",24(5),2218,-,-,7,-,0.6,78.2,1.2,-,6.28
"368Jérôme RoussillonUnion Berlin, 33, D(L),M(L)","Jérôme Roussillon Union Berlin, 33, D(L),M(L)",8(15),744,-,1,2,-,0.3,75.4,0.4,-,6.28
"369Nicolai RappWerder Bremen, 29, D(C),DMC","Nicolai Rapp Werder Bremen, 29, D(C),DMC",1(1),76,-,-,1,-,-,79.5,0.5,-,6.28
"370Sébastien HallerBorussia Dortmund, 31, FW","Sébastien Haller Borussia Dortmund, 31, FW",5(9),389,-,1,2,-,0.5,67.8,1.5,-,6.27
"371Noah MbambaLeverkusen, 21, DMC","Noah Mbamba Leverkusen, 21, DMC",0(3),14,-,1,-,-,0.3,94.7,-,-,6.27
"372Alex KrálUnion Berlin, 27, M(C)","Alex Král Union Berlin, 27, M(C)",13(11),1366,-,-,2,-,0.8,72.7,0.7,-,6.27
"373Matús BeroBochum, 30, M(CLR),FW","Matús Bero Bochum, 30, M(CLR),FW",20(4),1669,1,1,6,-,1.3,68.8,0.5,-,6.27
"374Kristijan JakicEintracht Frankfurt, 28, D(CR),DMC,M(R)","Kristijan Jakic Eintracht Frankfurt, 28, D(CR),DMC,M(R)",1(3),198,-,-,1,-,0.3,82.6,1.3,-,6.26
"375Stefan BellMainz, 34, D(CR)","Stefan Bell Mainz, 34, D(CR)",8(2),669,-,-,3,-,0.4,80.2,2.5,-,6.26
"376Marco RichterMainz, 28, M(CLR),FW","Marco Richter Mainz, 28, M(CLR),FW",7(13),713,1,-,3,-,1.9,69.0,0.2,-,6.26
"377Christian GroßWerder Bremen, 37, D(C),DMC","Christian Groß Werder Bremen, 37, D(C),DMC",8(12),792,-,1,1,-,0.2,87.1,0.8,-,6.26
"378Aljoscha KemleinUnion Berlin, 21, M(C)","Aljoscha Kemlein Union Berlin, 21, M(C)",0(2),27,-,-,-,-,0.5,87.5,-,-,6.26
"379Pavao PervanWolfsburg, 38, GK","Pavao Pervan Wolfsburg, 38, GK",9,810,-,-,1,-,-,72.8,0.2,-,6.25
"380Nacho FerriEintracht Frankfurt, 21, FW","Nacho Ferri Eintracht Frankfurt, 21, FW",0(8),68,1,-,-,-,0.6,52.0,1.1,-,6.25
"381Nikola DovedanFC Heidenheim, 31, AM(CLR),FW","Nikola Dovedan FC Heidenheim, 31, AM(CLR),FW",5(16),648,3,1,-,1,0.7,63.5,0.3,-,6.25
"382Philipp FörsterBochum, 31, M(CLR),FW","Philipp Förster Bochum, 31, M(CLR),FW",3(10),379,-,-,1,-,0.5,82.1,0.2,-,6.25
"383Kilian FischerWolfsburg, 25, D(CR),M(R)","Kilian Fischer Wolfsburg, 25, D(CR),M(R)",4(2),293,-,-,1,-,0.7,74.3,-,-,6.25
"384Marnon BuschFC Heidenheim, 31, D(CR),M(R)","Marnon Busch FC Heidenheim, 31, D(CR),M(R)",5(11),592,-,-,1,-,0.3,75.2,0.5,-,6.25
"385Nnamdi CollinsEintracht Frankfurt, 22, D(CR)","Nnamdi Collins Eintracht Frankfurt, 22, D(CR)",1(1),90,-,-,-,-,-,82.8,-,-,6.24
"386Paul JaeckelUnion Berlin, 27, D(C),DMC","Paul Jaeckel Union Berlin, 27, D(C),DMC",2(4),230,-,-,-,-,-,89.6,0.8,-,6.23
"387Christopher LenzEintracht Frankfurt, 31, D(L),M(L)","Christopher Lenz Eintracht Frankfurt, 31, D(L),M(L)",0(1),10,-,-,-,-,-,50.0,-,-,6.23
"388Robert GumnyAugsburg, 27, D(CLR),M(R)","Robert Gumny Augsburg, 27, D(CLR),M(R)",6(7),478,-,-,3,-,0.2,74.3,0.2,-,6.23
"389Damion DownsFC Koln, 21, FW","Damion Downs FC Koln, 21, FW",0(10),175,2,-,-,-,0.5,67.6,0.1,-,6.23
"390Anwar El GhaziMainz, 30, AM(LR),FW","Anwar El Ghazi Mainz, 30, AM(LR),FW",0(3),51,-,1,-,-,0.7,71.4,-,-,6.23
"391Eljif ElmasRBL, 26, M(CLR),FW","Eljif Elmas RBL, 26, M(CLR),FW",2(12),257,-,-,-,-,0.7,84.5,-,-,6.23
"392Lukas DaschnerBochum, 27, AM(C),FW","Lukas Daschner Bochum, 27, AM(C),FW",3(17),527,1,1,2,-,0.7,64.7,0.3,-,6.23
"393Mark UthFC Koln, 34, AM(CR),FW","Mark Uth FC Koln, 34, AM(CR),FW",3(8),370,-,1,2,-,1.1,75.6,0.3,-,6.22
"394Samuele Di BenedettoStuttgart, 20, Midfielder","Samuele Di Benedetto Stuttgart, 20, Midfielder",0(1),6,-,-,-,-,-,90.9,-,-,6.22
"395Aymen BarkokMainz, 27, M(CR)","Aymen Barkok Mainz, 27, M(CR)",1(12),313,1,-,2,-,0.9,66.3,0.8,-,6.22
"396Sven MichelAugsburg, 35, AM(CL),FW","Sven Michel Augsburg, 35, AM(CL),FW",5(17),575,2,1,2,-,0.6,58.2,0.8,-,6.22
"397Mikkel KaufmannUnion Berlin, 25, FW","Mikkel Kaufmann Union Berlin, 25, FW",4(14),481,1,-,-,-,0.8,54.2,1.4,-,6.22
"398Fábio CarvalhoRBL, 23, AM(CL),FW","Fábio Carvalho RBL, 23, AM(CL),FW",1(8),158,-,-,-,-,0.3,82.4,0.2,-,6.21
"399Marcus MüllerMainz, 23, FW","Marcus Müller Mainz, 23, FW",0(1),17,-,-,-,-,1,60.0,3,-,6.21
"400Dion BeljoAugsburg, 24, FW","Dion Beljo Augsburg, 24, FW",3(23),565,2,-,2,-,0.7,73.4,0.7,-,6.21
"401Paxten AaronsonEintracht Frankfurt, 22, M(CL)","Paxten Aaronson Eintracht Frankfurt, 22, M(CL)",1(6),96,-,1,-,-,0.3,81.6,0.4,-,6.2
"402Mahmoud DahoudStuttgart, 30, M(C)","Mahmoud Dahoud Stuttgart, 30, M(C)",1(12),217,1,-,-,-,0.2,89.0,0.2,-,6.2
"403Noah LoosliBochum, 29, D(C)","Noah Loosli Bochum, 29, D(C)",2(8),340,-,-,1,-,-,63.9,0.5,-,6.2
"404Matej MaglicaDarmstadt, 27, D(C)","Matej Maglica Darmstadt, 27, D(C)",21(5),1705,1,-,7,2,0.4,76.8,2,-,6.2
"405Chris BediaUnion Berlin, 30, FW","Chris Bedia Union Berlin, 30, FW",0(7),141,1,-,-,-,0.4,70.0,0.6,-,6.2
"406Jordan SiebatcheuUnion Berlin, 30, FW","Jordan Siebatcheu Union Berlin, 30, FW",0(1),26,-,-,-,-,-,40.0,-,-,6.2
"407Tim BreithauptAugsburg, 24, DMC","Tim Breithaupt Augsburg, 24, DMC",6(10),625,-,-,3,-,0.2,83.5,0.7,-,6.2
"408Justin DiehlFC Koln, 21, Forward","Justin Diehl FC Koln, 21, Forward",1(6),166,-,-,-,-,1,80.0,-,-,6.2
"409Gustavo PuertaLeverkusen, 22, M(C)","Gustavo Puerta Leverkusen, 22, M(C)",0(7),40,-,-,-,-,0.3,95.1,0.1,-,6.2
"410Luca KilianFC Koln, 26, D(C)","Luca Kilian FC Koln, 26, D(C)",6(7),633,-,-,1,-,-,76.8,0.8,-,6.19
"411Jakub KaminskiWolfsburg, 23, M(CLR)","Jakub Kaminski Wolfsburg, 23, M(CLR)",4(13),466,-,2,-,-,0.6,82.1,0.2,-,6.19
"412Lovro ZvonarekBayern, 20, Midfielder","Lovro Zvonarek Bayern, 20, Midfielder",1(4),161,1,-,-,-,0.2,84.7,0.4,-,6.19
"413Jacob ChristensenFC Koln, 24, Midfielder","Jacob Christensen FC Koln, 24, Midfielder",2(5),216,-,-,1,-,0.1,82.5,-,-,6.19
"414Andreas MüllerDarmstadt, 25, DMC","Andreas Müller Darmstadt, 25, DMC",2(9),344,-,-,3,-,0.3,77.6,0.4,-,6.18
"415Leonardo BonucciUnion Berlin, 38, D(C)","Leonardo Bonucci Union Berlin, 38, D(C)",6(1),463,1,-,-,-,0.1,78.1,0.7,-,6.18
"416Frank RonstadtDarmstadt, 28, D(R),M(R)","Frank Ronstadt Darmstadt, 28, D(R),M(R)",0(4),74,-,-,-,-,0.8,89.2,0.5,-,6.18
"417Masaya OkugawaAugsburg, 30, AM(CLR),FW","Masaya Okugawa Augsburg, 30, AM(CLR),FW",0(2),30,-,-,-,-,-,66.7,0.5,-,6.18
"418Tony JantschkeBorussia M.Gladbach, 36, D(CR),DMC","Tony Jantschke Borussia M.Gladbach, 36, D(CR),DMC",0(4),25,-,-,-,-,-,100.0,0.5,-,6.18
"419Denis ThomallaFC Heidenheim, 33, M(CL),FW","Denis Thomalla FC Heidenheim, 33, M(CL),FW",3(18),435,-,-,-,-,0.1,75.9,0.9,-,6.18
"420Florent MuslijaFreiburg, 27, M(CLR)","Florent Muslija Freiburg, 27, M(CLR)",0(10),97,-,-,-,-,0.2,74.0,0.1,-,6.18
"421Pep BielAugsburg, 29, AM(CR),FW","Pep Biel Augsburg, 29, AM(CR),FW",0(11),276,-,-,1,-,0.5,87.2,0.3,-,6.17
"422Jesper LindstrømEintracht Frankfurt, 26, AM(CLR),FW","Jesper Lindstrøm Eintracht Frankfurt, 26, AM(CLR),FW",1,84,-,-,-,-,1,77.4,-,-,6.17
"423Maximilian PhilippFreiburg, 32, AM(CLR),FW","Maximilian Philipp Freiburg, 32, AM(CLR),FW",1(16),311,1,-,2,-,0.5,76.2,0.4,-,6.17
"424Yvandro Borges SanchesBorussia M.Gladbach, 21, AM(L)","Yvandro Borges Sanches Borussia M.Gladbach, 21, AM(L)",0(3),16,-,-,-,-,-,75.0,-,-,6.16
"425Nadiem AmiriLeverkusen, 29, M(CLR),FW","Nadiem Amiri Leverkusen, 29, M(CLR),FW",1(7),83,-,-,-,-,0.4,92.9,-,-,6.16
"426Florian PickFC Heidenheim, 30, AM(CLR)","Florian Pick FC Heidenheim, 30, AM(CLR)",1(21),316,-,1,2,-,0.4,71.7,0.2,-,6.16
"427Mathias HonsakDarmstadt, 29, M(CLR),FW","Mathias Honsak Darmstadt, 29, M(CLR),FW",10(13),1019,1,1,1,-,1,75.7,0.7,-,6.16
"428Christopher LenzRBL, 31, D(L),M(L)","Christopher Lenz RBL, 31, D(L),M(L)",0(5),44,-,-,-,-,-,86.1,0.4,-,6.16
"429Fabian SchnellhardtDarmstadt, 32, M(C)","Fabian Schnellhardt Darmstadt, 32, M(C)",2(8),229,-,-,1,-,0.5,87.5,0.1,-,6.15
"430Patrick HerrmannBorussia M.Gladbach, 35, M(LR),FW","Patrick Herrmann Borussia M.Gladbach, 35, M(LR),FW",0(8),79,-,-,1,-,0.5,66.7,0.1,-,6.15
"431Naby KeïtaWerder Bremen, 31, M(C)","Naby Keïta Werder Bremen, 31, M(C)",1(4),108,-,-,2,-,0.4,77.6,-,-,6.15
"432Jean-Mattéo BahoyaEintracht Frankfurt, 20, AM(CL)","Jean-Mattéo Bahoya Eintracht Frankfurt, 20, AM(CL)",1(7),172,-,-,-,-,-,79.7,0.1,-,6.14
"433Dawid KownackiWerder Bremen, 29, AM(CLR),FW","Dawid Kownacki Werder Bremen, 29, AM(CLR),FW",3(19),368,-,-,-,-,0.9,65.0,1.3,-,6.14
"434Olé PohlmannBorussia Dortmund, 25, AM(CL)","Olé Pohlmann Borussia Dortmund, 25, AM(CL)",0(2),52,-,-,-,-,0.5,76.5,0.5,-,6.14
"435Fraser HornbyDarmstadt, 26, AM(C),FW","Fraser Hornby Darmstadt, 26, AM(C),FW",1(6),214,-,-,1,-,1.4,58.9,1.6,-,6.13
"436Christoph KramerBorussia M.Gladbach, 35, M(C)","Christoph Kramer Borussia M.Gladbach, 35, M(C)",2(13),241,-,-,4,-,0.1,80.4,0.5,-,6.13
"437Jens HaugeEintracht Frankfurt, 26, AM(CLR)","Jens Hauge Eintracht Frankfurt, 26, AM(CLR)",0(10),139,-,-,-,-,0.1,81.3,0.1,-,6.13
"438Finn BeckerHoffenheim, 25, M(C)","Finn Becker Hoffenheim, 25, M(C)",5(17),596,-,-,1,-,0.3,79.8,0.3,-,6.13
"439Sebastian RodeEintracht Frankfurt, 35, D(R),M(C)","Sebastian Rode Eintracht Frankfurt, 35, D(R),M(C)",1(7),57,-,-,-,-,-,78.2,0.3,-,6.13
"440Bambasé ContéHoffenheim, 22, AM(C),FW","Bambasé Conté Hoffenheim, 22, AM(C),FW",0(7),43,-,-,-,-,0.4,82.6,0.1,-,6.12
"441Thorgan HazardBorussia Dortmund, 33, M(CLR),FW","Thorgan Hazard Borussia Dortmund, 33, M(CLR),FW",0(1),6,-,-,-,-,-,77.8,-,-,6.12
"442Kenneth SchmidtFreiburg, 23, D(CL)","Kenneth Schmidt Freiburg, 23, D(CL)",0(5),64,-,-,-,-,0.2,90,0.2,-,6.12
"443Bartol FranjicDarmstadt, 26, D(L),DMC","Bartol Franjic Darmstadt, 26, D(L),DMC",14(6),1233,-,1,5,-,0.2,83.8,0.9,-,6.12
"444Julien DuranvilleBorussia Dortmund, 19, Forward","Julien Duranville Borussia Dortmund, 19, Forward",0(2),10,-,-,-,-,-,-,0.5,-,6.11
"445Ryan GravenberchBayern, 23, DMC","Ryan Gravenberch Bayern, 23, DMC",0(1),9,-,-,1,-,-,71.4,-,-,6.11
"446Gerrit HoltmannDarmstadt, 31, D(L),M(LR)","Gerrit Holtmann Darmstadt, 31, D(L),M(LR)",2(8),388,-,-,1,-,1.4,77.1,0.5,-,6.11
"447Matteo Pérez VinlöfBayern, 20, Defender","Matteo Pérez Vinlöf Bayern, 20, Defender",0(1),16,-,-,-,-,-,90,-,-,6.1
"448Samuel BambaBorussia Dortmund, 22, Forward","Samuel Bamba Borussia Dortmund, 22, Forward",0(2),46,-,-,-,-,1,80,-,-,6.1
"449David MamutovicMainz, 25, Midfielder","David Mamutovic Mainz, 25, Midfielder",0(2),9,-,-,-,-,-,77.8,-,-,6.1
"450Stefan SchimmerFC Heidenheim, 31, FW","Stefan Schimmer FC Heidenheim, 31, FW",0(16),142,-,1,-,-,0.3,48.8,0.6,-,6.08
"451Amin SarrWolfsburg, 25, AM(L),FW","Amin Sarr Wolfsburg, 25, AM(L),FW",2(12),377,-,-,-,-,0.4,74.0,0.9,-,6.07
"452Max MoerstedtHoffenheim, 20, FW","Max Moerstedt Hoffenheim, 20, FW",0(1),11,-,-,-,-,-,66.7,-,-,6.07
"453Thomas IsherwoodDarmstadt, 28, D(C)","Thomas Isherwood Darmstadt, 28, D(C)",8(4),639,-,-,1,-,-,83.5,0.7,-,6.07
"454Nelson WeiperMainz, 21, FW","Nelson Weiper Mainz, 21, FW",1(4),122,-,-,-,-,0.4,60.0,0.6,-,6.07
"455Shio FukudaBorussia M.Gladbach, 22, Forward","Shio Fukuda Borussia M.Gladbach, 22, Forward",0(5),33,-,-,-,-,0.4,50.0,0.6,-,6.06
"456Jessic NgankamEintracht Frankfurt, 25, FW","Jessic Ngankam Eintracht Frankfurt, 25, FW",2(13),271,-,-,2,-,0.5,73.3,0.2,-,6.06
"457Merveille PapelaMainz, 25, DMC","Merveille Papela Mainz, 25, DMC",3(8),254,-,-,1,-,0.4,71.6,0.4,-,6.06
"458Nathanaël MbukuAugsburg, 24, AM(CLR),FW","Nathanaël Mbuku Augsburg, 24, AM(CLR),FW",0(1),4,-,-,-,-,1,85.7,-,-,6.06
"459Attila SzalaiFreiburg, 28, D(CL)","Attila Szalai Freiburg, 28, D(CL)",0(3),102,-,-,-,-,-,81.7,0.7,-,6.06
"460Lilian EgloffStuttgart, 23, AM(C)","Lilian Egloff Stuttgart, 23, AM(C)",1(4),103,-,-,1,-,0.6,78.0,-,-,6.05
"461El Chadaille BitshiabuRBL, 20, D(C)","El Chadaille Bitshiabu RBL, 20, D(C)",0(6),29,-,-,-,-,-,84.3,-,-,6.05
"462Jovan MilosevicStuttgart, 20, Forward","Jovan Milosevic Stuttgart, 20, Forward",0(5),26,-,-,-,-,-,58.3,-,-,6.05
"463Attila SzalaiHoffenheim, 28, D(CL)","Attila Szalai Hoffenheim, 28, D(CL)",4,290,-,-,1,-,0.3,76.0,1.3,-,6.05
"464Leon OpitzWerder Bremen, 21, Forward","Leon Opitz Werder Bremen, 21, Forward",0(3),16,-,-,-,-,-,42.9,-,-,6.04
"465Irvin CardonaAugsburg, 28, AM(LR),FW","Irvin Cardona Augsburg, 28, AM(LR),FW",0(3),52,-,-,1,-,1,71.4,0.3,-,6.04
"466Timothy ChandlerEintracht Frankfurt, 36, D(R),M(LR)","Timothy Chandler Eintracht Frankfurt, 36, D(R),M(LR)",0(6),16,-,1,-,-,0.3,88.9,0.3,-,6.03
"467Junior AdamuFreiburg, 24, FW","Junior Adamu Freiburg, 24, FW",0(15),93,-,-,-,-,0.1,62.1,0.3,-,6.03
"468Florian DietzFC Koln, 27, Forward","Florian Dietz FC Koln, 27, Forward",0(5),65,-,-,-,-,0.6,68.4,0.4,-,6.03
"469Braydon ManuDarmstadt, 29, AM(CR),FW","Braydon Manu Darmstadt, 29, AM(CR),FW",3(1),173,-,-,1,-,1.3,84.0,-,-,6.03
"470Makoto HasebeEintracht Frankfurt, 42, D(CR),M(CR)","Makoto Hasebe Eintracht Frankfurt, 42, D(CR),M(CR)",2(6),216,-,-,1,-,-,88.3,0.5,-,6.02
"471Roberto MassimoStuttgart, 25, M(CLR)","Roberto Massimo Stuttgart, 25, M(CLR)",0(5),80,-,-,1,-,-,79.4,0.2,-,6.01
"472Luca RaimundStuttgart, 21, Forward","Luca Raimund Stuttgart, 21, Forward",0(3),28,-,-,1,-,0.7,72.7,0.3,-,6.01
"473Elias BaumEintracht Frankfurt, 20, D(R)","Elias Baum Eintracht Frankfurt, 20, D(R)",0(4),25,-,-,-,-,-,76.9,-,-,6.01
"474Marko MladenovicEintracht Frankfurt, 21, Midfielder","Marko Mladenovic Eintracht Frankfurt, 21, Midfielder",0(1),6,-,-,-,-,-,66.7,-,-,6.01
"475Grant-Leon RanosBorussia M.Gladbach, 22, FW","Grant-Leon Ranos Borussia M.Gladbach, 22, FW",0(9),42,-,-,-,-,0.3,83.3,0.1,-,6.0
"476Daniel PeretzBayern, 25, GK","Daniel Peretz Bayern, 25, GK",0(1),16,-,-,-,-,-,64.3,-,-,6.0
"477Diadié SamassékouHoffenheim, 30, DMC","Diadié Samassékou Hoffenheim, 30, DMC",0(1),1,-,-,-,-,-,100,-,-,6.0
"478Joel ImasuenWerder Bremen, 21, Forward","Joel Imasuen Werder Bremen, 21, Forward",0(1),1,-,-,-,-,-,100,-,-,6.0
"479Jonathan NorbyeRBL, 19, Defender","Jonathan Norbye RBL, 19, Defender",0(1),1,-,-,-,-,-,100,-,-,6.0
"480Jonathan Asp JensenBayern, 20, Midfielder","Jonathan Asp Jensen Bayern, 20, Midfielder",0(1),1,-,-,-,-,-,-,-,-,6.0
"481Kofi AmoakoWolfsburg, 20, DMC","Kofi Amoako Wolfsburg, 20, DMC",0(2),2,-,-,-,-,-,-,-,-,6.0
"482Luca PhilippHoffenheim, 25, GK","Luca Philipp Hoffenheim, 25, GK",1,1,-,-,1,-,-,-,-,-,6.0
