Player,Player.1,Apps,Mins,Goals,Assists,Yel,Red,SpG,PS%,AerialsWon,MotM,Rating
"341Samu AghehowaDeportivo Alaves, 21, FW","Samu Aghehowa Deportivo Alaves, 21, FW",21(13),1922,8,1,6,-,1.9,72.5,1.8,1,6.42
"342Assane DiaoReal Betis, 20, AM(LR)","Assane Diao Real Betis, 20, AM(LR)",13(5),1054,2,-,4,-,1.2,78.0,0.9,-,6.42
"343Gerard GumbauGranada, 31, M(C)","Gerard Gumbau Granada, 31, M(C)",31(4),2685,-,3,12,-,1.3,77.5,0.7,-,6.42
"344Jon MoncayolaOsasuna, 27, D(R),M(CR)","Jon Moncayola Osasuna, 27, D(R),M(CR)",21(12),1803,1,3,2,1,0.5,81.6,0.5,-,6.42
"345Darwin MachísCadiz, 33, AM(LR)","Darwin Machís Cadiz, 33, AM(LR)",10(11),785,4,-,-,1,1.0,71.7,0.2,-,6.41
"346Carles PérezCelta Vigo, 28, M(CR),FW","Carles Pérez Celta Vigo, 28, M(CR),FW",7(9),771,1,1,3,-,1.5,81.8,0.3,1,6.41
"347Omar AldereteGetafe, 29, D(C)","Omar Alderete Getafe, 29, D(C)",25(7),2197,-,1,8,1,0.8,65.1,1.7,1,6.41
"348Abner ViníciusReal Betis, 25, D(L),M(L)","Abner Vinícius Real Betis, 25, D(L),M(L)",15(8),1398,-,1,3,-,0.2,81.0,0.6,-,6.41
"349Roger MartíCadiz, 35, FW","Roger Martí Cadiz, 35, FW",18(5),1369,2,3,3,-,1.4,67.8,0.8,2,6.41
"350Djibril SowSevilla, 29, M(C)","Djibril Sow Sevilla, 29, M(C)",18(6),1470,1,1,5,-,0.8,85.8,0.6,-,6.41
"351Cyle LarinMallorca, 31, AM(CLR),FW","Cyle Larin Mallorca, 31, AM(CLR),FW",20(15),1827,3,2,8,-,2,64.7,2.4,-,6.41
"352Chimy ÁvilaOsasuna, 32, AM(LR),FW","Chimy Ávila Osasuna, 32, AM(LR),FW",10(7),869,1,3,3,2,1.6,72.0,0.6,-,6.41
"353Jon AramburuReal Sociedad, 23, D(R)","Jon Aramburu Real Sociedad, 23, D(R)",5(6),543,-,-,3,-,0.4,82.4,0.6,-,6.41
"354Ianis HagiDeportivo Alaves, 27, AM(CLR)","Ianis Hagi Deportivo Alaves, 27, AM(CLR)",8(14),798,-,2,3,-,1.2,74.2,0.6,-,6.41
"355Carlos FernándezReal Sociedad, 29, AM(C),FW","Carlos Fernández Real Sociedad, 29, AM(C),FW",6(5),408,2,1,3,-,0.8,53.7,1.5,-,6.4
"356Étienne CapoueVillarreal, 37, D(C),M(CL)","Étienne Capoue Villarreal, 37, D(C),M(CL)",15(17),1443,1,1,8,-,0.4,86.8,0.7,-,6.4
"357Fran BeltránCelta Vigo, 27, DMC","Fran Beltrán Celta Vigo, 27, DMC",28(5),2437,-,-,2,-,0.6,87.4,0.4,-,6.4
"358Hugo SoteloCelta Vigo, 22, M(C)","Hugo Sotelo Celta Vigo, 22, M(C)",8(9),721,-,1,1,-,0.5,91.5,0.1,1,6.4
"359Paco SanzAlmeria, 21, Defender","Paco Sanz Almeria, 21, Defender",0(1),23,-,-,-,-,-,70.0,1.0,-,6.4
"360Jaime MataGetafe, 37, AM(L),FW","Jaime Mata Getafe, 37, AM(L),FW",22(13),1794,5,1,8,1,0.9,68.9,1.5,2,6.4
"361Iñaki PeñaBarcelona, 27, GK","Iñaki Peña Barcelona, 27, GK",10,900,-,-,-,-,-,84.9,0.4,-,6.4
"362Arsen ZakharyanReal Sociedad, 22, M(CLR)","Arsen Zakharyan Real Sociedad, 22, M(CLR)",15(14),1231,1,2,1,-,1.1,77.1,0.4,-,6.4
"363JuanmiCadiz, 32, AM(CLR),FW","Juanmi Cadiz, 32, AM(CLR),FW",9(7),875,3,1,3,-,0.9,80.2,0.5,1,6.4
"364Abdón PratsMallorca, 33, FW","Abdón Prats Mallorca, 33, FW",11(23),1259,6,1,3,-,1,56.7,1.2,-,6.4
"365Fernando MartínezAlmeria, 35, GK","Fernando Martínez Almeria, 35, GK",4,360,-,-,-,-,-,62.6,0.5,-,6.4
"366Miguel CrespoRayo Vallecano, 29, M(C)","Miguel Crespo Rayo Vallecano, 29, M(C)",4(11),521,-,-,4,-,0.2,85.5,0.7,-,6.39
"367Oriol RomeuBarcelona, 34, DMC","Oriol Romeu Barcelona, 34, DMC",11(17),932,-,1,4,-,0.4,89.5,0.5,-,6.39
"368Máximo PerroneLas Palmas, 23, DMC","Máximo Perrone Las Palmas, 23, DMC",20(9),1631,-,-,6,-,0.2,90.4,0.2,-,6.39
"369Abde EzzalzouliBarcelona, 24, AM(L)","Abde Ezzalzouli Barcelona, 24, AM(L)",0(2),67,-,-,-,-,2,69.2,0.5,-,6.39
"370Pepe ReinaVillarreal, 43, GK","Pepe Reina Villarreal, 43, GK",5,183,-,-,2,1,-,78.9,0.2,-,6.39
"371Antonio SánchezMallorca, 29, D(R),M(CR)","Antonio Sánchez Mallorca, 29, D(R),M(CR)",21(8),1465,3,1,3,-,0.8,73.5,0.2,-,6.39
"372Rominigue KouaméCadiz, 29, DMC","Rominigue Kouamé Cadiz, 29, DMC",9(7),821,-,-,2,-,0.3,86.3,1.2,-,6.39
"373Jaume CostaMallorca, 38, D(LR),M(L)","Jaume Costa Mallorca, 38, D(LR),M(L)",19(11),1684,-,1,7,-,0.2,77.3,0.5,-,6.39
"374Jordi MartínGetafe, 25, M(L)","Jordi Martín Getafe, 25, M(L)",5(8),576,-,-,1,-,0.5,67.8,0.8,-,6.38
"375Unai GómezAthletic Club, 22, AM(CL),FW","Unai Gómez Athletic Club, 22, AM(CL),FW",9(16),870,2,-,1,-,0.6,79.9,0.5,-,6.38
"376Dimitri FoulquierValencia, 33, D(CLR),M(R)","Dimitri Foulquier Valencia, 33, D(CLR),M(R)",19(14),1835,-,-,3,-,0.2,72.9,0.3,-,6.38
"377Álvaro CarrerasGranada, 23, D(CL),M(L)","Álvaro Carreras Granada, 23, D(CL),M(L)",5(8),474,-,-,1,-,0.5,78.5,0.8,-,6.38
"378Tasos DouvikasCelta Vigo, 26, AM(R),FW","Tasos Douvikas Celta Vigo, 26, AM(R),FW",7(25),886,7,1,2,-,0.8,63.4,1.1,1,6.38
"379Aiham OusouCadiz, 26, D(C)","Aiham Ousou Cadiz, 26, D(C)",5(1),430,-,-,-,-,0.3,78.8,1.3,-,6.37
"380Javi MuñozLas Palmas, 31, M(CR)","Javi Muñoz Las Palmas, 31, M(CR)",30(7),2648,2,3,6,-,1.0,81.9,0.2,-,6.37
"381Kevin VázquezCelta Vigo, 33, D(R),M(R)","Kevin Vázquez Celta Vigo, 33, D(R),M(R)",10(2),706,-,-,3,-,0.2,74.9,0.8,-,6.37
"382Marc CardonaLas Palmas, 30, FW","Marc Cardona Las Palmas, 30, FW",6(20),724,4,1,4,-,0.8,76.1,0.3,-,6.37
"383Sergi AltimiraReal Betis, 24, DMC","Sergi Altimira Real Betis, 24, DMC",6(8),566,1,-,1,-,0.5,90.8,0.1,1,6.37
"384Giuliano SimeoneDeportivo Alaves, 23, AM(LR)","Giuliano Simeone Deportivo Alaves, 23, AM(LR)",6(8),630,1,2,1,-,1.1,72.1,0.1,-,6.36
"385William CarvalhoReal Betis, 34, M(C)","William Carvalho Real Betis, 34, M(C)",4(18),673,1,3,2,-,0.4,89.2,0.4,-,6.36
"386Aïssa MandiVillarreal, 34, D(CLR)","Aïssa Mandi Villarreal, 34, D(CLR)",12(4),1113,1,-,3,-,0.3,91.8,0.8,-,6.35
"387Óscar TrejoRayo Vallecano, 38, M(CLR),FW","Óscar Trejo Rayo Vallecano, 38, M(CLR),FW",19(12),1385,-,-,4,1,0.6,84.9,0.5,-,6.35
"388Pep ChavarríaRayo Vallecano, 28, D(L),M(L)","Pep Chavarría Rayo Vallecano, 28, D(L),M(L)",13(10),1166,1,1,3,1,0.5,80.0,0.6,1,6.35
"389Iker MuniainAthletic Club, 33, AM(CLR)","Iker Muniain Athletic Club, 33, AM(CLR)",5(15),588,2,-,1,-,0.7,88.9,0.1,-,6.35
"390Stefan MitrovicGetafe, 35, D(C)","Stefan Mitrovic Getafe, 35, D(C)",9(2),701,1,-,3,-,0.1,76.1,1.1,-,6.35
"391Álvaro OdriozolaReal Sociedad, 30, D(R)","Álvaro Odriozola Real Sociedad, 30, D(R)",6(3),398,-,-,-,-,-,88.8,0.1,-,6.35
"392Diadié SamassékouCadiz, 30, DMC","Diadié Samassékou Cadiz, 30, DMC",0(4),87,-,-,-,-,0.3,95.7,0.8,-,6.35
"393Rubén SobrinoCadiz, 33, AM(CLR),FW","Rubén Sobrino Cadiz, 33, AM(CLR),FW",18(14),1649,-,1,8,1,0.7,76.1,0.7,-,6.34
"394André FerreiraGranada, 29, GK","André Ferreira Granada, 29, GK",14(1),1339,-,-,1,-,-,66.3,0.5,-,6.34
"395Iddrisu BabaAlmeria, 30, DMC","Iddrisu Baba Almeria, 30, DMC",14(11),1428,-,-,5,-,0.3,83.6,1.2,-,6.34
"396José ArnáizOsasuna, 31, AM(L),FW","José Arnáiz Osasuna, 31, AM(L),FW",9(17),924,2,1,3,-,1.1,81.0,0.4,-,6.34
"397Diego MéndezRayo Vallecano, 22, Midfielder","Diego Méndez Rayo Vallecano, 22, Midfielder",0(1),4,-,-,-,-,-,100.0,1,-,6.34
"398Rubén IranzoValencia, 23, Defender","Rubén Iranzo Valencia, 23, Defender",0(1),10,-,-,-,-,-,100.0,-,-,6.34
"399Álex FernándezCadiz, 33, M(CL),FW","Álex Fernández Cadiz, 33, M(CL),FW",14(12),1286,-,1,3,-,0.3,86.1,0.5,-,6.34
"400Omar MascarellMallorca, 33, D(C),DMC","Omar Mascarell Mallorca, 33, D(C),DMC",18(11),1574,-,-,6,1,0.2,82.2,1.1,-,6.34
"401Carlos NevaGranada, 29, D(L),M(L)","Carlos Neva Granada, 29, D(L),M(L)",36,3154,-,2,4,-,0.1,76.3,0.8,-,6.34
"402Raúl GarcíaOsasuna, 25, FW","Raúl García Osasuna, 25, FW",13(22),1351,6,1,4,-,0.9,64.1,1.4,-,6.33
"403Raúl de TomásRayo Vallecano, 31, FW","Raúl de Tomás Rayo Vallecano, 31, FW",15(10),1280,1,2,5,-,1.6,79.6,1,-,6.33
"404Franco CerviCelta Vigo, 31, D(L),M(CLR)","Franco Cervi Celta Vigo, 31, D(L),M(CLR)",5(12),539,-,1,2,-,0.5,84.6,0.4,-,6.33
"405Jorge PascualVillarreal, 23, Forward","Jorge Pascual Villarreal, 23, Forward",0(1),13,-,-,-,-,-,80.0,-,-,6.33
"406Jesús VázquezValencia, 23, D(L),M(L)","Jesús Vázquez Valencia, 23, D(L),M(L)",6(14),705,1,-,1,-,0.4,67.0,0.6,-,6.33
"407Javier ManquilloCelta Vigo, 31, D(CLR),M(R)","Javier Manquillo Celta Vigo, 31, D(CLR),M(R)",10(2),747,-,1,3,-,0.1,84.5,1.1,-,6.33
"408Abde EzzalzouliReal Betis, 24, AM(L)","Abde Ezzalzouli Real Betis, 24, AM(L)",6(20),857,1,-,1,-,1.3,72.5,0.9,-,6.33
"409Ricard SánchezGranada, 26, D(R),M(R)","Ricard Sánchez Granada, 26, D(R),M(R)",25(8),2300,3,-,8,-,0.4,75.7,0.6,-,6.33
"410Peter FedericoValencia, 23, M(R)","Peter Federico Valencia, 23, M(R)",5(10),646,-,-,1,-,1.1,69.9,0.7,-,6.33
"411Gonzalo EscalanteCadiz, 33, DMC","Gonzalo Escalante Cadiz, 33, DMC",18(7),1705,1,2,2,1,0.6,76.8,1.2,-,6.32
"412Marc GuiuBarcelona, 20, FW","Marc Guiu Barcelona, 20, FW",1(2),73,1,-,1,-,1.3,100.0,0.3,-,6.32
"413Sergio CamelloRayo Vallecano, 25, FW","Sergio Camello Rayo Vallecano, 25, FW",20(11),1671,3,1,3,-,1.1,73.6,0.5,1,6.32
"414Luca de la TorreCelta Vigo, 27, M(CLR)","Luca de la Torre Celta Vigo, 27, M(CLR)",22(9),1959,1,4,2,1,0.8,83.3,0.5,-,6.32
"415Luis HernándezCadiz, 37, D(CR)","Luis Hernández Cadiz, 37, D(CR)",8(1),722,1,-,4,-,0.1,78.5,1,1,6.32
"416Jorge MeréCadiz, 29, D(C)","Jorge Meré Cadiz, 29, D(C)",8(2),678,-,-,-,-,0.4,73.3,0.9,-,6.32
"417Diego HormigoSevilla, 23, Defender","Diego Hormigo Sevilla, 23, Defender",0(1),36,-,-,-,-,-,66.7,-,-,6.32
"418JuanpeGirona, 34, D(C)","Juanpe Girona, 34, D(C)",6(11),738,-,-,4,-,0.2,91.1,1.2,-,6.32
"419Asier VillalibreAthletic Club, 28, FW","Asier Villalibre Athletic Club, 28, FW",4(14),507,2,1,-,-,0.7,72.1,1.2,-,6.32
"420Pablo IbáñezOsasuna, 27, DMC","Pablo Ibáñez Osasuna, 27, DMC",12(21),1143,1,2,5,-,0.8,77.6,1.2,1,6.32
"421Luka RomeroAlmeria, 21, AM(R)","Luka Romero Almeria, 21, AM(R)",5(8),437,3,-,2,-,0.6,93.1,0.2,1,6.31
"422Randy NtekaRayo Vallecano, 28, AM(C),FW","Randy Nteka Rayo Vallecano, 28, AM(C),FW",3(13),563,1,1,2,-,0.9,74.0,1.7,-,6.31
"423Hugo GuillamónValencia, 26, D(C),DMC","Hugo Guillamón Valencia, 26, D(C),DMC",12(14),1307,1,-,6,-,0.1,82.1,0.6,-,6.31
"424Dani GarcíaAthletic Club, 35, DMC","Dani García Athletic Club, 35, DMC",7(10),739,1,-,4,-,0.4,84.2,0.4,-,6.31
"425RodriReal Betis, 25, AM(CLR)","Rodri Real Betis, 25, AM(CLR)",9(20),1043,-,-,-,-,0.6,82.8,-,-,6.31
"426Iván AlejoCadiz, 31, AM(R)","Iván Alejo Cadiz, 31, AM(R)",21(9),1705,-,2,17,-,0.4,64.1,0.5,-,6.31
"427Selim AmallahValencia, 29, AM(CL),FW","Selim Amallah Valencia, 29, AM(CL),FW",7(13),598,-,1,3,1,0.6,75.0,0.6,-,6.3
"428José Ángel CarmonaGetafe, 24, D(CLR),M(R)","José Ángel Carmona Getafe, 24, D(CLR),M(R)",15(15),1316,1,1,9,-,0.4,76.4,0.6,-,6.3
"429Iván VillarCelta Vigo, 28, GK","Iván Villar Celta Vigo, 28, GK",13,1016,-,-,-,2,-,60.8,0.2,1,6.3
"430Siebe Van der HeydenMallorca, 27, D(C)","Siebe Van der Heyden Mallorca, 27, D(C)",5(2),288,-,-,2,1,0.3,67.4,1.1,-,6.3
"431Jorge de FrutosRayo Vallecano, 29, AM(LR),FW","Jorge de Frutos Rayo Vallecano, 29, AM(LR),FW",14(22),1543,2,-,1,-,0.8,76.4,0.4,-,6.3
"432Adu AresAthletic Club, 24, Forward","Adu Ares Athletic Club, 24, Forward",2(10),258,-,-,2,-,0.3,84.9,0.2,-,6.3
"433Sergio RodelasGranada, 21, Forward","Sergio Rodelas Granada, 21, Forward",2(1),123,-,1,-,-,0.7,92.3,-,-,6.3
"434Javi GalánAtletico, 31, D(L),M(L)","Javi Galán Atletico, 31, D(L),M(L)",0(5),84,-,-,1,-,-,77.8,0.6,-,6.29
"435Famara DiédhiouGranada, 33, FW","Famara Diédhiou Granada, 33, FW",0(8),82,-,1,1,-,0.6,50.0,1.5,-,6.29
"436Andrei RatiuRayo Vallecano, 27, D(R),M(R)","Andrei Ratiu Rayo Vallecano, 27, D(R),M(R)",6(6),627,-,-,1,-,0.5,80.3,0.5,-,6.29
"437Alberto RiscoGetafe, 20, Midfielder","Alberto Risco Getafe, 20, Midfielder",1(3),135,-,-,-,-,0.5,83.7,-,-,6.29
"438MarcãoSevilla, 29, D(C)","Marcão Sevilla, 29, D(C)",3(4),354,-,-,2,-,-,89.7,0.9,-,6.29
"439Nacho VidalOsasuna, 31, D(R)","Nacho Vidal Osasuna, 31, D(R)",0(7),92,1,-,-,-,0.4,64.9,0.3,-,6.29
"440Ramon TerratsVillarreal, 25, M(CLR)","Ramon Terrats Villarreal, 25, M(CLR)",6(13),782,-,2,4,-,0.4,86.4,0.3,-,6.28
"441Jon MagunazelaiaReal Sociedad, 24, Midfielder","Jon Magunazelaia Real Sociedad, 24, Midfielder",1(4),119,-,-,-,-,0.8,71.4,0.2,-,6.28
"442Juan CruzOsasuna, 33, D(CL)","Juan Cruz Osasuna, 33, D(CL)",18(8),1663,-,1,3,-,0.1,81.5,0.8,-,6.28
"443Marc BartraReal Betis, 35, D(CR),DMC","Marc Bartra Real Betis, 35, D(CR),DMC",3,226,-,-,1,-,1.0,87.1,1.3,-,6.28
"444Marvin ParkLas Palmas, 25, D(R),M(R)","Marvin Park Las Palmas, 25, D(R),M(R)",17(14),1854,-,2,5,-,0.5,79.8,0.5,1,6.28
"445Dani CeballosReal Madrid, 29, M(CL)","Dani Ceballos Real Madrid, 29, M(CL)",5(15),586,-,2,2,-,0.4,91.1,0.1,-,6.28
"446Yellu SantiagoGetafe, 21, DMC","Yellu Santiago Getafe, 21, DMC",8(6),657,1,-,4,-,0.4,78.7,0.4,-,6.27
"447Joseba ZaldúaCadiz, 33, D(R)","Joseba Zaldúa Cadiz, 33, D(R)",9(4),710,-,-,3,-,0.1,70.4,0.8,-,6.27
"448André SilvaReal Sociedad, 30, FW","André Silva Real Sociedad, 30, FW",9(10),729,3,-,1,-,0.8,81.9,0.6,-,6.27
"449ChumiAlmeria, 27, D(CR)","Chumi Almeria, 27, D(CR)",26(5),2434,-,1,4,-,0.2,86.6,1.5,-,6.27
"450Theo CorbeanuGranada, 23, AM(LR),FW","Theo Corbeanu Granada, 23, AM(LR),FW",2(7),197,1,-,2,-,0.6,68.8,0.4,-,6.26
"451José Luis MoralesVillarreal, 38, D(R),M(CLR),FW","José Luis Morales Villarreal, 38, D(R),M(CLR),FW",8(21),1043,7,-,-,-,0.9,76.1,0.1,1,6.26
"452KaikyAlmeria, 22, D(C)","Kaiky Almeria, 22, D(C)",5(3),520,1,-,2,-,0.4,82.8,1.4,-,6.26
"453Rafa MirSevilla, 28, AM(LR),FW","Rafa Mir Sevilla, 28, AM(LR),FW",3(12),384,2,-,1,-,1,70.6,0.8,-,6.26
"454Denis SuárezVillarreal, 32, M(CLR)","Denis Suárez Villarreal, 32, M(CLR)",1(3),131,-,-,-,-,0.3,85.4,-,-,6.26
"455Federico San EmeterioCadiz, 29, DMC","Federico San Emeterio Cadiz, 29, DMC",3(1),155,1,-,1,1,0.3,84.0,0.8,1,6.26
"456Jon MartínReal Sociedad, 20, D(C)","Jon Martín Real Sociedad, 20, D(C)",0(1),23,-,-,-,-,-,71.4,1,-,6.26
"457Paul AkouokouReal Betis, 28, DMC","Paul Akouokou Real Betis, 28, DMC",0(2),26,-,-,-,-,-,94.1,-,-,6.26
"458Rachad FettalAlmeria, 21, Forward","Rachad Fettal Almeria, 21, Forward",0(1),16,-,-,-,-,1,80.0,1,-,6.26
"459Abde RebbachDeportivo Alaves, 27, AM(L)","Abde Rebbach Deportivo Alaves, 27, AM(L)",6(17),716,1,-,1,-,0.7,66.9,0.3,-,6.26
"460Kamil PiatkowskiGranada, 25, D(C)","Kamil Piatkowski Granada, 25, D(C)",6(3),506,-,-,1,1,0.4,86.3,1.2,-,6.26
"461Ilaix MoribaGetafe, 23, DMC","Ilaix Moriba Getafe, 23, DMC",8(6),608,-,2,3,1,0.3,74.1,0.8,1,6.25
"462Roman YaremchukValencia, 30, FW","Roman Yaremchuk Valencia, 30, FW",11(14),928,3,-,2,-,0.7,69.5,1.1,1,6.25
"463PortuGetafe, 33, M(CLR),FW","Portu Getafe, 33, M(CLR),FW",0(3),95,-,-,1,-,0.3,76.2,0.3,-,6.25
"464Marc CasadóBarcelona, 22, DMC","Marc Casadó Barcelona, 22, DMC",0(2),13,-,-,-,-,-,100.0,-,-,6.25
"465Mario MartínReal Madrid, 22, M(C)","Mario Martín Real Madrid, 22, M(C)",0(2),16,-,-,-,-,-,80.0,-,-,6.25
"466Jon OlasagastiReal Sociedad, 25, DMC","Jon Olasagasti Real Sociedad, 25, DMC",2(12),350,-,-,3,-,0.6,75.6,0.5,-,6.25
"467Raúl TorrenteGranada, 24, D(C)","Raúl Torrente Granada, 24, D(C)",14(3),1252,-,-,4,-,0.2,79.4,1.3,-,6.25
"468Mauro ArambarriGetafe, 30, M(C)","Mauro Arambarri Getafe, 30, M(C)",3(4),338,-,-,2,-,1.3,82.2,0.7,-,6.24
"469Carles AleñáGetafe, 28, AM(CLR)","Carles Aleñá Getafe, 28, AM(CLR)",11(19),1013,1,1,6,-,0.5,81.5,0.4,-,6.24
"470Adrià AltiVillarreal, 25, D(R),M(R)","Adrià Alti Villarreal, 25, D(R),M(R)",10(1),780,-,-,3,-,0.1,83.5,0.2,-,6.24
"471Gonzalo MeleroAlmeria, 32, M(C),FW","Gonzalo Melero Almeria, 32, M(C),FW",10(18),1096,1,1,3,-,0.5,82.9,0.7,-,6.24
"472Thomas LemarAtletico, 30, AM(CLR)","Thomas Lemar Atletico, 30, AM(CLR)",3,166,-,-,-,-,0.7,89.6,-,-,6.23
"473Urko González de ZárateReal Sociedad, 25, DMC","Urko González de Zárate Real Sociedad, 25, DMC",2(3),155,-,-,1,-,0.4,79.8,1,-,6.23
"474Kike PérezRayo Vallecano, 29, M(C)","Kike Pérez Rayo Vallecano, 29, M(C)",9(15),831,1,-,7,-,0.5,79.8,0.5,-,6.23
"475Raúl GarcíaAthletic Club, 39, M(CLR),FW","Raúl García Athletic Club, 39, M(CLR),FW",1(19),404,1,-,4,-,0.5,61.2,1.4,-,6.23
"476BebéRayo Vallecano, 35, AM(LR),FW","Bebé Rayo Vallecano, 35, AM(LR),FW",0(19),195,2,-,1,-,0.8,72.1,0.1,-,6.23
"477Faitout MaouassaGranada, 27, D(L),M(LR)","Faitout Maouassa Granada, 27, D(L),M(LR)",2(4),245,-,1,-,-,0.8,65.5,0.5,-,6.23
"478Eric GarcíaBarcelona, 25, D(CR),DMC","Eric García Barcelona, 25, D(CR),DMC",0(2),56,-,-,1,-,0.5,95.5,0.5,-,6.23
"479Brian OcampoCadiz, 26, AM(L)","Brian Ocampo Cadiz, 26, AM(L)",1(12),238,1,-,2,-,0.4,68.2,0.3,-,6.22
"480Tadeo AllendeCelta Vigo, 27, AM(LR),FW","Tadeo Allende Celta Vigo, 27, AM(LR),FW",2(8),332,1,-,1,-,0.8,65.9,0.5,-,6.22
"481Álvaro LemosLas Palmas, 33, D(R)","Álvaro Lemos Las Palmas, 33, D(R)",3(1),252,-,-,1,-,0.3,81.4,1.3,-,6.22
"482Alberto MaríValencia, 24, Forward","Alberto Marí Valencia, 24, Forward",2(14),263,1,1,-,-,0.4,62.7,0.5,1,6.22
"483Joaquín PanichelliDeportivo Alaves, 23, FW","Joaquín Panichelli Deportivo Alaves, 23, FW",2(6),222,-,-,-,-,1.1,63.6,2.1,-,6.21
"484Borja VázquezCadiz, 21, Forward","Borja Vázquez Cadiz, 21, Forward",0(1),3,-,-,-,-,-,100.0,-,-,6.21
"485Houboulang MendesAlmeria, 27, D(CR)","Houboulang Mendes Almeria, 27, D(CR)",4(3),396,-,-,-,-,0.1,73.7,1,-,6.21
"486Sergi GuardiolaCadiz, 34, FW","Sergi Guardiola Cadiz, 34, FW",1(21),477,1,1,1,-,0.6,75.9,0.2,-,6.21
"487Omenuke MfuluLas Palmas, 32, M(C)","Omenuke Mfulu Las Palmas, 32, M(C)",2(4),79,-,-,1,-,-,88.3,0.5,-,6.21
"488Valery FernándezGirona, 26, D(R),M(L)","Valery Fernández Girona, 26, D(R),M(L)",2(25),488,2,-,1,-,0.2,89.4,0.1,-,6.2
"489Adnan JanuzajSevilla, 31, AM(CLR)","Adnan Januzaj Sevilla, 31, AM(CLR)",0(8),187,-,-,-,-,0.8,83.1,0.4,-,6.2
"490Javi LlabrésMallorca, 23, Forward","Javi Llabrés Mallorca, 23, Forward",1(15),235,1,-,1,-,0.6,75.0,0.1,-,6.2
"491Maxi GómezCadiz, 29, FW","Maxi Gómez Cadiz, 29, FW",12(19),1159,-,-,2,-,0.5,55.8,2.3,-,6.2
"492José CallejónGranada, 39, M(LR),FW","José Callejón Granada, 39, M(LR),FW",7(18),799,-,1,2,-,0.5,82.4,0.3,-,6.19
"493Carlos RomeroVillarreal, 24, D(L)","Carlos Romero Villarreal, 24, D(L)",2(5),260,-,-,1,-,0.3,73.1,0.3,-,6.19
"494Amath NdiayeMallorca, 29, AM(LR),FW","Amath Ndiaye Mallorca, 29, AM(LR),FW",3(12),389,-,-,2,-,0.8,70.2,0.4,-,6.19
"495Peru NolaskoainAthletic Club, 27, Midfielder","Peru Nolaskoain Athletic Club, 27, Midfielder",0(2),8,-,-,-,-,-,62.5,1,-,6.19
"496Ibrahima KébéGirona, 25, Midfielder","Ibrahima Kébé Girona, 25, Midfielder",0(2),7,-,-,1,-,-,62.5,1.5,-,6.19
"497MareziAlmeria, 22, FW","Marezi Almeria, 22, FW",2(9),303,1,-,-,-,0.5,64.2,1.3,-,6.18
"498Unai GarcíaOsasuna, 34, D(C)","Unai García Osasuna, 34, D(C)",7(3),560,1,-,4,1,0.2,80.4,0.4,-,6.18
"499Borja IglesiasReal Betis, 33, FW","Borja Iglesias Real Betis, 33, FW",4(7),405,-,1,2,-,0.9,83.0,0.5,-,6.18
"500Iñaki GonzálezLas Palmas, 21, Midfielder","Iñaki González Las Palmas, 21, Midfielder",0(1),4,-,-,-,-,-,100.0,-,-,6.18
"501Manu TriguerosVillarreal, 34, M(CLR),FW","Manu Trigueros Villarreal, 34, M(CLR),FW",2(12),300,-,-,-,-,0.4,86.9,0.3,-,6.18
"502Kike BarjaOsasuna, 29, AM(LR)","Kike Barja Osasuna, 29, AM(LR)",3(13),295,-,-,3,-,0.3,86.7,0.2,-,6.18
"503Pablo TorreGirona, 23, AM(C)","Pablo Torre Girona, 23, AM(C)",4(22),691,-,2,1,-,0.5,84.8,-,-,6.17
"504Sory KabaLas Palmas, 30, FW","Sory Kaba Las Palmas, 30, FW",9(8),721,1,1,2,-,0.8,70.1,1.9,-,6.17
"505Eric CurbeloLas Palmas, 32, Defender","Eric Curbelo Las Palmas, 32, Defender",1(1),101,-,-,-,-,-,96.6,-,-,6.17
"506Gonzalo GarcíaReal Madrid, 22, FW","Gonzalo García Real Madrid, 22, FW",0(2),17,-,-,-,-,0.5,57.1,-,-,6.17
"507Yoel LagoCelta Vigo, 22, D(C)","Yoel Lago Celta Vigo, 22, D(C)",1,90,-,-,-,-,-,95.3,-,-,6.17
"508Jhon SolísGirona, 21, DMC","Jhon Solís Girona, 21, DMC",2(16),369,-,-,-,-,0.5,84.8,0.3,-,6.17
"509Chimy ÁvilaReal Betis, 32, AM(LR),FW","Chimy Ávila Real Betis, 32, AM(LR),FW",4(2),301,1,-,2,1,1.5,70.5,0.7,-,6.17
"510Xeber AlkainDeportivo Alaves, 28, Forward","Xeber Alkain Deportivo Alaves, 28, Forward",3(7),299,-,-,1,-,0.5,75.0,0.2,-,6.17
"511Radamel FalcaoRayo Vallecano, 40, FW","Radamel Falcao Rayo Vallecano, 40, FW",3(20),395,1,-,4,-,0.7,83.2,0.7,-,6.16
"512Pablo SáenzGranada, 24, Forward","Pablo Sáenz Granada, 24, Forward",0(1),18,-,-,-,-,-,66.7,-,-,6.16
"513Arthur VermeerenAtletico, 21, DMC","Arthur Vermeeren Atletico, 21, DMC",2(3),160,-,-,2,-,-,84.3,0.2,-,6.16
"514Carlos DotorCelta Vigo, 25, M(C)","Carlos Dotor Celta Vigo, 25, M(C)",7(10),704,-,-,2,-,0.2,84.8,0.4,-,6.16
"515Jesús CoronaSevilla, 33, D(R),M(CLR),FW","Jesús Corona Sevilla, 33, D(R),M(CLR),FW",0(2),17,-,-,-,-,-,75.0,-,-,6.15
