"Player,Unnamed: 1_level_1,Net Fixed P/W (USD),Net Fixed P/Y (USD),Net Bonus P/Y (USD),Net Total P/Y (USD),""Adj. Net Total P/Y (2026, USD)"",Status,Pos. DFKM,Age,Country,Club,Active,Loan"
"Kylian Mbappé,,""$ 824,145"",""$ 42,855,556"",""$ 35,712,963"",""$ 78,568,519"",""$ 79,310,069"",Active,F,25,France,PSG,,"
"Warren Tchimbembé,,""$ 2,081"",""$ 108,221"",,""$ 108,221"",""$ 109,243"",Active,M,25,Congo,Metz,,"
"Marc-Aurèle Caillard,,""$ 2,081"",""$ 108,221"",,""$ 108,221"",""$ 109,243"",Active,K,29,France,Metz,,"
"Yohann Magnin,,""$ 2,081"",""$ 108,221"",,""$ 108,221"",""$ 109,243"",Active,M,26,France,Clermont,,"
"Denis Genreau,,""$ 2,081"",""$ 108,221"",,""$ 108,221"",""$ 109,243"",Active,F,24,Australia,Toulouse,,"
"Guillaume Dietsch,,""$ 2,081"",""$ 108,221"",,""$ 108,221"",""$ 109,243"",Active,K,22,France,Metz,,"
"Fali Candé,,""$ 2,081"",""$ 108,221"",,""$ 108,221"",""$ 109,243"",Active,D,26,Guinea-Bissau,Metz,,"
"Grégoire Coudert,,""$ 2,081"",""$ 108,221"",,""$ 108,221"",""$ 109,243"",Active,K,24,France,Brest,,"
"Yann Lienard,,""$ 3,122"",""$ 162,332"",,""$ 162,332"",""$ 163,864"",Active,K,20,France,Monaco,,"
"Antoine Joujou,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,318"",Active,F,20,France,Le Havre,,"
"Amidou Doumbouya,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,318"",Active,D,16,France,Nice,,"
"Cheick Oumar Konaté,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,318"",Active,D,19,Mali,Clermont,,"
"Ayanda Sishuba,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,318"",Active,F,19,Belgium,Lens,,"
"Belmin Dizdarevic,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,318"",Active,K,22,Bosnia-Herzegovina,Montpellier,,"
"Mohamed El Arouch,,""$ 1,665"",""$ 86,577"",,""$ 86,577"",""$ 87,394"",Active,M,19,France,Lyon,,"
"Yannick Pandor,,""$ 1,665"",""$ 86,577"",,""$ 86,577"",""$ 87,394"",Active,K,22,Comoros,Lens,,"
"Kamory Doumbia,,""$ 1,665"",""$ 86,577"",,""$ 86,577"",""$ 87,394"",Loan,F,20,Mali,Brest,,"
"Guéla Doué,,""$ 1,665"",""$ 86,577"",,""$ 86,577"",""$ 87,394"",Active,D,21,Cote d'Ivoire,Rennes,,"
"Geoffrey Lembet,,""$ 1,665"",""$ 86,577"",,""$ 86,577"",""$ 87,394"",Active,K,35,Central African Republic,Rennes,,"
"Neil El Aynaoui,,""$ 1,665"",""$ 86,577"",,""$ 86,577"",""$ 87,394"",Active,M,22,Morocco,Lens,,"
"Justin Lacombe,,""$ 1,665"",""$ 86,577"",,""$ 86,577"",""$ 87,394"",Active,K,20,France,Toulouse,,"
"Falaye Sacko,,""$ 1,665"",""$ 86,577"",,""$ 86,577"",""$ 87,394"",Active,D,28,Mali,Montpellier,,"
"Abdukodir Khusanov,,""$ 1,665"",""$ 86,577"",,""$ 86,577"",""$ 87,394"",Active,D,19,Uzbekistan,Lens,,"
"Marvin Senaya,,""$ 1,665"",""$ 86,577"",,""$ 86,577"",""$ 87,394"",Active,D,23,France,Strasbourg,,"
"Elbasan Rashani,,""$ 1,665"",""$ 86,577"",,""$ 86,577"",""$ 87,394"",Active,F,30,Kosovo,Clermont,,"
"Billal Brahimi,,""$ 1,665"",""$ 86,577"",,""$ 86,577"",""$ 87,394"",Loan,F,23,Algeria,Brest,,"
"Christian Mawissa,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,D,18,France,Toulouse,,"
"Théo Borne,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,K,21,France,Clermont,,"
"Jim Allevinah,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,M,28,Gabon,Clermont,,"
"Loris Mouyokolo,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,D,22,France,Lorient,,"
"Lamine Camara,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,M,20,Senegal,Metz,,"
"Malick Mbaye,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,F,19,Senegal,Metz,,"
"Thérence Koudou,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,D,19,France,Reims,,"
"Mokrane Bentoumi,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,F,18,France,Le Havre,,"
"Danley Jean Jacques,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,M,23,Haiti,Metz,,"
"Alexandre Pierre,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,K,22,Haiti,Strasbourg,,"
"Ibou Sané,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,F,18,Senegal,Metz,,"
"Elysée Logbo,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,F,19,France,Le Havre,,"
"Cheick Doumbia,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,D,19,France,Le Havre,,"
"Joseph Nduquidi,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,M,19,France,Metz,,"
"Aloïs Confais,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,M,27,France,Le Havre,,"
"Badredine Bouanani,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Loan,F,19,Algeria,Lorient,,"
"Teddy Boulhendi,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,K,22,Algeria,Nice,,"
"Justin Bengui,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,K,18,France,Lyon,,"
"Yoni Gomis,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,D,18,France,Le Havre,,"
"Valentin Atangana,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,M,18,France,Reims,,"
"Mathis Lambourde,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,F,18,France,Rennes,,"
"Tom Louchet,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,M,20,France,Nice,,"
"Kévin Keben,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,D,20,Cameroon,Toulouse,,"
"Lilian Brassier,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,D,24,France,Brest,,"
"Moussa Diarra,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,D,23,Mali,Toulouse,,"
"Naatan Skyttä,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,F,21,Finland,Toulouse,,"
"Antoine Mendy,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,D,19,France,Nice,,"
"Daouda Traoré,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,M,17,France,Nice,,"
"Yannis Nahounou,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,D,19,France,Nice,,"
"Thijs Dallinga,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,F,23,Netherlands,Toulouse,,"
"Thomas Himeur,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,K,23,France,Toulouse,,"
"Axel Camblan,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,M,20,France,Brest,,"
"Nolan Bonte,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,F,20,France,Lens,,"
"Ibrahima Baldé,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,F,21,France,Lens,,"
"Papa Amadou Diallo,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,F,19,Senegal,Metz,,"
"Sadibou Sané,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,D,19,Senegal,Metz,,"
"Lucas Perrin,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,D,25,France,Strasbourg,,"
"Antonin Cartillier,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,D,19,France,Brest,,"
"Adama Bojang,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,F,19,The Gambia,Reims,,"
"Maghnes Akliouche,,""$ 2,081"",""$ 108,221"",,""$ 108,221"",""$ 109,243"",Active,F,21,France,Monaco,,"
"Steven Baseya,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,D,19,France,Strasbourg,,"
"Dimitry Bertaud,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,K,25,Democratic Republic of the Congo,Montpellier,,"
"Enzo Tchato,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,D,21,Cameroon,Montpellier,,"
"Bonota Traoré,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,F,20,France,Toulouse,,"
"Joris Chotard,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,M,22,France,Montpellier,,"
"Sacha Delaye,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,F,21,France,Montpellier,,"
"Bastien Meupiyou,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,D,17,France,Nantes,,"
"Rémy Descamps,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,K,27,France,Nantes,,"
"Yan Marillat,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,K,29,France,Brest,,"
"Stredair Appuah,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,470"",Active,F,19,France,Nantes,,"
"Jelle Van Neck,,""$ 1,249"",""$ 64,933"",,""$ 64,933"",""$ 65,546"",Active,K,19,Belgium,Marseille,,"
"Mamadou Diakhon,,""$ 1,249"",""$ 64,933"",,""$ 64,933"",""$ 65,546"",Active,F,18,France,Reims,,"
"Mahamadou Nagida,,""$ 1,041"",""$ 54,111"",,""$ 54,111"",""$ 54,621"",Active,D,18,Cameroon,Rennes,,"
"Nathaniel Adjei,,""$ 1,041"",""$ 54,111"",,""$ 54,111"",""$ 54,621"",Loan,D,21,Ghana,Lorient,,"
"Ylies Aradj,,$ 832,""$ 43,288"",,""$ 43,288"",""$ 43,697"",Active,D,18,France,Toulouse,,"
"Luck Zogbé,,$ 832,""$ 43,288"",,""$ 43,288"",""$ 43,697"",Active,D,18,Cote d'Ivoire,Brest,,"
"Amadou Koné,,$ 832,""$ 43,288"",,""$ 43,288"",""$ 43,697"",Active,F,18,Cote d'Ivoire,Reims,,"
"Jérémy Jacquet,,$ 832,""$ 43,288"",,""$ 43,288"",""$ 43,697"",Active,D,18,France,Clermont,,"
Adrian Grbic,,,,,,,Inactive,F,27,Austria,Lorient,,
Yadaly Diaby,,,,,,,Inactive,F,22,Guinea,Clermont,,
Renato Sanches,,,,,,,Inactive,M,26,Portugal,PSG,,
Ibrahim Diakité,,,,,,,Inactive,D,20,Guinea,Reims,,
Edouard Michut,,,,,,,Inactive,M,20,France,PSG,,
