Player_Name,Team,Rating,Mins,Goals,Assists,Apps
Keinan Davis,Udinese,6.28,181,1.0,,0(8)
Lapo NavaAC,Milan,6.28,2,,,0(1)
Uros Racic,Sassuolo,6.28,815,1.0,1.0,8(14)
Filippo Missori,Sassuolo,6.28,263,,,2(6)
Samu Castillejo,Sassuolo,6.28,531,,,6(11)
Alessandro Sorrentino,Monza,6.27,546,,,5(2)
Daniel Maldini,Empoli,6.27,263,,,3(4)
Viktor Kovalenko,Empoli,6.27,606,1.0,1.0,4(13)
Francesco Caputo,Empoli,6.27,1276,3.0,,15(5)
Dean Huijsen,Roma,6.27,504,2.0,,4(9)
Marcus Pedersen,Sassuolo,6.27,1606,,2.0,16(12)
Hamed Traoré,Napoli,6.27,384,,,5(4)
Gianluca Caprari,Monza,6.26,287,,,4(2)
Emil Bohinen,Salernitana,6.26,539,,,7(5)
Matteo Lovato,Torino,6.26,539,,,6(7)
Matteo Lovato,Salernitana,6.26,951,,,11(2)
Alessandro Zanoli,Salernitana,6.26,924,,2.0,10(7)
Saba Sazonov,Torino,6.26,348,,,2(10)
Pedro Pereira,Monza,6.25,835,,2.0,9(14)
Tommaso Corazza,Bologna,6.25,188,,,1(8)
Giuseppe Caso,Frosinone,6.25,410,,,2(12)
Moise Kean,Juventus,6.25,651,,,8(11)
Pedro,Lazio,6.25,801,1.0,1.0,5(28)
Pietro Comuzzo,Fiorentina,6.25,39,,,0(4)
Mateusz Wieteska,Cagliari,6.25,960,,1.0,10(9)
Renato Sanches,Roma,6.25,143,1.0,,1(6)
Grégoire Defrel,Sassuolo,6.25,755,1.0,2.0,7(13)
David Okereke,Torino,6.25,249,,,3(6)
Benoît Costil,Salernitana,6.25,1170,,,13
Giovanni Simeone,Napoli,6.25,792,1.0,,8(20)
Arijon Ibrahimovic,Frosinone,6.24,472,1.0,1.0,5(11)
Santiago Pierotti,Lecce,6.24,191,,2.0,0(11)
Adam Obert,Cagliari,6.24,941,,,10(7)
Stefan Mitrovic,Verona,6.24,390,,,4(6)
Emmanuel Gyasi,Empoli,6.24,1876,1.0,2.0,21(12)
Mitchel Bakker,Atalanta,6.24,375,1.0,,3(11)
José Palomino,Atalanta,6.24,23,,,0(4)
Emanuel Vignato,Salernitana,6.23,308,,1.0,3(6)
Diego Demme,Napoli,6.23,73,,,1(1)
Mattia De Sciglio,Juventus,6.23,46,,,1
Jean-Daniel Akpa Akpro,Monza,6.22,703,,,8(11)
Kaio Jorge,Frosinone,6.22,807,3.0,,8(12)
Pantelis Hatzidiakos,Cagliari,6.22,867,,,13
Kevin Bonifazi,Bologna,6.22,90,,,1
Chukwubuikem Ikwuemesi,Salernitana,6.22,1059,1.0,1.0,11(14)
Riccardo Pagano,Roma,6.22,49,,,0(4)
Ruan Tressoldi,Sassuolo,6.22,1517,,,16(10)
Jérôme Boateng,Salernitana,6.21,239,,,4(3)
Agustín Martegani,Salernitana,6.21,726,1.0,,6(12)
Lucien Agoumé,Inter,6.21,4,,,0(1)
Mirko Maric,Monza,6.21,280,1.0,,2(9)
Kingstone Mutandwa,Cagliari,6.21,34,1.0,,0(5)
David Zima,Torino,6.2,88,,,0(5)
Ridgeciano Haps,Genoa,6.2,771,,1.0,7(9)
Jesper Lindstrøm,Napoli,6.2,418,,,2(20)
Marco Silvestri,Udinese,6.2,1530,,,17
Enzo Ebosse,Udinese,6.2,8,,,0(1)
Nicola Bagnolini,Bologna,6.2,4,,,0(1)
Triantafyllos Pasalidis,Salernitana,6.2,452,,,5(3)
Flavius Daniliuc,Salernitana,6.2,744,,,8(6)
Davy Klaassen,Inter,6.2,197,,,1(12)
Brenner,Udinese,6.2,186,,,2(6)
Demba Seck,Torino,6.19,428,,,5(4)
Marvin Çuni,Frosinone,6.19,522,1.0,,6(16)
Medon Berisha,Lecce,6.18,205,,,2(4)
Brandon Soppy,Torino,6.18,177,,,2(3)
Andres Sfait,Salernitana,6.18,21,,,0(2)
Papu Gómez,Monza,6.18,39,,,0(2)
Pierre KaluluAC,Milan,6.18,371,,,4(5)
Iron Gomis,Salernitana,6.18,132,,,1(4)
Álex JiménezAC,Milan,6.17,65,,,0(3)
Pietro Pellegri,Torino,6.17,746,1.0,1.0,7(17)
Alessio Zerbin,Napoli,6.17,145,,,1(6)
Oier Zarraga,Udinese,6.17,396,2.0,,4(11)
Davide BartesaghiAC,Milan,6.17,74,,,0(6)
Shon Weissman,Salernitana,6.16,494,1.0,,5(6)
Axel Guessand,Udinese,6.16,45,,,0(1)
Gerardo Fusco,Salernitana,6.16,14,,,0(1)
Reda Belahyane,Verona,6.16,90,,,1(1)
Demba Seck,Frosinone,6.16,292,,,3(8)
Adam Masina,Udinese,6.16,63,,,1(3)
Giorgio Cittadini,Monza,6.15,14,,,0(1)
Juan Manuel Cruz,Verona,6.15,107,,,1(3)
Michele Cerofolini,Frosinone,6.15,675,,,7(1)
Sydney van Hooijdonk,Bologna,6.15,208,,,2(7)
Rúben Vinagre,Verona,6.15,277,,,2(10)
Gino Infantino,Fiorentina,6.15,91,,,0(6)
Farès Ghedjemis,Frosinone,6.14,180,,,1(5)
Luca Garritano,Frosinone,6.14,485,,,5(7)
Dean Huijsen,Juventus,6.14,12,,,0(1)
José Machín,Monza,6.14,235,,,2(8)
Emil Ceïde,Sassuolo,6.14,165,,,0(11)
Charlys,Verona,6.14,24,,,0(2)
Dani Silva,Verona,6.13,440,,,3(11)
Andrea Ferraris,Monza,6.13,9,,,0(1)
Marco Pellegrino,Salernitana,6.13,544,,,5(5)
Ebenezer Akinsanmiro,Inter,6.12,14,,,0(1)
Karlo Lulic,Frosinone,6.12,18,,,0(1)
Ola Solbakken,Roma,6.12,22,,,0(1)
Simone Verdi,Torino,6.12,3,,,0(1)
Leander Dendoncker,Napoli,6.12,21,,,0(3)
Emil Bohinen,Genoa,6.11,52,,,0(5)
Elayis Tavsan,Verona,6.11,47,,,0(3)
Maxime Lopez,Sassuolo,6.11,141,,,2
Alessio Cragno,Sassuolo,6.11,270,,,3
Yann Karamoh,Torino,6.1,154,,,1(9)
Jordi Mboula,Verona,6.1,307,,1.0,5(6)
Christos Papadopoulos,Genoa,6.1,3,,,0(1)
Filip Jagiello,Genoa,6.1,32,,,0(2)
Nikita Contini,Napoli,6.1,16,,,0(1)
Lorenzo Venuti,Lecce,6.1,356,,,3(11)
Samuele Mulattieri,Sassuolo,6.1,442,,,1(26)
Mattia Destro,Empoli,6.09,357,,,3(12)
Alan Matturro,Genoa,6.09,103,,,1(5)
Riccardo Saponara,Verona,6.09,337,,,3(9)
Thomas Henry,Verona,6.09,324,3.0,,2(16)
Daniele Sommariva,Genoa,6.09,4,,,0(1)
Przemyslaw Szyminski,Frosinone,6.09,8,,,0(1)
Kevin ZeroliAC,Milan,6.09,25,,,0(3)
Yerry Mina,Fiorentina,6.09,41,,,0(4)
Domingos Quina,Udinese,6.08,12,,,0(2)
Tommaso Martinelli,Fiorentina,6.08,90,,,1
Lorenzo Amatucci,Fiorentina,6.08,22,,,0(2)
Alessandro Di Pardo,Cagliari,6.07,355,,,2(13)
Mateusz Legowski,Salernitana,6.07,1134,,,10(19)
Emmanuel Ekong,Empoli,6.07,4,,,0(1)
Michel Adopo,Atalanta,6.06,102,,1.0,0(10)
Kevin Bonifazi,Frosinone,6.06,307,,,3(3)
David Ankeye,Genoa,6.05,52,,,0(6)
Erik Botheim,Salernitana,6.05,317,,,4(3)
George Puscas,Genoa,6.04,185,,,1(7)
Dylan Bronn,Salernitana,6.04,50,,,0(4)
Kevin Miranda,Sassuolo,6.03,12,,,0(1)
Luigi Canotto,Frosinone,6.03,16,,,0(1)
Stiven Shpendi,Empoli,6.03,407,,1.0,4(8)
Trivante Stewart,Salernitana,6.03,97,,,0(4)
Marco Mancosu,Cagliari,6.02,158,,,3(3)
Giacomo Corona,Empoli,6.02,4,,,0(1)
Pablo Galdames,Genoa,6.02,9,,,0(2)
Justin Kumi,Sassuolo,6.01,3,,,0(1)
Alessandro Zanoli,Napoli,6.01,49,,,0(4)
Marash Kumbulla,Sassuolo,6.0,358,,,3(4)
Antonio Tikvic,Udinese,6.0,1,,,0(1)
Daniele Padelli,Udinese,6.0,1,,,1
Gianluca Pegolo,Sassuolo,6.0,1,,,1
Leonardo Mendicino,Atalanta,6.0,1,,,0(1)
Pierluigi Frattali,Frosinone,6.0,1,,,1
Simone Aresti,Cagliari,6.0,2,,,1(1)
Andrea Sodero,Empoli,5.99,4,,,0(1)
Davide Bettella,Monza,5.99,3,,,0(1)
Leonardo Cerri,Juventus,5.99,6,,,0(1)
Mamadou Coulibaly,Salernitana,5.99,2,,,0(1)
Alphadjo Cissè,Verona,5.98,7,,,0(1)
Liam Henderson,Empoli,5.98,5,,,0(1)
Niccolò Pisilli,Roma,5.98,8,,,0(1)
Vivaldo Semedo,Udinese,5.98,11,,,0(1)
Roberto Piccoli,Empoli,5.98,36,,,0(2)
Giorgi Kvernadze,Frosinone,5.97,59,,,0(5)
Marley Aké,Udinese,5.97,9,,,0(1)
Simone Pafundi,Udinese,5.97,7,,,0(1)
Yayah Kallon,Verona,5.97,3,,,0(1)
Marcin Listkowski,Lecce,5.96,7,,,0(1)
Seydou Fini,Genoa,5.95,33,,,0(3)
Silvan Hefti,Genoa,5.95,110,,,1(5)
Francesco CamardaAC,Milan,5.95,12,,,0(2)
Mateus Lusuardi,Frosinone,5.94,221,,,3(1)
Giulio Donati,Monza,5.94,33,,,1(4)
Joseph Nonge,Juventus,5.94,23,,,0(2)
Oliver Christensen,Fiorentina,5.94,360,,,4
João Costa,Roma,5.93,11,,,0(3)
Nicolás Domínguez,Bologna,5.93,101,,,1(1)
Luka RomeroAC,Milan,5.92,86,,,0(4)
Mehdi Bourabia,Frosinone,5.89,200,,,3(7)
Nikola Sekulov,Juventus,5.88,10,,,0(1)
Gennaro Borrelli,Frosinone,5.82,23,,,0(1)
Jeppe Corfitzen,Lecce,5.82,8,,,0(1)
Filippo TerraccianoAC,Milan,5.76,75,,,1(2)
Samuele Perisan,Empoli,5.76,90,,,1
Luca Gemello,Torino,5.51,180,,,2
