Player_Name,Team,Rating,Mins,Goals,Assists,Apps
Patrick Ciurria,Monza,6.31,1108,1.0,1.0,12(9)
Samuel Iling-Junior,Bologna,6.3,113,1.0,,0(7)
Antoine Makoumbou,Cagliari,6.3,2165,,3.0,27(6)
Noah Okafor,Napoli,6.3,36,,,0(4)
Ivan Ilic,Torino,6.3,917,1.0,,9(10)
Filippo TerraccianoAC,Milan,6.3,535,,,6(7)
Tommaso Baldanzi,Roma,6.3,815,1.0,1.0,5(26)
Giorgio Scalvini,Atalanta,6.29,274,,,4(2)
Rui Modesto,Udinese,6.29,596,,1.0,4(16)
Isaak Touré,Udinese,6.28,738,1.0,,11(1)
Francesco Zampano,Venezia,6.28,1641,1.0,2.0,17(7)
Grigoris Kastanos,Verona,6.28,863,1.0,1.0,8(19)
Stefano Sensi,Monza,6.28,269,1.0,,2(10)
Brooke Norton-Cuffy,Genoa,6.28,722,,,8(6)
Florinel Coman,Cagliari,6.27,257,1.0,,2(7)
Michael Kayode,Fiorentina,6.27,124,,,1(4)
Patric,Lazio,6.27,605,1.0,,6(5)
Simone Scuffet,Cagliari,6.27,1170,,,13
Honest Ahanor,Genoa,6.26,270,,,3(3)
Tyronne Ebuehi,Empoli,6.26,70,,,0(4)
Andrea Belotti,Como,6.26,589,2.0,,7(11)
Tijjani Noslin,Lazio,6.26,849,2.0,2.0,8(22)
Sergiu Perciun,Torino,6.26,148,,,0(5)
Flavius Daniliuc,Verona,6.26,1005,,,9(9)
Woyo CoulibalyParma Calcio 1913,Desconocido,6.26,1085,,1.0,12(2)
Oier Zarraga,Udinese,6.25,895,1.0,,9(13)
Marco Silvestri,Empoli,6.25,450,,,5
Antoine Bernede,Verona,6.25,594,1.0,,7(7)
Nicola Zalewski,Roma,6.25,532,,,4(8)
Enzo Ebosse,Udinese,6.25,90,,,0(2)
Nicolò Fagioli,Juventus,6.24,565,,,5(12)
John Yeboah,Venezia,6.24,1215,1.0,1.0,11(22)
Junior Sambia,Empoli,6.24,377,,,2(15)
Mateusz KowalskiParma Calcio 1913,Desconocido,6.24,57,,,1
Tomás Palacios,Monza,6.24,445,,,5(3)
Drissa CamaraParma Calcio 1913,Desconocido,6.24,433,,,1(20)
Alieu Njie,Torino,6.24,381,1.0,,0(16)
Lameck Banda,Lecce,6.24,609,,1.0,6(9)
Franco Carboni,Venezia,6.24,224,,,3(5)
Pepe Reina,Como,6.23,1035,,,12
Jonathan Ikoné,Fiorentina,6.23,325,,,1(13)
Danilo D'Ambrosio,Monza,6.23,1095,,1.0,12(8)
Antonio Sanabria,Torino,6.23,1319,2.0,1.0,16(10)
Jesper Karlsson,Lecce,6.23,498,1.0,,6(7)
Davide BartesaghiAC,Milan,6.23,119,,,1(3)
Jean Onana,Genoa,6.23,298,,,2(7)
Caleb Ekuban,Genoa,6.23,543,1.0,3.0,3(15)
Konan N’Dri,Lecce,6.22,300,,,2(9)
Matteo Prati,Cagliari,6.22,574,,,8(4)
Leonardo Pavoletti,Cagliari,6.22,426,2.0,,1(25)
Mattia De Sciglio,Empoli,6.22,765,1.0,,8(9)
Federico Barba,Como,6.22,431,,,5(2)
Andy Pelmard,Lecce,6.21,127,,,1(2)
Gaetano Castrovilli,Monza,6.21,598,,,7(5)
Lior Kassa,Genoa,6.21,226,,,2(6)
Matteo Palma,Udinese,6.21,4,,,0(1)
Danilo Veiga,Lecce,6.21,365,,,2(11)
Reda Belahyane,Lazio,6.21,191,,,1(5)
Jonas Rouhi,Juventus,6.21,208,,,1(4)
Nicolas Haas,Empoli,6.21,281,,,2(8)
Davide Faraoni,Verona,6.21,258,,,4(5)
Mateusz Wieteska,Cagliari,6.2,182,,,1(4)
Omari Forson,Monza,6.2,217,,,1(8)
Cheick Condé,Venezia,6.2,146,,,1(8)
Antonio Candela,Venezia,6.2,1013,,1.0,12(2)
Kevin Martins,Monza,6.2,178,,1.0,1(8)
Issa Doumbia,Venezia,6.2,936,,,10(14)
Alphadjo Cissè,Verona,6.2,7,,,0(2)
Tajon Buchanan,Inter,6.19,89,,,0(6)
Mohamed Kaba,Lecce,6.19,445,,,2(13)
Cyril Ngonge,Napoli,6.19,204,,,1(17)
Daniele Baselli,Como,6.19,23,,,1(1)
Adrien Tamèze,Torino,6.18,648,,,9(11)
Francesco CamardaAC,Milan,6.18,200,,,1(9)
Ante Rebic,Lecce,6.18,782,1.0,,8(20)
Nicolò Zaniolo,Fiorentina,6.18,343,,,4(5)
Gianluca Lapadula,Cagliari,6.18,303,,,1(11)
Lorenzo Anghelè,Juventus,6.18,5,,,0(1)
Mitchel Bakker,Atalanta,6.18,21,,,0(1)
Iker Bravo,Udinese,6.18,665,2.0,1.0,4(25)
Jeff Ekhator,Genoa,6.18,759,1.0,1.0,6(18)
Marco Sala,Lecce,6.18,71,,,0(2)
Federico Cassa,Atalanta,6.18,12,,,0(2)
Giovanni Fabbian,Bologna,6.17,1016,3.0,1.0,9(21)
Gianluca Scamacca,Atalanta,6.17,5,,,0(1)
Kevin ZeroliAC,Milan,6.17,11,,,0(1)
Tommaso Rubino,Fiorentina,6.17,7,,,0(1)
Riccardo SottilAC,Milan,6.17,122,,,1(5)
Cher Ndour,Fiorentina,6.17,404,,,4(5)
Joël Schingtienne,Venezia,6.17,1121,,,12(4)
Marcus Pedersen,Torino,6.17,1361,,,15(14)
Alessio Cacciamani,Torino,6.16,29,,,0(2)
Gastón Pereiro,Genoa,6.16,29,,,0(2)
Kacper Urbanski,Monza,6.16,502,,,6(2)
Kevin Bonifazi,Lecce,6.16,62,,,0(3)
Mirko Maric,Venezia,6.16,355,,,4(6)
Jesper Karlsson,Bologna,6.16,297,1.0,,3(4)
Ola Solbakken,Empoli,6.16,757,,,8(13)
Rémi Oudin,Lecce,6.16,295,,,3(8)
Filippo Melegoni,Genoa,6.16,88,,1.0,1(2)
Kevin Zeroli,Monza,6.15,394,,1.0,4(4)
Emil Bohinen,Genoa,6.15,165,,,1(2)
Mathis Lambourde,Verona,6.15,83,1.0,,0(7)
Warren BondoAC,Milan,6.15,164,,,3(1)
James Abankwah,Udinese,6.15,85,,,0(6)
Dani Silva,Verona,6.15,405,,,4(7)
Christian Gytkjær,Venezia,6.14,738,2.0,1.0,6(23)
Vanja Vlahovic,Atalanta,6.14,58,,,0(3)
Daniel Oyegoke,Verona,6.14,99,,,0(5)
Jacopo Bacci,Empoli,6.14,29,,,0(3)
Luka Topalovic,Inter,6.14,10,,,0(1)
Alessio Iovine,Como,6.14,383,,,3(7)
Ismael Konaté,Empoli,6.14,106,,1.0,0(12)
Simone Verdi,Como,6.14,108,,,0(9)
Yann Karamoh,Torino,6.14,1042,,1.0,10(19)
Bjarki Bjarkason,Venezia,6.13,159,,,1(8)
Alexis Sánchez,Udinese,6.13,436,,,6(7)
Nicola Pintus,Cagliari,6.13,3,,,0(1)
Simone Pafundi,Udinese,6.13,110,,,0(9)
Mathias LøvikParma Calcio 1913,Desconocido,6.13,86,,,0(6)
Loum Tchaouna,Lazio,6.13,651,1.0,,6(18)
Daniel Fila,Venezia,6.13,495,2.0,,6(4)
Alessandro Gabrielloni,Como,6.13,130,1.0,1.0,0(15)
Gaetano Castrovilli,Lazio,6.12,140,,,1(8)
Alberto Manzoni,Atalanta,6.12,5,,,0(1)
Oussama El Azzouzi,Bologna,6.12,17,,,0(2)
Vasilije Adzic,Juventus,6.12,39,,,0(6)
Dailon Livramento,Verona,6.11,936,1.0,1.0,8(21)
Faride Alidou,Verona,6.11,68,,,0(3)
Roberto Gagliardini,Monza,6.11,174,,,0(8)
Wylan CyprienParma Calcio 1913,Desconocido,6.11,26,,,0(2)
Emmanuel Ekong,Empoli,6.1,173,,,0(15)
Domen Crnigoj,Venezia,6.1,131,,,1(7)
Giovanni Simeone,Napoli,6.1,392,1.0,1.0,1(29)
Mirko Maric,Monza,6.1,101,,,1(7)
Tomás Palacios,Inter,6.1,10,,,0(2)
Yordan OsorioParma Calcio 1913,Desconocido,6.09,172,,,2(1)
Ben Kone,Como,6.09,48,,,0(4)
Nicola Sansone,Lecce,6.09,63,,,1(5)
Richie Sagrado,Venezia,6.08,143,,,3
Viktor Kovalenko,Empoli,6.08,72,,,0(6)
Silvere Ganvoula,Monza,6.08,326,,,4(3)
Ali Jasim,Como,6.07,9,,,0(2)
Adrian BenedyczakParma Calcio 1913,Desconocido,6.07,210,,,2(7)
Alessandro Marcandalli,Genoa,6.07,47,,,1(1)
Samuel Dahl,Roma,6.07,41,,,0(2)
Alessandro Bianco,Fiorentina,6.06,17,,,0(1)
Oliver Provstgaard,Lazio,6.06,33,,,0(2)
Szymon Zurkowski,Empoli,6.05,102,,,0(5)
Francesco Caputo,Empoli,6.05,5,,,0(1)
Marco Sala,Como,6.05,259,,,3(5)
Ali Dembélé,Torino,6.05,384,1.0,,4(11)
Ben Godfrey,Atalanta,6.04,22,,,0(1)
Filip Marchwinski,Lecce,6.04,14,,,0(1)
Giuseppe Ciocci,Cagliari,6.04,8,,,0(1)
Oliver Abildgaard,Como,6.04,7,,,0(1)
Samuele Vignato,Monza,6.03,462,,,3(14)
Alessandro FlorenziAC,Milan,6.03,4,,,0(1)
Nicholas Pierini,Venezia,6.03,82,,,0(2)
Mario Balotelli,Genoa,6.02,57,,,0(6)
David Ankeye,Genoa,6.02,43,,,0(4)
Emil Audero,Como,6.02,720,,,8
Mattia Valoti,Monza,6.02,36,,,0(5)
Andrea Petagna,Monza,6.02,327,,,2(11)
Michael Folorunsho,Napoli,6.02,31,,,0(6)
Andrea Mazza,Monza,6.01,7,,,0(1)
Stefan Lekovic,Monza,6.01,364,,,3(4)
Junior Ajayi,Verona,6.01,11,,,0(2)
Aaron Ciammaglichella,Torino,6.0,1,,,0(1)
Alessio Zerbin,Napoli,6.0,2,,,0(2)
Lorenzo Tosto,Empoli,6.0,1,,,0(1)
Nikita Contini,Napoli,6.0,1,,,1
Nunzio Lella,Venezia,6.0,5,,,0(1)
Tammy Abraham,Roma,6.0,1,,,0(1)
Tommaso Gabellini,Torino,5.99,9,,,0(1)
Yllan Okou,Verona,5.99,1,,,0(1)
Antonio Raimondo,Venezia,5.98,86,,,0(9)
Bob OmoregbeAC,Milan,5.98,2,,,0(1)
Petar Stojanovic,Empoli,5.98,2,,,0(1)
Kingstone Mutandwa,Cagliari,5.98,122,,,0(6)
Walid Cheddira,Napoli,5.97,11,,,0(1)
Mario Hermoso,Roma,5.95,246,,,2(6)
Diego Pugno,Juventus,5.95,6,,,0(1)
Damián Pizarro,Udinese,5.94,14,,,0(2)
Saad El Haddad,Venezia,5.93,27,,,0(3)
Federico Accornero,Genoa,5.92,4,,,0(1)
Rares Burnete,Lecce,5.91,25,,,0(4)
Thomas Campaniello,Empoli,5.91,23,,,0(3)
Maat Caprini,Fiorentina,5.89,7,,,0(2)
Arijon Ibrahimovic,Lazio,5.89,7,,,0(1)
Alberto Cerri,Como,5.89,82,,,0(5)
Saba Sazonov,Torino,5.88,2,,,0(1)
Valentin Gendrey,Lecce,5.86,180,,,2
Jacopo Seghetti,Empoli,5.82,90,,,1
Matthias Braunöder,Como,5.78,266,,,3(5)
Dele Alli,Como,4.96,9,,,0(1)
