Player_Name,Team,Rating,Mins,Goals,Assists,Apps
Brian Bayeye,Torino,6.31,63,,,1(1)
Gianluca Pegolo,Sassuolo,6.31,180,,,2
Lorenzo Colombo,Lecce,6.3,1518,5.0,2.0,18(15)
Kristian Thorstvedt,Sassuolo,6.3,1133,2.0,1.0,13(18)
Franco Carboni,Monza,6.3,63,,,0(3)
Raoul Bellanova,Inter,6.29,489,,,3(15)
Jaime Báez,Cremonese,6.29,96,,,1(1)
Luka Romero,Lazio,6.29,148,1.0,,1(5)
Eldor Shomurodov,Spezia,6.29,807,1.0,1.0,9(6)
Yayah Kallon,Verona,6.28,856,1.0,1.0,8(14)
Giovanni Simeone,Napoli,6.28,389,4.0,1.0,1(24)
Andreaw Gravillon,Torino,6.28,312,,,4(3)
Tolgay Arslan,Udinese,6.28,1197,1.0,,12(24)
Valerio Verre,Sampdoria,6.28,674,,,6(12)
Michel Adopo,Torino,6.28,260,,,3(6)
Lorenzo De Silvestri,Bologna,6.28,667,1.0,,6(9)
Nicolas Haas,Empoli,6.27,1160,1.0,1.0,12(12)
Giulio Maggiore,Salernitana,6.27,900,,,11(5)
Mario Gila,Lazio,6.27,86,,,0(4)
Federico Bonazzoli,Salernitana,6.27,1119,2.0,1.0,12(12)
Roberto Gagliardini,Inter,6.27,777,,,7(12)
Gonzalo Escalante,Cremonese,6.26,556,,1.0,7(2)
Samuele Vignato,Monza,6.26,56,,1.0,0(5)
Francesco Rossi,Atalanta,6.26,2,,,0(1)
Benjamin Tahirovic,Roma,6.26,352,,,4(7)
Joaquín Sosa,Bologna,6.26,687,,,7(3)
Yacine AdliAC,Milan,6.25,141,,,1(5)
Szymon Zurkowski,Spezia,6.25,425,,,3(7)
Emmanuel Gyasi,Spezia,6.25,2838,2.0,,35
Szymon Zurkowski,Fiorentina,6.25,30,,1.0,0(2)
Mattia Valoti,Monza,6.25,445,,,4(12)
Kristjan Asllani,Inter,6.25,580,,,5(15)
Andrea Belotti,Roma,6.25,1135,,2.0,11(20)
Tanguy Ndombélé,Napoli,6.24,793,1.0,,8(22)
Jeison Murillo,Sampdoria,6.24,1058,,,12(8)
Kaan Ayhan,Sassuolo,6.24,543,,,5(5)
Kevin Lasagna,Verona,6.23,1575,1.0,2.0,17(9)
Nicolò Cocetta,Udinese,6.23,31,,,0(1)
Tommaso Cassandro,Lecce,6.23,12,,,0(1)
Demba Seck,Torino,6.23,516,,,6(13)
Simone Romagnoli,Lecce,6.22,164,,,1(6)
Ignacio Pussetto,Sampdoria,6.22,150,,,1(4)
Alberto Basso Ricci,Cremonese,6.22,16,,,0(1)
Filippo Missori,Roma,6.22,181,,,2(1)
Toma Basic,Lazio,6.22,499,1.0,,4(21)
Lukas Vorlicky,Atalanta,6.22,23,,,0(3)
Liam Henderson,Empoli,6.22,1004,,1.0,11(14)
Nicolò Zaniolo,Roma,6.21,898,1.0,,12(1)
Kristoffer Askildsen,Lecce,6.21,724,,,7(14)
Giacomo Quagliata,Cremonese,6.21,693,,1.0,6(14)
Florian Thauvin,Udinese,6.21,543,,,5(11)
Alessio Zerbin,Napoli,6.21,193,,,2(8)
Pietro Pellegri,Torino,6.2,460,2.0,,4(14)
Petko Hristov,Spezia,6.2,363,,,4(5)
Andrea Barberis,Monza,6.2,332,,1.0,3(6)
Emil Ceïde,Sassuolo,6.2,505,,1.0,5(14)
Grégoire Defrel,Sassuolo,6.2,1168,2.0,1.0,13(14)
Viktor Kovalenko,Spezia,6.19,549,,,7(11)
Salvatore Molina,Monza,6.19,229,,,1(4)
Tiémoué BakayokoAC,Milan,6.19,38,,,0(3)
Tio Cipot,Spezia,6.19,133,,,0(8)
Emanuel Vignato,Bologna,6.19,239,,1.0,2(6)
Erik Botheim,Salernitana,6.19,858,1.0,3.0,9(19)
Simone Pafundi,Udinese,6.19,76,,,0(8)
Emirhan Ilkhan,Torino,6.19,88,,,1(3)
Youssef Maleh,Lecce,6.18,672,,1.0,7(10)
Ronaldo Vieira,Sampdoria,6.18,815,,,8(8)
Michel Aebischer,Bologna,6.18,1541,1.0,,18(14)
Agustín Álvarez,Sassuolo,6.18,351,1.0,1.0,1(21)
Mato Jajalo,Udinese,6.18,61,,,0(3)
Warren Bondo,Monza,6.18,56,,,0(4)
Diego Demme,Napoli,6.17,144,,,2(5)
Jesé,Sampdoria,6.17,203,1.0,1.0,1(10)
Niklas Pyyhtiä,Bologna,6.16,103,,1.0,0(6)
Francesco Caputo,Sampdoria,6.16,1100,1.0,,13(2)
Marash Kumbulla,Roma,6.15,263,,,5(2)
Aster VranckxAC,Milan,6.15,237,,,2(7)
Ivan Radovanovic,Salernitana,6.15,672,,,7(3)
Kristijan Bistrovic,Lecce,6.15,460,,,5(6)
Nicolò Rovella,Juventus,6.15,23,,,0(3)
Fabio Quagliarella,Sampdoria,6.14,797,1.0,1.0,7(16)
Salvador Ferrer,Spezia,6.14,130,,,0(5)
Gerard Yepes,Sampdoria,6.14,198,,,2(3)
Jack Hendry,Cremonese,6.14,218,,,2(2)
Matteo Lovato,Salernitana,6.14,810,,,8(9)
Emirhan Ilkhan,Sampdoria,6.14,102,,,0(8)
Mattia Destro,Empoli,6.14,567,1.0,,6(11)
Nicola Murru,Sampdoria,6.14,775,,,5(15)
Valentin Antov,Monza,6.13,301,,,2(7)
João Moutinho,Spezia,6.13,57,,,0(4)
Antonio Iervolino,Salernitana,6.13,5,,,0(1)
Giulio Donati,Monza,6.13,424,1.0,,5(4)
Thórir Helgason,Lecce,6.13,215,,,2(10)
Youssef Maleh,Fiorentina,6.13,299,,,4(3)
Matteo Cancellieri,Lazio,6.12,237,,,1(19)
Marios Oikonomou,Sampdoria,6.12,220,,,3(3)
Alessandro Cortinovis,Verona,6.12,6,,,0(1)
Antonio MiranteAC,Milan,6.12,1,,,0(1)
Jordan Majchrzak,Roma,6.12,13,,,0(1)
Alessandro Bianco,Fiorentina,6.12,151,,,2(5)
Mert Müldür,Sassuolo,6.12,13,,,1(1)
Tommaso Milanese,Cremonese,6.12,27,,,0(2)
Riccardo Marchizza,Sassuolo,6.11,281,,1.0,3(7)
Hans Nicolussi Caviglia,Salernitana,6.11,585,1.0,,6(6)
Roberto Piccoli,Verona,6.11,189,,,2(5)
Leandro Sanca,Spezia,6.1,29,,,0(4)
Marco D'Alessandro,Monza,6.1,287,,,3(5)
Daniele Montevago,Sampdoria,6.1,228,,,3(3)
Eldor Shomurodov,Roma,6.09,115,,,1(5)
Ronaldo Vieira,Torino,6.09,15,,,0(2)
Gonzalo Villar,Sampdoria,6.08,695,,,8(7)
Diego Valencia,Salernitana,6.08,222,,,0(12)
Flavio Paoletti,Sampdoria,6.07,279,,,1(11)
Lorenzo Malagrida,Sampdoria,6.07,105,,,0(6)
Tommaso Barbieri,Juventus,6.07,110,,,2(1)
Christian Gytkjær,Monza,6.07,539,1.0,,3(19)
Filippo Romagna,Sassuolo,6.07,46,,,0(2)
Marcin Listkowski,Lecce,6.06,75,,,0(5)
Joel Voelkerling Persson,Lecce,6.06,91,,,0(9)
Vivaldo Semedo,Udinese,6.05,30,,,0(5)
Felix Afena-Gyan,Cremonese,6.04,812,,,7(16)
Karim Zedadka,Napoli,6.04,19,,,0(3)
Valentín Carboni,Inter,6.04,21,,,0(5)
David Strelec,Spezia,6.04,165,,,1(6)
Antonio Raimondo,Bologna,6.04,13,,,0(2)
Julius Beck,Spezia,6.03,9,,,0(1)
Pablo Rodríguez,Lecce,6.03,50,,,0(4)
Raimonds Krollis,Spezia,6.03,32,,,0(4)
Gvidas Gineitis,Torino,6.02,137,,,2(1)
Samuel Di Carmine,Cremonese,6.02,26,,,0(2)
Leonardo Buta,Udinese,6.02,15,,,0(2)
Mattia Zanotti,Inter,6.02,26,,,0(2)
Deyovaisio Zeefuik,Verona,6.01,9,,,0(1)
Mert Çetin,Lecce,6.01,21,,,1
Ajdin Hrustic,Verona,6.0,226,,,3(3)
Antonín Barák,Verona,6.0,23,,,0(1)
Duccio Degli Innocenti,Empoli,6.0,1,,,0(1)
Herculano Nabian,Empoli,6.0,1,,,0(1)
Marco Bertini,Lazio,6.0,1,,,0(1)
Mihailo Ivanovic,Sampdoria,6.0,2,,,0(1)
Niccolò Pisilli,Roma,6.0,1,,,0(1)
Stefan Radu,Lazio,6.0,2,,,1(1)
Telasco Segovia,Sampdoria,6.0,1,,,0(1)
Jacopo Sala,Spezia,5.99,108,,,1(5)
Emmanuel Ekong,Empoli,5.99,18,,,0(2)
Franck Ribéry,Salernitana,5.98,36,,,0(1)
Jacopo Segre,Torino,5.98,20,,,0(1)
Mikael Ellertsson,Spezia,5.98,164,,,1(10)
Federico Marchetti,Spezia,5.96,66,,,1(1)
Andrea Carboni,Monza,5.94,164,,,1(3)
Julian Kristoffersen,Salernitana,5.94,17,,,0(1)
Christian Acella,Cremonese,5.91,14,,,0(1)
Samir Ujkani,Empoli,5.91,6,,,0(1)
Lorenzo Tonelli,Empoli,5.89,20,,,1(1)
Kastriot Dermaku,Lecce,5.89,33,,,0(1)
Manuel De Luca,Sampdoria,5.88,43,,,0(2)
Andrea Conti,Sampdoria,5.87,22,,,0(1)
Brandon Soppy,Udinese,5.87,90,,,1
Luca Marrone,Monza,5.86,136,,,2
Giacomo Raspadori,Sassuolo,5.81,45,,,0(1)
Marko LazeticAC,Milan,5.79,7,,,0(1)
Bruno Amione,Verona,5.78,58,,,1
Alessio Cragno,Monza,5.61,90,,,1
Luís Maximiano,Lazio,5.33,6,,,1
Alessandro Russo,Sassuolo,5.26,90,,,1
