Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
184,Joaquín Correa,ar ARG,"FW,MF",Inter,29,1994,19,731,38,21.4,8.1,6,79,4,13,20,14,2.11,13,7,+6,+0.74,-0.53,Matches
185,Edoardo Corvi,it ITA,GK,Parma,23,2001,0,,,,,0,,0,0,,38,,,,,,,Matches
186,Alberto costa,pt POR,"DF,MF",Juventus,20,2003,9,357,40,10.4,4.0,3,71,1,6,24,9,1.56,7,3,+4,+1.01,+0.45,Matches
187,João Costa,br BRA,FW,Roma,19,2005,0,,,,,0,,0,0,,3,,,,,,,Matches
188,Lassana Coulibaly,ml MLI,MF,Lecce,28,1996,38,2667,70,78.0,29.6,30,80,17,8,32,0,0.89,23,38,-15,-0.51,+1.41,Matches
189,Woyo Coulibaly,ml MLI,DF,Parma,25,1999,14,1084,77,31.7,12.0,12,85,10,2,32,3,1.00,16,23,-7,-0.58,-0.31,Matches
190,Bryan Cristante,it ITA,MF,Roma,29,1995,30,2045,68,59.8,22.7,23,81,15,7,25,0,1.73,28,20,+8,+0.35,-0.50,Matches
191,Domen Črnigoj,si SVN,MF,Venezia,28,1995,8,136,17,4.0,1.5,1,45,0,7,13,10,1.00,1,4,-3,-1.99,-1.41,Matches
192,Juan Cuadrado,co COL,"MF,FW",Atalanta,36,1988,23,832,36,24.3,9.2,7,60,1,16,26,6,1.96,19,4,+15,+1.62,+0.72,Matches
193,Hugo Cuenca,py PAR,MF,Genoa,19,2005,0,,,,,0,,0,0,,4,,,,,,,Matches
194,Hugo Cuenca,py PAR,MF,Milan,19,2005,0,,,,,0,,0,0,,1,,,,,,,Matches
195,Patrick Cutrone,it ITA,FW,Como,26,1998,33,2047,62,59.9,22.7,23,77,5,10,27,5,1.09,27,31,-4,-0.18,-0.24,Matches
196,Wylan Cyprien,fr FRA,MF,Parma,29,1995,2,28,14,0.8,0.3,0,,0,2,14,1,2.00,1,0,+1,+3.21,+3.61,Matches
197,Marco D'Alessandro,it ITA,"FW,MF",Monza,33,1991,0,,,,,0,,0,0,,2,,,,,,,Matches
198,Danilo D'Ambrosio,it ITA,DF,Monza,35,1988,20,1095,55,32.0,12.2,12,81,4,8,16,6,0.45,10,24,-14,-1.15,-0.11,Matches
199,Lucas Da Cunha,fr FRA,MF,Como,23,2001,36,2613,73,76.4,29.0,30,82,14,6,25,2,1.28,35,37,-2,-0.07,+0.04,Matches
200,Giovanni Daffara,it ITA,GK,Juventus,19,2004,0,,,,,0,,0,0,,2,,,,,,,Matches
201,Samuel Dahl,se SWE,DF,Roma,21,2003,2,43,22,1.3,0.5,0,,0,2,22,20,0.00,2,2,0,0.00,-0.56,Matches
202,Dario Daka,al ALB,FW,Lecce,20,2004,0,,,,,0,,0,0,,2,,,,,,,Matches
203,Marco Dalla Vecchia,it ITA,MF,Torino,19,2005,0,,,,,0,,0,0,,7,,,,,,,Matches
204,Thijs Dallinga,nl NED,FW,Bologna,23,2000,31,1154,37,33.7,12.8,11,73,2,20,18,7,1.68,19,15,+4,+0.31,+0.07,Matches
205,Maat Daniel Caprini,it ITA,FW,Fiorentina,18,2006,2,8,4,0.2,0.1,0,,0,2,4,12,1.50,0,1,-1,-11.25,-11.78,Matches
206,Flavius Daniliuc,at AUT,DF,Hellas Verona,23,2001,18,1004,56,29.4,11.2,9,86,4,9,26,17,0.83,9,24,-15,-1.34,-0.71,Matches
207,Danilo,br BRA,DF,Juventus,33,1991,12,581,48,17.0,6.5,6,87,4,6,10,5,1.83,13,12,+1,+0.15,-0.54,Matches
208,Matteo Darmian,it ITA,"MF,DF",Inter,34,1989,29,1781,61,52.1,19.8,20,81,11,9,19,4,2.28,45,14,+31,+1.57,+0.85,Matches
209,Juan David Cabal,co COL,DF,Juventus,23,2001,7,460,66,13.5,5.1,6,75,3,1,11,5,2.14,13,6,+7,+1.37,+0.88,Matches
210,Keinan Davis,eng ENG,FW,Udinese,26,1998,23,1066,46,31.2,11.8,10,81,4,13,20,2,1.09,10,20,-10,-0.84,-0.65,Matches
211,Paweł Dawidowicz,pl POL,"DF,MF",Hellas Verona,29,1995,26,1845,71,53.9,20.5,24,75,15,2,19,1,1.12,20,30,-10,-0.49,+0.77,Matches
212,Charles De Ketelaere,be BEL,"MF,FW",Atalanta,23,2001,36,2070,58,60.5,23.0,25,70,5,11,28,0,1.89,49,22,+27,+1.17,+0.24,Matches
213,Giorgio De Marzi,us USA,GK,Roma,17,2007,0,,,,,0,,0,0,,19,,,,,,,Matches
214,Giacomo De Pieri,it ITA,MF,Inter,17,2006,0,,,,,0,,0,0,,2,,,,,,,Matches
215,Mattia De Sciglio,it ITA,DF,Empoli,31,1992,16,769,48,22.5,8.5,7,80,5,9,23,16,0.63,4,23,-19,-2.22,-1.99,Matches
216,Lorenzo De Silvestri,it ITA,DF,Bologna,36,1988,18,1060,59,31.0,11.8,13,75,3,5,16,19,1.72,13,11,+2,+0.17,-0.14,Matches
217,Koni De Winter,be BEL,DF,Genoa,22,2002,25,2135,85,62.4,23.7,23,90,23,2,33,2,1.20,23,33,-10,-0.42,-0.28,Matches
218,Alessandro Deiola,it ITA,MF,Cagliari,28,1995,29,1432,49,41.9,15.9,16,74,5,13,20,8,0.83,16,22,-6,-0.38,+0.08,Matches
219,Tommaso Del Lungo,it ITA,DF,Atalanta,20,2003,0,,,,,0,,0,0,,9,,,,,,,Matches
220,Enrico Del Prato,it ITA,"DF,MF",Parma,24,1999,34,2947,87,86.2,32.7,32,89,31,2,52,1,0.94,39,49,-10,-0.31,+0.46,Matches
221,Fisayo Dele-Bashiru,ng NGA,MF,Lazio,23,2001,20,947,47,27.7,10.5,12,68,5,8,17,16,1.55,11,16,-5,-0.48,-1.09,Matches
222,Alessandro Dellavalle,it ITA,DF,Torino,20,2004,0,,,,,0,,0,0,,2,,,,,,,Matches
223,Ali Dembélé,fr FRA,DF,Torino,20,2004,15,388,26,11.3,4.3,4,59,0,11,14,22,1.67,3,8,-5,-1.16,-1.13,Matches
224,Gianluca Di Chiara,it ITA,"DF,MF",Parma,30,1993,0,,,,,0,,0,0,,11,,,,,,,Matches
225,Raffaele Di Gennaro,it ITA,GK,Inter,30,1993,0,,,,,0,,0,0,,25,,,,,,,Matches
226,Michele Di Gregorio,it ITA,GK,Juventus,27,1997,33,2970,90,86.8,33.0,33,90,33,0,,5,1.85,50,32,+18,+0.55,-0.45,Matches
227,Giovanni Di Lorenzo,it ITA,DF,Napoli,30,1993,37,3330,90,97.4,37.0,37,90,37,0,,0,2.14,56,27,+29,+0.78,-2.22,Matches
228,Alessandro Di Pardo,it ITA,"DF,MF",Cagliari,25,1999,0,,,,,0,,0,0,,1,,,,,,,Matches
229,Boulaye Dia,sn SEN,"MF,FW",Lazio,27,1996,35,2177,62,63.7,24.2,27,72,5,8,31,2,1.77,39,24,+15,+0.62,+0.84,Matches
230,Assane Diao,sn SEN,"MF,FW",Como,18,2005,15,1252,83,36.6,13.9,14,84,6,1,71,0,1.40,23,15,+8,+0.58,+1.03,Matches
231,Federico Dimarco,it ITA,MF,Inter,26,1997,33,2177,66,63.7,24.2,29,72,5,4,26,2,2.00,50,17,+33,+1.36,+0.57,Matches
232,Berat Djimsiti,al ALB,DF,Atalanta,31,1993,34,2640,78,77.2,29.3,32,81,23,2,27,1,1.88,59,31,+28,+0.95,-0.55,Matches
233,Dodô,br BRA,"DF,MF",Fiorentina,25,1998,35,3115,89,91.1,34.6,35,89,31,0,,0,1.77,57,36,+21,+0.61,+1.20,Matches
234,Benjamín Domínguez,ar ARG,MF,Bologna,20,2003,24,1281,53,37.5,14.2,16,71,1,8,17,11,1.71,22,16,+6,+0.42,+0.25,Matches
235,Antonio Donnarumma,it ITA,GK,Torino,34,1990,0,,,,,0,,0,0,,38,,,,,,,Matches
236,Ifenna Dorgu,dk DEN,FW,Genoa,17,2006,0,,,,,0,,0,0,,1,,,,,,,Matches
237,Patrick Dorgu,dk DEN,"MF,DF",Lecce,19,2004,21,1840,88,53.8,20.4,21,88,19,0,,1,0.90,15,40,-25,-1.22,-0.88,Matches
238,Alberto Dossena,it ITA,DF,Como,25,1998,23,1825,79,53.4,20.3,20,87,14,3,29,3,0.91,25,34,-9,-0.44,-0.78,Matches
239,Issa Doumbia,it ITA,MF,Venezia,20,2003,24,939,39,27.5,10.4,10,70,0,14,17,12,0.83,9,16,-7,-0.67,-0.05,Matches
240,Anastasios Douvikas,gr GRE,FW,Como,24,1999,13,580,45,17.0,6.4,6,72,2,7,21,1,1.85,10,8,+2,+0.31,+0.47,Matches
241,Artem Dovbyk,ua UKR,FW,Roma,27,1997,32,2418,76,70.7,26.9,27,84,10,5,31,3,1.59,39,27,+12,+0.45,-0.36,Matches
242,Ondrej Duda,sk SVK,MF,Hellas Verona,29,1994,28,2395,86,70.0,26.6,27,87,19,1,45,0,1.14,25,35,-10,-0.38,+1.56,Matches
243,Denzel Dumfries,nl NED,MF,Inter,28,1996,29,1955,67,57.2,21.7,20,85,16,9,28,4,2.03,45,23,+22,+1.01,-0.34,Matches
244,Alfred Duncan,gh GHA,MF,Venezia,31,1993,16,957,60,28.0,10.6,12,76,6,4,11,4,0.56,8,19,-11,-1.03,-0.56,Matches
245,Paulo Dybala,ar ARG,"FW,MF",Roma,30,1993,24,1417,59,41.4,15.7,16,80,5,8,18,7,1.63,29,15,+14,+0.89,+0.57,Matches
246,Festy Ebosele,ie IRL,"DF,MF",Udinese,21,2002,0,,,,,0,,0,0,,2,,,,,,,Matches
247,Enzo Ebosse,cm CMR,DF,Udinese,25,1999,2,90,45,2.6,1.0,0,,0,2,45,15,0.00,0,1,-1,-1.00,-0.62,Matches
248,Tyronne Ebuehi,ng NGA,DF,Empoli,28,1995,4,74,19,2.2,0.8,0,,0,4,19,5,1.25,1,1,0,0.00,+0.70,Matches
249,Éderson,br BRA,MF,Atalanta,25,1999,37,2881,78,84.2,32.0,32,85,22,5,33,0,2.00,67,31,+36,+1.12,+0.29,Matches
250,Kingsley Ehizibue,nl NED,"MF,DF",Udinese,29,1995,33,2498,76,73.0,27.8,30,81,15,3,23,1,1.15,28,40,-12,-0.43,-0.14,Matches
251,Jeff Ekhator,it ITA,"FW,MF",Genoa,17,2006,24,769,32,22.5,8.5,6,70,0,18,19,9,1.04,10,11,-1,-0.12,+0.26,Matches
252,Jurgen Ekkelenkamp,nl NED,MF,Udinese,24,2000,34,1892,56,55.3,21.0,20,76,4,14,26,2,1.21,25,30,-5,-0.24,+0.35,Matches
253,Emmanuel Ekong,se SWE,FW,Empoli,22,2002,15,186,12,5.4,2.1,0,,0,15,12,4,1.07,0,1,-1,-0.48,+0.21,Matches
254,Caleb Ekuban,gh GHA,FW,Genoa,30,1994,18,555,31,16.2,6.2,3,69,0,15,23,0,1.28,7,8,-1,-0.16,+0.18,Matches
255,Mikael Ellertsson,is ISL,MF,Venezia,22,2002,36,2470,69,72.2,27.4,29,79,11,7,25,1,0.81,25,32,-7,-0.26,+1.36,Matches
256,Elif Elmas,mk MKD,"MF,FW",Torino,24,1999,13,1021,79,29.9,11.3,12,83,6,1,29,1,1.23,10,13,-3,-0.26,-0.15,Matches
257,Emerson,br BRA,DF,Milan,25,1999,17,1377,81,40.3,15.3,16,85,10,1,24,3,1.53,23,16,+7,+0.46,-0.03,Matches
258,Yannik Engelhardt,de GER,"MF,DF",Como,23,2001,26,1164,45,34.0,12.9,11,84,7,15,16,11,1.46,13,22,-9,-0.70,-0.94,Matches
259,Martin Erlic,hr CRO,DF,Bologna,26,1998,8,334,42,9.8,3.7,5,59,2,3,13,22,0.88,3,3,0,0.00,-0.29,Matches
260,Mattia Esposito,it ITA,DF,Napoli,18,2006,0,,,,,0,,0,0,,1,,,,,,,Matches
261,Sebastian Esposito,au AUS,DF,Lecce,19,2005,0,,,,,0,,0,0,,1,,,,,,,Matches
262,Sebastiano Esposito,it ITA,"FW,MF",Empoli,22,2002,33,2331,71,68.2,25.9,27,80,8,6,27,1,0.79,25,42,-17,-0.66,+0.09,Matches
263,Estanis,es ESP,FW,Bologna,20,2003,1,9,9,0.3,0.1,0,,0,1,9,7,3.00,0,0,0,0.00,-0.26,Matches
264,Nahuel Estévez,ar ARG,MF,Parma,28,1995,14,657,47,19.2,7.3,7,59,1,7,35,10,1.53,10,10,0,0.00,+0.46,Matches
265,Giovanni Fabbian,it ITA,MF,Bologna,21,2003,30,1023,34,29.9,11.4,9,64,1,21,21,8,1.57,17,18,-1,-0.09,-0.50,Matches
266,Alieu Fadera,gm GAM,MF,Como,22,2001,28,1644,59,48.1,18.3,20,77,6,8,14,6,1.32,25,24,+1,+0.05,+0.26,Matches
267,Nicolò Fagioli,it ITA,MF,Juventus,23,2001,17,571,34,16.7,6.3,5,74,2,12,17,6,1.71,13,9,+4,+0.63,+0.03,Matches
268,Nicolò Fagioli,it ITA,MF,Fiorentina,23,2001,15,962,64,28.1,10.7,10,84,5,5,25,0,1.53,16,14,+2,+0.19,-0.44,Matches
269,Wladimiro Falcone,it ITA,GK,Lecce,29,1995,38,3420,90,100.0,38.0,38,90,38,0,,0,0.89,27,58,-31,-0.82,,Matches
270,Darius Fălcușan,ro ROU,DF,Empoli,18,2006,0,,,,,0,,0,0,,2,,,,,,,Matches
271,Davide Faraoni,it ITA,"MF,DF",Hellas Verona,32,1991,8,260,33,7.6,2.9,3,66,0,5,13,24,1.33,4,5,-1,-0.35,+0.54,Matches
272,Jacopo Fazzini,it ITA,MF,Empoli,21,2003,20,1383,69,40.4,15.4,16,80,6,4,25,2,0.75,17,25,-8,-0.52,+0.27,Matches
273,Mattia Felici,it ITA,MF,Cagliari,23,2001,20,925,46,27.0,10.3,9,71,1,11,26,17,0.85,10,13,-3,-0.29,+0.18,Matches
274,João Félix,pt POR,MF,Milan,24,1999,15,760,51,22.2,8.4,8,73,1,7,25,1,1.67,19,8,+11,+1.30,+1.07,Matches
275,William Feola,it ITA,DF,Como,18,2006,0,,,,,0,,0,0,,2,,,,,,,Matches
276,Lewis Ferguson,sct SCO,MF,Bologna,24,1999,16,983,61,28.7,10.9,10,84,8,6,25,9,1.94,22,12,+10,+0.92,+0.92,Matches
277,Daniel Fila,cz CZE,FW,Venezia,21,2002,10,492,49,14.4,5.5,6,68,0,4,22,4,0.70,3,6,-3,-0.55,+0.10,Matches
278,Seydou Fini,it ITA,FW,Genoa,18,2006,0,,,,,0,,0,0,,1,,,,,,,Matches
279,Alessandro Florenzi,it ITA,"DF,FW",Milan,33,1991,1,5,5,0.1,0.1,0,,0,1,5,10,3.00,0,0,0,0.00,-0.47,Matches
280,Youssouf Fofana,fr FRA,MF,Milan,25,1999,35,2504,72,73.2,27.8,29,81,18,6,28,0,1.66,39,29,+10,+0.36,-0.43,Matches
281,Michael Folorunsho,it ITA,"FW,MF",Napoli,26,1998,6,35,6,1.0,0.4,0,,0,6,6,5,2.17,0,0,0,0.00,-0.85,Matches
282,Michael Folorunsho,it ITA,MF,Fiorentina,26,1998,14,650,46,19.0,7.2,6,83,3,8,19,1,1.50,9,6,+3,+0.42,-0.10,Matches
283,Alessandro Fontanarosa,it ITA,DF,Inter,21,2003,0,,,,,0,,0,0,,2,,,,,,,Matches
284,Omari Forson,eng ENG,FW,Monza,20,2004,9,223,25,6.5,2.5,1,64,0,8,20,22,0.33,1,4,-3,-1.21,-0.14,Matches
285,Niccolò Fortini,it ITA,MF,Fiorentina,18,2006,0,,,,,0,,0,0,,2,,,,,,,Matches
286,Davide Frattesi,it ITA,MF,Inter,24,1999,28,1225,44,35.8,13.6,9,83,5,19,25,8,2.07,25,16,+9,+0.66,-0.77,Matches
287,Morten Frendrup,dk DEN,MF,Genoa,23,2001,35,3103,89,90.7,34.5,35,89,31,0,,1,1.11,31,42,-11,-0.32,-0.04,Matches
288,Martin Frese,dk DEN,"DF,MF",Hellas Verona,26,1998,11,549,50,16.1,6.1,5,83,4,6,22,3,1.09,7,7,0,0.00,+1.00,Matches
289,Remo Freuler,ch SUI,MF,Bologna,32,1992,37,3204,87,93.7,35.6,37,87,27,0,,0,1.59,52,44,+8,+0.22,-0.61,Matches
290,Christian Früchtl,de GER,GK,Lecce,24,2000,0,,,,,0,,0,0,,38,,,,,,,Matches
291,Alessio Furlanetto,it ITA,GK,Lazio,22,2002,0,,,,,0,,0,0,,38,,,,,,,Matches
292,Matteo Gabbia,it ITA,DF,Milan,24,1999,26,2152,83,62.9,23.9,24,88,20,2,15,8,1.88,42,22,+20,+0.84,+0.98,Matches
293,Tommaso Gabellini,it ITA,FW,Torino,17,2006,1,10,10,0.3,0.1,0,,0,1,10,5,0.00,0,0,0,0.00,+0.16,Matches
294,Tiago Gabriel,pt POR,DF,Lecce,19,2004,2,96,48,2.8,1.1,0,,0,2,48,14,0.50,1,1,0,0.00,+0.84,Matches
295,Alessandro Gabrielloni,it ITA,FW,Como,30,1994,15,142,9,4.2,1.6,0,,0,15,9,14,1.13,4,3,+1,+0.63,+0.74,Matches
296,Gianluca Gaetano,it ITA,MF,Napoli,24,2000,0,,,,,0,,0,0,,1,,,,,,,Matches
297,Gianluca Gaetano,it ITA,"MF,FW",Cagliari,24,2000,28,1009,36,29.5,11.2,8,61,0,20,26,6,0.93,18,11,+7,+0.62,+1.48,Matches
298,Roberto Gagliardini,it ITA,MF,Monza,30,1994,8,180,23,5.3,2.0,0,,0,8,23,1,0.75,0,3,-3,-1.50,-0.44,Matches
299,Antonino Gallo,it ITA,DF,Lecce,24,2000,31,2609,84,76.3,29.0,31,84,24,0,,1,0.90,17,34,-17,-0.59,+0.97,Matches
300,Silvère Ganvoula M'Boussy,cg CGO,FW,Monza,28,1996,7,326,47,9.5,3.6,4,67,1,3,19,3,0.14,1,10,-9,-2.48,-1.55,Matches
301,Federico Gatti,it ITA,DF,Juventus,26,1998,30,2195,73,64.2,24.4,26,83,18,4,10,3,1.83,35,19,+16,+0.66,+0.14,Matches
302,David de Gea,es ESP,GK,Fiorentina,33,1990,35,3150,90,92.1,35.0,35,90,35,0,,3,1.77,57,38,+19,+0.54,+0.54,Matches
303,Valentin Gendrey,fr FRA,DF,Lecce,24,2000,2,180,90,5.3,2.0,2,90,2,0,,0,0.00,0,6,-6,-3.00,-2.31,Matches
304,Daniele Ghilardi,it ITA,DF,Hellas Verona,21,2003,24,2029,85,59.3,22.5,21,90,19,3,49,11,1.04,18,34,-16,-0.71,+0.33,Matches
305,Lautaro Gianetti,ar ARG,DF,Udinese,30,1993,15,878,59,25.7,9.8,11,76,5,4,11,14,1.40,10,17,-7,-0.72,-0.43,Matches
306,Samuel Gigot,fr FRA,DF,Lazio,30,1993,15,683,46,20.0,7.6,7,81,4,8,14,18,2.27,17,5,+12,+1.58,+1.58,Matches
307,Javier Gil,es ESP,DF,Juventus,18,2006,0,,,,,0,,0,0,,3,,,,,,,Matches
308,Mario Gila,es ESP,DF,Lazio,23,2000,32,2741,86,80.1,30.5,31,88,28,1,21,2,1.81,49,35,+14,+0.46,+0.72,Matches
309,Billy Gilmour,sct SCO,MF,Napoli,23,2001,26,1177,45,34.4,13.1,13,76,4,13,15,9,2.15,16,8,+8,+0.61,-0.35,Matches
310,Santiago Giménez,mx MEX,FW,Milan,23,2001,14,669,48,19.6,7.4,7,69,1,7,27,0,1.57,15,9,+6,+0.81,+0.41,Matches
311,Gvidas Gineitis,lt LTU,MF,Torino,20,2004,30,1430,48,41.8,15.9,15,69,5,15,27,2,1.17,13,20,-7,-0.44,-0.49,Matches
312,Francesco Gioielli,it ITA,MF,Napoli,20,2004,0,,,,,0,,0,0,,2,,,,,,,Matches
313,Ben Godfrey,eng ENG,"DF,MF",Atalanta,26,1998,1,23,23,0.7,0.3,0,,0,1,23,14,3.00,0,0,0,0.00,-1.09,Matches
314,Saba Goglichidze,ge GEO,DF,Empoli,20,2004,33,2539,77,74.2,28.2,29,82,17,4,41,4,0.64,25,49,-24,-0.85,-0.65,Matches
315,Edoardo Goldaniga,it ITA,DF,Como,30,1993,32,2532,79,74.0,28.1,28,89,27,4,12,3,1.41,34,38,-4,-0.14,-0.24,Matches
316,Pierluigi Gollini,it ITA,GK,Genoa,29,1995,7,630,90,18.4,7.0,7,90,7,0,,8,0.71,5,15,-10,-1.43,-1.36,Matches
317,Pierluigi Gollini,it ITA,GK,Roma,29,1995,0,,,,,0,,0,0,,16,,,,,,,Matches
318,Nicolás González,ar ARG,"MF,FW",Juventus,26,1998,26,1750,67,51.2,19.4,23,75,5,3,7,1,1.77,28,18,+10,+0.51,-0.19,Matches
319,Robin Gosens,de GER,"DF,MF",Fiorentina,30,1994,32,2521,79,73.7,28.0,29,84,19,3,27,0,1.81,52,32,+20,+0.71,+0.81,Matches
320,Lucas Gourna-Douath,fr FRA,MF,Roma,20,2003,6,229,38,6.7,2.5,2,69,0,4,23,9,2.67,3,0,+3,+1.18,+0.67,Matches
321,Matteo Grandi,it ITA,GK,Venezia,31,1992,0,,,,,0,,0,0,,38,,,,,,,Matches
322,Alberto Grassi,it ITA,MF,Empoli,29,1995,28,2203,79,64.4,24.5,27,81,13,1,17,1,0.68,20,37,-17,-0.69,-0.03,Matches
323,Gabriele Guarino,it ITA,DF,Empoli,20,2004,0,,,,,0,,0,0,,2,,,,,,,Matches
324,Mattéo Guendouzi,fr FRA,MF,Lazio,25,1999,37,3270,88,95.6,36.3,37,88,32,0,,0,1.68,59,47,+12,+0.33,+0.33,Matches
325,Frederic Guilbert,fr FRA,DF,Lecce,29,1994,31,2435,79,71.2,27.1,31,79,15,0,,2,1.10,23,36,-13,-0.48,+1.16,Matches
326,Albert Guðmundsson,is ISL,"FW,MF",Fiorentina,27,1997,24,1273,53,37.2,14.1,16,68,3,8,23,3,1.71,22,12,+10,+0.71,+0.33,Matches
327,Emmanuel Gyasi,gh GHA,MF,Empoli,30,1994,37,3217,87,94.1,35.7,37,87,29,0,,0,0.81,32,55,-23,-0.64,+0.69,Matches
328,Christian Gytkjær,dk DEN,FW,Venezia,34,1990,29,754,26,22.0,8.4,6,69,0,23,15,9,0.76,10,15,-5,-0.60,+0.04,Matches
329,Nicolas Haas,ch SUI,MF,Empoli,28,1996,10,287,29,8.4,3.2,2,83,1,8,15,2,1.50,2,2,0,0.00,+0.75,Matches
330,Saad El Haddad,ma MAR,MF,Venezia,19,2005,3,30,10,0.9,0.3,0,,0,3,10,26,0.00,0,1,-1,-3.00,-2.39,Matches
331,Antoine Hainaut,fr FRA,"DF,MF",Parma,22,2002,25,1206,48,35.3,13.4,10,81,5,15,26,12,0.96,19,20,-1,-0.07,+0.45,Matches
332,Mohamed Haj,tn TUN,MF,Parma,19,2005,15,453,30,13.2,5.0,3,53,0,12,25,22,0.53,12,10,+2,+0.40,+0.88,Matches
333,Ridgeciano Haps,sr SUR,"MF,DF",Venezia,31,1993,25,1369,55,40.0,15.2,14,78,5,11,25,9,0.76,18,23,-5,-0.33,+0.51,Matches
334,Jonas Harder,it ITA,MF,Fiorentina,18,2005,0,,,,,0,,0,0,,6,,,,,,,Matches
335,Abdou Harroui,nl NED,"MF,FW",Hellas Verona,26,1998,10,463,46,13.5,5.1,5,65,1,5,27,1,1.20,8,12,-4,-0.78,+0.07,Matches
336,Luis Hasa,it ITA,MF,Lecce,20,2004,0,,,,,0,,0,0,,11,,,,,,,Matches
337,Luis Hasa,it ITA,MF,Napoli,20,2004,0,,,,,0,,0,0,,19,,,,,,,Matches
338,Pantelis Hatzidiakos,gr GRE,"DF,MF",Cagliari,27,1997,0,,,,,0,,0,0,,3,,,,,,,Matches
339,Liam Henderson,sct SCO,MF,Empoli,28,1996,36,2337,65,68.3,26.0,27,79,8,9,22,0,0.86,18,40,-22,-0.85,-0.51,Matches
340,Mario Hermoso,es ESP,DF,Roma,29,1995,8,251,31,7.3,2.8,2,77,1,6,16,5,1.38,2,7,-5,-1.79,-2.53,Matches
341,Theo Hernández,fr FRA,"DF,MF",Milan,26,1997,33,2696,82,78.8,30.0,30,86,25,3,37,2,1.70,52,34,+18,+0.60,+0.60,Matches
342,Hernani,br BRA,MF,Parma,30,1994,25,1327,53,38.8,14.7,15,69,3,10,30,2,0.88,12,28,-16,-1.09,-1.17,Matches
343,Isak Hien,se SWE,DF,Atalanta,25,1999,30,2327,78,68.0,25.9,27,83,22,3,33,2,2.10,58,21,+37,+1.43,+1.10,Matches
344,Emil Holm,se SWE,DF,Bologna,24,2000,21,1137,54,33.2,12.6,12,83,5,9,16,9,1.43,18,17,+1,+0.08,-0.28,Matches
345,Krisztofer Horváth,hu HUN,MF,Torino,22,2002,0,,,,,0,,0,0,,2,,,,,,,Matches
346,Mats Hummels,de GER,DF,Roma,35,1988,14,915,65,26.8,10.2,11,77,5,3,23,19,1.93,21,9,+12,+1.18,+0.86,Matches
347,Elseid Hysaj,al ALB,DF,Lazio,30,1994,11,424,39,12.4,4.7,4,75,1,7,18,6,1.45,10,2,+8,+1.70,+1.58,Matches
348,Gennaro Iaccarino,it ITA,MF,Napoli,21,2003,0,,,,,0,,0,0,,2,,,,,,,Matches
349,Arijon Ibrahimović,de GER,MF,Lazio,18,2005,1,8,8,0.2,0.1,0,,0,1,8,14,0.00,0,1,-1,-11.25,-11.59,Matches
350,Javison Idele,it ITA,DF,Atalanta,17,2007,0,,,,,0,,0,0,,1,,,,,,,Matches
351,Jay Idzes,id IDN,DF,Venezia,24,2000,35,3127,89,91.4,34.7,35,89,34,0,,0,0.74,26,48,-22,-0.63,-0.02,Matches
352,Jonathan Ikone,fr FRA,"MF,FW",Como,26,1998,13,540,42,15.8,6.0,5,73,0,8,22,2,1.62,8,5,+3,+0.50,+0.69,Matches
353,Jonathan Ikone,fr FRA,MF,Fiorentina,26,1998,14,334,24,9.8,3.7,1,55,0,13,21,3,1.57,7,0,+7,+1.89,+1.54,Matches
354,Ivan Ilić,rs SRB,MF,Torino,23,2001,19,920,48,26.9,10.2,9,75,4,10,24,4,0.84,13,10,+3,+0.29,+0.62,Matches
355,Mihajlo Ilić,rs SRB,DF,Bologna,21,2003,0,,,,,0,,0,0,,3,,,,,,,Matches
356,Samuel Iling-Junior,eng ENG,MF,Bologna,20,2003,7,118,17,3.5,1.3,0,,0,7,17,12,1.57,3,2,+1,+0.76,+0.52,Matches
357,Emirhan İlkhan,tr TUR,MF,Torino,20,2004,0,,,,,0,,0,0,,1,,,,,,,Matches
358,Gino Infantino,ar ARG,MF,Fiorentina,21,2003,0,,,,,0,,0,0,,2,,,,,,,Matches
359,Alessio Iovine,it ITA,DF,Como,33,1991,10,387,39,11.3,4.3,3,75,2,7,23,27,0.80,6,7,-1,-0.23,-0.17,Matches
360,Gustav Isaksen,dk DEN,MF,Lazio,23,2001,37,2210,60,64.6,24.6,29,67,2,8,34,0,1.68,35,33,+2,+0.08,-0.66,Matches
361,Ardian Ismajli,al ALB,DF,Empoli,27,1996,29,2508,86,73.3,27.9,29,86,27,0,,0,0.93,28,36,-8,-0.29,+1.49,Matches
362,Armando Izzo,it ITA,DF,Monza,32,1992,30,2435,81,71.2,27.1,28,86,22,2,10,1,0.47,23,46,-23,-0.85,+0.79,Matches
363,Fellipe Jack,br BRA,DF,Como,18,2006,7,171,24,5.0,1.9,1,45,0,6,21,23,1.00,3,3,0,0.00,+0.08,Matches
364,Jakub Jankto,cz CZE,MF,Cagliari,28,1996,0,,,,,0,,0,0,,28,,,,,,,Matches
365,Ali Jasim,iq IRQ,MF,Como,20,2004,2,10,5,0.3,0.1,0,,0,2,5,9,1.50,0,1,-1,-9.00,-8.95,Matches
366,Gaby Jean,fr FRA,DF,Lecce,24,2000,19,1388,73,40.6,15.4,16,83,13,3,18,11,0.95,15,25,-10,-0.65,+0.28,Matches
