Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
664,Lovro Štubljar,si SVN,GK,Empoli,17,2004,0,,,,,0,,0,0,,6,,,,,,,Matches
665,Leo Štulac,si SVN,MF,Empoli,27,1994,0,,,,,0,,0,0,,1,,,,,,,Matches
666,Isaac Success,ng NGA,FW,Udinese,26,1996,30,1815,61,53.1,20.2,21,74,4,9,30,0,1.40,28,22,+6,+0.30,+0.69,Matches
667,Ibrahim Sulemana,gh GHA,MF,Hellas Verona,19,2003,16,651,41,19.0,7.2,6,76,2,10,20,13,1.12,6,15,-9,-1.24,-0.63,Matches
668,Mile Svilar,rs SRB,GK,Roma,22,1999,3,270,90,7.9,3.0,3,90,3,0,,35,1.33,3,3,0,0.00,-0.34,Matches
669,Wojciech Szczęsny,pl POL,GK,Juventus,32,1990,28,2472,88,72.3,27.5,28,88,27,0,,6,1.93,40,26,+14,+0.51,-0.34,Matches
670,Benjamin Tahirovic,ba BIH,MF,Roma,19,2003,11,355,32,10.4,3.9,4,68,1,7,12,17,1.27,7,5,+2,+0.51,+0.21,Matches
671,Adrien Tameze,cm CMR,MF,Hellas Verona,28,1994,37,3031,82,88.6,33.7,35,85,25,2,37,1,0.89,27,54,-27,-0.80,-0.57,Matches
672,Elia Tantalocchi,it ITA,GK,Sampdoria,18,2004,0,,,,,0,,0,0,,13,,,,,,,Matches
673,Ciprian Tătărușanu,ro ROU,GK,Milan,36,1986,16,1440,90,42.1,16.0,16,90,16,0,,22,1.88,26,22,+4,+0.25,-0.52,Matches
674,Filippo Terracciano,it ITA,MF,Hellas Verona,19,2003,20,821,41,24.0,9.1,7,75,1,13,23,17,1.24,5,9,-4,-0.44,+0.39,Matches
675,Pietro Terracciano,it ITA,GK,Fiorentina,32,1990,29,2610,90,76.3,29.0,29,90,29,0,,8,1.21,35,38,-3,-0.10,-1.55,Matches
676,Aleksa Terzić,rs SRB,DF,Fiorentina,22,1999,22,935,43,27.3,10.4,8,85,5,14,18,13,1.32,16,8,+8,+0.77,+0.70,Matches
677,Florian Thauvin,fr FRA,"FW,MF",Udinese,29,1993,16,546,34,16.0,6.1,5,69,0,11,18,2,0.88,6,9,-3,-0.49,-0.56,Matches
678,Malick Thiaw,de GER,DF,Milan,20,2001,20,1362,68,39.8,15.1,15,83,11,5,24,13,1.95,21,12,+9,+0.59,+0.07,Matches
679,Kristian Thorstvedt,no NOR,MF,Sassuolo,23,1999,31,1136,37,33.2,12.6,13,63,1,18,18,6,1.10,15,27,-12,-0.95,-0.87,Matches
680,Jeremy Toljan,de GER,DF,Sassuolo,27,1994,31,2672,86,78.1,29.7,29,89,27,2,51,2,1.00,32,48,-16,-0.54,-0.78,Matches
681,Rafael Tolói,it ITA,DF,Atalanta,31,1990,32,2784,87,81.4,30.9,32,87,25,0,,1,1.88,54,36,+18,+0.58,+0.58,Matches
682,Fikayo Tomori,eng ENG,DF,Milan,24,1997,33,2760,84,80.7,30.7,32,85,26,1,32,1,1.97,57,29,+28,+0.91,+1.87,Matches
683,Sandro Tonali,it ITA,MF,Milan,22,2000,34,2713,80,79.3,30.1,30,87,23,4,25,2,1.82,49,36,+13,+0.43,-0.59,Matches
684,Lorenzo Tonelli,it ITA,DF,Empoli,32,1990,1,19,19,0.6,0.2,0,,0,1,19,11,1.50,1,2,-1,-4.74,-4.45,Matches
685,Giacomo Toniolo,it ITA,GK,Hellas Verona,18,2004,0,,,,,0,,0,0,,1,,,,,,,Matches
686,Simone Trimboli,it ITA,MF,Sampdoria,20,2002,0,,,,,0,,0,0,,10,,,,,,,Matches
687,Filippo Tripi,it ITA,MF,Roma,20,2002,0,,,,,0,,0,0,,15,,,,,,,Matches
688,William Troost-Ekong,ng NGA,DF,Salernitana,28,1993,9,444,49,13.0,4.9,4,88,3,5,18,6,1.33,6,8,-2,-0.41,-0.04,Matches
689,Frank Tsadjout,it ITA,FW,Cremonese,23,1999,20,1051,53,30.7,11.7,14,66,2,6,22,13,0.85,10,27,-17,-1.46,-0.85,Matches
690,Alessandro Tuia,it ITA,DF,Lecce,32,1990,7,509,73,14.9,5.7,6,82,4,1,18,29,0.57,2,6,-4,-0.71,-0.43,Matches
691,Martin Turk,si SVN,GK,Sampdoria,18,2003,4,360,90,10.5,4.0,4,90,4,0,,16,1.00,7,9,-2,-0.50,+0.82,Matches
692,Destiny Udogie,it ITA,MF,Udinese,19,2002,33,2704,82,79.1,30.0,31,86,20,2,22,0,1.33,35,33,+2,+0.07,+0.44,Matches
693,Samir Ujkani,xk KVX,GK,Empoli,34,1988,1,7,7,0.2,0.1,0,,0,1,7,34,0.00,0,1,-1,-12.86,-12.57,Matches
694,Samuel Umtiti,fr FRA,DF,Lecce,28,1993,25,2113,85,61.8,23.5,24,88,20,1,8,9,1.04,22,28,-6,-0.26,+0.23,Matches
695,Kacper Urbanski,pl POL,MF,Bologna,17,2004,0,,,,,0,,0,0,,3,,,,,,,Matches
696,Diego Valencia,cl CHI,"FW,MF",Salernitana,22,2000,12,231,19,6.8,2.6,0,,0,12,19,17,0.50,1,4,-3,-1.17,-0.86,Matches
697,Emanuele Valeri,it ITA,"MF,DF",Cremonese,23,1998,37,2785,75,81.4,30.9,31,84,21,6,33,0,0.73,32,53,-21,-0.68,+1.02,Matches
698,Mattia Valoti,it ITA,"MF,FW",Monza,28,1993,16,453,28,13.2,5.0,4,70,0,12,15,21,1.19,5,7,-2,-0.40,-0.34,Matches
699,Tommaso Vannucchi,it ITA,GK,Fiorentina,15,2007,0,,,,,0,,0,0,,11,,,,,,,Matches
700,Devis Vásquez,co COL,GK,Milan,24,1998,0,,,,,0,,0,0,,6,,,,,,,Matches
701,Johan Vásquez,mx MEX,DF,Cremonese,23,1998,25,1813,73,53.0,20.1,19,89,18,6,21,9,0.76,19,36,-17,-0.84,+0.05,Matches
702,Matías Vecino,uy URU,MF,Lazio,30,1991,32,1691,53,49.4,18.8,17,76,9,15,26,2,1.97,26,16,+10,+0.53,-0.51,Matches
703,Miguel Veloso,pt POR,MF,Hellas Verona,36,1986,22,1163,53,34.0,12.9,14,66,3,8,29,5,0.50,11,16,-5,-0.39,+0.53,Matches
704,Lorenzo Venuti,it ITA,DF,Fiorentina,27,1995,17,924,54,27.0,10.3,9,71,3,8,36,20,1.35,12,13,-1,-0.10,-0.49,Matches
705,Daniele Verde,it ITA,"FW,MF",Spezia,26,1996,25,998,40,29.2,11.1,11,62,0,14,23,7,0.58,8,20,-12,-1.08,-0.38,Matches
706,Simone Verdi,it ITA,"MF,FW",Hellas Verona,30,1992,24,1096,46,32.0,12.2,12,70,2,12,21,6,0.92,10,20,-10,-0.82,-0.12,Matches
707,Valerio Verre,it ITA,MF,Sampdoria,28,1994,18,677,38,19.8,7.5,6,61,0,12,26,0,0.50,3,12,-9,-1.20,+0.05,Matches
708,Freddie Veseli,al ALB,DF,Salernitana,29,1992,0,,,,,0,,0,0,,2,,,,,,,Matches
709,Guglielmo Vicario,it ITA,GK,Empoli,25,1996,31,2783,90,81.4,30.9,31,90,30,0,,0,1.26,34,39,-5,-0.16,+0.83,Matches
710,Ronaldo Vieira,gw GNB,MF,Sampdoria,24,1998,16,815,51,23.8,9.1,8,75,2,8,27,4,0.38,3,16,-13,-1.44,-0.26,Matches
711,Ronaldo Vieira,gw GNB,MF,Torino,24,1998,2,16,8,0.5,0.2,0,,0,2,8,6,3.00,0,0,0,0.00,-0.03,Matches
712,Emanuel Vignato,it ITA,MF,Bologna,21,2000,8,242,30,7.1,2.7,2,53,0,6,23,7,0.63,2,4,-2,-0.74,-0.91,Matches
713,Emanuel Vignato,it ITA,MF,Empoli,21,2000,5,57,11,1.7,0.6,0,,0,5,11,13,0.40,2,2,0,0.00,+0.32,Matches
714,Samuele Vignato,it ITA,MF,Monza,18,2004,5,62,12,1.8,0.7,0,,0,5,12,27,2.00,1,1,0,0.00,+0.11,Matches
715,Tonny Vilhena,nl NED,MF,Salernitana,27,1995,33,2265,69,66.2,25.2,27,76,9,6,33,4,1.12,28,43,-15,-0.60,-0.67,Matches
716,Lorenzo Villa,it ITA,DF,Sampdoria,19,2003,0,,,,,0,,0,0,,2,,,,,,,Matches
717,Gonzalo Villar,es ESP,MF,Sampdoria,24,1998,15,696,46,20.4,7.7,8,64,1,7,26,2,0.40,5,14,-9,-1.16,+0.09,Matches
718,Matías Viña,uy URU,MF,Roma,24,1997,3,55,18,1.6,0.6,1,45,0,2,5,17,2.00,1,1,0,0.00,-0.32,Matches
719,Dušan Vlahović,rs SRB,FW,Juventus,22,2000,27,1925,71,56.3,21.4,22,83,11,5,19,1,1.81,34,20,+14,+0.65,+0.11,Matches
720,Nikola Vlašić,hr CRO,"MF,FW",Torino,24,1997,34,2728,80,79.8,30.3,29,87,23,5,42,0,1.35,33,30,+3,+0.10,+0.36,Matches
721,Joel Voelkerling Persson,se SWE,FW,Lecce,19,2003,9,99,11,2.9,1.1,0,,0,9,11,22,0.56,0,2,-2,-1.82,-1.52,Matches
722,Mërgim Vojvoda,xk KVX,MF,Torino,27,1995,29,1719,59,50.3,19.1,18,81,12,11,24,6,1.45,25,21,+4,+0.21,+0.37,Matches
723,Cristian Volpato,it ITA,MF,Roma,18,2003,7,227,32,6.6,2.5,2,59,0,5,22,27,0.86,3,0,+3,+1.19,+0.94,Matches
724,Lukáš Vorlický,cz CZE,FW,Atalanta,20,2002,3,24,8,0.7,0.3,0,,0,3,8,5,0.33,1,1,0,0.00,-0.48,Matches
725,Aster Vranckx,be BEL,MF,Milan,19,2002,9,240,27,7.0,2.7,2,82,1,7,11,24,2.11,4,3,+1,+0.37,-0.19,Matches
726,Stefan de Vrij,nl NED,DF,Inter,30,1992,27,1945,72,56.9,21.6,22,85,18,5,15,11,1.74,41,25,+16,+0.74,-0.05,Matches
727,Sebastian Wade,es ESP,DF,Torino,19,2003,0,,,,,0,,0,0,,1,,,,,,,Matches
728,Walace,br BRA,MF,Udinese,27,1995,37,3190,86,93.3,35.4,37,86,28,0,,0,1.24,42,44,-2,-0.06,-0.45,Matches
729,Sebastian Walukiewicz,pl POL,DF,Empoli,22,2000,11,603,55,17.6,6.7,6,80,5,5,24,21,1.27,8,9,-1,-0.15,+0.20,Matches
730,Georginio Wijnaldum,nl NED,MF,Roma,31,1990,14,769,55,22.5,8.5,10,74,4,4,9,2,1.71,14,9,+5,+0.59,+0.35,Matches
731,Harry Winks,eng ENG,MF,Sampdoria,26,1996,20,1716,86,50.2,19.1,19,89,15,1,29,1,0.50,16,36,-20,-1.05,+0.38,Matches
732,Przemysław Wiśniewski,pl POL,DF,Spezia,24,1998,14,1003,72,29.3,11.1,11,90,11,3,4,5,0.73,9,20,-11,-0.99,-0.24,Matches
733,Gerard Yepes,es ESP,MF,Sampdoria,19,2002,5,198,40,5.8,2.2,2,56,0,3,29,24,0.60,1,5,-4,-1.82,-0.62,Matches
734,Mattia Zaccagni,it ITA,FW,Lazio,27,1995,35,2770,79,81.0,30.8,33,82,17,2,31,0,1.94,50,23,+27,+0.88,+0.46,Matches
735,Gioele Zacchi,it ITA,GK,Sassuolo,19,2003,0,,,,,0,,0,0,,6,,,,,,,Matches
736,Denis Zakaria,ch SUI,MF,Juventus,25,1996,2,123,62,3.6,1.4,1,90,1,1,33,2,2.00,3,1,+2,+1.46,+0.89,Matches
737,Nicola Zalewski,pl POL,"MF,DF",Roma,20,2002,33,2197,67,64.2,24.4,26,78,10,7,23,3,1.61,29,24,+5,+0.20,-0.31,Matches
738,Andre-Frank Zambo Anguissa,cm CMR,MF,Napoli,26,1995,36,3050,85,89.2,33.9,36,85,24,0,,0,2.33,69,26,+43,+1.27,-0.19,Matches
739,Luca Zanimacchia,it ITA,MF,Cremonese,24,1998,15,746,50,21.8,8.3,9,65,1,6,26,4,0.33,9,17,-8,-0.97,-0.12,Matches
740,Nicolò Zaniolo,it ITA,"MF,FW",Roma,23,1999,13,890,68,26.0,9.9,12,72,4,1,23,1,1.85,7,8,-1,-0.10,-0.56,Matches
741,Alessandro Zanoli,it ITA,"MF,DF",Sampdoria,21,2000,22,1540,70,45.0,17.1,16,86,12,6,28,0,0.45,13,34,-21,-1.23,+0.02,Matches
742,Alessandro Zanoli,it ITA,MF,Napoli,21,2000,1,12,12,0.4,0.1,0,,0,1,12,15,3.00,0,0,0,0.00,-1.29,Matches
743,Mattia Zanotti,it ITA,DF,Inter,19,2003,2,27,14,0.8,0.3,0,,0,2,14,25,3.00,1,0,+1,+3.33,+2.59,Matches
744,Duván Zapata,co COL,FW,Atalanta,31,1991,25,1390,56,40.6,15.4,16,73,5,9,25,0,1.68,18,20,-2,-0.13,-1.02,Matches
745,Davide Zappacosta,it ITA,MF,Atalanta,30,1992,21,1471,70,43.0,16.3,18,76,9,3,34,1,1.81,34,22,+12,+0.73,+0.46,Matches
746,Karim Zedadka,fr FRA,MF,Napoli,22,2000,3,20,7,0.6,0.2,0,,0,3,7,28,0.67,0,1,-1,-4.50,-5.82,Matches
747,Deyovaisio Zeefuik,nl NED,"DF,MF",Hellas Verona,24,1998,1,10,10,0.3,0.1,0,,0,1,10,14,0.00,0,1,-1,-9.00,-8.29,Matches
748,Marvin Zeegelaar,nl NED,"MF,DF",Udinese,31,1990,7,353,50,10.3,3.9,4,78,1,3,13,5,1.00,4,6,-2,-0.51,-0.54,Matches
749,Alessio Zerbin,it ITA,"MF,FW",Napoli,23,1999,10,198,20,5.8,2.2,2,62,0,8,9,28,2.50,5,3,+2,+0.91,-0.40,Matches
750,Piotr Zieliński,pl POL,MF,Napoli,28,1994,37,2287,62,66.9,25.4,27,73,3,10,31,1,2.35,57,21,+36,+1.42,+0.38,Matches
751,David Zima,cz CZE,DF,Torino,21,2000,9,406,45,11.9,4.5,4,83,3,5,15,10,1.56,6,5,+1,+0.22,+0.22,Matches
752,Joshua Zirkzee,nl NED,FW,Bologna,21,2001,19,822,43,24.0,9.1,5,87,4,14,28,10,1.21,17,11,+6,+0.66,+0.73,Matches
753,Jeroen Zoet,nl NED,GK,Spezia,31,1991,5,334,67,9.8,3.7,4,72,3,1,48,24,1.20,6,4,+2,+0.54,+1.50,Matches
754,Nadir Zortea,it ITA,MF,Atalanta,23,1999,9,222,25,6.5,2.5,1,79,0,8,18,10,2.22,6,3,+3,+1.22,+0.79,Matches
755,Nadir Zortea,it ITA,DF,Sassuolo,23,1999,10,657,66,19.2,7.3,7,87,6,3,15,6,1.40,10,11,-1,-0.14,+0.29,Matches
756,Federico Zorzi,it ITA,GK,Sampdoria,18,2004,0,,,,,0,,0,0,,3,,,,,,,Matches
757,Petar Zovko,ba BIH,GK,Spezia,20,2002,1,74,74,2.2,0.8,0,,0,1,74,27,1.00,1,2,-1,-1.22,-0.41,Matches
758,Szymon Żurkowski,pl POL,MF,Fiorentina,24,1997,2,32,16,0.9,0.4,0,,0,2,16,8,2.00,1,0,+1,+2.81,+2.57,Matches
759,Szymon Żurkowski,pl POL,MF,Spezia,24,1997,10,427,43,12.5,4.7,3,74,1,7,29,2,1.18,5,6,-1,-0.21,+0.69,Matches
760,Milan Đurić,ba BIH,FW,Hellas Verona,32,1990,28,1366,49,39.9,15.2,14,77,6,14,21,4,0.86,15,23,-8,-0.53,+0.35,Matches
761,Filip Đuričić,rs SRB,MF,Sampdoria,30,1992,32,2171,68,63.5,24.1,27,74,6,5,33,1,0.44,16,47,-31,-1.29,-0.13,Matches
