"Player,Unnamed: 1_level_1,Net Fixed P/W (USD),Net Fixed P/Y (USD),Net Bonus P/Y (USD),Net Total P/Y (USD),""Adj. Net Total P/Y (2026, USD)"",Status,Pos. DFKM,Age,Country,Club,Active,Loan"
"Yann Karamoh,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,F,24,Cote d'Ivoire,Torino,,"
"Lorenzo Tonelli,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,D,33,Italy,Empoli,,"
"Federico Gatti,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,D,24,Italy,Juventus,,"
"Rafael Tolói,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,D,32,Italy,Atalanta,,"
"Marten de Roon,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,M,31,Netherlands,Atalanta,,"
"Mario Pasalic,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,F,27,Croatia,Atalanta,,"
"Nicolò Fagioli,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,M,21,Italy,Juventus,,"
"Nicolò Rovella,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Inactive,M,20,Italy,Juventus,,"
"Marco Silvestri,,""$ 20,812"",""$ 1,082,245"",""$ 216,449"",""$ 1,298,694"",""$ 1,331,539"",Active,K,31,Italy,Udinese,,"
"Ivan Provedel,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,K,28,Italy,Lazio,,"
"Juan Jesus,,""$ 20,812"",""$ 1,082,245"",""$ 216,449"",""$ 1,298,694"",""$ 1,331,539"",Active,D,31,Brazil,Napoli,,"
"Matteo Cancellieri,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Loan,F,20,Italy,Lazio,,"
"Tommaso Pobega,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,M,23,Italy,AC Milan,,"
"Nicolò Casale,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,D,24,Italy,Lazio,,"
"Junior Messias,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,F,31,Brazil,AC Milan,,"
"Nicolò Rovella,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Loan,M,21,Italy,Monza,,"
"Boulaye Dia,,""$ 29,137"",""$ 1,515,143"",,""$ 1,515,143"",""$ 1,553,462"",Loan,F,26,Senegal,Salernitana,,"
"Perr Schuurs,,""$ 29,137"",""$ 1,515,143"",,""$ 1,515,143"",""$ 1,553,462"",Active,D,23,Netherlands,Torino,,"
"Lorenzo De Silvestri,,""$ 18,731"",""$ 974,020"",,""$ 974,020"",""$ 998,654"",Active,D,34,Italy,Bologna,,"
"Lukasz Skorupski,,""$ 18,731"",""$ 974,020"",,""$ 974,020"",""$ 998,654"",Active,K,31,Poland,Bologna,,"
"Raoul Bellanova,,""$ 18,731"",""$ 974,020"",,""$ 974,020"",""$ 998,654"",Loan,D,22,Italy,Inter Milan,,"
"Dimitrios Nikolaou,,""$ 18,731"",""$ 974,020"",,""$ 974,020"",""$ 998,654"",Active,D,24,Greece,Spezia,,"
"Luigi Sepe,,""$ 18,731"",""$ 974,020"",,""$ 974,020"",""$ 998,654"",Active,K,31,Italy,Salernitana,,"
"Gianluca Caprari,,""$ 18,731"",""$ 974,020"",,""$ 974,020"",""$ 998,654"",Loan,F,29,Italy,Monza,,"
"Jean-Daniel Akpa Akpro,,""$ 18,731"",""$ 974,020"",,""$ 974,020"",""$ 998,654"",Loan,M,30,Cote d'Ivoire,Empoli,,"
"Davide Zappacosta,,""$ 27,056"",""$ 1,406,918"",,""$ 1,406,918"",""$ 1,442,501"",Active,D,30,Italy,Atalanta,,"
"Nicolas Haas,,""$ 18,731"",""$ 974,020"",,""$ 974,020"",""$ 998,654"",Active,M,27,Switzerland,Empoli,,"
"Diego Llorente,,""$ 26,848"",""$ 1,396,096"",,""$ 1,396,096"",""$ 1,431,405"",Loan,D,29,Spain,Roma,,"
"William Troost-Ekong,,""$ 25,807"",""$ 1,341,984"",,""$ 1,341,984"",""$ 1,375,924"",Loan,D,29,Nigeria,Salernitana,,"
"Grégoire Defrel,,""$ 17,691"",""$ 919,908"",,""$ 919,908"",""$ 943,174"",Active,F,31,Martinique,Sassuolo,,"
"Ivan Ilić,,""$ 24,975"",""$ 1,298,694"",,""$ 1,298,694"",""$ 1,331,539"",Loan,M,21,Serbia,Torino,,"
"Kaio Jorge,,""$ 24,975"",""$ 1,298,694"",,""$ 1,298,694"",""$ 1,331,539"",Active,F,21,Brazil,Juventus,,"
"Ante Coric,,""$ 24,975"",""$ 1,298,694"",,""$ 1,298,694"",""$ 1,331,539"",Active,F,25,Croatia,Roma,,"
"Mady Camara,,""$ 24,975"",""$ 1,298,694"",,""$ 1,298,694"",""$ 1,331,539"",Loan,M,25,Guinea,Roma,,"
"Leo Östigard,,""$ 24,975"",""$ 1,298,694"",,""$ 1,298,694"",""$ 1,331,539"",Active,D,23,Norway,Napoli,,"
"Nedim Bajrami,,""$ 24,975"",""$ 1,298,694"",,""$ 1,298,694"",""$ 1,331,539"",Loan,F,23,Albania,Sassuolo,,"
"Ciprian Tatarusanu,,""$ 24,975"",""$ 1,298,694"",,""$ 1,298,694"",""$ 1,331,539"",Active,K,36,Romania,AC Milan,,"
"Albin Ekdal,,""$ 16,650"",""$ 865,796"",,""$ 865,796"",""$ 887,693"",Active,M,33,Sweden,Spezia,,"
"Kristjan Asllani,,""$ 16,650"",""$ 865,796"",,""$ 865,796"",""$ 887,693"",Loan,M,20,Albania,Inter Milan,,"
"Pietro Terracciano,,""$ 16,650"",""$ 865,796"",,""$ 865,796"",""$ 887,693"",Active,K,32,Italy,Fiorentina,,"
"Musa Barrow,,""$ 16,650"",""$ 865,796"",,""$ 865,796"",""$ 887,693"",Active,F,24,The Gambia,Bologna,,"
"Liam Henderson,,""$ 16,650"",""$ 865,796"",,""$ 865,796"",""$ 887,693"",Active,M,26,Scotland,Empoli,,"
"Francesco Caputo,,""$ 16,650"",""$ 865,796"",,""$ 865,796"",""$ 887,693"",Loan,F,35,Italy,Empoli,,"
"Pierluigi Gollini,,""$ 16,650"",""$ 865,796"",,""$ 865,796"",""$ 887,693"",Loan,K,27,Italy,Napoli,,"
"Emil Audero,,""$ 16,650"",""$ 865,796"",,""$ 865,796"",""$ 887,693"",Active,K,26,Italy,Sampdoria,,"
"José Luis Palomino,,""$ 16,650"",""$ 865,796"",,""$ 865,796"",""$ 887,693"",Active,D,33,Argentina,Atalanta,,"
"Hans Hateboer,,""$ 16,650"",""$ 865,796"",,""$ 865,796"",""$ 887,693"",Active,D,29,Netherlands,Atalanta,,"
"Matteo Pessina,,""$ 16,650"",""$ 865,796"",,""$ 865,796"",""$ 887,693"",Loan,F,25,Italy,Monza,,"
"Marko Pjaca,,""$ 16,650"",""$ 865,796"",,""$ 865,796"",""$ 887,693"",Loan,F,27,Croatia,Empoli,,"
"Berat Djimsiti,,""$ 16,650"",""$ 865,796"",,""$ 865,796"",""$ 887,693"",Active,D,29,Albania,Atalanta,,"
"Guillermo Ochoa,,""$ 16,650"",""$ 865,796"",""$ 216,449"",""$ 1,082,245"",""$ 1,109,616"",Active,K,37,Mexico,Salernitana,,"
"Filip Djuricic,,""$ 16,650"",""$ 865,796"",,""$ 865,796"",""$ 887,693"",Active,F,31,Serbia,Sampdoria,,"
"Matteo Gabbia,,""$ 16,650"",""$ 865,796"",,""$ 865,796"",""$ 887,693"",Active,D,23,Italy,AC Milan,,"
"Jeison Murillo,,""$ 22,894"",""$ 1,190,470"",,""$ 1,190,470"",""$ 1,220,578"",Active,D,30,Colombia,Sampdoria,,"
"Manolo Gabbiadini,,""$ 22,894"",""$ 1,190,470"",,""$ 1,190,470"",""$ 1,220,578"",Active,F,31,Italy,Sampdoria,,"
"Adama Soumaoro,,""$ 15,609"",""$ 811,684"",,""$ 811,684"",""$ 832,212"",Active,D,30,France,Bologna,,"
"Federico Di Francesco,,""$ 15,609"",""$ 811,684"",,""$ 811,684"",""$ 832,212"",Active,F,28,Italy,Lecce,,"
"Bartlomiej Dragowski,,""$ 14,569"",""$ 757,571"",,""$ 757,571"",""$ 776,731"",Active,K,25,Poland,Spezia,,"
"Nicola Murru,,""$ 14,569"",""$ 757,571"",,""$ 757,571"",""$ 776,731"",Active,D,28,Italy,Sampdoria,,"
"Kevin Lasagna,,""$ 14,569"",""$ 757,571"",,""$ 757,571"",""$ 776,731"",Active,F,30,Italy,Hellas Verona,,"
"Davide Frattesi,,""$ 14,569"",""$ 757,571"",,""$ 757,571"",""$ 776,731"",Active,M,23,Italy,Sassuolo,,"
"Francesco Bardi,,""$ 14,569"",""$ 757,571"",,""$ 757,571"",""$ 776,731"",Active,K,31,Italy,Bologna,,"
"Youssef Maleh,,""$ 14,569"",""$ 757,571"",,""$ 757,571"",""$ 776,731"",Loan,M,24,Morocco,Lecce,,"
"Vlad Chiriches,,""$ 14,569"",""$ 757,571"",,""$ 757,571"",""$ 776,731"",Active,D,33,Romania,Cremonese,,"
"Tomás Rincón,,""$ 14,569"",""$ 757,571"",,""$ 757,571"",""$ 776,731"",Active,M,35,Venezuela,Sampdoria,,"
"Alberto Grassi,,""$ 14,569"",""$ 757,571"",,""$ 757,571"",""$ 776,731"",Loan,M,27,Italy,Empoli,,"
"Emmanuel Gyasi,,""$ 14,569"",""$ 757,571"",""$ 162,337"",""$ 919,908"",""$ 943,174"",Active,F,29,Ghana,Spezia,,"
"Ardian Ismajli,,""$ 14,569"",""$ 757,571"",,""$ 757,571"",""$ 776,731"",Active,D,26,Albania,Empoli,,"
"Vanja Milinković-Savić,,""$ 14,569"",""$ 757,571"",,""$ 757,571"",""$ 776,731"",Active,K,26,Serbia,Torino,,"
"Rogério,,""$ 14,569"",""$ 757,571"",,""$ 757,571"",""$ 776,731"",Active,D,25,Brazil,Sassuolo,,"
"Norbert Gyomber,,""$ 14,569"",""$ 757,571"",""$ 216,449"",""$ 974,020"",""$ 998,654"",Active,D,30,Slovakia,Salernitana,,"
"Ilija Nestorovski,,""$ 14,569"",""$ 757,571"",,""$ 757,571"",""$ 776,731"",Active,F,32,North Macedonia,Udinese,,"
"Antonio Mirante,,""$ 14,569"",""$ 757,571"",,""$ 757,571"",""$ 776,731"",Active,K,39,Italy,AC Milan,,"
"Szymon Zurkowski,,""$ 14,569"",""$ 757,571"",""$ 216,449"",""$ 974,020"",""$ 998,654"",Loan,M,25,Poland,Spezia,,"
"Salvatore Sirigu,,""$ 14,569"",""$ 757,571"",,""$ 757,571"",""$ 776,731"",Active,K,36,Italy,Fiorentina,,"
"Mile Svilar,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,K,23,Serbia,Roma,,"
"Assan Ceesay,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,F,28,The Gambia,Lecce,,"
"Domagoj Bradaric,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,D,23,Croatia,Salernitana,,"
"Gerard Deulofeu,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,F,28,Spain,Udinese,,"
"Lucas Martínez Quarta,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,D,26,Argentina,Fiorentina,,"
"Joakim Maehle,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,D,25,Denmark,Atalanta,,"
"Luís Maximiano,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,K,24,Portugal,Lazio,,"
"Mario Gila,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,D,22,Spain,Lazio,,"
"Razvan Marin,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Loan,M,27,Romania,Empoli,,"
"Agustín Álvarez,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,F,21,Uruguay,Sassuolo,,"
"Alexis Saelemaekers,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,F,23,Belgium,AC Milan,,"
"Jeroen Zoet,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,K,32,Netherlands,Spezia,,"
"Fodé Ballo-Touré,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,D,26,Senegal,AC Milan,,"
"Pietro Pellegri,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,F,21,Italy,Torino,,"
"Roberto Pereyra,,""$ 20,812"",""$ 1,082,245"",,""$ 1,082,245"",""$ 1,109,616"",Active,M,32,Argentina,Udinese,,"
"Patrick Ciurria,,""$ 14,152"",""$ 735,927"",,""$ 735,927"",""$ 754,539"",Active,F,27,Italy,Monza,,"
"Luca Caldirola,,""$ 14,152"",""$ 735,927"",,""$ 735,927"",""$ 754,539"",Active,D,32,Italy,Monza,,"
"Nikola Moro,,""$ 20,188"",""$ 1,049,778"",,""$ 1,049,778"",""$ 1,076,327"",Loan,M,24,Croatia,Bologna,,"
"Adolfo Gaich,,""$ 19,980"",""$ 1,038,955"",,""$ 1,038,955"",""$ 1,065,231"",Loan,F,23,Argentina,Hellas Verona,,"
"Harry Winks,,""$ 19,564"",""$ 1,017,310"",,""$ 1,017,310"",""$ 1,043,039"",Loan,M,26,England,Sampdoria,,"
"Mattia Caldara,,""$ 13,528"",""$ 703,459"",,""$ 703,459"",""$ 721,250"",Loan,D,28,Italy,Spezia,,"
"Cyriel Dessers,,""$ 18,731"",""$ 974,020"",,""$ 974,020"",""$ 998,654"",Active,F,28,Nigeria,Cremonese,,"
"Arkadiusz Reca,,""$ 12,904"",""$ 670,992"",,""$ 670,992"",""$ 687,962"",Active,D,27,Poland,Spezia,,"
"Joshua Zirkzee,,""$ 18,731"",""$ 974,020"",,""$ 974,020"",""$ 998,654"",Active,F,21,Netherlands,Bologna,,"
"Adam Masina,,""$ 18,731"",""$ 974,020"",,""$ 974,020"",""$ 998,654"",Active,D,29,Morocco,Udinese,,"
"Koffi Djidji,,""$ 18,731"",""$ 974,020"",,""$ 974,020"",""$ 998,654"",Active,D,30,Cote d'Ivoire,Torino,,"
"Marcos Antônio,,""$ 18,731"",""$ 974,020"",,""$ 974,020"",""$ 998,654"",Active,M,22,Brazil,Lazio,,"
"Armand Laurienté,,""$ 18,731"",""$ 974,020"",,""$ 974,020"",""$ 998,654"",Active,F,24,France,Sassuolo,,"
"Dylan Bronn,,""$ 18,731"",""$ 974,020"",,""$ 974,020"",""$ 998,654"",Active,D,27,Tunisia,Salernitana,,"
"Christian Gytkjaer,,""$ 18,107"",""$ 941,553"",,""$ 941,553"",""$ 965,366"",Active,F,32,Denmark,Monza,,"
"Giangiacomo Magnani,,""$ 12,487"",""$ 649,347"",,""$ 649,347"",""$ 665,770"",Active,D,27,Italy,Hellas Verona,,"
"Ronaldo Vieira,,""$ 12,487"",""$ 649,347"",,""$ 649,347"",""$ 665,770"",Loan,M,24,England,Torino,,"
"Filippo Bandinelli,,""$ 12,487"",""$ 649,347"",,""$ 649,347"",""$ 665,770"",Active,M,27,Italy,Empoli,,"
"Darko Lazović,,""$ 12,487"",""$ 649,347"",,""$ 649,347"",""$ 665,770"",Active,M,32,Serbia,Hellas Verona,,"
"Marco Sportiello,,""$ 12,487"",""$ 649,347"",,""$ 649,347"",""$ 665,770"",Active,K,30,Italy,Atalanta,,"
"Bram Nuytinck,,""$ 12,487"",""$ 649,347"",,""$ 649,347"",""$ 665,770"",Active,D,32,Netherlands,Sampdoria,,"
"Luca Ranieri,,""$ 12,487"",""$ 649,347"",,""$ 649,347"",""$ 665,770"",Active,D,23,Italy,Fiorentina,,"
"Riccardo Sottil,,""$ 12,487"",""$ 649,347"",,""$ 649,347"",""$ 665,770"",Active,F,23,Italy,Fiorentina,,"
"Guglielmo Vicario,,""$ 12,487"",""$ 649,347"",,""$ 649,347"",""$ 665,770"",Active,K,26,Italy,Empoli,,"
"Gian Marco Ferrari,,""$ 12,487"",""$ 649,347"",,""$ 649,347"",""$ 665,770"",Active,D,30,Italy,Sassuolo,,"
"Koray Günter,,""$ 12,487"",""$ 649,347"",,""$ 649,347"",""$ 665,770"",Loan,D,28,Germany,Sampdoria,,"
"Mehdi Bourabia,,""$ 12,487"",""$ 649,347"",,""$ 649,347"",""$ 665,770"",Active,M,31,Morocco,Spezia,,"
"Ivan Radovanovic,,""$ 12,487"",""$ 649,347"",,""$ 649,347"",""$ 665,770"",Active,M,34,Serbia,Salernitana,,"
"Ondrej Duda,,""$ 17,899"",""$ 930,731"",,""$ 930,731"",""$ 954,270"",Loan,F,28,Slovakia,Hellas Verona,,"
"Pedro Obiang,,""$ 17,691"",""$ 919,908"",,""$ 919,908"",""$ 943,174"",Active,M,31,Equatorial Guinea,Sassuolo,,"
"Isaac Success,,""$ 17,691"",""$ 919,908"",,""$ 919,908"",""$ 943,174"",Active,F,27,Nigeria,Udinese,,"
"Luca Marrone,,""$ 11,863"",""$ 616,880"",,""$ 616,880"",""$ 632,481"",Active,D,32,Italy,Monza,,"
"Caleb Okoli,,""$ 11,655"",""$ 606,057"",,""$ 606,057"",""$ 621,385"",Active,D,21,Italy,Atalanta,,"
"Walace,,""$ 16,650"",""$ 865,796"",,""$ 865,796"",""$ 887,693"",Active,M,27,Brazil,Udinese,,"
"Malick Thiaw,,""$ 16,650"",""$ 865,796"",""$ 216,449"",""$ 1,082,245"",""$ 1,109,616"",Active,D,21,Germany,AC Milan,,"
"Yacine Adli,,""$ 16,650"",""$ 865,796"",,""$ 865,796"",""$ 887,693"",Active,F,22,France,AC Milan,,"
"Thomas Henry,,""$ 16,650"",""$ 865,796"",,""$ 865,796"",""$ 887,693"",Active,F,28,France,Hellas Verona,,"
"Sam Lammers,,""$ 16,650"",""$ 865,796"",,""$ 865,796"",""$ 887,693"",Loan,F,25,Netherlands,Sampdoria,,"
"Nemanja Radonjić,,""$ 16,650"",""$ 865,796"",,""$ 865,796"",""$ 887,693"",Loan,F,26,Serbia,Torino,,"
"Enzo Ebosse,,""$ 16,650"",""$ 865,796"",,""$ 865,796"",""$ 887,693"",Active,D,23,Cameroon,Udinese,,"
"Jaka Bijol,,""$ 16,650"",""$ 865,796"",,""$ 865,796"",""$ 887,693"",Active,D,23,Slovenia,Udinese,,"
"M'Bala Nzola,,""$ 11,447"",""$ 595,235"",""$ 216,449"",""$ 811,684"",""$ 832,212"",Active,F,26,Angola,Spezia,,"
"Stefan Posch,,""$ 16,234"",""$ 844,151"",,""$ 844,151"",""$ 865,500"",Loan,D,25,Austria,Bologna,,"
"Emil Bohinen,,""$ 16,234"",""$ 844,151"",,""$ 844,151"",""$ 865,500"",Active,M,23,Norway,Salernitana,,"
"Antonino Gallo,,""$ 10,822"",""$ 562,767"",,""$ 562,767"",""$ 577,000"",Active,D,23,Italy,Lecce,,"
"Jhon Lucumí,,""$ 15,609"",""$ 811,684"",,""$ 811,684"",""$ 832,212"",Active,D,24,Colombia,Bologna,,"
"Rémi Oudin,,""$ 15,193"",""$ 790,039"",,""$ 790,039"",""$ 810,020"",Loan,F,26,France,Lecce,,"
"Federico Ceccherini,,""$ 10,406"",""$ 541,122"",,""$ 541,122"",""$ 554,808"",Active,D,30,Italy,Hellas Verona,,"
"Daniel Ciofani,,""$ 10,406"",""$ 541,122"",,""$ 541,122"",""$ 554,808"",Active,F,37,Italy,Cremonese,,"
"Ignacio Pussetto,,""$ 10,406"",""$ 541,122"",,""$ 541,122"",""$ 554,808"",Loan,F,27,Argentina,Sampdoria,,"
"Charalampos Lykogiannis,,""$ 10,406"",""$ 541,122"",,""$ 541,122"",""$ 554,808"",Active,D,29,Greece,Bologna,,"
"Fabio Quagliarella,,""$ 10,406"",""$ 541,122"",,""$ 541,122"",""$ 554,808"",Active,F,40,Italy,Sampdoria,,"
"Paolo Ghiglione,,""$ 10,406"",""$ 541,122"",,""$ 541,122"",""$ 554,808"",Active,D,25,Italy,Cremonese,,"
"Riccardo Marchizza,,""$ 10,406"",""$ 541,122"",,""$ 541,122"",""$ 554,808"",Active,D,24,Italy,Sassuolo,,"
"Matteo Lovato,,""$ 10,406"",""$ 541,122"",,""$ 541,122"",""$ 554,808"",Active,D,22,Italy,Salernitana,,"
"Miguel Veloso,,""$ 10,406"",""$ 541,122"",,""$ 541,122"",""$ 554,808"",Active,M,36,Portugal,Hellas Verona,,"
"Mattia Destro,,""$ 10,406"",""$ 541,122"",,""$ 541,122"",""$ 554,808"",Active,F,31,Italy,Empoli,,"
"Davide Faraoni,,""$ 10,406"",""$ 541,122"",,""$ 541,122"",""$ 554,808"",Active,D,31,Italy,Hellas Verona,,"
"Gianluca Pegolo,,""$ 10,406"",""$ 541,122"",,""$ 541,122"",""$ 554,808"",Active,K,41,Italy,Sassuolo,,"
"Simone Romagnoli,,""$ 10,406"",""$ 541,122"",,""$ 541,122"",""$ 554,808"",Active,D,32,Italy,Lecce,,"
"Nicolás Domínguez,,""$ 14,569"",""$ 757,571"",,""$ 757,571"",""$ 776,731"",Active,M,24,Argentina,Bologna,,"
"Mërgim Vojvoda,,""$ 14,569"",""$ 757,571"",,""$ 757,571"",""$ 776,731"",Active,D,28,Kosovo,Torino,,"
"Igor,,""$ 14,569"",""$ 757,571"",,""$ 757,571"",""$ 776,731"",Active,D,24,Brazil,Fiorentina,,"
"Ola Solbakken,,""$ 14,569"",""$ 757,571"",,""$ 757,571"",""$ 776,731"",Active,F,24,Norway,Roma,,"
"Kingsley Ehizibue,,""$ 14,569"",""$ 757,571"",,""$ 757,571"",""$ 776,731"",Active,D,27,Netherlands,Udinese,,"
"Sandi Lovric,,""$ 14,569"",""$ 757,571"",,""$ 757,571"",""$ 776,731"",Active,M,24,Slovenia,Udinese,,"
"Jeremy Toljan,,""$ 14,569"",""$ 757,571"",,""$ 757,571"",""$ 776,731"",Active,D,28,Germany,Sassuolo,,"
"Milan Djuric,,""$ 14,569"",""$ 757,571"",,""$ 757,571"",""$ 776,731"",Active,F,32,Bosnia-Herzegovina,Hellas Verona,,"
"William Bianda,,""$ 14,569"",""$ 757,571"",,""$ 757,571"",""$ 776,731"",Active,D,22,France,Roma,,"
"Andrea Barberis,,""$ 9,990"",""$ 519,478"",,""$ 519,478"",""$ 532,616"",Active,M,29,Italy,Monza,,"
"Bartosz Bereszynski,,""$ 9,366"",""$ 487,010"",,""$ 487,010"",""$ 499,327"",Loan,D,30,Poland,Napoli,,"
"Salvatore Esposito,,""$ 9,366"",""$ 487,010"",,""$ 487,010"",""$ 499,327"",Loan,M,22,Italy,Spezia,,"
"Ebrima Darboe,,""$ 9,366"",""$ 487,010"",,""$ 487,010"",""$ 499,327"",Active,M,21,The Gambia,Roma,,"
"Nehuén Pérez,,""$ 13,528"",""$ 703,459"",,""$ 703,459"",""$ 721,250"",Active,D,22,Argentina,Udinese,,"
"Michele Di Gregorio,,""$ 9,366"",""$ 487,010"",,""$ 487,010"",""$ 499,327"",Active,K,25,Italy,Monza,,"
"Bartosz Bereszynski,,""$ 9,366"",""$ 487,010"",,""$ 487,010"",""$ 499,327"",Inactive,D,30,Poland,Sampdoria,,"
"Samuele Birindelli,,""$ 9,366"",""$ 487,010"",,""$ 487,010"",""$ 499,327"",Active,D,23,Italy,Monza,,"
"Rodrigo Becão,,""$ 12,487"",""$ 649,347"",,""$ 649,347"",""$ 665,770"",Active,D,27,Brazil,Udinese,,"
"Maxime López,,""$ 12,487"",""$ 649,347"",,""$ 649,347"",""$ 665,770"",Active,M,25,France,Sassuolo,,"
"Isak Hien,,""$ 12,487"",""$ 649,347"",,""$ 649,347"",""$ 665,770"",Active,D,24,Sweden,Hellas Verona,,"
"Kristian Thorstvedt,,""$ 12,487"",""$ 649,347"",,""$ 649,347"",""$ 665,770"",Active,F,23,Norway,Sassuolo,,"
"Valentin Antov,,""$ 12,487"",""$ 649,347"",,""$ 649,347"",""$ 665,770"",Active,D,22,Bulgaria,Monza,,"
"David Okereke,,""$ 12,487"",""$ 649,347"",,""$ 649,347"",""$ 665,770"",Active,F,25,Nigeria,Cremonese,,"
"Charles Pickel,,""$ 12,487"",""$ 649,347"",,""$ 649,347"",""$ 665,770"",Active,M,25,Switzerland,Cremonese,,"
"Tolgay Arslan,,""$ 12,487"",""$ 649,347"",,""$ 649,347"",""$ 665,770"",Active,M,32,Germany,Udinese,,"
"Mohamed Ihattaren,,""$ 12,487"",""$ 649,347"",,""$ 649,347"",""$ 665,770"",Active,F,20,Netherlands,Juventus,,"
"Cyril Ngonge,,""$ 12,487"",""$ 649,347"",,""$ 649,347"",""$ 665,770"",Active,F,23,Belgium,Hellas Verona,,"
"Brandon Soppy,,""$ 12,487"",""$ 649,347"",,""$ 649,347"",""$ 665,770"",Active,D,20,France,Atalanta,,"
"Tonny Vilhena,,""$ 12,071"",""$ 627,702"",,""$ 627,702"",""$ 643,577"",Loan,M,28,Netherlands,Salernitana,,"
"Lorenzo Venuti,,""$ 8,325"",""$ 432,898"",,""$ 432,898"",""$ 443,846"",Active,D,27,Italy,Fiorentina,,"
"Filippo Romagna,,""$ 8,325"",""$ 432,898"",,""$ 432,898"",""$ 443,846"",Active,D,25,Italy,Sassuolo,,"
"Marco D'Alessandro,,""$ 8,325"",""$ 432,898"",,""$ 432,898"",""$ 443,846"",Active,F,31,Italy,Monza,,"
"Daniele Verde,,""$ 8,325"",""$ 432,898"",,""$ 432,898"",""$ 443,846"",Active,F,26,Italy,Spezia,,"
"Alessandro Tuia,,""$ 8,325"",""$ 432,898"",,""$ 432,898"",""$ 443,846"",Active,D,32,Italy,Lecce,,"
"Jacopo Sala,,""$ 8,325"",""$ 432,898"",,""$ 432,898"",""$ 443,846"",Active,M,31,Italy,Spezia,,"
"Demba Seck,,""$ 8,325"",""$ 432,898"",,""$ 432,898"",""$ 443,846"",Active,F,21,Senegal,Torino,,"
"Kevin Agudelo,,""$ 8,325"",""$ 432,898"",,""$ 432,898"",""$ 443,846"",Active,F,24,Colombia,Spezia,,"
"Alessandro Zanoli,,""$ 8,325"",""$ 432,898"",,""$ 432,898"",""$ 443,846"",Loan,D,22,Italy,Sampdoria,,"
"Cristian Buonaiuto,,""$ 8,325"",""$ 432,898"",,""$ 432,898"",""$ 443,846"",Active,F,30,Italy,Cremonese,,"
"Kelvin Amian,,""$ 11,447"",""$ 595,235"",,""$ 595,235"",""$ 610,289"",Active,D,24,France,Spezia,,"
"Oliver Abildgaard,,""$ 11,447"",""$ 595,235"",,""$ 595,235"",""$ 610,289"",Active,M,26,Denmark,Hellas Verona,,"
"Fabio Depaoli,,""$ 7,284"",""$ 378,786"",,""$ 378,786"",""$ 388,366"",Loan,D,25,Italy,Hellas Verona,,"
"Mattia Valoti,,""$ 7,284"",""$ 378,786"",,""$ 378,786"",""$ 388,366"",Active,M,29,Italy,Monza,,"
"Giuseppe Pezzella,,""$ 7,284"",""$ 378,786"",,""$ 378,786"",""$ 388,366"",Loan,D,25,Italy,Lecce,,"
"Martín Satriano,,""$ 7,284"",""$ 378,786"",,""$ 378,786"",""$ 388,366"",Loan,F,21,Uruguay,Empoli,,"
