"Player,Unnamed: 1_level_1,Net Fixed P/W (USD),Net Fixed P/Y (USD),Net Bonus P/Y (USD),Net Total P/Y (USD),""Adj. Net Total P/Y (2026, USD)"",Status,Pos. DFKM,Age,Country,Club,Active,Loan"
"Emanuel Vignato,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 439,515"",Loan,F,23,Italy,Salernitana,,"
"Riccardo Calafiori,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 439,515"",Active,D,21,Italy,Bologna,,"
"Adam Obert,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 439,515"",Active,D,21,Slovakia,Cagliari,,"
"Alberto Dossena,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 439,515"",Active,D,25,Italy,Cagliari,,"
"Michael Folorunsho,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 439,515"",Loan,M,25,Italy,Hellas Verona,,"
"Alessandro Deiola,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 439,515"",Active,M,28,Italy,Cagliari,,"
"Francesco Gelli,,""$ 8,117"",""$ 422,062"",,""$ 422,062"",""$ 428,527"",Active,F,27,Italy,Frosinone,,"
"Soufiane Bidaoui,,""$ 11,446"",""$ 595,216"",,""$ 595,216"",""$ 604,333"",Active,F,33,Morocco,Frosinone,,"
"Luca Garritano,,""$ 7,492"",""$ 389,596"",,""$ 389,596"",""$ 395,563"",Active,F,29,Italy,Frosinone,,"
"Daniel Silva,,""$ 7,284"",""$ 378,774"",,""$ 378,774"",""$ 384,575"",Active,M,23,Portugal,Hellas Verona,,"
"Juan Cabal,,""$ 7,284"",""$ 378,774"",,""$ 378,774"",""$ 384,575"",Active,D,23,Colombia,Hellas Verona,,"
"Mihajlo Ilic,,""$ 7,284"",""$ 378,774"",,""$ 378,774"",""$ 384,575"",Active,D,20,Serbia,Bologna,,"
"Michel Ndary Adopo,,""$ 7,284"",""$ 378,774"",,""$ 378,774"",""$ 384,575"",Active,M,23,France,Atalanta,,"
"David Ankeye,,""$ 7,284"",""$ 378,774"",,""$ 378,774"",""$ 384,575"",Active,F,21,Nigeria,Genoa,,"
"Samuel Iling-Junior,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,F,20,England,Juventus,,"
"Oliver Christensen,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,K,24,Denmark,Fiorentina,,"
"Valentin Gendrey,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,D,23,France,Lecce,,"
"Mateusz Wieteska,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,D,26,Poland,Cagliari,,"
"Alexis Blin,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,M,27,France,Lecce,,"
"Lameck Banda,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,F,23,Zambia,Lecce,,"
"Elia Caprile,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Loan,K,22,Italy,Empoli,,"
"Tyronne Ebuehi,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,D,28,Nigeria,Empoli,,"
"Uros Racic,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,M,25,Serbia,Sassuolo,,"
"Saba Sazonov,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,D,22,Georgia,Torino,,"
"Rémi Oudin,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,F,27,France,Lecce,,"
"Joan González,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,M,22,Spain,Lecce,,"
"Maduka Okoye,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,K,24,Nigeria,Udinese,,"
"M'Baye Niang,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,F,29,Senegal,Empoli,,"
"Michel Aebischer,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 549,393"",Active,M,27,Switzerland,Bologna,,"
"Reinier,,""$ 6,764"",""$ 351,719"",,""$ 351,719"",""$ 357,106"",Loan,F,22,Brazil,Frosinone,,"
"Michele Cerofolini,,""$ 6,660"",""$ 346,308"",,""$ 346,308"",""$ 351,612"",Active,K,25,Italy,Frosinone,,"
"Mattia Viti,,""$ 6,660"",""$ 346,308"",,""$ 346,308"",""$ 351,612"",Loan,D,22,Italy,Sassuolo,,"
"Dylan Bronn,,""$ 9,365"",""$ 486,995"",,""$ 486,995"",""$ 494,454"",Inactive,D,28,Tunisia,Salernitana,,"
"Ylber Ramadani,,""$ 9,365"",""$ 486,995"",,""$ 486,995"",""$ 494,454"",Active,M,27,Albania,Lecce,,"
"Oussama El Azzouzi,,""$ 9,365"",""$ 486,995"",,""$ 486,995"",""$ 494,454"",Active,M,22,Morocco,Bologna,,"
"Matheus Henrique,,""$ 6,452"",""$ 335,485"",,""$ 335,485"",""$ 340,624"",Active,M,26,Brazil,Sassuolo,,"
"Nicola Zalewski,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 329,636"",Active,M,22,Poland,Roma,,"
"Daniel Maldini,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 329,636"",Loan,F,22,Italy,Monza,,"
"Roberto Piccoli,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 329,636"",Loan,F,23,Italy,Lecce,,"
"Lorenzo Colombo,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 329,636"",Loan,F,21,Italy,Monza,,"
"Carlo Pinsoglio,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 329,636"",Active,K,33,Italy,Juventus,,"
"Kastriot Dermaku,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 329,636"",Active,D,32,Albania,Lecce,,"
"Kenan Yıldız,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 329,636"",Active,F,18,Turkey,Juventus,,"
"Matías Soulé,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 329,636"",Loan,F,20,Argentina,Frosinone,,"
"Santiago Pierotti,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 329,636"",Active,F,22,Argentina,Lecce,,"
"Nikita Contini,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 329,636"",Active,K,27,Italy,Napoli,,"
"Gabriele Zappa,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 329,636"",Active,D,24,Italy,Cagliari,,"
"Stefan Mitrovic,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 329,636"",Active,F,21,Serbia,Hellas Verona,,"
"Farès Ghedjemis,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 329,636"",Active,F,21,France,Frosinone,,"
"Marco Pellegrino,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 329,636"",Loan,D,21,Argentina,Salernitana,,"
"Lorenzo Pirola,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 329,636"",Active,D,21,Italy,Salernitana,,"
"Ibrahim Sulemana,,""$ 5,827"",""$ 303,019"",,""$ 303,019"",""$ 307,660"",Active,M,20,Ghana,Cagliari,,"
"Alan Matturro,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 439,515"",Active,D,19,Uruguay,Genoa,,"
"Lassana Coulibaly,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 439,515"",Active,M,27,Mali,Salernitana,,"
"Mikael,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 439,515"",Active,F,24,Brazil,Salernitana,,"
"Georgios Kyriakopoulos,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 439,515"",Loan,M,27,Greece,Monza,,"
"Jordan Zemura,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 439,515"",Active,D,24,Zimbabwe,Udinese,,"
"Tomas Suslov,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 439,515"",Loan,F,21,Slovakia,Hellas Verona,,"
"Lazar Samardžić,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 439,515"",Active,M,21,Serbia,Udinese,,"
"Vincenzo Fiorillo,,""$ 5,619"",""$ 292,197"",,""$ 292,197"",""$ 296,672"",Active,K,34,Italy,Salernitana,,"
"Stefano Sabelli,,""$ 5,619"",""$ 292,197"",,""$ 292,197"",""$ 296,672"",Active,D,31,Italy,Genoa,,"
"Lorenzo Montipò,,""$ 5,619"",""$ 292,197"",,""$ 292,197"",""$ 296,672"",Active,K,27,Italy,Hellas Verona,,"
"Ruan,,""$ 7,908"",""$ 411,240"",,""$ 411,240"",""$ 417,539"",Active,D,24,Brazil,Sassuolo,,"
"Lapo Nava,,""$ 5,203"",""$ 270,553"",,""$ 270,553"",""$ 274,697"",Active,K,20,Italy,AC Milan,,"
"Lorenzo Lucca,,""$ 5,203"",""$ 270,553"",,""$ 270,553"",""$ 274,697"",Loan,F,23,Italy,Udinese,,"
"Diego Coppola,,""$ 5,203"",""$ 270,553"",,""$ 270,553"",""$ 274,697"",Active,D,20,Italy,Hellas Verona,,"
"Nicola Leali,,""$ 5,203"",""$ 270,553"",,""$ 270,553"",""$ 274,697"",Active,K,30,Italy,Genoa,,"
"Daniel Samek,,""$ 5,203"",""$ 270,553"",,""$ 270,553"",""$ 274,697"",Active,M,19,Czech Republic,Lecce,,"
"Alessandro Berardi,,""$ 5,203"",""$ 270,553"",,""$ 270,553"",""$ 274,697"",Active,K,33,Italy,Hellas Verona,,"
"Stefano Gori,,""$ 5,203"",""$ 270,553"",,""$ 270,553"",""$ 274,697"",Loan,K,27,Italy,Monza,,"
"Simone Perilli,,""$ 5,203"",""$ 270,553"",,""$ 270,553"",""$ 274,697"",Active,K,29,Italy,Hellas Verona,,"
"Marco Brescianini,,""$ 5,203"",""$ 270,553"",,""$ 270,553"",""$ 274,697"",Active,M,24,Italy,Frosinone,,"
"Tommaso Martinelli,,""$ 5,203"",""$ 270,553"",,""$ 270,553"",""$ 274,697"",Active,K,18,Italy,Fiorentina,,"
"Simone Bastoni,,""$ 5,203"",""$ 270,553"",,""$ 270,553"",""$ 274,697"",Loan,M,27,Italy,Empoli,,"
"Elayis Tavsan,,""$ 5,203"",""$ 270,553"",,""$ 270,553"",""$ 274,697"",Active,F,22,Netherlands,Hellas Verona,,"
"Oier Zarraga,,""$ 7,284"",""$ 378,774"",,""$ 378,774"",""$ 384,575"",Active,M,25,Spain,Udinese,,"
"Jackson Tchatchoua,,""$ 7,284"",""$ 378,774"",,""$ 378,774"",""$ 384,575"",Loan,M,22,Cameroon,Hellas Verona,,"
"Nikola Krstovic,,""$ 7,284"",""$ 378,774"",,""$ 378,774"",""$ 384,575"",Active,F,23,Montenegro,Lecce,,"
"Gino Infantino,,""$ 7,284"",""$ 378,774"",,""$ 378,774"",""$ 384,575"",Active,M,20,Argentina,Fiorentina,,"
"Pablo Galdames,,""$ 7,284"",""$ 378,774"",,""$ 378,774"",""$ 384,575"",Active,M,27,Chile,Genoa,,"
"Matteo Prati,,""$ 4,995"",""$ 259,731"",,""$ 259,731"",""$ 263,709"",Active,M,20,Italy,Cagliari,,"
"Kevin Zeroli,,""$ 4,579"",""$ 238,086"",,""$ 238,086"",""$ 241,733"",Active,M,19,Italy,AC Milan,,"
"Hamza Rafia,,""$ 4,579"",""$ 238,086"",,""$ 238,086"",""$ 241,733"",Active,M,24,Tunisia,Lecce,,"
"Triantafyllos Pasalidis,,""$ 4,579"",""$ 238,086"",,""$ 238,086"",""$ 241,733"",Active,D,27,Greece,Salernitana,,"
"Mihai Popa,,""$ 4,579"",""$ 238,086"",,""$ 238,086"",""$ 241,733"",Active,K,23,Romania,Torino,,"
"Giorgio Cittadini,,""$ 4,370"",""$ 227,264"",,""$ 227,264"",""$ 230,745"",Loan,D,21,Italy,Genoa,,"
"Pedro Pereira,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 329,636"",Active,D,26,Portugal,Monza,,"
"Pawel Dawidowicz,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 329,636"",Active,D,28,Poland,Hellas Verona,,"
"Sebastian Walukiewicz,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 329,636"",Active,D,23,Poland,Empoli,,"
"Warren Bondo,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 329,636"",Active,M,20,France,Monza,,"
"Simone Scuffet,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 329,636"",Active,K,27,Italy,Cagliari,,"
"Mateusz Legowski,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 329,636"",Active,M,21,Poland,Salernitana,,"
"Loum Tchaouna,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 329,636"",Active,F,20,France,Salernitana,,"
"Daniele Padelli,,""$ 4,162"",""$ 216,442"",,""$ 216,442"",""$ 219,757"",Active,K,38,Italy,Udinese,,"
"José Machín,,""$ 4,162"",""$ 216,442"",,""$ 216,442"",""$ 219,757"",Active,M,27,Equatorial Guinea,Monza,,"
"Sergio Kalaj,,""$ 4,162"",""$ 216,442"",,""$ 216,442"",""$ 219,757"",Active,D,24,Albania,Frosinone,,"
"Pietro Boer,,""$ 4,162"",""$ 216,442"",,""$ 216,442"",""$ 219,757"",Active,K,21,Italy,Roma,,"
"Hans Nicolussi Caviglia,,""$ 4,162"",""$ 216,442"",,""$ 216,442"",""$ 219,757"",Active,M,23,Italy,Juventus,,"
"Juan Manuel Cruz,,""$ 4,162"",""$ 216,442"",,""$ 216,442"",""$ 219,757"",Active,F,24,Argentina,Hellas Verona,,"
"Pietro Comuzzo,,""$ 4,162"",""$ 216,442"",,""$ 216,442"",""$ 219,757"",Active,D,18,Italy,Fiorentina,,"
"Emanuele Valeri,,""$ 4,162"",""$ 216,442"",,""$ 216,442"",""$ 219,757"",Active,D,25,Italy,Frosinone,,"
"Davide Bettella,,""$ 3,954"",""$ 205,620"",,""$ 205,620"",""$ 208,770"",Active,D,23,Italy,Monza,,"
"Anthony Oyono,,""$ 5,619"",""$ 292,197"",,""$ 292,197"",""$ 296,672"",Active,D,22,Gabon,Frosinone,,"
"Agustín Martegani,,""$ 5,619"",""$ 292,197"",,""$ 292,197"",""$ 296,672"",Loan,F,23,Argentina,Salernitana,,"
"Samuele Perisan,,""$ 3,746"",""$ 194,798"",,""$ 194,798"",""$ 197,782"",Active,K,26,Italy,Empoli,,"
"Nadir Zortea,,""$ 3,746"",""$ 194,798"",,""$ 194,798"",""$ 197,782"",Loan,M,24,Italy,Frosinone,,"
"Ilario Monterisi,,""$ 3,746"",""$ 194,798"",,""$ 194,798"",""$ 197,782"",Active,D,22,Italy,Frosinone,,"
"Giulio Donati,,""$ 3,746"",""$ 194,798"",,""$ 194,798"",""$ 197,782"",Active,D,33,Italy,Monza,,"
"Alessio Zerbin,,""$ 3,746"",""$ 194,798"",,""$ 194,798"",""$ 197,782"",Loan,F,24,Italy,Monza,,"
"Mohamed Kaba,,""$ 5,203"",""$ 270,553"",,""$ 270,553"",""$ 274,697"",Active,M,22,France,Lecce,,"
"Liberato Cacace,,""$ 5,203"",""$ 270,553"",,""$ 270,553"",""$ 274,697"",Active,D,23,New Zealand,Empoli,,"
"Thomas Kristensen,,""$ 5,203"",""$ 270,553"",,""$ 270,553"",""$ 274,697"",Active,D,22,Denmark,Udinese,,"
"Marcus Holmgren Pedersen,,""$ 3,538"",""$ 183,976"",,""$ 183,976"",""$ 186,794"",Loan,D,23,Norway,Sassuolo,,"
"Franz Stolz,,""$ 3,330"",""$ 173,154"",,""$ 173,154"",""$ 175,806"",Active,K,22,Austria,Genoa,,"
"Matija Popovic,,""$ 3,330"",""$ 173,154"",,""$ 173,154"",""$ 175,806"",Active,F,18,Serbia,Monza,,"
"Gaetano Oristanio,,""$ 3,122"",""$ 162,332"",,""$ 162,332"",""$ 164,818"",Loan,F,21,Italy,Cagliari,,"
"Alessandro Di Pardo,,""$ 3,122"",""$ 162,332"",,""$ 162,332"",""$ 164,818"",Active,D,24,Italy,Cagliari,,"
"Mattia Chiesa,,""$ 3,122"",""$ 162,332"",,""$ 162,332"",""$ 164,818"",Active,K,23,Italy,Hellas Verona,,"
"Martin Erlic,,""$ 3,122"",""$ 162,332"",,""$ 162,332"",""$ 164,818"",Active,D,26,Croatia,Sassuolo,,"
"Walid Cheddira,,""$ 3,122"",""$ 162,332"",,""$ 162,332"",""$ 164,818"",Loan,F,26,Morocco,Frosinone,,"
"Iron Gomis,,""$ 3,122"",""$ 162,332"",,""$ 162,332"",""$ 164,818"",Loan,F,24,France,Salernitana,,"
"Shon Weissman,,""$ 3,122"",""$ 162,332"",,""$ 162,332"",""$ 164,818"",Loan,F,27,Israel,Salernitana,,"
"Tommaso Vannucchi,,""$ 3,122"",""$ 162,332"",,""$ 162,332"",""$ 164,818"",Active,K,16,Italy,Fiorentina,,"
"Kacper Urbanski,,""$ 3,122"",""$ 162,332"",,""$ 162,332"",""$ 164,818"",Active,M,19,Poland,Bologna,,"
"Jens Odgaard,,""$ 3,122"",""$ 162,332"",,""$ 162,332"",""$ 164,818"",Loan,F,24,Denmark,Bologna,,"
"David Pejičić,,""$ 3,122"",""$ 162,332"",,""$ 162,332"",""$ 164,818"",Active,F,16,Slovenia,Udinese,,"
"Uros Kabic,,""$ 3,122"",""$ 162,332"",,""$ 162,332"",""$ 164,818"",Active,F,20,Serbia,Torino,,"
"Pierluigi Frattali,,""$ 3,122"",""$ 162,332"",,""$ 162,332"",""$ 164,818"",Active,K,38,Italy,Frosinone,,"
"Simone Aresti,,""$ 3,122"",""$ 162,332"",,""$ 162,332"",""$ 164,818"",Active,K,37,Italy,Cagliari,,"
"Raffaele Di Gennaro,,""$ 3,122"",""$ 162,332"",,""$ 162,332"",""$ 164,818"",Active,K,30,Italy,Inter Milan,,"
"Ahmed Touba,,""$ 3,122"",""$ 162,332"",,""$ 162,332"",""$ 164,818"",Loan,D,25,Algeria,Lecce,,"
"Reda Belahyane,,""$ 3,122"",""$ 162,332"",,""$ 162,332"",""$ 164,818"",Active,M,19,France,Hellas Verona,,"
"Daniele Sommariva,,""$ 2,914"",""$ 151,510"",,""$ 151,510"",""$ 153,830"",Active,K,26,Italy,Genoa,,"
"Enzo Barrenechea,,""$ 4,162"",""$ 216,442"",,""$ 216,442"",""$ 219,757"",Loan,M,22,Argentina,Frosinone,,"
"Saná Fernandes,,""$ 4,162"",""$ 216,442"",,""$ 216,442"",""$ 219,757"",Active,F,18,Portugal,Lazio,,"
"Emil Holm,,""$ 4,162"",""$ 216,442"",,""$ 216,442"",""$ 219,757"",Loan,M,23,Sweden,Atalanta,,"
"Christos Mandas,,""$ 4,162"",""$ 216,442"",,""$ 216,442"",""$ 219,757"",Active,K,22,Greece,Lazio,,"
"Marvin Cuni,,""$ 4,162"",""$ 216,442"",,""$ 216,442"",""$ 219,757"",Active,F,22,Albania,Frosinone,,"
"João Ferreira,,""$ 3,746"",""$ 194,798"",,""$ 194,798"",""$ 197,782"",Loan,D,22,Portugal,Udinese,,"
"Festy Ebosele,,""$ 3,746"",""$ 194,798"",,""$ 194,798"",""$ 197,782"",Active,M,21,Ireland,Udinese,,"
"Patrick Dorgu,,""$ 2,497"",""$ 129,865"",,""$ 129,865"",""$ 131,854"",Active,D,19,Denmark,Lecce,,"
"Medon Berisha,,""$ 2,497"",""$ 129,865"",,""$ 129,865"",""$ 131,854"",Active,M,20,Albania,Lecce,,"
"Giuseppe Caso,,""$ 2,289"",""$ 119,043"",,""$ 119,043"",""$ 120,867"",Active,F,25,Italy,Frosinone,,"
"Arijon Ibrahimovic,,""$ 2,081"",""$ 108,221"",,""$ 108,221"",""$ 109,879"",Loan,F,18,Germany,Frosinone,,"
"Alessandro Vogliacco,,""$ 2,081"",""$ 108,221"",,""$ 108,221"",""$ 109,879"",Active,D,25,Italy,Genoa,,"
"Gianluca Gaetano,,""$ 2,081"",""$ 108,221"",,""$ 108,221"",""$ 109,879"",Loan,F,23,Italy,Cagliari,,"
"Antonio Tikvic,,""$ 3,122"",""$ 162,332"",,""$ 162,332"",""$ 164,818"",Active,D,19,Croatia,Udinese,,"
"Grigoris Kastanos,,""$ 2,081"",""$ 108,221"",,""$ 108,221"",""$ 109,879"",Active,M,26,Cyprus,Salernitana,,"
"Stiven Shpendi,,""$ 2,081"",""$ 108,221"",,""$ 108,221"",""$ 109,879"",Loan,F,20,Albania,Empoli,,"
"Andres Sfait,,""$ 2,081"",""$ 108,221"",,""$ 108,221"",""$ 109,879"",Active,F,19,Romania,Salernitana,,"
"Giorgi Kvernadze,,""$ 3,122"",""$ 162,332"",,""$ 162,332"",""$ 164,818"",Loan,F,20,Georgia,Frosinone,,"
"Chukwubuikem Ikwuemesi,,""$ 3,122"",""$ 162,332"",,""$ 162,332"",""$ 164,818"",Active,F,22,Nigeria,Salernitana,,"
"Luca Belardinelli,,""$ 2,081"",""$ 108,221"",,""$ 108,221"",""$ 109,879"",Active,M,22,Italy,Empoli,,"
"Francesco Rossi,,""$ 2,081"",""$ 108,221"",,""$ 108,221"",""$ 109,879"",Active,K,32,Italy,Atalanta,,"
"İsak Vural,,""$ 2,081"",""$ 108,221"",,""$ 108,221"",""$ 109,879"",Active,F,17,Turkey,Frosinone,,"
"Dimitrije Kamenović,,""$ 3,122"",""$ 162,332"",,""$ 162,332"",""$ 164,818"",Inactive,D,23,Serbia,Lazio,,"
"Rareș Burnete,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,891"",Active,F,20,Romania,Lecce,,"
"Luca Lipani,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,891"",Active,M,18,Italy,Sassuolo,,"
"Joselito,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,891"",Active,M,19,Spain,Hellas Verona,,"
"Luca Gemello,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,891"",Active,K,23,Italy,Torino,,"
"Federico Ravaglia,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,891"",Active,K,24,Italy,Bologna,,"
"Riccardo Pagano,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,891"",Active,M,19,Italy,Roma,,"
"Hubert Idasiak,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,891"",Active,K,21,Poland,Napoli,,"
"Pietro Passador,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,891"",Active,K,20,Italy,Torino,,"
"Federico Brancolini,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,891"",Active,K,22,Italy,Lecce,,"
"Alessandro Sorrentino,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,891"",Active,K,21,Italy,Monza,,"
"Filippo Missori,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,891"",Active,D,19,Italy,Sassuolo,,"
"Samuele Vignato,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,891"",Active,F,19,Italy,Monza,,"
"Nicola Bagnolini,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,891"",Active,K,19,Italy,Bologna,,"
"Niccolò Pierozzi,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,891"",Loan,D,22,Italy,Salernitana,,"
"Tommaso Corazza,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,891"",Active,D,19,Italy,Bologna,,"
"Mateus Lusuardi,,""$ 1,665"",""$ 86,577"",,""$ 86,577"",""$ 87,903"",Active,D,20,Brazil,Frosinone,,"
"Saba Goglichidze,,""$ 1,665"",""$ 86,577"",,""$ 86,577"",""$ 87,903"",Active,D,19,Georgia,Empoli,,"
"Jacopo Fazzini,,""$ 1,665"",""$ 86,577"",,""$ 86,577"",""$ 87,903"",Active,M,20,Italy,Empoli,,"
"Alexandru Borbei,,""$ 2,497"",""$ 129,865"",,""$ 129,865"",""$ 131,854"",Active,K,20,Romania,Lecce,,"
"Diego González,,""$ 2,081"",""$ 108,221"",,""$ 108,221"",""$ 109,879"",Active,F,21,Paraguay,Lazio,,"
"Pasquale Allocca,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,915"",Active,K,18,Italy,Salernitana,,"
"Simone Calvani,,""$ 1,457"",""$ 75,755"",,""$ 75,755"",""$ 76,915"",Active,K,18,Italy,Genoa,,"
"Jeppe Corfitzen,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,891"",Active,F,19,Denmark,Lecce,,"
"Jasper Samooja,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,891"",Active,K,20,Finland,Lecce,,"
"Emil Konradsen Ceide,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,891"",Active,F,22,Norway,Sassuolo,,"
"Trivante Stewart,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,891"",Active,F,23,Jamaica,Salernitana,,"
"James Abankwah,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,891"",Active,D,20,Ireland,Udinese,,"
"Charlys,,""$ 1,873"",""$ 97,399"",,""$ 97,399"",""$ 98,891"",Loan,M,19,Brazil,Hellas Verona,,"
"Paul Pogba,,$ 687,""$ 35,713"",,""$ 35,713"",""$ 36,260"",Active,M,30,France,Juventus,,"
Alexis Saelemaekers,,,,,,,Inactive,F,24,Belgium,AC Milan,,
Riccardo Ciervo,,,,,,,Inactive,F,21,Italy,Sassuolo,,
Matías Soulé,,,,,,,Inactive,F,20,Argentina,Juventus,,
Djed Spence,,,,,,,Loan,D,23,England,Genoa,,
Facundo González,,,,,,,Inactive,D,20,Uruguay,Juventus,,
Kaio Jorge,,,,,,,Inactive,F,21,Brazil,Juventus,,
Eldor Shomurodov,,,,,,,Inactive,F,28,Uzbekistan,Roma,,
Mohamed Fares,,,,,,,Inactive,D,27,Algeria,Lazio,,
Joaquín Correa,,,,,,,Inactive,F,29,Argentina,Inter Milan,,
Carlos Alcaraz,,,,,,,Loan,M,21,Argentina,Juventus,,
