Player_Name,Team,Rating,Mins,Goals,Assists,Apps
Leonardo Bonucci,Union Berlin,6.18,463,1.0,,6(1)
Frank Ronstadt,Darmstadt,6.18,74,,,0(4)
Masaya Okugawa,Augsburg,6.18,30,,,0(2)
Tony JantschkeBorussia M.,Gladbach,6.18,25,,,0(4)
Denis ThomallaFC,Heidenheim,6.18,435,,,3(18)
Florent Muslija,Freiburg,6.18,97,,,0(10)
Pep Biel,Augsburg,6.17,276,,,0(11)
Jesper Lindstrøm,Eintracht Frankfurt,6.17,84,,,1
Maximilian Philipp,Freiburg,6.17,311,1.0,,1(16)
Yvandro Borges SanchesBorussia M.,Gladbach,6.16,16,,,0(3)
Nadiem Amiri,Leverkusen,6.16,83,,,1(7)
Florian PickFC,Heidenheim,6.16,316,,1.0,1(21)
Mathias Honsak,Darmstadt,6.16,1019,1.0,1.0,10(13)
Christopher LenzRBL,Desconocido,6.16,44,,,0(5)
Fabian Schnellhardt,Darmstadt,6.15,229,,,2(8)
Patrick HerrmannBorussia M.,Gladbach,6.15,79,,,0(8)
Naby Keïta,Werder Bremen,6.15,108,,,1(4)
Jean-Mattéo Bahoya,Eintracht Frankfurt,6.14,172,,,1(7)
Dawid Kownacki,Werder Bremen,6.14,368,,,3(19)
Olé Pohlmann,Borussia Dortmund,6.14,52,,,0(2)
Fraser Hornby,Darmstadt,6.13,214,,,1(6)
Christoph KramerBorussia M.,Gladbach,6.13,241,,,2(13)
Jens Hauge,Eintracht Frankfurt,6.13,139,,,0(10)
Finn Becker,Hoffenheim,6.13,596,,,5(17)
Sebastian Rode,Eintracht Frankfurt,6.13,57,,,1(7)
Bambasé Conté,Hoffenheim,6.12,43,,,0(7)
Thorgan Hazard,Borussia Dortmund,6.12,6,,,0(1)
Kenneth Schmidt,Freiburg,6.12,64,,,0(5)
Bartol Franjic,Darmstadt,6.12,1233,,1.0,14(6)
Julien Duranville,Borussia Dortmund,6.11,10,,,0(2)
Ryan Gravenberch,Bayern,6.11,9,,,0(1)
Gerrit Holtmann,Darmstadt,6.11,388,,,2(8)
Matteo Pérez Vinlöf,Bayern,6.1,16,,,0(1)
Samuel Bamba,Borussia Dortmund,6.1,46,,,0(2)
David Mamutovic,Mainz,6.1,9,,,0(2)
Stefan SchimmerFC,Heidenheim,6.08,142,,1.0,0(16)
Amin Sarr,Wolfsburg,6.07,377,,,2(12)
Max Moerstedt,Hoffenheim,6.07,11,,,0(1)
Thomas Isherwood,Darmstadt,6.07,639,,,8(4)
Nelson Weiper,Mainz,6.07,122,,,1(4)
Shio FukudaBorussia M.,Gladbach,6.06,33,,,0(5)
Jessic Ngankam,Eintracht Frankfurt,6.06,271,,,2(13)
Merveille Papela,Mainz,6.06,254,,,3(8)
Nathanaël Mbuku,Augsburg,6.06,4,,,0(1)
Attila Szalai,Freiburg,6.06,102,,,0(3)
Lilian Egloff,Stuttgart,6.05,103,,,1(4)
El Chadaille BitshiabuRBL,Desconocido,6.05,29,,,0(6)
Jovan Milosevic,Stuttgart,6.05,26,,,0(5)
Attila Szalai,Hoffenheim,6.05,290,,,4
Leon Opitz,Werder Bremen,6.04,16,,,0(3)
Irvin Cardona,Augsburg,6.04,52,,,0(3)
Timothy Chandler,Eintracht Frankfurt,6.03,16,,1.0,0(6)
Junior Adamu,Freiburg,6.03,93,,,0(15)
Florian DietzFC,Koln,6.03,65,,,0(5)
Braydon Manu,Darmstadt,6.03,173,,,3(1)
Makoto Hasebe,Eintracht Frankfurt,6.02,216,,,2(6)
Roberto Massimo,Stuttgart,6.01,80,,,0(5)
Luca Raimund,Stuttgart,6.01,28,,,0(3)
Elias Baum,Eintracht Frankfurt,6.01,25,,,0(4)
Marko Mladenovic,Eintracht Frankfurt,6.01,6,,,0(1)
Grant-Leon RanosBorussia M.,Gladbach,6.0,42,,,0(9)
Daniel Peretz,Bayern,6.0,16,,,0(1)
Diadié Samassékou,Hoffenheim,6.0,1,,,0(1)
Joel Imasuen,Werder Bremen,6.0,1,,,0(1)
Jonathan NorbyeRBL,Desconocido,6.0,1,,,0(1)
Jonathan Asp Jensen,Bayern,6.0,1,,,0(1)
Kofi Amoako,Wolfsburg,6.0,2,,,0(2)
Luca Philipp,Hoffenheim,6.0,1,,,1
Mahmut Küçüksahin,Augsburg,6.0,1,,,0(1)
Nuha JattaRBL,Desconocido,6.0,1,,,0(1)
Philipp PentkeFC,Koln,6.0,1,,,1
Thomas KellerFC,Heidenheim,6.0,2,,,0(2)
Moritz-Broni Kwarteng,Bochum,6.0,275,,1.0,2(9)
Dzenan Pejcinovic,Wolfsburg,6.0,33,,,0(4)
Fabian Rüdlin,Freiburg,5.99,6,,,0(1)
Genki Haraguchi,Stuttgart,5.99,25,,,0(2)
Mërgim Berisha,Hoffenheim,5.99,139,,,0(6)
Jessic Ngankam,Mainz,5.99,182,,,2(5)
Dennis Geiger,Hoffenheim,5.99,62,,,0(3)
Kasim Adams,Hoffenheim,5.98,4,,,0(1)
Julian Justvan,Hoffenheim,5.96,46,,,0(4)
Filip Stojilkovic,Darmstadt,5.95,148,,,0(6)
Maximilian Breunig,Freiburg,5.94,7,,,0(2)
Borna Sosa,Stuttgart,5.94,44,,,0(2)
Fabio Torsiello,Darmstadt,5.94,149,,,1(9)
Lukas UllrichBorussia M.,Gladbach,5.88,44,,,0(4)
Asaf Arania,Darmstadt,5.87,5,,,0(1)
Mathias OlesenFC,Koln,5.84,108,,,0(6)
Ilia Gruev,Werder Bremen,5.84,3,,,0(1)
Isak Hansen-Aarøen,Werder Bremen,5.84,25,,,0(3)
Bennit Bröger,Wolfsburg,5.82,10,,,0(1)
Oliver Burke,Werder Bremen,5.78,31,,,0(1)
Simon Zoller,Bochum,5.74,45,,,0(1)
Alexander Brunst,Darmstadt,5.7,272,,,5
Andreas Luthe,Bochum,5.12,90,,,1
