Player_Name,Team,Rating,Mins,Goals,Assists,Apps
Jamie Leweling,Union Berlin,6.21,248,1.0,1.0,0(16)
Jacob Bruun Larsen,Hoffenheim,6.2,323,1.0,,3(9)
Woo-yeong Jeong,Freiburg,6.2,641,1.0,1.0,4(22)
Hugo Siquet,Freiburg,6.2,15,,,0(2)
Tom Bischof,Hoffenheim,6.19,311,,,3(8)
Lucas Alario,Eintracht Frankfurt,6.19,317,1.0,,2(18)
Umut Tohumcu,Hoffenheim,6.19,268,,,2(6)
Maximilian Philipp,Wolfsburg,6.19,115,,,1(2)
Niklas Tauer,Mainz,6.19,92,,,0(3)
Peter Pekarík,Hertha Berlin,6.17,204,,,2(3)
Irvin Cardona,Augsburg,6.17,310,1.0,,0(10)
Luca Pfeiffer,Stuttgart,6.17,692,,,6(13)
Julian Baumgartlinger,Augsburg,6.17,547,,,3(13)
Antonios Papadopoulos,Borussia Dortmund,6.17,12,,,0(1)
Kingsley EhizibueFC,Koln,6.17,62,,,1
Derry Scherhant,Hertha Berlin,6.16,280,1.0,,2(8)
Danny Latza,Schalke,6.16,845,,1.0,8(12)
Eduardo Quaresma,Hoffenheim,6.16,86,,,1(3)
Diadié Samassékou,Hoffenheim,6.14,34,,,1(1)
Thomas Delaney,Hoffenheim,6.14,299,,,4(2)
Timothy Fosu-Mensah,Leverkusen,6.14,186,,,1(10)
Silvere Ganvoula,Bochum,6.13,233,,,0(16)
Tim LemperleFC,Koln,6.13,120,,,0(12)
Jordan Larsson,Schalke,6.13,464,,,5(6)
Yvandro Borges SanchesBorussia M.,Gladbach,6.13,25,,,0(3)
Nicolas Cozza,Wolfsburg,6.12,98,,,0(5)
Milos Pantovic,Union Berlin,6.12,195,1.0,,0(13)
Faride Alidou,Eintracht Frankfurt,6.12,173,,1.0,0(15)
Juan José Perea,Stuttgart,6.12,412,1.0,,3(13)
Florent Mollet,Schalke,6.11,408,1.0,,4(5)
Timothée Kolodziejczak,Schalke,6.11,25,,,0(1)
Tony JantschkeBorussia M.,Gladbach,6.11,98,,,1(7)
Leo Greiml,Schalke,6.11,356,,,3(4)
Mathias OlesenFC,Koln,6.1,476,,,6(8)
Aster Vranckx,Wolfsburg,6.1,7,,,0(1)
Nils Petersen,Freiburg,6.1,257,1.0,,0(27)
Ricardo Pepi,Augsburg,6.09,95,,,1(3)
Kevin-Prince Boateng,Hertha Berlin,6.09,463,,,5(11)
Oscar FrauloBorussia M.,Gladbach,6.08,7,,,0(2)
Fabio Chiarodia,Werder Bremen,6.08,66,,,1(2)
Noah Sarenren Bazee,Augsburg,6.08,18,,,0(2)
Laurin Ulrich,Stuttgart,6.07,5,,,0(1)
Delano Burgzorg,Mainz,6.06,237,,1.0,0(13)
Tim Skarke,Union Berlin,6.06,51,,,0(3)
Andrey Lunev,Leverkusen,6.06,90,,,1
Mark UthFC,Koln,6.06,45,,,1(3)
Marlon Mustapha,Mainz,6.05,67,,,0(6)
Fisnik Asllani,Hoffenheim,6.05,162,,,0(8)
Patrick HerrmannBorussia M.,Gladbach,6.04,151,1.0,,0(21)
Nicolai Rapp,Werder Bremen,6.04,67,,,0(7)
Myziane Maolida,Hertha Berlin,6.04,94,,,1(2)
Nathanaël Mbuku,Augsburg,6.04,32,,,0(2)
Sidi Sané,Schalke,6.04,25,,,1(1)
Muhammed Damar,Hoffenheim,6.04,157,,,1(5)
Vladimír Darida,Hertha Berlin,6.03,29,,,0(3)
Eren Dinkçi,Werder Bremen,6.02,215,,,0(17)
Timothy Chandler,Eintracht Frankfurt,6.02,84,,,0(6)
Dzenan Pejcinovic,Wolfsburg,6.02,10,,,0(1)
Semir TelalovicBorussia M.,Gladbach,6.02,7,,,0(3)
Jérôme Roussillon,Wolfsburg,6.01,19,,,0(4)
Marco Pasalic,Borussia Dortmund,6.01,10,,,0(1)
Kerim Çalhanoglu,Schalke,6.01,60,,,0(3)
Karim Bellarabi,Leverkusen,6.01,80,,,1(7)
Justin DiehlFC,Koln,6.01,15,,,0(2)
Aaron Zehnter,Augsburg,6.0,1,,,0(1)
Ayman Azhil,Leverkusen,6.0,1,,,0(1)
Dikeni Salifou,Werder Bremen,6.0,1,,,0(1)
Joshua Quarshie,Hoffenheim,6.0,1,,,0(1)
Julian Eitschberger,Hertha Berlin,6.0,1,,,0(1)
Noah Mbamba,Leverkusen,6.0,1,,,0(1)
Rocco ReitzBorussia M.,Gladbach,6.0,2,,,0(1)
Sanoussy BaRBL,Desconocido,6.0,1,,,0(1)
Lukas Petkov,Augsburg,5.99,140,,,0(7)
Bouna Sarr,Bayern,5.99,2,,,0(1)
Brajan Gruda,Mainz,5.99,2,,,0(2)
Dario Gebuhr,Eintracht Frankfurt,5.98,20,,,0(1)
Kimberly Ezekwem,Freiburg,5.98,7,,,0(1)
Marcel Wenig,Eintracht Frankfurt,5.98,3,,,0(1)
Jonathan Schmid,Freiburg,5.97,38,,,0(3)
Robert Wagner,Freiburg,5.97,36,,,0(4)
Joel Pohjanpalo,Leverkusen,5.96,3,,,0(1)
Tony Rölke,Hertha Berlin,5.95,19,,,0(1)
Thomas Kastanaras,Stuttgart,5.95,71,,,1(3)
Filip Kostic,Eintracht Frankfurt,5.93,74,,,1
Alou Kuol,Stuttgart,5.92,5,,,0(1)
Andreas Ivan,Schalke,5.91,45,,,0(1)
Justin Njinmah,Borussia Dortmund,5.91,21,,,0(1)
Felix Agu,Werder Bremen,5.91,48,,,0(3)
Tim Oermann,Bochum,5.89,193,,,2(2)
Jean-Manuel Mbom,Werder Bremen,5.89,5,,,0(2)
Alexander SørlothRBL,Desconocido,5.87,5,,,0(1)
Eniss Shabani,Mainz,5.86,9,,,0(1)
Jannes Horn,Bochum,5.84,59,,,1(1)
Tymoteusz Puchacz,Union Berlin,5.8,59,,,1
Soumaïla Coulibaly,Borussia Dortmund,5.12,45,,,0(1)
Lukás Ambros,Wolfsburg,5.08,16,,,0(1)
Stefan Posch,Hoffenheim,4.88,19,,,1
