Player_Name,Team,Rating,Mins,Goals,Assists,Apps
Sergio Rodelas,Granada,6.3,123,,1.0,2(1)
Javi Galán,Atletico,6.29,84,,,0(5)
Famara Diédhiou,Granada,6.29,82,,1.0,0(8)
Andrei Ratiu,Rayo Vallecano,6.29,627,,,6(6)
Alberto Risco,Getafe,6.29,135,,,1(3)
Marcão,Sevilla,6.29,354,,,3(4)
Nacho Vidal,Osasuna,6.29,92,1.0,,0(7)
Ramon Terrats,Villarreal,6.28,782,,2.0,6(13)
Jon Magunazelaia,Real Sociedad,6.28,119,,,1(4)
Juan Cruz,Osasuna,6.28,1663,,1.0,18(8)
Marc Bartra,Real Betis,6.28,226,,,3
Marvin Park,Las Palmas,6.28,1854,,2.0,17(14)
Dani Ceballos,Real Madrid,6.28,586,,2.0,5(15)
Yellu Santiago,Getafe,6.27,657,1.0,,8(6)
Joseba Zaldúa,Cadiz,6.27,710,,,9(4)
André Silva,Real Sociedad,6.27,729,3.0,,9(10)
Chumi,Almeria,6.27,2434,,1.0,26(5)
Theo Corbeanu,Granada,6.26,197,1.0,,2(7)
José Luis Morales,Villarreal,6.26,1043,7.0,,8(21)
Kaiky,Almeria,6.26,520,1.0,,5(3)
Rafa Mir,Sevilla,6.26,384,2.0,,3(12)
Denis Suárez,Villarreal,6.26,131,,,1(3)
Federico San Emeterio,Cadiz,6.26,155,1.0,,3(1)
Jon Martín,Real Sociedad,6.26,23,,,0(1)
Paul Akouokou,Real Betis,6.26,26,,,0(2)
Rachad Fettal,Almeria,6.26,16,,,0(1)
Abde Rebbach,Deportivo Alaves,6.26,716,1.0,,6(17)
Kamil Piatkowski,Granada,6.26,506,,,6(3)
Ilaix Moriba,Getafe,6.25,608,,2.0,8(6)
Roman Yaremchuk,Valencia,6.25,928,3.0,,11(14)
Portu,Getafe,6.25,95,,,0(3)
Marc Casadó,Barcelona,6.25,13,,,0(2)
Mario Martín,Real Madrid,6.25,16,,,0(2)
Jon Olasagasti,Real Sociedad,6.25,350,,,2(12)
Raúl Torrente,Granada,6.25,1252,,,14(3)
Mauro Arambarri,Getafe,6.24,338,,,3(4)
Carles Aleñá,Getafe,6.24,1013,1.0,1.0,11(19)
Adrià Alti,Villarreal,6.24,780,,,10(1)
Gonzalo Melero,Almeria,6.24,1096,1.0,1.0,10(18)
Thomas Lemar,Atletico,6.23,166,,,3
Urko González de Zárate,Real Sociedad,6.23,155,,,2(3)
Kike Pérez,Rayo Vallecano,6.23,831,1.0,,9(15)
Raúl García,Athletic Club,6.23,404,1.0,,1(19)
Bebé,Rayo Vallecano,6.23,195,2.0,,0(19)
Faitout Maouassa,Granada,6.23,245,,1.0,2(4)
Eric García,Barcelona,6.23,56,,,0(2)
Brian Ocampo,Cadiz,6.22,238,1.0,,1(12)
Tadeo Allende,Celta Vigo,6.22,332,1.0,,2(8)
Álvaro Lemos,Las Palmas,6.22,252,,,3(1)
Alberto Marí,Valencia,6.22,263,1.0,1.0,2(14)
Joaquín Panichelli,Deportivo Alaves,6.21,222,,,2(6)
Borja Vázquez,Cadiz,6.21,3,,,0(1)
Houboulang Mendes,Almeria,6.21,396,,,4(3)
Sergi Guardiola,Cadiz,6.21,477,1.0,1.0,1(21)
Omenuke Mfulu,Las Palmas,6.21,79,,,2(4)
Valery Fernández,Girona,6.2,488,2.0,,2(25)
Adnan Januzaj,Sevilla,6.2,187,,,0(8)
Javi Llabrés,Mallorca,6.2,235,1.0,,1(15)
Maxi Gómez,Cadiz,6.2,1159,,,12(19)
José Callejón,Granada,6.19,799,,1.0,7(18)
Carlos Romero,Villarreal,6.19,260,,,2(5)
Amath Ndiaye,Mallorca,6.19,389,,,3(12)
Peru Nolaskoain,Athletic Club,6.19,8,,,0(2)
Ibrahima Kébé,Girona,6.19,7,,,0(2)
Marezi,Almeria,6.18,303,1.0,,2(9)
Unai García,Osasuna,6.18,560,1.0,,7(3)
Borja Iglesias,Real Betis,6.18,405,,1.0,4(7)
Iñaki González,Las Palmas,6.18,4,,,0(1)
Manu Trigueros,Villarreal,6.18,300,,,2(12)
Kike Barja,Osasuna,6.18,295,,,3(13)
Pablo Torre,Girona,6.17,691,,2.0,4(22)
Sory Kaba,Las Palmas,6.17,721,1.0,1.0,9(8)
Eric Curbelo,Las Palmas,6.17,101,,,1(1)
Gonzalo García,Real Madrid,6.17,17,,,0(2)
Yoel Lago,Celta Vigo,6.17,90,,,1
Jhon Solís,Girona,6.17,369,,,2(16)
Chimy Ávila,Real Betis,6.17,301,1.0,,4(2)
Xeber Alkain,Deportivo Alaves,6.17,299,,,3(7)
Radamel Falcao,Rayo Vallecano,6.16,395,1.0,,3(20)
Pablo Sáenz,Granada,6.16,18,,,0(1)
Arthur Vermeeren,Atletico,6.16,160,,,2(3)
Carlos Dotor,Celta Vigo,6.16,704,,,7(10)
Jesús Corona,Sevilla,6.15,17,,,0(2)
Salvi Sánchez,Rayo Vallecano,6.15,27,,,0(1)
Óscar Melendo,Granada,6.15,1128,,,15(11)
Joan Jordán,Sevilla,6.15,381,,,5(4)
Hannibal Mejbri,Sevilla,6.15,101,,,1(5)
Álex Pozo,Almeria,6.14,970,,,9(12)
Vitor Roque,Barcelona,6.14,320,2.0,,2(12)
Benito Ramírez,Las Palmas,6.14,369,1.0,1.0,2(18)
Cédric Bakambu,Real Betis,6.14,195,,,2(2)
Marc Martínez,Granada,6.14,270,,,3
Asier Osambela,Osasuna,6.14,9,,,0(1)
César Tárrega,Valencia,6.14,7,,,0(1)
José Campaña,Las Palmas,6.14,166,,,1(7)
Álex Sola,Real Sociedad,6.14,28,,,0(2)
Fabrizio Angileri,Getafe,6.13,163,,,3(9)
Iñigo Arguibide,Osasuna,6.13,16,,,0(1)
Stefan Lekovic,Villarreal,6.13,28,,,0(1)
Antonio Puertas,Granada,6.13,721,,2.0,7(21)
Matías Arezo,Granada,6.12,360,,,3(11)
Tanguy Nianzou,Sevilla,6.12,315,,,3(5)
Hugo González,Valencia,6.12,80,,1.0,0(9)
Daley Sinkgraven,Las Palmas,6.11,377,,,6(4)
Mariano Díaz,Sevilla,6.11,240,,,2(7)
Juan Cruz,Real Betis,6.11,71,,,0(5)
Cristian Herrera,Las Palmas,6.1,159,1.0,,1(7)
Ansu Fati,Barcelona,6.1,47,,,0(3)
Darko Brasanac,Osasuna,6.1,46,,,0(2)
Njegos Petrovic,Granada,6.1,149,,,0(10)
Álvaro Negredo,Cadiz,6.1,48,,,0(7)
Mohamed-Ali Cho,Real Sociedad,6.09,242,,,1(10)
Alberto Dadie,Real Sociedad,6.09,27,,,0(1)
Mamadou Sylla,Deportivo Alaves,6.09,16,,,0(2)
Fabio González,Las Palmas,6.09,122,,,1(5)
Manu Bueno,Sevilla,6.09,116,,,1(3)
Toni Villa,Girona,6.09,11,,,0(2)
Jorge Moreno,Osasuna,6.08,13,,,0(1)
Victor Parada,Deportivo Alaves,6.08,2,,,0(2)
Unai Marrero,Real Sociedad,6.07,141,,,1(1)
Domingos Duarte,Getafe,6.07,908,,,11(4)
Shon Weissman,Granada,6.06,78,,,0(5)
Wilson Manafá,Granada,6.06,241,,,3(1)
Lázaro,Almeria,6.06,278,,,2(12)
José Mari Martín,Cadiz,6.05,13,,,1(3)
Nico Paz,Real Madrid,6.05,19,,,0(4)
Ibrahima Koné,Almeria,6.05,275,,,2(7)
José Pozo,Rayo Vallecano,6.05,18,,,0(2)
Karl Etta Eyong,Cadiz,6.05,20,,,0(1)
Jastin Garcia,Girona,6.05,31,,,0(3)
Mikel Jauregizar,Athletic Club,6.04,146,,,1(6)
Miguel Rodríguez,Celta Vigo,6.04,291,,,2(13)
Diego Mariño,Almeria,6.04,90,,,1
Federico Gattoni,Sevilla,6.04,9,,,0(2)
Ben Brereton,Villarreal,6.04,261,,,2(12)
Javi Rueda,Celta Vigo,6.03,19,,,0(1)
Max Svensson,Osasuna,6.03,2,,,0(1)
Milutin Osmajic,Cadiz,6.03,4,,,0(1)
Santi García,Getafe,6.03,24,,,0(1)
Martin Hongla,Granada,6.03,562,,,6(7)
Alejo Veliz,Sevilla,6.03,32,,,0(6)
Aitor Fernández,Osasuna,6.03,551,,,7(1)
Aingeru Olabarrieta,Athletic Club,6.02,8,,,0(1)
Salim El Jebari,Atletico,6.02,12,,,0(1)
Arnau Puigmal,Almeria,6.02,251,,,3(8)
Anthony Lozano,Getafe,6.01,88,,,0(6)
Gorka Rivera,Getafe,6.01,2,,,0(1)
Mario Domínguez,Valencia,6.0,23,,,0(3)
Alberto Perea,Granada,6.0,2,,,0(2)
Álvaro Rodríguez,Real Madrid,6.0,1,,,0(1)
Bernardo Espinosa,Girona,6.0,2,,,0(2)
Eneko Ortiz,Deportivo Alaves,6.0,13,,,0(1)
Juan Carlos,Girona,6.0,1,,,1
Marciano Sanca,Almeria,6.0,37,,,0(6)
Miguel Ángel Brau,Granada,6.0,31,,,0(1)
Moussa Diakité,Cadiz,6.0,1,,,0(1)
Selvi Clua,Girona,6.0,1,,,0(1)
Yassin Tallal,Getafe,6.0,2,,,0(1)
Pablo Gozálbez,Valencia,6.0,100,,,1(4)
Çaglar Söyüncü,Atletico,5.99,111,,,1(5)
Alberto Soro,Granada,5.98,7,,,0(1)
Jeremy Jorge,Getafe,5.98,1,,,0(1)
Víctor Díaz,Granada,5.98,161,,,2(2)
Xabi Huarte,Osasuna,5.97,8,,,0(1)
Tomás Mendes,Deportivo Alaves,5.96,5,,,0(1)
Unai Ropero,Deportivo Alaves,5.96,5,,,0(1)
Miguel de la Fuente,Deportivo Alaves,5.96,65,,,1(2)
Raúl Fernández,Granada,5.96,281,,,4
Daniel Fuzato,Getafe,5.94,6,,,0(1)
Nabil Aberdin,Getafe,5.93,180,,,2
Jon Karrikaburu,Deportivo Alaves,5.9,14,,,0(2)
Yassine Bounou,Sevilla,5.89,90,,,1
Abde Raihani,Atletico,5.87,9,,,0(1)
Dani Cárdenas,Rayo Vallecano,5.84,90,,,1
Gabri Veiga,Celta Vigo,5.79,17,,,0(1)
Jesús Vallejo,Granada,5.77,106,,,1(2)
Miki Bosch,Granada,5.69,25,,,0(1)
Aarón Escandell,Las Palmas,5.66,153,,,2(1)
