Player_Name,Team,Rating,Mins,Goals,Assists,Apps
Álvaro Rodríguez,Real Madrid,6.27,76,1.0,1.0,0(6)
Manu Trigueros,Villarreal,6.27,818,,1.0,8(15)
Enzo Roco,Elche,6.27,1657,,,19(3)
Francisco Portillo,Almeria,6.27,706,2.0,1.0,4(23)
Eden Hazard,Real Madrid,6.27,194,,1.0,2(4)
Lautaro Blanco,Elche,6.26,874,,2.0,9(8)
Óscar Ureña,Girona,6.26,99,,,1(2)
Raúl Parra,Cadiz,6.26,312,,,4(2)
Martin Hongla,Real Valladolid,6.26,1313,,,15(1)
Gonzalo Verdú,Elche,6.26,704,1.0,,9(7)
Diego Moreno,Osasuna,6.26,636,,,7(4)
Álvaro Odriozola,Real Madrid,6.25,36,,,0(3)
Carles Aleñá,Getafe,6.25,2127,2.0,2.0,26(9)
Aleix Vidal,Espanyol,6.25,1025,,3.0,10(15)
Carlos Fernández,Real Sociedad,6.25,626,1.0,,8(16)
Arnaut Danjuma,Villarreal,6.24,480,2.0,,6(4)
Jaime Mata,Getafe,6.24,436,1.0,1.0,6(13)
Arnau Puigmal,Almeria,6.24,761,1.0,,7(15)
Aleix Garrido,Barcelona,6.24,6,,,0(1)
Roberto Torres,Osasuna,6.24,9,,,0(2)
Keidi Bare,Espanyol,6.23,498,,1.0,4(14)
Joel Roca,Girona,6.23,81,,,0(5)
Kike García,Osasuna,6.23,999,2.0,,7(28)
Gonçalo Paciência,Celta Vigo,6.23,650,2.0,,5(20)
Roger Martí,Cadiz,6.23,640,1.0,,8(6)
Pablo Torre,Barcelona,6.22,138,,,1(7)
Cristhian Mosquera,Valencia,6.22,143,,,1(2)
Braian Cufré,Mallorca,6.22,217,,,2(3)
Iván Alejo,Cadiz,6.22,1304,,1.0,13(18)
Íñigo Eguaras,Almeria,6.22,961,1.0,1.0,10(15)
Iker Muñoz,Osasuna,6.22,251,,,2(6)
Kaiky,Almeria,6.22,582,,,7(6)
Ángel Algobia,Getafe,6.21,1130,,,11(15)
Willian José,Real Betis,6.21,715,2.0,1.0,6(22)
Mamadou Fall,Villarreal,6.21,29,,,0(1)
Mikel Balenziaga,Athletic Club,6.21,116,,,1(2)
Pierre-Emerick Aubameyang,Barcelona,6.21,8,,,0(1)
Marcos André,Valencia,6.21,437,1.0,,3(14)
Oier Zarraga,Athletic Club,6.21,841,,,6(20)
Ander Martín,Real Sociedad,6.21,39,,,0(3)
Clément Grenier,Mallorca,6.21,714,,,6(15)
Abner Vinícius,Real Betis,6.21,606,,,7(6)
Sergio Reguilón,Atletico,6.2,307,,,2(9)
Alberto Marí,Valencia,6.2,81,1.0,,0(5)
Benjamin Lecomte,Espanyol,6.2,900,,,10
Augusto Solari,Celta Vigo,6.2,260,,1.0,4(9)
Jon Magunazelaia,Real Sociedad,6.2,64,,,0(2)
José Mari Martín,Cadiz,6.2,387,,,4(16)
Kevin Vázquez,Celta Vigo,6.2,441,,,6(4)
Andrés Martín,Rayo Vallecano,6.2,203,,,3(6)
Thomas Delaney,Sevilla,6.2,307,,,2(6)
Franco Russo,Mallorca,6.19,147,,,2(1)
Nicolás Fernández,Elche,6.19,504,,1.0,3(15)
Ezequiel Ponce,Elche,6.19,1115,4.0,,8(26)
José Carlos Lazo,Almeria,6.19,19,,,0(1)
Hugo Duro,Valencia,6.19,1375,1.0,1.0,12(18)
Samu Sáiz,Girona,6.19,236,2.0,,1(7)
Bebé,Rayo Vallecano,6.19,57,,,0(4)
Robert Navarro,Real Sociedad,6.18,341,,,1(16)
Antonio Blanco,Cadiz,6.18,159,,,2(1)
Antonio Sánchez,Mallorca,6.17,1066,,,11(21)
Jon Morcillo,Athletic Club,6.17,59,,1.0,0(10)
Alexander Callens,Girona,6.16,117,,,0(6)
Sergi Guardiola,Real Valladolid,6.16,508,,,8(6)
Manu Morlanes,Villarreal,6.16,159,,,3(2)
Diego González,Elche,6.16,955,,,8(8)
Rodrigo Battaglia,Mallorca,6.16,686,,,8(7)
Ander Capa,Athletic Club,6.16,104,,,1(6)
Ricard Artero,Girona,6.16,128,,,0(7)
Axel Werner,Elche,6.15,180,,,2
Asier Villalibre,Athletic Club,6.15,96,,,1(4)
Ángel Rodríguez,Mallorca,6.15,382,1.0,,3(15)
Toni Villa,Real Valladolid,6.15,91,,,1(1)
Lamine Yamal,Barcelona,6.14,7,,,0(1)
Abdón Prats,Mallorca,6.14,398,1.0,1.0,2(24)
Raúl Guti,Elche,6.13,1084,,,12(16)
Ludwig Augustinsson,Mallorca,6.13,130,,,1(3)
Omar El Hilali,Espanyol,6.13,90,,,1(4)
Filip Jörgensen,Villarreal,6.12,180,,,2
Josep Gayá,Mallorca,6.12,53,,,1(1)
Roger Martí,Elche,6.11,657,,1.0,8(4)
Jaime Seoane,Getafe,6.11,320,,,2(14)
Curro Sánchez,Almeria,6.11,41,,,0(2)
Diego Collado,Villarreal,6.11,5,,,0(2)
Radamel Falcao,Rayo Vallecano,6.1,598,2.0,,3(24)
José Pozo,Rayo Vallecano,6.1,82,,,1(7)
Williot Swedberg,Celta Vigo,6.1,52,,,0(4)
Moi Parra,Getafe,6.1,9,,,0(1)
Mickaël Malsa,Real Valladolid,6.1,65,,,0(5)
Beñat Turrientes,Real Sociedad,6.09,102,,,1(5)
David Torres,Real Valladolid,6.09,381,,,2(5)
Pablo Durán,Celta Vigo,6.09,32,,,0(4)
Carlos Martín,Atletico,6.09,25,,,0(4)
Francisco Mwepu,Cadiz,6.09,20,,,0(1)
Nabil Touaizi,Espanyol,6.09,2,,,0(1)
Salvi Sánchez,Rayo Vallecano,6.09,475,,,4(20)
Lago Junior,Mallorca,6.08,48,,,0(5)
Kenedy,Real Valladolid,6.08,267,,1.0,2(10)
Fabrizio Angileri,Getafe,6.07,584,,,7(8)
Shon Weissman,Real Valladolid,6.07,742,1.0,,6(9)
Simo,Espanyol,6.07,144,,,0(7)
Houboulang Mendes,Almeria,6.06,890,,1.0,11(3)
Loren Morón,Real Betis,6.06,13,,,0(2)
Mamady Diarra,Cadiz,6.06,66,,,1(1)
Roberto Arroyo,Real Valladolid,6.06,14,,,0(1)
Dani Gómez,Espanyol,6.05,83,,,0(8)
Iñaki Peña,Barcelona,6.05,72,,,0(2)
Javi Llabrés,Mallorca,6.05,16,,,0(1)
Santiago Arzamendia,Cadiz,6.05,479,,,5(7)
Mariano Díaz,Real Madrid,6.04,150,,,1(8)
Ramon Terrats,Girona,6.04,211,,,2(6)
Fran Delgado,Real Betis,6.04,11,,,0(1)
Jordan Amavi,Getafe,6.03,200,,,2(4)
Matt Doherty,Atletico,6.03,16,,,0(2)
Juanjo Narváez,Real Valladolid,6.03,147,,,1(4)
Ángel Alarcón,Barcelona,6.03,23,,,0(4)
Randy Nteka,Rayo Vallecano,6.03,109,,,0(10)
Jon Karrikaburu,Real Sociedad,6.02,87,,,0(6)
Casemiro,Real Madrid,6.02,7,,,0(1)
Maxi Gómez,Valencia,6.02,106,,,0(3)
Pablo Muñoz,Rayo Vallecano,6.02,11,,,0(2)
Sergio Arribas,Real Madrid,6.02,17,,,0(2)
Domingos Quina,Elche,6.01,269,,,2(8)
Rubén Quintanilla,Mallorca,6.01,3,,,0(1)
Unai Vencedor,Athletic Club,6.01,183,,,0(10)
Youba Diarra,Cadiz,6.01,95,,,1(4)
Fran Pérez,Valencia,6.01,135,,,0(7)
Álex Revuelta,Getafe,6.0,1,,,0(1)
Arnau Tenas,Barcelona,6.0,1,,,1
Chadi Riad,Barcelona,6.0,1,,,0(1)
Diego Méndez,Rayo Vallecano,6.0,1,,,0(1)
Esteban Saveljich,Rayo Vallecano,6.0,2,,,1(1)
Pedro Ortiz,Sevilla,6.0,1,,,0(1)
Mario Hernández,Rayo Vallecano,6.0,103,,,1(2)
Alberto del Moral,Villarreal,5.99,4,,,0(1)
Marezi,Almeria,5.99,14,,,0(2)
Awer Mabil,Cadiz,5.99,163,,,1(4)
Antonio Gomís,Atletico,5.98,5,,,0(1)
Tunde Akinsola,Real Valladolid,5.98,10,,,0(1)
Mario Suárez,Rayo Vallecano,5.97,11,,,1(2)
Pol Lozano,Espanyol,5.97,13,,,0(4)
Fer Niño,Villarreal,5.96,19,,,0(3)
Alejandro Alfaro,Elche,5.95,14,,,0(1)
Javier Pastore,Elche,5.94,4,,,0(1)
Iván Romero,Sevilla,5.92,10,,,0(1)
Roger Martínez,Espanyol,5.91,6,,,0(1)
Carlos Álvarez,Sevilla,5.89,9,,,0(1)
Pape Cheikh,Elche,5.88,36,,,1(2)
Sekou Gassama,Real Valladolid,5.85,34,,,0(1)
Diego Hormigo,Sevilla,5.84,46,,,1
Tomás Alarcón,Cadiz,5.82,222,,,2(2)
Álvaro Giménez,Cadiz,5.82,16,,,0(1)
Joan García,Espanyol,5.73,90,,,1
Jorge Herrando,Osasuna,5.65,27,,,1
Diego López,Rayo Vallecano,5.27,95,,,1(1)
