Player_Name,Team,Rating,Mins,Goals,Assists,Apps
Juanmi,Getafe,6.29,698,,,8(5)
Papa Dame Ba,Girona,6.29,47,,,0(1)
Rodri,Real Betis,6.29,117,,,1(2)
Tomás Conechny,Deportivo Alaves,6.29,847,1.0,,9(13)
Sheraldo Becker,Real Sociedad,6.29,996,2.0,1.0,11(11)
Stoichkov,Deportivo Alaves,6.28,697,,1.0,6(10)
William Carvalho,Real Betis,6.28,481,,,6(8)
Beñat Turrientes,Real Sociedad,6.28,944,,,11(10)
Pau Víctor,Barcelona,6.28,309,2.0,1.0,2(19)
Álvaro Djaló,Athletic Club,6.28,657,1.0,,7(10)
Rafa Mir,Valencia,6.27,745,1.0,2.0,5(15)
Iván Jaime,Valencia,6.27,292,,,2(7)
Peque Fernández,Sevilla,6.27,1135,1.0,1.0,14(12)
Unai Gómez,Athletic Club,6.27,1281,1.0,3.0,14(18)
Carles Aleñá,Getafe,6.26,451,,,5(5)
Mario Martín,Real Valladolid,6.26,1754,,1.0,20(10)
Álex Suárez,Las Palmas,6.25,2470,,,30
Gonzalo Montiel,Sevilla,6.25,111,,,1(5)
Sergi Gómez,Espanyol,6.25,662,,,6(6)
Alberto Risco,Getafe,6.25,66,,,0(5)
Hugo Novoa,Deportivo Alaves,6.25,234,,,2(3)
Raúl Chasco,Real Valladolid,6.25,129,,,1(1)
Raúl García,Osasuna,6.25,732,4.0,,5(27)
Marvin Park,Las Palmas,6.25,1038,,,9(14)
Karl Etta Eyong,Villarreal,6.25,34,1.0,,0(4)
Gabriel Misehouy,Girona,6.24,252,1.0,,1(8)
Juan Berrocal,Getafe,6.24,1063,,,11(8)
Alejo Veliz,Espanyol,6.24,1124,1.0,,10(17)
Borna Barisic,Leganes,6.24,10,,,1
Luis Rioja,Deportivo Alaves,6.24,22,,,0(1)
Manu Bueno,Sevilla,6.24,134,1.0,,1(8)
Mamadou Sylla,Real Valladolid,6.23,1582,5.0,2.0,17(12)
Javier Manquillo,Celta Vigo,6.23,520,,,7(3)
Pere Milla,Espanyol,6.22,445,3.0,,1(19)
Orri Óskarsson,Real Sociedad,6.22,939,3.0,,9(14)
Sergio Viera,Las Palmas,6.22,96,,,1(1)
Etienne Eto'o Pineda,Rayo Vallecano,6.22,38,,,0(2)
Diego García,Leganes,6.22,1191,3.0,,13(15)
Óscar Trejo,Rayo Vallecano,6.22,489,1.0,,6(13)
Cédric Bakambu,Real Betis,6.21,701,2.0,2.0,7(19)
Portu,Girona,6.21,768,1.0,2.0,6(21)
Dani Gómez,Valencia,6.21,526,2.0,,5(9)
Tamás Nikitscher,Real Valladolid,6.21,855,,,9(4)
Juanmi,Real Betis,6.21,238,,,2(9)
Adrián Rodríguez,Deportivo Alaves,6.21,121,,,1(1)
Álvaro Fernández,Sevilla,6.2,746,,,8(1)
Valery Fernández,Mallorca,6.2,296,2.0,,1(17)
Darwin Machís,Real Valladolid,6.2,641,,1.0,7(11)
Carlos Guirao,Real Betis,6.2,112,,,2
Sébastien Haller,Leganes,6.2,406,,,5(3)
Abdoulaye Keita,Getafe,6.2,94,,,1(2)
Iker Losada,Real Betis,6.2,334,,,3(7)
Iker Losada,Celta Vigo,6.2,355,1.0,,4(8)
Rubén Peña,Osasuna,6.19,765,,,7(18)
Walid Cheddira,Espanyol,6.19,634,1.0,1.0,5(17)
Mateo Mejía,Sevilla,6.19,10,,,0(1)
Amath Ndiaye,Real Valladolid,6.19,373,,1.0,5(8)
Jesús Owono,Deportivo Alaves,6.19,486,,,5(1)
Marc Domenech,Mallorca,6.18,299,,,3(7)
Naci Ünüvar,Espanyol,6.18,30,,,0(2)
Julián Chicco,Leganes,6.17,294,,1.0,2(12)
Miguel de la Fuente,Leganes,6.17,1722,1.0,3.0,17(17)
Benito Ramírez,Las Palmas,6.17,467,,,2(17)
Peter Federico,Getafe,6.17,468,,,2(15)
Endrick,Real Madrid,6.17,356,1.0,,3(19)
Akor Adams,Sevilla,6.17,130,,,1(3)
David Torres,Real Valladolid,6.17,1386,,,15(3)
Fran Pérez,Valencia,6.17,554,,,4(22)
Abde Rebbach,Deportivo Alaves,6.17,385,,,4(4)
Moi Gómez,Osasuna,6.17,780,,,6(20)
Álvaro Aguado,Espanyol,6.16,438,,1.0,4(12)
Eric Bailly,Villarreal,6.16,620,,,8(4)
Joseph Aidoo,Celta Vigo,6.16,1,,,0(1)
Umar Sadiq,Real Sociedad,6.16,224,,,2(5)
John Patrick,Getafe,6.15,46,,,0(4)
José Arnáiz,Osasuna,6.15,122,,,1(14)
Pau Cabanes,Deportivo Alaves,6.15,187,,,2(4)
Endika Bujan,Athletic Club,6.15,6,,,0(1)
Ferrán Ruiz,Girona,6.15,17,,,0(1)
Iker Córdoba,Valencia,6.15,13,,,0(2)
Nico Serrano,Athletic Club,6.15,110,,,1(3)
Luka Romero,Deportivo Alaves,6.15,197,,,2(4)
Henrique,Real Valladolid,6.14,354,,,4(1)
Abdón Prats,Mallorca,6.14,438,2.0,,3(21)
Hugo Guillamón,Valencia,6.14,361,,,4(8)
Thomas Lemar,Atletico,6.14,80,,,0(5)
Asier Villalibre,Deportivo Alaves,6.14,323,1.0,1.0,2(14)
Sergi Canós,Valencia,6.13,359,,1.0,2(15)
Chuki,Real Valladolid,6.13,728,2.0,,9(9)
Sergi Domínguez,Barcelona,6.13,173,,,2(1)
Iker Muñoz,Osasuna,6.13,601,,1.0,4(19)
Eray Cömert,Real Valladolid,6.13,1783,,,21(4)
Enzo Loiodice,Las Palmas,6.13,678,,,7(10)
Max Aarons,Valencia,6.13,120,,,1(3)
Álex Padilla,Athletic Club,6.12,320,,,3(2)
Roberto López,Leganes,6.12,389,,1.0,3(10)
Antonio Candela,Real Valladolid,6.11,913,,,12
Martín Tejón,Valencia,6.11,44,,,0(4)
Jaime Mata,Las Palmas,6.11,639,,,5(26)
Javi Llabrés,Mallorca,6.1,58,,,1
Ramon Terrats,Villarreal,6.1,124,,,1(10)
Chiquinho,Mallorca,6.1,141,,,1(7)
Jhon Solís,Girona,6.09,525,1.0,,3(16)
David Argüelles,Getafe,6.09,6,,,0(1)
Germán Valera,Valencia,6.08,144,,,1(7)
Daniel Luna,Mallorca,6.08,18,,,0(2)
Fabio González,Las Palmas,6.08,52,,,0(2)
Pejiño,Las Palmas,6.08,16,,,0(1)
Yellu Santiago,Getafe,6.08,369,,,5(15)
Sergi Guardiola,Rayo Vallecano,6.07,348,,,1(15)
Ismael Bekhoucha,Getafe,6.07,65,,,0(5)
Jan Salas,Mallorca,6.07,39,,,0(4)
Adrián Arnu,Real Valladolid,6.07,45,,,0(5)
Víctor Meseguer,Real Valladolid,6.07,409,,,2(12)
Daniel Díaz,Real Sociedad,6.07,9,,,0(1)
Daniel Yáñez,Real Madrid,6.07,1,,,0(1)
Kelechi Iheanacho,Sevilla,6.07,402,,,5(4)
Marcão,Sevilla,6.06,552,,,6(6)
Víctor Muñoz,Real Madrid,6.06,34,,,0(2)
Nacho Vidal,Osasuna,6.05,120,,,1(4)
Mateo Flores,Real Betis,6.05,150,,,1(5)
Chema Andres,Real Madrid,6.05,10,,,0(2)
Lorenzo Aguado,Real Madrid,6.05,4,,,0(2)
Ro Abajas,Valencia,6.05,66,,,1
Álvaro Odriozola,Real Sociedad,6.05,42,,,0(2)
Pablo García,Real Betis,6.04,36,,,0(3)
Diego Hormigo,Sevilla,6.03,38,,,1
Gorka Rivera,Getafe,6.03,19,,,0(1)
Nobel Mendy,Real Betis,6.03,107,,,1(1)
Leandro Antonetti,Sevilla,6.02,27,,,0(2)
Vladyslav Krapyvtsov,Girona,6.02,180,,,2
Kim Min-Su,Girona,6.01,20,,,0(3)
Maximiliano Caufriez,Valencia,6.01,90,,,1
Tadeo Allende,Celta Vigo,6.01,1,,,0(1)
Raúl de Tomás,Rayo Vallecano,6.01,21,,,0(2)
Iker Benito,Osasuna,6.01,35,,,0(2)
Israel Domínguez,Sevilla,6.0,17,,,0(1)
Juan Carlos,Girona,6.0,1,,,1
Rafel Bauzà,Espanyol,6.0,182,,,2(3)
Arnau Solà,Villarreal,5.99,12,,,0(1)
Javi Martón,Athletic Club,5.99,49,,,0(3)
Marc Cardona,Las Palmas,5.98,122,,,0(11)
Adrián Niño,Atletico,5.98,11,,,0(1)
Alberto Marí,Valencia,5.98,6,,,0(1)
Luca de la Torre,Celta Vigo,5.98,4,,,0(1)
Roger Hinojo,Espanyol,5.98,8,,,0(1)
Joseph Aidoo,Real Valladolid,5.97,584,,,6(2)
Diego Martín,Las Palmas,5.96,38,,,0(2)
Xavi Moreno,Real Valladolid,5.95,46,,,1
Aboubacar Bassinga,Las Palmas,5.94,3,,,0(1)
Darío Benavides,Sevilla,5.93,4,,,0(1)
David Otorbi,Valencia,5.92,13,,,0(1)
Javi Martínez,Osasuna,5.92,5,,,0(1)
José Carlos González,Las Palmas,5.91,10,,,0(1)
Kenedy,Real Valladolid,5.91,7,,,0(2)
Stole Dimitrievski,Valencia,5.9,360,,,4
Thiago Ojeda,Villarreal,5.89,7,,,0(1)
Dani Requena,Villarreal,5.88,9,,,0(1)
Arturo Rodríguez,Las Palmas,5.87,20,,,0(1)
Unai García,Osasuna,5.82,65,,,1(2)
André Ferreira,Real Valladolid,5.82,540,,,6
Urko González de Zárate,Real Sociedad,5.79,46,,,1
Fran González,Real Madrid,5.78,90,,,1
Adu Ares,Athletic Club,5.77,18,,,0(1)
Dani Rodríguez,Barcelona,5.74,38,,,1
Arnau Rafús,Real Valladolid,5.21,90,,,1
Valentín Pezzolesi,Las Palmas,5.09,5,,,0(1)
