Player_Name,Team,Rating,Mins,Goals,Assists,Apps
Warmed Omari,Lyon,6.19,7,,,0(1)
Caleb Wiley,Strasbourg,6.18,268,,1.0,3(3)
Jordan Ferri,Montpellier,6.18,1782,,2.0,21(4)
Mathis AmougouSaint-,Etienne,6.17,858,,,9(8)
Ben OldSaint-,Etienne,6.17,523,,,4(9)
Ben Viadère,Auxerre,6.17,4,,,0(1)
Rayan Fofana,Lens,6.17,24,,,0(2)
Florent Mollet,Nantes,6.17,241,,,3(6)
Younes Lachaab,Lille,6.17,7,,,0(2)
Marvin Senaya,Strasbourg,6.16,221,,,1(9)
Mama Baldé,Lyon,6.15,31,,,0(2)
Victor Orakpo,Nice,6.15,32,,,0(4)
Yanis Issoufou,Montpellier,6.15,75,,,1(3)
Birama Touré,Montpellier,6.15,298,,,2(6)
Florian Ayé,Auxerre,6.14,561,2.0,,4(22)
Lucas Michal,Monaco,6.14,110,,,0(8)
Ignatius Ganago,Nantes,6.14,231,,,1(10)
Kyllian Antonio,Lens,6.14,140,,,2(1)
Martín Satriano,Lens,6.14,83,,,0(7)
Sékou Doucouré,Nantes,6.14,11,,,0(2)
Óscar Perea,Strasbourg,6.13,12,,,0(2)
Lilian Brassier,Marseille,6.13,780,,,9(3)
Othmane Maamma,Montpellier,6.13,354,1.0,1.0,2(10)
Pierre CornudSaint-,Etienne,6.13,576,,,7(4)
Miha Zajc,Toulouse,6.12,248,,,1(18)
Jérémy Sebas,Strasbourg,6.12,182,,,1(12)
Igor MiladinovicSaint-,Etienne,6.12,23,,,0(3)
Naatan Skyttä,Toulouse,6.12,4,,,0(1)
Eduard Sobol,Strasbourg,6.12,87,,,0(10)
Axel Guéguin,Montpellier,6.11,22,,,0(1)
Martin Adeline,Reims,6.11,25,,,0(1)
Enzo Caumont,Angers,6.11,32,,,0(2)
Gabriel Barès,Montpellier,6.11,50,,,0(6)
Justin Kalumba,Angers,6.11,29,,,0(2)
Keyliane Abdallah,Marseille,6.1,2,,,0(1)
David da Costa,Lens,6.1,349,,,3(8)
Djylian N'GuessanSaint-,Etienne,6.1,180,,,3(5)
Amine Salama,Reims,6.09,362,,,2(15)
Ibrahima WadjiSaint-,Etienne,6.09,341,,,2(8)
Zinédine Ould Khaled,Angers,6.09,342,,,4(6)
Issiaga Camara,Nice,6.08,16,,,0(4)
Ayanda Sishuba,Rennes,6.08,2,,,0(1)
Téo Barisic,Lyon,6.08,1,,,0(1)
Nabil Bentaleb,Lille,6.08,323,1.0,,3(7)
Prosper Peter,Angers,6.08,25,,,0(2)
Orel Mangala,Lyon,6.07,68,,,1
Samuel Grandsir,Le Havre,6.07,79,,,0(6)
Gabriel Moscardo,Reims,6.07,80,,,0(6)
Axel Camblan,Brest,6.07,24,,,0(2)
Junior Ndiaye,Montpellier,6.06,434,,,4(11)
Lamine FombaSaint-,Etienne,6.06,216,,,3(4)
Falaye Sacko,Montpellier,6.05,1236,,1.0,14(2)
Steve Ngoura,Le Havre,6.05,284,,,2(6)
Saliou Diop,Brest,6.05,3,,,0(2)
Naouirou Ahamada,Rennes,6.04,55,,,0(3)
Álex Domínguez,Toulouse,6.04,18,,,0(1)
Sidiki Cherif,Angers,6.04,322,,,3(4)
Yoann Cisse,Auxerre,6.04,4,,,0(2)
Jean-Philippe Gbamin,Nantes,6.03,210,,,2(12)
Enzo Sternal,Marseille,6.03,22,,,0(2)
Ilyes Housni,Le Havre,6.03,228,,,3(9)
Bamo Meïté,Marseille,6.02,24,,,0(3)
Hafiz Ibrahim,Reims,6.02,388,,1.0,2(9)
Mohamed Bamba,Reims,6.02,9,,,0(2)
Gauthier Gallon,Rennes,6.01,45,,,0(1)
Jibril OthmanSaint-,Etienne,6.01,4,,,0(1)
Wilfried Ndollo Bille,Montpellier,6.01,398,,,3(5)
Jordan Lotomba,Nice,6.01,33,,,0(2)
Thomas Delaine,Strasbourg,6.01,8,,,0(2)
Théo Chennahi,Montpellier,6.0,180,,,2(2)
Adryelson,Lyon,6.0,1,,,0(1)
Alexi Koum,Marseille,6.0,11,,,0(1)
Anthony BriançonSaint-,Etienne,6.0,1,,,0(1)
Lanroy Machine,Angers,6.0,7,,,0(2)
Loïs Diony,Angers,6.0,20,,,0(1)
Mohamed Daramy,Reims,6.0,14,,,0(2)
Hamidou Makalou,Brest,6.0,28,,,0(4)
Darryl Bakola,Marseille,5.99,13,,,1(2)
Milos Lukovic,Strasbourg,5.98,11,,,0(2)
Jérémy Le Douaron,Brest,5.98,101,,,1(1)
Ayman AikiSaint-,Etienne,5.97,124,,,1(4)
Rudy Matondo,Auxerre,5.97,62,,,0(5)
Ange-Loïc N’Gatta,Auxerre,5.97,11,,,0(2)
Aaron Malouda,Lille,5.97,1,,,0(1)
Aloïs Confais,Le Havre,5.97,2,,,0(1)
Kyogo Furuhashi,Rennes,5.97,121,,,1(5)
Gabin Capuano,Lens,5.96,10,,,0(1)
Kembo Diliwidi,Lens,5.96,3,,,0(1)
Faris Moumbagna,Marseille,5.95,8,,,0(1)
Aristide Zossou,Auxerre,5.94,13,,,0(3)
Mathéo Bodmer,Le Havre,5.94,5,,,0(1)
Simon Cara,Montpellier,5.94,7,,,0(2)
Stefan Dzodic,Montpellier,5.94,241,,,2(5)
Alejandro Rodríguez,Lyon,5.92,19,,,0(1)
Niama Sissoko,Reims,5.91,45,,,0(4)
Eros Maddy,Auxerre,5.9,13,,,0(2)
Mahamadou Diawara,Lyon,5.9,15,,,0(2)
Saïmon Bouabré,Monaco,5.89,96,,,1(2)
Ikechukwu Orazi,Reims,5.89,2,,,0(1)
Karol Fila,Strasbourg,5.89,4,,,0(1)
Kandet Diawara,Le Havre,5.88,3,,,0(1)
Bernard Nguene,Nice,5.87,13,,,0(1)
Bradley Locko,Brest,5.87,97,,,1(1)
Bamo Meïté,Montpellier,5.82,429,,,6(1)
Melvin Zinga,Angers,5.81,90,,,1
Paul Akouokou,Lyon,5.79,19,,,0(2)
Élysée Logbo,Le Havre,5.67,26,,,0(1)
Zabi Gueu,Reims,5.46,18,,,0(2)
