Player_Name,Team,Rating,Mins,Goals,Assists,Apps
Ibrahima Koné,Lorient,6.17,31,,,0(1)
Raimane Daou,Marseille,6.17,24,,,0(1)
Yanis Begraoui,Toulouse,6.17,293,,,3(11)
Léo Leroy,Montpellier,6.17,487,,1.0,4(18)
Ayanda Sishuba,Lens,6.17,57,,,0(7)
Yann Karamoh,Montpellier,6.17,274,1.0,,1(11)
Adrien Lebeau,Brest,6.17,48,,1.0,0(7)
Ibrahim Diakité,Reims,6.16,108,,,1(4)
Mathis Lambourde,Rennes,6.16,9,,,0(1)
Joel Mvuka,Lorient,6.16,198,,,2(5)
Mamadou Diakhon,Reims,6.15,202,,,1(10)
Mattéo Guendouzi,Marseille,6.15,17,,,0(2)
Jean N'Guessan,Metz,6.15,109,,,1(5)
Fabien Centonze,Nantes,6.15,94,,,1(2)
Amine Salama,Reims,6.15,307,,,2(9)
Jaouen Hadjam,Nantes,6.14,108,,,0(8)
Sacha Delaye,Montpellier,6.14,121,,,0(9)
Bassirou N'diaye,Lorient,6.14,151,,,0(5)
Steven Baseya,Strasbourg,6.14,5,,,0(2)
Christ Mbondi,Reims,6.14,1,,,0(1)
Joseph Nduquidi,Metz,6.14,749,,,7(6)
Cher NdourPSG,Desconocido,6.13,25,,,0(3)
Ignatius Ganago,Nantes,6.13,182,,,2(4)
Jessy Deminguet,Strasbourg,6.13,688,,,9(9)
Yoël Armougom,Clermont Foot,6.12,231,,,2(3)
Gift Orban,Lyon,6.12,474,1.0,,5(8)
Hianga'a Mbock,Brest,6.12,8,,,0(2)
Rassoul Ndiaye,Le Havre,6.11,518,,,6(13)
Samuel Grandsir,Le Havre,6.11,591,1.0,1.0,4(19)
Myron Boadu,Monaco,6.1,80,1.0,,0(9)
Thérence Koudou,Reims,6.1,311,,,3(6)
Adel Mahamoud,Nantes,6.1,9,,,0(1)
Aurelien Pelon,Lorient,6.1,90,,,1
Simon Ebonog,Le Havre,6.09,18,,,0(4)
Élysée Logbo,Le Havre,6.09,243,,,2(8)
Aboubacar Ali Abdallah,Strasbourg,6.09,126,,1.0,1(8)
Edan Diop,Monaco,6.09,155,,,0(10)
Adryelson,Lyon,6.09,5,,,0(2)
Daouda Traoré,Nice,6.09,16,,,0(1)
Keyliane Abdallah,Marseille,6.09,3,,,0(1)
Romain Perraud,Nice,6.09,360,,1.0,2(17)
Benjamin Tetteh,Metz,6.08,273,,,1(11)
Malick Mbaye,Metz,6.08,151,,,1(4)
Habib Maïga,Metz,6.08,142,,,1(6)
Steve Ngoura,Le Havre,6.08,215,,1.0,1(11)
Billal Brahimi,Brest,6.07,209,,,1(17)
Igor Silva,Lorient,6.07,259,,,2(3)
Ethan MbappéPSG,Desconocido,6.07,46,,,0(3)
Jérémie Bela,Clermont Foot,6.07,196,,,1(11)
Samuel Umtiti,Lille,6.07,184,,,2(4)
Yanis Issoufou,Montpellier,6.05,12,,,0(1)
Dembo Sylla,Lorient,6.04,45,,,0(1)
Layvin KurzawaPSG,Desconocido,6.04,8,,,0(1)
Mamadou Sarr,Lyon,6.04,7,,,0(1)
Eduard Sobol,Strasbourg,6.03,22,,,0(3)
Diego Moreira,Lyon,6.03,270,,,4(3)
Lucas Michal,Monaco,6.03,6,,,0(1)
Tiago Morais,Lille,6.03,44,,,0(3)
Aiman Maurer,Clermont Foot,6.02,53,,,0(5)
Andrej Ilic,Lille,6.02,8,,,0(2)
Djaoui Cissé,Rennes,6.02,3,,,0(2)
Hugo EkitikéPSG,Desconocido,6.02,9,,,0(1)
Luck Zogbé,Brest,6.02,10,,,0(1)
Mohamed-Amine Bouchenna,Clermont Foot,6.02,28,,,0(2)
Sofiane Sidi Ali,Marseille,6.02,16,,,0(2)
Axel Camblan,Brest,6.01,84,,,0(7)
Aboubacar Lô,Metz,6.01,196,,,2(4)
Billal Brahimi,Nice,6.01,9,,,0(2)
Adama Bojang,Reims,6.0,77,,,0(9)
Aaron Malouda,Lille,6.0,1,,,0(1)
Gauthier Gallon,Rennes,6.0,1,,,1
Lamine Diack,Nantes,6.0,1,,,0(1)
Noam Mayoka-Tika,Marseille,6.0,1,,,0(1)
Komnen Andric,Clermont Foot,6.0,165,,,1(6)
Karamoko Dembélé,Brest,5.99,16,,,0(1)
Ignacio Miramón,Lille,5.99,41,,,1(1)
Abdellah Baallal,Clermont Foot,5.98,3,,,0(1)
Ayyoub Bouaddi,Lille,5.98,128,,,1(8)
Hugo Boutsingkham,Nantes,5.98,10,,,0(2)
Mohamed Bechikh,Strasbourg,5.97,12,,,0(2)
Stredair Appuah,Nantes,5.97,80,,,0(4)
Ilhan Fakili,Clermont Foot,5.97,93,,,1(2)
Chaïm El Djebali,Lyon,5.95,11,,,0(1)
Ichem Ferrah,Lille,5.95,2,,,0(1)
Jean-Louis Leca,Lens,5.95,90,,,1
Stijn Spierings,Lens,5.94,117,,,1(3)
Ivan M'Bahia,Clermont Foot,5.93,13,,,0(1)
Denis Petric,Nantes,5.92,23,,,0(1)
Royce Openda,Lorient,5.92,16,,,0(1)
Loris Mouyokolo,Lorient,5.9,90,,,1
Rémy Riou,Lyon,5.89,270,,,3
Patrick Ouotro,Strasbourg,5.87,7,,,0(1)
Adrian Grbic,Lorient,5.86,31,,,0(1)
Antonin Cartillier,Monaco,5.86,8,,,0(1)
Gino Caoki,Lorient,5.8,6,,,0(1)
Bastien Meupiyou,Nantes,4.82,9,,,1
