Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
1,Brenden Aaronson,us USA,"MF,FW",Union Berlin,22,2000,30,1267,42,41.4,14.1,14,68,2,16,20,2,1.07,17,23,-6,-0.43,+0.53,Matches
2,Paxten Aaronson,us USA,MF,Eintracht Frankfurt,19,2003,7,101,14,3.3,1.1,1,45,0,6,9,7,0.86,2,2,0,0.00,-0.03,Matches
3,Junior Adamu,at AUT,FW,Freiburg,22,2001,15,105,7,3.4,1.2,0,,0,15,7,13,1.47,0,4,-4,-3.43,-3.15,Matches
4,Sargis Adamyan,am ARM,"FW,MF",Köln,30,1993,20,801,40,26.2,8.9,8,73,1,12,18,5,0.80,9,21,-12,-1.35,-0.55,Matches
5,Karim Adeyemi,de GER,"FW,MF",Dortmund,21,2002,21,913,43,29.8,10.1,10,64,1,11,25,3,1.76,19,16,+3,+0.30,-0.63,Matches
6,Amine Adli,ma MAR,"MF,FW",Leverkusen,23,2000,23,898,39,29.3,10.0,8,71,1,15,22,4,2.65,28,9,+19,+1.90,-0.01,Matches
7,Felix Agu,ng NGA,MF,Werder Bremen,23,1999,24,1614,67,52.7,17.9,19,81,4,5,14,5,1.42,21,23,-2,-0.11,+0.14,Matches
8,Ludovic Ajorque,fr FRA,FW,Mainz 05,29,1994,26,1360,52,44.4,15.1,15,80,9,11,14,6,1.04,13,26,-13,-0.86,-0.91,Matches
9,Kevin Akpoguma,ng NGA,DF,Hoffenheim,28,1995,17,1097,65,35.8,12.2,11,86,9,6,26,11,1.35,26,21,+5,+0.41,+0.64,Matches
10,Faride Alidou,de GER,"MF,FW",Köln,22,2001,26,1282,49,41.9,14.2,14,69,0,12,27,2,0.85,12,27,-15,-1.05,-0.19,Matches
11,Skelly Alvero,fr FRA,MF,Werder Bremen,21,2002,6,123,21,4.0,1.4,1,78,0,5,9,3,0.50,1,1,0,0.00,+0.18,Matches
12,Nadiem Amiri,de GER,MF,Mainz 05,26,1996,15,1315,88,43.0,14.6,15,88,11,0,,0,1.53,23,20,+3,+0.21,+0.98,Matches
13,Nadiem Amiri,de GER,MF,Leverkusen,26,1996,8,86,11,2.8,1.0,1,67,0,7,3,11,2.50,0,0,0,0.00,-1.97,Matches
14,Kofi Amoako,de GER,MF,Wolfsburg,18,2005,2,2,1,0.1,0.0,0,,0,2,1,4,2.00,0,0,0,0.00,+0.44,Matches
15,Robert Andrich,de GER,"MF,DF",Leverkusen,28,1994,28,1690,60,55.2,18.8,18,87,16,10,12,6,2.71,47,9,+38,+2.02,+0.25,Matches
16,Spyridon Angelidis,gr GRE,GK,Werder Bremen,18,2005,0,,,,,0,,0,0,,1,,,,,,,Matches
17,Waldemar Anton,de GER,DF,Stuttgart,27,1996,33,2886,87,94.3,32.1,32,89,30,1,45,0,2.12,76,38,+38,+1.19,+0.67,Matches
18,Christopher Antwi-Adjei,gh GHA,"FW,MF",Bochum,29,1994,25,1216,49,39.7,13.5,11,76,1,14,27,2,1.00,18,28,-10,-0.74,+0.33,Matches
19,Asaf Arania,il ISR,FW,Darmstadt 98,17,2005,1,6,6,0.2,0.1,0,,0,1,6,2,0.00,0,1,-1,-15.00,-13.38,Matches
20,Maximilian Arnold,de GER,MF,Wolfsburg,29,1994,30,2506,84,81.9,27.8,27,90,26,3,26,0,1.00,32,49,-17,-0.61,-0.94,Matches
21,Arthur,br BRA,MF,Leverkusen,20,2003,4,184,46,6.0,2.0,2,75,1,2,17,4,3.00,8,1,+7,+3.42,+1.61,Matches
22,Takuma Asano,jp JPN,"FW,MF",Bochum,28,1994,29,1986,68,64.9,22.1,26,74,5,3,21,0,0.86,26,53,-27,-1.22,-0.80,Matches
23,Jonathan Asp Jensen,dk DEN,FW,Bayern Munich,17,2006,1,1,1,0.0,0.0,0,,0,1,1,0,3.00,0,0,0,0.00,-1.44,Matches
24,Noah Atubolu,de GER,GK,Freiburg,21,2002,34,3060,90,100.0,34.0,34,90,34,0,,0,1.24,45,58,-13,-0.38,,Matches
25,Adam Aznou,ma MAR,DF,Bayern Munich,17,2006,0,,,,,0,,0,0,,6,,,,,,,Matches
26,Matthias Bader,de GER,"MF,DF",Darmstadt 98,26,1997,24,1802,75,58.9,20.0,21,82,12,3,26,0,0.71,22,41,-19,-0.95,+1.70,Matches
27,Elias Bakatukanda,de GER,DF,Köln,19,2004,0,,,,,0,,0,0,,3,,,,,,,Matches
28,Ridle Baku,de GER,"MF,DF",Wolfsburg,25,1998,33,2013,61,65.8,22.4,22,81,10,11,20,0,1.09,28,34,-6,-0.27,+0.51,Matches
29,Samuel Bamba,de GER,FW,Dortmund,19,2004,2,47,24,1.5,0.5,0,,0,2,24,2,1.00,0,0,0,0.00,-0.75,Matches
30,Aymen Barkok,ma MAR,MF,Mainz 05,25,1998,13,321,25,10.5,3.6,1,68,0,12,21,0,0.62,7,7,0,0.00,+0.39,Matches
31,Leandro Barreiro Martins,lu LUX,MF,Mainz 05,23,2000,31,2606,84,85.2,29.0,29,88,26,2,29,0,1.10,36,38,-2,-0.07,+1.91,Matches
32,Daniel Batz,de GER,GK,Mainz 05,32,1991,4,360,90,11.8,4.0,4,90,4,0,,16,0.50,1,3,-2,-0.50,-0.17,Matches
33,Maximilian Bauer,de GER,DF,Augsburg,23,2000,14,810,58,26.5,9.0,9,83,6,5,12,15,1.57,15,22,-7,-0.78,-0.66,Matches
34,Elias Baum,de GER,DF,Eintracht Frankfurt,17,2005,4,28,7,0.9,0.3,0,,0,4,7,1,1.25,1,0,+1,+3.21,+3.21,Matches
35,Oliver Baumann,de GER,GK,Hoffenheim,33,1990,34,3060,90,100.0,34.0,34,90,34,0,,0,1.35,66,66,0,0.00,,Matches
36,Christoph Baumgartner,at AUT,"MF,FW",RB Leipzig,23,1999,32,1158,36,37.8,12.9,11,69,0,21,19,2,1.94,23,16,+7,+0.54,-0.92,Matches
37,Mika Baur,de GER,MF,Freiburg,19,2004,0,,,,,0,,0,0,,4,,,,,,,Matches
38,Ihlas Bebou,tg TOG,"FW,MF",Hoffenheim,29,1994,32,1636,51,53.5,18.2,16,82,6,16,20,2,1.34,36,37,-1,-0.06,-0.12,Matches
39,Adrian Beck,de GER,MF,Heidenheim,26,1997,23,974,42,31.8,10.8,11,61,1,12,26,5,1.13,16,20,-4,-0.37,-0.33,Matches
40,Sheraldo Becker,sr SUR,"FW,MF",Union Berlin,28,1995,11,645,59,21.1,7.2,7,72,1,4,35,0,0.55,6,17,-11,-1.53,-1.01,Matches
41,Chris Bedia,ci CIV,FW,Union Berlin,27,1996,7,145,21,4.7,1.6,0,,0,7,21,8,0.00,3,5,-2,-1.24,-0.53,Matches
42,Donny van de Beek,nl NED,"MF,FW",Eintracht Frankfurt,26,1997,8,357,45,11.7,4.0,4,59,0,4,30,7,1.50,4,3,+1,+0.25,+0.25,Matches
43,Kevin Behrens,de GER,FW,Wolfsburg,32,1991,13,616,47,20.1,6.8,7,78,1,6,12,2,1.15,8,11,-3,-0.44,0.00,Matches
44,Kevin Behrens,de GER,FW,Union Berlin,32,1991,18,1262,70,41.2,14.0,14,81,6,4,34,0,0.94,13,24,-11,-0.78,-0.08,Matches
45,Morten Behrens,de GER,GK,Darmstadt 98,26,1997,0,,,,,0,,0,0,,12,,,,,,,Matches
46,Maximilian Beier,de GER,"FW,MF",Hoffenheim,20,2002,33,2420,73,79.1,26.9,29,81,9,4,19,0,1.30,51,51,0,0.00,0.00,Matches
47,Stefan Bell,de GER,DF,Mainz 05,31,1991,10,666,67,21.8,7.4,8,76,4,2,29,4,0.40,6,21,-15,-2.03,-2.14,Matches
48,Ramy Bensebaini,dz ALG,DF,Dortmund,28,1995,17,1033,61,33.8,11.5,11,83,7,6,21,3,1.94,21,17,+4,+0.35,-0.58,Matches
49,Mergim Berisha,de GER,FW,Hoffenheim,25,1998,6,144,24,4.7,1.6,0,,0,6,24,2,1.50,1,2,-1,-0.62,-0.66,Matches
50,Mergim Berisha,de GER,FW,Augsburg,25,1998,2,122,61,4.0,1.4,2,61,0,0,,0,0.50,3,5,-2,-1.48,-1.23,Matches
51,Bernardo,br BRA,DF,Bochum,28,1995,33,2924,89,95.6,32.5,33,89,31,0,,0,1.00,41,68,-27,-0.83,+2.48,Matches
52,Matúš Bero,sk SVK,"MF,FW",Bochum,27,1995,24,1661,69,54.3,18.5,20,78,8,4,25,0,0.96,24,44,-20,-1.08,-0.31,Matches
53,Jan-Niklas Beste,de GER,MF,Heidenheim,24,1999,31,2603,84,85.1,28.9,31,84,5,0,,0,1.26,43,47,-4,-0.14,+0.06,Matches
54,Pep Biel,es ESP,"FW,MF",Augsburg,26,1996,11,285,26,9.3,3.2,0,,0,11,26,3,1.09,4,4,0,0.00,+0.32,Matches
55,Tom Bischof,de GER,MF,Hoffenheim,18,2005,13,178,14,5.8,2.0,1,77,0,12,8,15,1.08,9,4,+5,+2.53,+2.68,Matches
56,Leonardo Bittencourt,de GER,MF,Werder Bremen,29,1993,29,1578,54,51.6,17.5,19,75,1,10,15,3,1.24,23,23,0,0.00,+0.36,Matches
57,Hendry Blank,de GER,DF,Dortmund,18,2004,1,45,45,1.5,0.5,0,,0,1,45,4,3.00,3,0,+3,+6.00,+5.34,Matches
58,Janis Blaswich,de GER,GK,RB Leipzig,32,1991,21,1890,90,61.8,21.0,21,90,21,0,,13,1.62,45,30,+15,+0.71,-1.05,Matches
59,Sacha Boey,fr FRA,MF,Bayern Munich,22,2000,2,109,55,3.6,1.2,1,80,0,1,29,2,1.50,2,2,0,0.00,-1.49,Matches
60,Victor Boniface,ng NGA,FW,Leverkusen,22,2000,23,1546,67,50.5,17.2,18,80,4,5,21,0,2.57,52,13,+39,+2.27,+0.72,Matches
61,Leonardo Bonucci,it ITA,DF,Union Berlin,36,1987,7,460,66,15.0,5.1,6,73,2,1,23,5,0.43,3,13,-10,-1.96,-1.44,Matches
62,Yvandro Borges Sanches,lu LUX,MF,Gladbach,19,2004,3,18,6,0.6,0.2,0,,0,3,6,4,0.67,1,0,+1,+5.00,+5.36,Matches
63,Sebastiaan Bornauw,be BEL,DF,Wolfsburg,24,1999,20,1431,72,46.8,15.9,16,84,12,4,20,7,1.10,17,30,-13,-0.82,-0.71,Matches
64,Rafael Borré,co COL,FW,Werder Bremen,27,1995,19,991,52,32.4,11.0,11,77,2,8,19,1,1.37,13,18,-5,-0.45,-0.41,Matches
65,Julian Brandt,de GER,MF,Dortmund,27,1996,32,2223,69,72.6,24.7,26,78,12,6,33,0,1.84,44,29,+15,+0.61,-0.47,Matches
66,Fabian Bredlow,de GER,GK,Stuttgart,28,1995,4,360,90,11.8,4.0,4,90,4,0,,26,2.50,9,3,+6,+1.50,+0.40,Matches
67,Tim Breithaupt,de GER,MF,Augsburg,21,2002,16,629,39,20.6,7.0,6,70,1,10,21,13,0.88,6,19,-13,-1.86,-1.97,Matches
68,Maximilian Breunig,de GER,FW,Freiburg,22,2000,2,9,5,0.3,0.1,0,,0,2,5,6,1.50,0,1,-1,-10.00,-9.65,Matches
69,Bennit Bröger,de GER,MF,Wolfsburg,17,2006,1,11,11,0.4,0.1,0,,0,1,11,0,0.00,0,1,-1,-8.18,-7.77,Matches
70,John Brooks,us USA,DF,Hoffenheim,30,1993,21,1539,73,50.3,17.1,18,81,14,3,26,10,1.76,36,32,+4,+0.23,+0.47,Matches
71,Moritz Broschinski,de GER,"FW,MF",Bochum,22,2000,26,1247,48,40.8,13.9,14,71,3,12,21,4,1.12,20,26,-6,-0.43,+0.86,Matches
72,Paris Brunner,de GER,FW,Dortmund,17,2006,0,,,,,0,,0,0,,1,,,,,,,Matches
73,Alexander Brunst,de GER,GK,Darmstadt 98,28,1995,3,270,90,8.8,3.0,3,90,3,0,,21,0.20,2,16,-14,-4.67,-3.31,Matches
74,Guille Bueno,es ESP,DF,Dortmund,20,2002,0,,,,,0,,0,0,,1,,,,,,,Matches
75,Marius Bülter,de GER,MF,Hoffenheim,30,1993,30,1351,45,44.2,15.0,15,71,5,15,19,1,1.40,27,30,-3,-0.20,-0.36,Matches
76,Jonathan Burkardt,de GER,"FW,MF",Mainz 05,23,2000,21,1538,73,50.3,17.1,18,82,10,3,22,0,1.19,24,20,+4,+0.23,+1.18,Matches
77,Oliver Burke,sct SCO,"FW,MF",Werder Bremen,26,1997,1,32,32,1.0,0.4,0,,0,1,32,0,0.00,0,3,-3,-8.44,-8.35,Matches
78,Marnon Busch,de GER,DF,Heidenheim,28,1994,16,595,37,19.4,6.6,5,67,2,11,23,5,1.00,8,11,-3,-0.45,-0.38,Matches
79,Jakob Busk,dk DEN,GK,Union Berlin,29,1993,0,,,,,0,,0,0,,6,,,,,,,Matches
80,Aurélio Buta,pt POR,"MF,DF",Eintracht Frankfurt,26,1997,30,1744,58,57.0,19.4,20,78,7,10,18,2,1.40,30,33,-3,-0.15,-0.43,Matches
81,Anders Børset,no NOR,DF,Wolfsburg,17,2006,0,,,,,0,,0,0,,1,,,,,,,Matches
82,Anthony Caci,fr FRA,"MF,DF",Mainz 05,26,1997,31,2486,80,81.2,27.6,29,84,20,2,19,0,1.06,32,45,-13,-0.47,-0.63,Matches
83,Emre Can,de GER,MF,Dortmund,29,1994,25,1953,78,63.8,21.7,22,86,16,3,21,4,2.00,41,22,+19,+0.88,+0.39,Matches
84,Irvin Cardona,mt MLT,"FW,MF",Augsburg,25,1997,3,54,18,1.8,0.6,0,,0,3,18,1,0.33,2,1,+1,+1.67,+2.00,Matches
85,Rasmus Carstensen,dk DEN,"DF,MF",Köln,22,2000,23,1659,72,54.2,18.4,18,87,11,5,20,9,0.61,14,40,-26,-1.41,-1.03,Matches
86,Fabio Carvalho,pt POR,MF,RB Leipzig,20,2002,9,165,18,5.4,1.8,1,69,0,8,12,7,1.67,2,0,+2,+1.09,-0.03,Matches
87,Koen Casteels,be BEL,GK,Wolfsburg,31,1992,25,2250,90,73.5,25.0,25,90,25,0,,0,1.20,31,39,-8,-0.32,+0.46,Matches
88,Václav Černý,cz CZE,"MF,FW",Wolfsburg,25,1997,22,921,42,30.1,10.2,12,67,0,10,12,8,0.91,13,17,-4,-0.39,+0.07,Matches
89,Julian Chabot,de GER,DF,Köln,25,1998,32,2703,84,88.3,30.0,32,84,27,0,,0,0.84,28,52,-24,-0.80,+1.22,Matches
90,El Chadaille Bitshiabu,fr FRA,DF,RB Leipzig,18,2005,6,34,6,1.1,0.4,0,,0,6,6,14,2.33,0,0,0,0.00,-1.13,Matches
91,Fares Chaïbi,dz ALG,"MF,FW",Eintracht Frankfurt,20,2002,28,1912,68,62.5,21.2,21,79,6,7,35,1,1.36,37,37,0,0.00,-0.08,Matches
92,Timothy Chandler,us USA,"DF,MF",Eintracht Frankfurt,33,1990,6,18,3,0.6,0.2,0,,0,6,3,12,1.00,1,1,0,0.00,-0.03,Matches
93,Anrie Chase,jp JPN,DF,Stuttgart,19,2004,0,,,,,0,,0,0,,9,,,,,,,Matches
94,Fabio Chiarodia,it ITA,DF,Gladbach,18,2005,7,152,22,5.0,1.7,1,79,0,6,12,17,1.57,2,5,-3,-1.78,-1.53,Matches
95,Jacob Christensen,dk DEN,MF,Köln,22,2001,7,219,31,7.2,2.4,2,85,1,5,10,14,0.57,0,5,-5,-2.05,-1.20,Matches
96,Moussa Cissé,fr FRA,DF,Stuttgart,20,2003,0,,,,,0,,0,0,,3,,,,,,,Matches
97,David Čolina,hr CRO,"DF,MF",Augsburg,23,2000,0,,,,,0,,0,0,,3,,,,,,,Matches
98,Nnamdi Collins,de GER,DF,Eintracht Frankfurt,19,2004,2,90,45,2.9,1.0,1,64,0,1,26,3,0.50,0,1,-1,-1.00,-1.06,Matches
99,Kingsley Coman,fr FRA,MF,Bayern Munich,27,1996,17,1113,65,36.4,12.4,15,71,2,2,23,1,2.35,30,11,+19,+1.54,+0.15,Matches
100,Bambasé Conté,de GER,MF,Hoffenheim,20,2003,7,48,7,1.6,0.5,0,,0,7,7,5,0.57,1,1,0,0.00,0.00,Matches
101,Danny da Costa,de GER,"MF,DF",Mainz 05,30,1993,19,830,44,27.1,9.2,9,76,4,10,15,10,0.79,10,18,-8,-0.87,-0.71,Matches
102,Nicolas Cozza,fr FRA,DF,Wolfsburg,24,1999,6,276,46,9.0,3.1,3,70,0,3,22,8,1.33,4,7,-3,-0.98,-0.59,Matches
103,Tomáš Čvančara,cz CZE,"FW,MF",Gladbach,22,2000,21,896,43,29.3,10.0,7,75,1,14,27,0,0.90,19,23,-4,-0.40,-0.11,Matches
104,Finn Dahmen,de GER,GK,Augsburg,25,1998,31,2790,90,91.2,31.0,31,90,31,0,,0,1.26,48,52,-4,-0.13,+1.87,Matches
105,Mahmoud Dahoud,de GER,MF,Stuttgart,27,1996,13,227,17,7.4,2.5,1,66,0,12,13,2,2.31,6,3,+3,+1.19,+0.05,Matches
106,Maxim Dal,de GER,DF,Mainz 05,17,2006,0,,,,,0,,0,0,,2,,,,,,,Matches
107,Lukas Daschner,de GER,"FW,MF",Bochum,24,1998,20,536,27,17.5,6.0,3,73,0,17,19,13,0.70,8,16,-8,-1.34,-0.49,Matches
108,David Datro Fofana,ci CIV,"FW,MF",Union Berlin,20,2002,12,682,57,22.3,7.6,8,66,1,4,40,0,0.83,6,16,-10,-1.32,-0.75,Matches
109,Alphonso Davies,ca CAN,DF,Bayern Munich,22,2000,29,2065,71,67.5,22.9,24,81,16,5,23,2,2.17,66,30,+36,+1.57,+0.39,Matches
110,David Deger,de GER,MF,Augsburg,23,2000,0,,,,,0,,0,0,,1,,,,,,,Matches
111,Olivier Deman,be BEL,MF,Werder Bremen,23,2000,29,1365,47,44.6,15.2,14,82,7,15,14,1,1.34,26,27,-1,-0.07,+0.20,Matches
112,Ermedin Demirović,ba BIH,"FW,MF",Augsburg,25,1998,33,2873,87,93.9,31.9,33,87,23,0,,0,1.15,47,56,-9,-0.28,+0.20,Matches
113,Sepp van den Berg,nl NED,DF,Mainz 05,21,2001,33,2839,86,92.8,31.5,31,90,30,2,27,0,1.03,36,46,-10,-0.32,+0.50,Matches
114,Samuele Di Benedetto,de GER,MF,Stuttgart,18,2005,1,7,7,0.2,0.1,0,,0,1,7,2,3.00,0,0,0,0.00,-1.15,Matches
115,Justin Diehl,de GER,MF,Köln,18,2004,7,168,24,5.5,1.9,1,59,0,6,18,0,0.57,0,3,-3,-1.61,-0.70,Matches
116,Eric Dier,eng ENG,DF,Bayern Munich,29,1994,15,1166,78,38.1,13.0,13,85,11,2,29,3,1.87,35,21,+14,+1.08,-0.58,Matches
117,Florian Dietz,de GER,FW,Köln,24,1998,5,70,14,2.3,0.8,0,,0,5,14,5,0.40,0,2,-2,-2.57,-1.67,Matches
118,Junior Dina Ebimbe,cm CMR,MF,Eintracht Frankfurt,22,2000,31,1956,63,63.9,21.7,25,73,4,6,24,0,1.39,31,28,+3,+0.14,+0.30,Matches
119,Eren Dinkçi,de GER,MF,Heidenheim,21,2001,33,2650,80,86.6,29.4,33,80,7,0,,0,1.27,43,46,-3,-0.10,+0.34,Matches
120,Ritsu Doan,jp JPN,MF,Freiburg,25,1998,30,2246,75,73.4,25.0,26,83,13,4,24,0,1.27,32,39,-7,-0.28,+0.38,Matches
121,Danilho Doekhi,nl NED,DF,Union Berlin,25,1998,24,2160,90,70.6,24.0,24,90,24,0,,3,0.92,26,43,-17,-0.71,+0.09,Matches
122,Niklas Dorsch,de GER,MF,Augsburg,25,1998,21,1386,66,45.3,15.4,16,81,9,5,17,5,1.14,20,30,-10,-0.65,-0.65,Matches
123,Nikola Dovedan,at AUT,MF,Heidenheim,29,1994,21,656,31,21.4,7.3,5,62,0,16,22,9,0.86,12,11,+1,+0.14,+0.36,Matches
124,Damion Downs,us USA,FW,Köln,19,2004,10,181,18,5.9,2.0,0,,0,10,18,2,0.60,5,4,+1,+0.50,+1.53,Matches
125,Dion Drena Beljo,hr CRO,"FW,MF",Augsburg,21,2002,26,581,22,19.0,6.5,3,74,1,23,16,5,1.12,10,14,-4,-0.62,-0.40,Matches
126,Tim Drexler,de GER,DF,Hoffenheim,18,2005,8,573,72,18.7,6.4,6,85,5,2,32,3,1.13,12,14,-2,-0.31,-0.39,Matches
127,Marvin Ducksch,de GER,FW,Werder Bremen,29,1994,33,2696,82,88.1,30.0,32,83,15,1,45,0,1.18,41,49,-8,-0.27,-0.76,Matches
128,Julien Duranville,be BEL,FW,Dortmund,17,2006,2,12,6,0.4,0.1,0,,0,2,6,3,0.50,0,1,-1,-7.50,-8.27,Matches
129,Yannick Eduardo,cz CZE,FW,RB Leipzig,17,2006,0,,,,,0,,0,0,,2,,,,,,,Matches
130,Maximilian Eggestein,de GER,MF,Freiburg,26,1996,33,2914,88,95.2,32.4,33,88,28,0,,0,1.27,41,53,-12,-0.37,+0.25,Matches
131,Lilian Egloff,de GER,MF,Stuttgart,20,2002,5,106,21,3.5,1.2,1,69,0,4,9,7,1.20,2,4,-2,-1.70,-2.95,Matches
132,Vitus Eicher,de GER,GK,Heidenheim,32,1990,0,,,,,0,,0,0,,33,,,,,,,Matches
133,Hugo Ekitike,fr FRA,FW,Eintracht Frankfurt,21,2002,14,716,51,23.4,8.0,7,78,0,7,24,0,1.07,9,16,-7,-0.88,-1.19,Matches
134,Agon Elezi,mk MKD,MF,Bochum,22,2001,0,,,,,0,,0,0,,5,,,,,,,Matches
135,Elif Elmas,mk MKD,MF,RB Leipzig,23,1999,14,266,19,8.7,3.0,2,59,0,12,12,3,1.57,7,3,+4,+1.35,+0.26,Matches
136,Nico Elvedi,ch SUI,DF,Gladbach,26,1996,30,2482,83,81.1,27.6,28,87,24,2,27,1,1.00,44,48,-4,-0.15,+0.94,Matches
137,Arne Engels,be BEL,"MF,DF",Augsburg,19,2003,32,1405,44,45.9,15.6,13,74,2,19,23,0,1.22,25,21,+4,+0.26,+1.02,Matches
138,Michael Esser,de GER,GK,Bochum,35,1987,0,,,,,0,,0,0,,1,,,,,,,Matches
139,Ohis Felix Uduokhai,de GER,DF,Augsburg,25,1997,33,2921,89,95.5,32.5,33,89,31,0,,0,1.15,49,59,-10,-0.31,-0.31,Matches
140,Frank Feller,de GER,GK,Heidenheim,19,2004,0,,,,,0,,0,0,,1,,,,,,,Matches
141,Edimilson Fernandes,ch SUI,DF,Mainz 05,27,1996,21,1290,61,42.2,14.3,13,87,10,8,20,5,1.00,18,32,-14,-0.98,-1.08,Matches
142,Nacho Ferri,es ESP,FW,Eintracht Frankfurt,18,2004,8,74,9,2.4,0.8,0,,0,8,9,4,1.63,3,1,+2,+2.43,+2.46,Matches
143,Max Finkgräfe,de GER,DF,Köln,19,2004,24,1756,73,57.4,19.5,18,88,13,6,29,2,0.83,17,33,-16,-0.82,+0.28,Matches
144,Kilian Fischer,de GER,"MF,DF",Wolfsburg,22,2000,6,291,49,9.5,3.2,4,69,1,2,9,18,1.67,3,5,-2,-0.62,-0.20,Matches
145,Jonas Föhrenbach,de GER,DF,Heidenheim,27,1996,33,2788,84,91.1,31.0,32,87,28,1,9,0,1.24,44,53,-9,-0.29,-1.61,Matches
146,Emil Forsberg,se SWE,MF,RB Leipzig,31,1991,14,464,33,15.2,5.2,5,64,0,9,16,2,1.93,12,5,+7,+1.36,+0.28,Matches
147,Philipp Förster,de GER,MF,Bochum,28,1995,13,385,30,12.6,4.3,3,63,0,10,20,12,0.85,6,8,-2,-0.47,+0.54,Matches
148,Timothy Fosu-Mensah,nl NED,DF,Leverkusen,25,1998,0,,,,,0,,0,0,,7,,,,,,,Matches
149,Bartol Franjić,hr CRO,MF,Darmstadt 98,23,2000,20,1229,61,40.2,13.7,14,79,7,6,21,6,0.50,6,45,-39,-2.86,-2.02,Matches
150,Marco Friedl,at AUT,DF,Werder Bremen,25,1998,25,2197,88,71.8,24.4,25,88,23,0,,0,1.36,33,32,+1,+0.04,+0.77,Matches
151,Marvin Friedrich,de GER,DF,Gladbach,27,1995,24,1566,65,51.2,17.4,17,85,14,7,17,9,0.96,23,39,-16,-0.92,-1.22,Matches
152,Jeremie Frimpong,nl NED,MF,Leverkusen,22,2000,31,2251,73,73.6,25.0,27,80,7,4,22,2,2.61,61,21,+40,+1.60,-1.18,Matches
153,Chris Führich,de GER,MF,Stuttgart,25,1998,34,2567,76,83.9,28.5,33,76,5,1,45,0,2.15,64,31,+33,+1.16,+0.06,Matches
154,Shiō Fukuda,jp JPN,FW,Gladbach,19,2004,5,36,7,1.2,0.4,0,,0,5,7,1,0.20,0,2,-2,-5.00,-4.73,Matches
155,Taichi Fukui,jp JPN,MF,Bayern Munich,19,2004,0,,,,,0,,0,0,,1,,,,,,,Matches
156,Niclas Füllkrug,de GER,FW,Werder Bremen,30,1993,2,180,90,5.9,2.0,2,90,2,0,,0,0.00,0,5,-5,-2.50,-2.47,Matches
157,Niclas Füllkrug,de GER,FW,Dortmund,30,1993,29,2212,76,72.3,24.6,27,80,10,2,23,2,1.83,47,31,+16,+0.65,-0.30,Matches
158,Cristian Gamboa,cr CRC,"DF,MF",Bochum,33,1989,22,1187,54,38.8,13.2,12,82,6,10,21,10,1.14,16,28,-12,-0.91,+0.05,Matches
159,Dennis Geiger,de GER,MF,Hoffenheim,25,1998,3,64,21,2.1,0.7,0,,0,3,21,1,2.00,0,2,-2,-2.81,-2.87,Matches
160,Yannick Gerhardt,de GER,MF,Wolfsburg,29,1994,25,1630,65,53.3,18.1,18,84,8,7,18,5,1.36,23,23,0,0.00,+0.94,Matches
161,Anwar El Ghazi,nl NED,"FW,MF",Mainz 05,28,1995,3,54,18,1.8,0.6,0,,0,3,18,0,0.33,1,1,0,0.00,+0.36,Matches
162,Benedikt Gimber,de GER,DF,Heidenheim,26,1997,24,2021,84,66.0,22.5,24,84,18,0,,5,1.42,31,30,+1,+0.04,+0.56,Matches
163,Matthias Ginter,de GER,DF,Freiburg,29,1994,23,1913,83,62.5,21.3,22,85,18,1,54,0,1.39,30,39,-9,-0.42,-0.11,Matches
164,Jamie Gittens,eng ENG,"MF,FW",Dortmund,18,2004,25,1058,42,34.6,11.8,14,62,1,11,18,9,1.84,25,12,+13,+1.11,+0.57,Matches
165,Klaus Gjasula,al ALB,"DF,MF",Darmstadt 98,33,1989,22,1363,62,44.5,15.1,17,75,10,5,18,5,0.55,15,31,-16,-1.06,+1.06,Matches
166,Serge Gnabry,de GER,MF,Bayern Munich,28,1995,10,432,43,14.1,4.8,5,66,0,5,21,3,1.60,15,6,+9,+1.87,+0.51,Matches
167,Leon Goretzka,de GER,MF,Bayern Munich,28,1995,30,2241,75,73.2,24.9,25,84,17,5,28,0,2.00,64,39,+25,+1.00,-1.63,Matches
168,Robin Gosens,de GER,"MF,DF",Union Berlin,29,1994,30,2283,76,74.6,25.4,27,82,10,3,20,0,1.00,27,45,-18,-0.71,+0.10,Matches
169,Mario Götze,de GER,MF,Eintracht Frankfurt,31,1992,30,2068,69,67.6,23.0,23,82,7,7,25,1,1.33,32,30,+2,+0.09,+0.18,Matches
170,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,32,1991,30,2593,86,84.7,28.8,29,88,27,1,45,0,1.13,40,46,-6,-0.21,+0.56,Matches
171,Jens Grahl,de GER,GK,Eintracht Frankfurt,34,1988,2,180,90,5.9,2.0,2,90,2,0,,32,2.00,4,2,+2,+1.00,+1.03,Matches
172,Ryan Gravenberch,nl NED,MF,Bayern Munich,21,2002,1,10,10,0.3,0.1,0,,0,1,10,1,3.00,0,1,-1,-9.00,-10.48,Matches
173,Michael Gregoritsch,at AUT,FW,Freiburg,29,1994,32,1682,53,55.0,18.7,19,75,6,13,20,0,1.28,29,25,+4,+0.21,+1.32,Matches
