Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
346,Alexander Meyer,de GER,GK,Dortmund,31,1991,7,630,90,20.6,7.0,7,90,7,0,,27,1.57,15,12,+3,+0.43,-0.90,Matches
347,Sven Michel,de GER,FW,Union Berlin,32,1990,21,495,24,16.2,5.5,2,74,1,19,18,11,1.62,8,5,+3,+0.55,+0.19,Matches
348,Enzo Millot,fr FRA,MF,Stuttgart,20,2002,23,890,39,29.1,9.9,9,73,2,14,17,6,1.04,14,19,-5,-0.51,-0.22,Matches
349,Maximilian Mittelstädt,de GER,"DF,MF",Hertha BSC,25,1997,17,849,50,27.7,9.4,7,79,4,10,30,14,0.94,9,15,-6,-0.64,+0.22,Matches
350,Anthony Modeste,fr FRA,FW,Dortmund,34,1988,19,813,43,26.6,9.0,7,83,3,12,19,12,1.79,13,9,+4,+0.44,-0.96,Matches
351,Tobias Mohr,de GER,"DF,MF",Schalke 04,26,1995,18,839,47,27.4,9.3,8,76,4,10,23,8,0.78,11,16,-5,-0.54,+0.72,Matches
352,Clinton Mola,eng ENG,"DF,MF",Stuttgart,21,2001,1,15,15,0.5,0.2,0,,0,1,15,2,1.00,0,0,0,0.00,+0.35,Matches
353,Florent Mollet,fr FRA,MF,Schalke 04,30,1991,9,410,46,13.4,4.6,4,72,1,5,24,3,0.56,3,13,-10,-2.20,-1.31,Matches
354,Madi Monamay,be BEL,DF,Leverkusen,16,2006,0,,,,,0,,0,0,,1,,,,,,,Matches
355,Liam Morrison,sct SCO,DF,Bayern Munich,19,2003,0,,,,,0,,0,0,,1,,,,,,,Matches
356,Youssoufa Moukoko,de GER,FW,Dortmund,17,2004,26,1141,44,37.3,12.7,11,73,4,15,22,3,1.88,32,23,+9,+0.71,-0.70,Matches
357,Lys Mousset,fr FRA,"FW,MF",Bochum,26,1996,0,,,,,0,,0,0,,1,,,,,,,Matches
358,Florian Müller,de GER,GK,Stuttgart,24,1997,19,1710,90,55.9,19.0,19,90,19,0,,14,0.84,22,34,-12,-0.63,-0.63,Matches
359,Joey Müller,de GER,"DF,MF",Schalke 04,21,2000,0,,,,,0,,0,0,,6,,,,,,,Matches
360,Thomas Müller,de GER,"MF,FW",Bayern Munich,32,1989,27,1665,62,54.4,18.5,21,73,8,6,23,0,1.93,50,15,+35,+1.89,+0.67,Matches
361,Torben Müsel,de GER,"FW,MF",Gladbach,23,1999,0,,,,,0,,0,0,,2,,,,,,,Matches
362,Jamal Musiala,de GER,MF,Bayern Munich,19,2003,33,2198,67,71.8,24.4,26,77,7,7,27,0,2.06,63,29,+34,+1.39,-0.70,Matches
363,Marlon Mustapha,at AUT,FW,Mainz 05,21,2001,6,69,12,2.3,0.8,0,,0,6,12,7,2.00,1,1,0,0.00,+0.03,Matches
364,Obite N'Dicka,ci CIV,DF,Eintracht Frankfurt,22,1999,30,2692,90,88.0,29.9,30,90,29,0,,1,1.60,54,44,+10,+0.33,+1.31,Matches
365,Nathan N'Goumou,cm CMR,"MF,FW",Gladbach,22,2000,20,695,35,22.7,7.7,7,73,1,13,14,10,0.85,8,12,-4,-0.52,-0.56,Matches
366,Stanley N'Soki,fr FRA,DF,Hoffenheim,23,1999,19,1286,68,42.0,14.3,14,78,9,5,39,4,1.05,25,32,-7,-0.49,-0.39,Matches
367,Nikolas Nartey,dk DEN,"DF,MF",Stuttgart,22,2000,9,473,53,15.5,5.3,5,81,1,4,17,14,0.89,8,8,0,0.00,+0.42,Matches
368,Luca Netz,de GER,"DF,MF",Gladbach,19,2003,20,702,35,22.9,7.8,7,85,3,13,8,12,1.30,14,15,-1,-0.13,-0.05,Matches
369,Manuel Neuer,de GER,GK,Bayern Munich,36,1986,12,1080,90,35.3,12.0,12,90,12,0,,0,2.08,36,11,+25,+2.08,+0.77,Matches
370,Florian Neuhaus,de GER,MF,Gladbach,25,1997,23,1405,61,45.9,15.6,16,79,5,7,19,2,1.13,19,20,-1,-0.06,+0.04,Matches
371,Jessic Ngankam,de GER,"FW,MF",Hertha BSC,22,2000,18,826,46,27.0,9.2,8,64,1,10,31,0,0.78,10,20,-10,-1.09,-0.40,Matches
372,Tanguy Nianzou,fr FRA,DF,Bayern Munich,20,2002,0,,,,,0,,0,0,,2,,,,,,,Matches
373,Jonas Nickisch,de GER,GK,RB Leipzig,18,2004,0,,,,,0,,0,0,,4,,,,,,,Matches
374,Florian Niederlechner,de GER,"FW,MF",Augsburg,31,1990,14,910,65,29.7,10.1,10,80,4,4,28,1,1.07,15,15,0,0.00,+0.88,Matches
375,Florian Niederlechner,de GER,FW,Hertha BSC,31,1990,16,781,49,25.5,8.7,11,64,0,5,16,1,0.94,14,16,-2,-0.23,+0.76,Matches
376,Justin Njinmah,de GER,"FW,MF",Dortmund,21,2000,1,22,22,0.7,0.2,0,,0,1,22,2,0.00,0,1,-1,-4.09,-5.28,Matches
377,Christopher Nkunku,fr FRA,"FW,MF",RB Leipzig,24,1997,25,1897,76,62.0,21.1,20,88,15,5,29,0,2.08,44,28,+16,+0.76,+0.22,Matches
378,Felix Nmecha,de GER,MF,Wolfsburg,21,2000,30,1836,61,60.0,20.4,19,82,11,11,25,1,1.47,34,25,+9,+0.44,+0.44,Matches
379,Lukas Nmecha,de GER,FW,Wolfsburg,23,1998,16,899,56,29.4,10.0,10,79,5,6,19,2,1.13,13,16,-3,-0.30,-0.80,Matches
380,Nahuel Noll,de GER,GK,Hoffenheim,19,2003,0,,,,,0,,0,0,,2,,,,,,,Matches
381,Connor Noß,ie IRL,MF,Gladbach,21,2001,0,,,,,0,,0,0,,4,,,,,,,Matches
382,Hugo Novoa,es ESP,MF,RB Leipzig,19,2003,7,184,26,6.0,2.0,2,63,0,5,12,8,1.71,5,2,+3,+1.47,+0.84,Matches
383,Ørjan Nyland,no NOR,GK,RB Leipzig,31,1990,2,180,90,5.9,2.0,2,90,2,0,,23,3.00,6,2,+4,+2.00,+1.41,Matches
384,David Odogu,de GER,DF,Wolfsburg,16,2006,0,,,,,0,,0,0,,1,,,,,,,Matches
385,Tim Oermann,de GER,DF,Bochum,18,2003,4,194,49,6.3,2.2,2,86,1,2,11,7,1.00,1,6,-5,-2.32,-1.47,Matches
386,Finn Ole Becker,de GER,MF,Hoffenheim,22,2000,13,513,39,16.8,5.7,6,68,1,7,15,12,1.54,12,8,+4,+0.70,+1.16,Matches
387,Mathias Olesen,lu LUX,"MF,FW",Köln,21,2001,14,478,34,15.6,5.3,6,59,1,8,15,12,1.43,5,9,-4,-0.75,-0.72,Matches
388,Dani Olmo,es ESP,MF,RB Leipzig,24,1998,23,1282,56,41.9,14.2,15,74,4,8,21,0,2.00,32,16,+16,+1.12,+0.77,Matches
389,Jan Olschowsky,de GER,GK,Gladbach,20,2001,4,360,90,11.8,4.0,4,90,4,0,,17,1.00,9,11,-2,-0.50,-0.47,Matches
390,Jonas Omlin,ch SUI,GK,Gladbach,28,1994,15,1290,86,42.2,14.3,15,86,14,0,,0,1.27,20,18,+2,+0.14,+0.39,Matches
391,Jérôme Onguéné,cm CMR,DF,Eintracht Frankfurt,24,1997,0,,,,,0,,0,0,,2,,,,,,,Matches
392,Karim Onisiwo,at AUT,"FW,MF",Mainz 05,30,1992,31,2539,82,83.0,28.2,28,87,17,3,32,0,1.19,43,48,-5,-0.18,-0.87,Matches
393,Willi Orban,hu HUN,DF,RB Leipzig,29,1992,33,2951,89,96.4,32.8,33,89,32,0,,1,2.00,62,39,+23,+0.70,+0.70,Matches
394,Ivan Ordets,ua UKR,DF,Bochum,30,1992,30,2449,82,80.0,27.2,28,87,24,2,4,2,1.17,39,58,-19,-0.70,+1.22,Matches
395,Jordi Osei-Tutu,eng ENG,"MF,DF",Bochum,23,1998,20,749,37,24.5,8.3,8,68,1,12,17,7,0.70,6,20,-14,-1.68,-0.98,Matches
396,Patrick Osterhage,de GER,MF,Bochum,22,2000,23,1029,45,33.6,11.4,11,77,4,12,15,7,1.35,8,19,-11,-0.96,-0.03,Matches
397,Paulo Otávio,br BRA,DF,Wolfsburg,27,1994,25,2041,82,66.7,22.7,25,82,15,0,,2,1.44,33,26,+7,+0.31,+0.13,Matches
398,Thomas Ouwejan,nl NED,"DF,MF",Schalke 04,25,1996,17,903,53,29.5,10.0,10,73,5,7,25,6,0.47,9,27,-18,-1.79,-1.04,Matches
399,Reece Oxford,eng ENG,DF,Augsburg,23,1998,3,94,31,3.1,1.0,1,75,0,2,10,0,0.33,0,1,-1,-0.96,-0.35,Matches
400,Salih Özcan,tr TUR,MF,Dortmund,24,1998,26,1576,61,51.5,17.5,17,80,10,9,24,5,2.15,37,22,+15,+0.86,-0.60,Matches
401,Levin Öztunalı,de GER,"FW,MF",Union Berlin,26,1996,2,9,5,0.3,0.1,0,,0,2,5,2,3.00,4,0,+4,+40.00,+39.73,Matches
402,Exequiel Palacios,ar ARG,MF,Leverkusen,23,1998,25,1654,66,54.1,18.4,19,78,11,6,27,1,1.60,32,25,+7,+0.38,+0.32,Matches
403,Miloš Pantović,rs SRB,"FW,MF",Union Berlin,26,1996,13,206,16,6.7,2.3,0,,0,13,16,7,1.92,4,4,0,0.00,-0.41,Matches
404,Antonios Papadopoulos,de GER,"DF,MF",Dortmund,22,1999,1,13,13,0.4,0.1,0,,0,1,13,9,0.00,0,0,0,0.00,-1.15,Matches
405,Merveille Papela,de GER,MF,Mainz 05,21,2001,0,,,,,0,,0,0,,1,,,,,,,Matches
406,Kevin Paredes,us USA,MF,Wolfsburg,19,2003,22,529,24,17.3,5.9,1,72,0,21,22,2,1.09,13,8,+5,+0.85,+0.71,Matches
407,Marco Pašalić,hr CRO,MF,Dortmund,21,2000,1,11,11,0.4,0.1,0,,0,1,11,1,0.00,0,1,-1,-8.18,-9.36,Matches
408,Felix Passlack,de GER,"DF,MF",Dortmund,24,1998,3,64,21,2.1,0.7,0,,0,3,21,20,3.00,2,0,+2,+2.81,+1.70,Matches
409,Paulinho,br BRA,FW,Leverkusen,22,2000,4,82,21,2.7,0.9,1,45,0,3,12,4,1.00,1,2,-1,-1.10,-1.37,Matches
410,Benjamin Pavard,fr FRA,DF,Bayern Munich,26,1996,30,2431,81,79.4,27.0,27,87,24,3,23,3,2.30,76,29,+47,+1.74,+0.74,Matches
411,Jiří Pavlenka,cz CZE,GK,Werder Bremen,30,1992,33,2908,88,95.0,32.3,33,88,32,0,,0,1.06,49,61,-12,-0.37,+0.22,Matches
412,Aleksandar Pavlovic,de GER,MF,Bayern Munich,18,2004,0,,,,,0,,0,0,,2,,,,,,,Matches
413,Kristian Pedersen,dk DEN,DF,Köln,27,1994,6,276,46,9.0,3.1,3,80,2,3,12,17,0.67,2,6,-4,-1.30,-1.27,Matches
414,Mads Pedersen,dk DEN,"DF,MF",Augsburg,25,1996,28,1838,66,60.1,20.4,20,83,12,8,22,1,0.96,26,36,-10,-0.49,+0.32,Matches
415,Jordan Pefok,us USA,FW,Union Berlin,26,1996,31,1358,44,44.4,15.1,16,69,1,15,17,2,1.94,20,15,+5,+0.33,-0.09,Matches
416,Dženan Pejčinović,de GER,FW,Wolfsburg,17,2005,1,11,11,0.4,0.1,0,,0,1,11,9,0.00,0,0,0,0.00,-0.27,Matches
417,Peter Pekarík,sk SVK,DF,Hertha BSC,35,1986,5,206,41,6.7,2.3,2,83,1,3,13,19,0.80,3,7,-4,-1.75,-1.02,Matches
418,Luca Pellegrini,it ITA,"DF,MF",Eintracht Frankfurt,23,1999,9,557,62,18.2,6.2,7,74,2,2,21,1,1.56,10,7,+3,+0.48,+0.38,Matches
419,Philipp Pentke,de GER,GK,Hoffenheim,37,1985,0,,,,,0,,0,0,,5,,,,,,,Matches
420,Patrick Pentz,at AUT,GK,Leverkusen,25,1997,0,,,,,0,,0,0,,15,,,,,,,Matches
421,Ricardo Pepi,us USA,FW,Augsburg,19,2003,4,95,24,3.1,1.1,1,55,0,3,13,0,0.75,0,3,-3,-2.84,-2.30,Matches
422,Juan Perea,co COL,FW,Stuttgart,22,2000,16,418,26,13.7,4.6,3,57,0,13,19,15,0.50,4,7,-3,-0.65,-0.34,Matches
423,Pavao Pervan,at AUT,GK,Wolfsburg,34,1987,0,,,,,0,,0,0,,33,,,,,,,Matches
424,Nils Petersen,de GER,FW,Freiburg,33,1988,27,277,10,9.1,3.1,0,,0,27,10,7,1.96,7,8,-1,-0.32,-0.58,Matches
425,Lukas Petkov,bg BUL,"FW,MF",Augsburg,21,2000,7,146,21,4.8,1.6,0,,0,7,21,6,0.57,0,2,-2,-1.23,-0.65,Matches
426,Luca Pfeiffer,de GER,FW,Stuttgart,25,1996,19,701,37,22.9,7.8,6,78,0,13,18,7,0.95,10,14,-4,-0.51,-0.21,Matches
427,Luca Philipp,de GER,GK,Hoffenheim,21,2000,0,,,,,0,,0,0,,27,,,,,,,Matches
428,Maximilian Philipp,de GER,MF,Wolfsburg,28,1994,3,116,39,3.8,1.3,1,58,0,2,29,4,1.33,0,1,-1,-0.78,-1.08,Matches
429,Maximilian Philipp,de GER,FW,Werder Bremen,28,1994,15,442,29,14.4,4.9,3,74,0,12,18,0,0.60,12,9,+3,+0.61,+1.16,Matches
430,Amos Pieper,de GER,DF,Werder Bremen,24,1998,29,1957,67,64.0,21.7,22,84,15,7,16,0,1.07,29,39,-10,-0.46,-0.22,Matches
431,Marvin Plattenhardt,de GER,"DF,MF",Hertha BSC,30,1992,31,2402,77,78.5,26.7,29,81,22,2,25,1,0.90,34,58,-24,-0.90,-0.49,Matches
432,Alassane Pléa,fr FRA,"MF,FW",Gladbach,29,1993,29,1774,61,58.0,19.7,20,80,6,9,20,1,1.24,27,27,0,0.00,+0.21,Matches
433,Joel Pohjanpalo,fi FIN,FW,Leverkusen,27,1994,1,4,4,0.1,0.0,0,,0,1,4,1,0.00,0,0,0,0.00,-0.24,Matches
434,Sebastian Polter,de GER,FW,Schalke 04,31,1991,19,630,33,20.6,7.0,5,73,2,14,19,1,0.84,14,22,-8,-1.14,-0.11,Matches
435,Stefan Posch,at AUT,DF,Hoffenheim,25,1997,1,18,18,0.6,0.2,1,18,0,0,,2,0.00,0,0,0,0.00,+0.27,Matches
436,Yussuf Poulsen,dk DEN,FW,RB Leipzig,28,1994,19,411,22,13.4,4.6,3,61,0,16,14,5,2.05,13,3,+10,+2.19,+1.75,Matches
437,Grischa Prömel,de GER,MF,Hoffenheim,27,1995,18,1454,81,47.5,16.2,17,84,12,1,30,0,1.39,26,20,+6,+0.37,+1.21,Matches
438,Tymoteusz Puchacz,pl POL,MF,Union Berlin,23,1999,1,58,58,1.9,0.6,1,58,0,0,,2,3.00,0,1,-1,-1.55,-1.97,Matches
439,Eduardo Quaresma,pt POR,DF,Hoffenheim,20,2002,4,88,22,2.9,1.0,1,45,0,3,14,7,1.00,2,3,-1,-1.02,-0.78,Matches
440,Joshua Quarshie,de GER,DF,Hoffenheim,18,2004,1,1,1,0.0,0.0,0,,0,1,1,1,0.00,0,0,0,0.00,+0.26,Matches
441,Diant Ramaj,de GER,GK,Eintracht Frankfurt,20,2001,1,90,90,2.9,1.0,1,90,1,0,,33,1.00,1,1,0,0.00,-0.18,Matches
442,Nicolai Rapp,de GER,"DF,MF",Werder Bremen,25,1996,7,71,10,2.3,0.8,0,,0,7,10,4,1.29,3,1,+2,+2.54,+2.99,Matches
443,David Raum,de GER,"MF,DF",RB Leipzig,24,1998,28,1685,60,55.1,18.7,19,81,9,9,17,5,1.89,37,21,+16,+0.85,+0.40,Matches
444,Leon Reichardt,de GER,DF,Stuttgart,18,2004,0,,,,,0,,0,0,,1,,,,,,,Matches
445,Rocco Reitz,de GER,MF,Gladbach,20,2002,1,3,3,0.1,0.0,0,,0,1,3,12,0.00,0,0,0,0.00,+0.09,Matches
446,Marco Reus,de GER,MF,Dortmund,33,1989,25,1353,54,44.2,15.0,14,77,5,11,25,0,2.28,32,19,+13,+0.86,-0.51,Matches
447,Elvis Rexhbeçaj,xk KVX,MF,Augsburg,24,1997,31,2524,81,82.5,28.0,30,83,17,1,45,0,1.00,35,47,-12,-0.43,+1.08,Matches
448,Gio Reyna,us USA,MF,Dortmund,19,2002,22,625,28,20.4,6.9,4,61,0,18,21,6,1.95,21,14,+7,+1.01,-0.17,Matches
449,Marco Richter,de GER,"MF,FW",Hertha BSC,24,1997,29,1836,63,60.0,20.4,21,78,7,8,26,1,0.93,30,51,-21,-1.03,-0.59,Matches
450,Manuel Riemann,de GER,GK,Bochum,33,1988,34,3060,90,100.0,34.0,34,90,34,0,,0,1.03,40,72,-32,-0.94,,Matches
451,Lasse Rieß,de GER,GK,Mainz 05,21,2001,0,,,,,0,,0,0,,7,,,,,,,Matches
452,Sebastian Rode,de GER,MF,Eintracht Frankfurt,31,1990,27,1414,52,46.2,15.7,19,64,1,8,24,1,1.48,28,29,-1,-0.06,-0.45,Matches
453,Agustín Rogel,uy URU,DF,Hertha BSC,24,1997,20,1426,71,46.6,15.8,14,87,13,6,35,4,0.80,21,36,-15,-0.95,-0.29,Matches
454,Merlin Röhl,de GER,MF,Freiburg,20,2002,3,57,19,1.9,0.6,0,,0,3,19,8,1.33,1,1,0,0.00,-0.21,Matches
455,Tony Rölke,de GER,FW,Hertha BSC,19,2003,1,20,20,0.7,0.2,0,,0,1,20,0,3.00,0,0,0,0.00,+0.80,Matches
456,Tom Rothe,de GER,MF,Dortmund,17,2004,2,26,13,0.8,0.3,0,,0,2,13,9,1.50,1,0,+1,+3.46,+2.33,Matches
457,Jérôme Roussillon,gp GLP,MF,Union Berlin,29,1993,16,957,60,31.3,10.6,11,81,1,5,14,0,1.94,16,13,+3,+0.28,-0.15,Matches
458,Jérôme Roussillon,gp GLP,"DF,MF",Wolfsburg,29,1993,4,22,6,0.7,0.2,0,,0,4,6,1,2.50,1,0,+1,+4.09,+3.85,Matches
459,Sebastian Rudy,de GER,MF,Hoffenheim,32,1990,22,794,36,25.9,8.8,6,68,1,16,24,9,1.18,13,13,0,0.00,+0.36,Matches
460,Georginio Rutter,fr FRA,FW,Hoffenheim,20,2002,15,1009,67,33.0,11.2,11,83,4,4,25,0,1.20,17,15,+2,+0.18,+0.66,Matches
461,Julian Ryerson,no NOR,MF,Union Berlin,24,1997,13,1037,80,33.9,11.5,12,84,7,1,29,1,1.85,21,15,+6,+0.52,+0.21,Matches
462,Julian Ryerson,no NOR,DF,Dortmund,24,1997,17,1410,83,46.1,15.7,17,83,10,0,,0,2.35,47,19,+28,+1.79,+1.19,Matches
463,Frederik Rønnow,dk DEN,GK,Union Berlin,29,1992,29,2610,90,85.3,29.0,29,90,29,0,,0,1.90,44,27,+17,+0.59,+1.39,Matches
464,Marcel Sabitzer,at AUT,MF,Bayern Munich,28,1994,15,628,42,20.5,7.0,7,67,2,8,20,3,2.27,22,3,+19,+2.72,+1.43,Matches
465,Dikeni-Rafid Salifou,tg TOG,MF,Werder Bremen,19,2003,1,1,1,0.0,0.0,0,,0,1,1,7,3.00,0,0,0,0.00,+0.38,Matches
466,Roland Sallai,hu HUN,"MF,FW",Freiburg,25,1997,19,1002,53,32.7,11.1,10,73,2,9,31,4,1.84,16,15,+1,+0.09,-0.17,Matches
467,Diadie Samassékou,ml MLI,MF,Hoffenheim,26,1996,2,34,17,1.1,0.4,1,23,0,1,11,4,1.50,0,0,0,0.00,+0.27,Matches
468,Leroy Sané,de GER,MF,Bayern Munich,26,1996,32,2010,63,65.7,22.3,20,82,11,12,32,0,2.03,59,24,+35,+1.57,-0.06,Matches
469,Sidi Sané,de GER,MF,Schalke 04,19,2003,1,25,25,0.8,0.3,0,,0,1,25,4,0.00,0,0,0,0.00,+1.07,Matches
470,Bouna Sarr,sn SEN,"DF,MF",Bayern Munich,30,1992,1,3,3,0.1,0.0,0,,0,1,3,12,3.00,0,0,0,0.00,-1.59,Matches
471,Joe Scally,us USA,DF,Gladbach,19,2002,28,2208,79,72.2,24.5,25,86,15,3,16,6,1.29,38,36,+2,+0.08,+0.61,Matches
472,Kevin Schade,de GER,MF,Freiburg,20,2001,8,182,23,5.9,2.0,1,56,0,7,18,2,1.50,2,6,-4,-1.98,-2.32,Matches
473,András Schäfer,hu HUN,MF,Union Berlin,23,1999,16,860,54,28.1,9.6,10,73,1,6,23,1,2.06,12,6,+6,+0.63,+0.34,Matches
474,Julius Schell,de GER,MF,Schalke 04,22,2000,0,,,,,0,,0,0,,1,,,,,,,Matches
475,Johannes Schenk,de GER,GK,Bayern Munich,19,2003,0,,,,,0,,0,0,,6,,,,,,,Matches
476,Derry Scherhant,de GER,MF,Hertha BSC,19,2002,10,285,29,9.3,3.2,2,54,0,8,22,5,0.70,4,11,-7,-2.21,-1.56,Matches
477,Patrik Schick,cz CZE,FW,Leverkusen,26,1996,14,941,67,30.8,10.5,10,83,6,4,27,0,0.86,16,21,-5,-0.48,-1.03,Matches
478,Kingsley Schindler,gh GHA,"MF,DF",Köln,29,1993,29,1088,38,35.6,12.1,8,72,2,21,24,4,1.24,21,22,-1,-0.08,+0.10,Matches
479,Xaver Schlager,at AUT,MF,RB Leipzig,24,1997,22,1506,68,49.2,16.7,16,87,12,6,19,5,2.23,40,17,+23,+1.37,+1.37,Matches
480,Keven Schlotterbeck,de GER,DF,Freiburg,25,1997,2,14,7,0.5,0.2,0,,0,2,7,13,3.00,0,0,0,0.00,-0.21,Matches
481,Keven Schlotterbeck,de GER,DF,Bochum,25,1997,13,734,56,24.0,8.2,8,81,7,5,18,3,1.15,8,18,-10,-1.23,-0.37,Matches
482,Nico Schlotterbeck,de GER,DF,Dortmund,22,1999,28,2252,80,73.6,25.0,27,83,23,1,1,3,2.11,57,34,+23,+0.92,-0.86,Matches
483,Jonathan Schmid,fr FRA,"DF,MF",Freiburg,32,1990,3,41,14,1.3,0.5,0,,0,3,14,9,1.33,0,1,-1,-2.20,-2.43,Matches
484,Maximilian Schmid,de GER,FW,Köln,19,2003,0,,,,,0,,0,0,,2,,,,,,,Matches
485,Romano Schmid,at AUT,"MF,FW",Werder Bremen,22,2000,27,1520,56,49.7,16.9,15,81,5,12,26,1,1.07,23,29,-6,-0.36,+0.05,Matches
486,Kenneth Schmidt,de GER,DF,Freiburg,20,2002,5,251,50,8.2,2.8,3,69,0,2,22,4,1.00,4,2,+2,+0.72,+0.56,Matches
487,Niklas Schmidt,de GER,MF,Werder Bremen,24,1998,24,1087,45,35.5,12.1,11,71,3,13,23,9,0.83,16,22,-6,-0.50,-0.18,Matches
488,Benno Schmitz,de GER,DF,Köln,27,1994,31,2420,78,79.1,26.9,30,80,18,1,29,0,1.16,34,38,-4,-0.15,-0.01,Matches
489,Philipp Schulze,de GER,GK,Wolfsburg,19,2003,0,,,,,0,,0,0,,2,,,,,,,Matches
490,Marvin Schwäbe,de GER,GK,Köln,27,1995,34,3060,90,100.0,34.0,34,90,34,0,,0,1.24,49,54,-5,-0.15,,Matches
491,Joshua Schwirten,de GER,MF,Köln,20,2002,0,,,,,0,,0,0,,2,,,,,,,Matches
492,Alexander Schwolow,de GER,GK,Schalke 04,30,1992,23,2035,88,66.5,22.6,22,90,22,1,55,11,0.83,24,58,-34,-1.50,-1.33,Matches
493,Paul Seguin,de GER,MF,Union Berlin,27,1995,20,691,35,22.6,7.7,4,85,2,16,22,4,1.75,13,11,+2,+0.26,-0.16,Matches
494,Dennis Seimen,de GER,GK,Stuttgart,16,2005,0,,,,,0,,0,0,,1,,,,,,,Matches
495,Davie Selke,de GER,FW,Hertha BSC,27,1995,13,282,22,9.2,3.1,3,59,0,10,10,1,0.92,4,8,-4,-1.28,-0.53,Matches
496,Davie Selke,de GER,FW,Köln,27,1995,17,869,51,28.4,9.7,12,62,1,5,25,1,1.24,11,16,-5,-0.52,-0.52,Matches
497,Suat Serdar,de GER,MF,Hertha BSC,25,1997,32,2021,63,66.0,22.5,24,74,5,8,30,0,0.88,26,44,-18,-0.80,-0.02,Matches
498,Zidan Sertdemir,dk DEN,MF,Leverkusen,17,2005,0,,,,,0,,0,0,,6,,,,,,,Matches
499,Eniss Shabani,al ALB,MF,Mainz 05,19,2003,1,10,10,0.3,0.1,0,,0,1,10,2,0.00,0,0,0,0.00,+0.03,Matches
500,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,20,2002,27,1977,73,64.6,22.0,23,83,18,4,16,4,1.63,29,32,-3,-0.14,-0.97,Matches
501,André Silva,pt POR,FW,RB Leipzig,26,1995,31,1738,56,56.8,19.3,20,77,6,11,17,3,1.84,37,25,+12,+0.62,-0.13,Matches
502,Mohamed Simakan,fr FRA,DF,RB Leipzig,22,2000,24,1454,61,47.5,16.2,18,76,8,6,14,5,1.88,29,17,+12,+0.74,+0.13,Matches
503,Daley Sinkgraven,nl NED,"MF,DF",Leverkusen,27,1995,12,344,29,11.2,3.8,4,69,0,8,9,17,1.83,9,9,0,0.00,-0.27,Matches
504,Tobias Sippel,de GER,GK,Gladbach,34,1988,6,510,85,16.7,5.7,5,90,5,1,60,12,0.67,5,12,-7,-1.24,-1.38,Matches
505,Hugo Siquet,be BEL,"DF,MF",Freiburg,20,2002,2,17,9,0.6,0.2,0,,0,2,9,3,3.00,0,0,0,0.00,-0.21,Matches
506,Tim Skarke,de GER,"FW,MF",Union Berlin,25,1996,3,53,18,1.7,0.6,0,,0,3,18,3,0.00,1,1,0,0.00,-0.39,Matches
507,Tim Skarke,de GER,MF,Schalke 04,25,1996,9,440,49,14.4,4.9,6,64,1,3,20,1,1.11,4,8,-4,-0.82,+0.28,Matches
508,Ellyes Skhiri,tn TUN,MF,Köln,27,1995,32,2856,89,93.3,31.7,32,89,31,0,,0,1.25,46,52,-6,-0.19,-0.63,Matches
509,Robert Skov,dk DEN,MF,Hoffenheim,26,1996,23,1349,59,44.1,15.0,16,72,4,7,28,2,0.96,25,22,+3,+0.20,+0.83,Matches
510,Rijad Smajic,ba BIH,DF,Köln,18,2004,0,,,,,0,,0,0,,3,,,,,,,Matches
511,Hrvoje Smolčić,hr CRO,DF,Eintracht Frankfurt,21,2000,9,471,52,15.4,5.2,4,90,4,5,22,15,1.89,7,5,+2,+0.38,+0.24,Matches
512,Danilo Soares,br BRA,DF,Bochum,30,1991,23,1766,77,57.7,19.6,23,77,13,0,,4,1.17,26,40,-14,-0.71,+0.54,Matches
513,Nikola Soldo,hr CRO,DF,Köln,21,2001,7,593,85,19.4,6.6,6,90,6,1,53,13,0.43,4,13,-9,-1.37,-1.51,Matches
514,Yann Sommer,ch SUI,GK,Bayern Munich,33,1988,19,1710,90,55.9,19.0,19,90,19,0,,0,1.95,43,25,+18,+0.95,-1.45,Matches
515,Yann Sommer,ch SUI,GK,Gladbach,33,1988,10,900,90,29.4,10.0,10,90,10,0,,0,1.60,18,14,+4,+0.40,+0.69,Matches
516,Borna Sosa,hr CRO,"MF,DF",Stuttgart,24,1998,25,1955,78,63.9,21.7,22,85,16,3,25,0,1.08,31,38,-7,-0.32,+0.08,Matches
517,Djibril Sow,ch SUI,MF,Eintracht Frankfurt,25,1997,32,2646,83,86.5,29.4,30,87,23,2,22,1,1.50,48,43,+5,+0.17,-0.05,Matches
518,Anton Stach,de GER,MF,Mainz 05,23,1998,30,2070,69,67.6,23.0,22,83,9,8,32,1,1.40,35,36,-1,-0.04,-0.04,Matches
519,Kostas Stafylidis,gr GRE,"DF,MF",Bochum,28,1993,19,1043,55,34.1,11.6,11,75,5,8,28,3,1.21,12,23,-11,-0.95,-0.01,Matches
520,Jens Stage,dk DEN,MF,Werder Bremen,25,1996,32,1855,58,60.6,20.6,21,79,7,11,18,1,1.09,31,37,-6,-0.29,+0.23,Matches
