Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
174,Vincenzo Grifo,it ITA,MF,Freiburg,31,1993,34,2432,72,79.5,27.0,31,76,6,3,30,0,1.62,43,42,+1,+0.04,+0.75,Matches
175,Florian Grillitsch,at AUT,"MF,DF",Hoffenheim,28,1995,8,601,75,19.6,6.7,8,75,4,0,,0,1.13,9,11,-2,-0.30,+0.43,Matches
176,Álex Grimaldo,es ESP,MF,Leverkusen,28,1995,32,2636,82,86.1,29.3,31,84,20,1,32,1,2.09,65,34,+31,+1.06,+1.48,Matches
177,Pascal Groß,de GER,"MF,DF",Dortmund,33,1991,30,2327,78,76.0,25.9,28,81,15,2,34,0,1.70,54,36,+18,+0.70,+0.45,Matches
178,Marco Grüll,at AUT,"FW,MF",Werder Bremen,26,1998,30,1181,39,38.6,13.1,13,71,1,17,15,1,1.60,23,27,-4,-0.30,-0.35,Matches
179,Raphaël Guerreiro,pt POR,"DF,MF",Bayern Munich,30,1993,23,1572,68,51.4,17.5,19,78,5,4,20,9,2.48,48,14,+34,+1.95,-0.05,Matches
180,Morgan Guilavogui,gn GUI,"FW,MF",St Pauli,26,1998,25,1807,72,59.1,20.1,21,80,7,4,31,0,1.00,15,16,-1,-0.05,+0.81,Matches
181,Serhou Guirassy,gn GUI,FW,Dortmund,28,1996,30,2598,87,84.9,28.9,29,89,24,1,30,0,1.57,58,49,+9,+0.31,-1.83,Matches
182,Péter Gulácsi,hu HUN,GK,RB Leipzig,34,1990,30,2631,88,86.0,29.2,30,88,28,0,,1,1.57,44,39,+5,+0.17,+0.17,Matches
183,Robert Gumny,pl POL,MF,Augsburg,26,1998,7,271,39,8.9,3.0,2,65,0,5,28,4,0.71,3,7,-4,-1.33,-0.94,Matches
184,Christian Günter,de GER,DF,Freiburg,31,1993,29,2314,80,75.6,25.7,27,85,15,2,16,5,1.66,36,36,0,0.00,+0.48,Matches
185,Janik Haberer,de GER,MF,Union Berlin,30,1994,28,1696,61,55.4,18.8,21,75,5,7,16,6,1.39,21,24,-3,-0.16,+0.70,Matches
186,Robin Hack,de GER,MF,Gladbach,25,1998,33,2172,66,71.0,24.1,27,76,4,6,22,1,1.36,43,36,+7,+0.29,+1.20,Matches
187,Amadou Haidara,ml MLI,MF,RB Leipzig,26,1998,28,1320,47,43.1,14.7,16,64,2,12,24,2,1.64,21,14,+7,+0.48,+0.58,Matches
188,Sébastien Haller,ci CIV,FW,Dortmund,30,1994,0,,,,,0,,0,0,,1,,,,,,,Matches
189,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,27,1997,22,1284,58,42.0,14.3,12,85,11,10,27,6,1.55,26,27,-1,-0.07,-0.73,Matches
190,Isak Hansen-Aarøen,no NOR,MF,Werder Bremen,19,2004,0,,,,,0,,0,0,,9,,,,,,,Matches
191,Phil Harres,de GER,FW,Holstein Kiel,22,2002,26,1544,59,50.5,17.2,17,78,7,9,24,1,0.85,25,38,-13,-0.76,+0.31,Matches
192,Ramon Hendriks,nl NED,DF,Stuttgart,23,2001,25,1154,46,37.7,12.8,10,88,9,15,19,8,1.52,26,22,+4,+0.31,-0.02,Matches
193,Paul Hennrich,de GER,MF,Hoffenheim,19,2005,1,12,12,0.4,0.1,0,,0,1,12,0,1.00,1,0,+1,+7.50,+8.18,Matches
194,Benjamin Henrichs,de GER,"DF,MF",RB Leipzig,27,1997,15,935,62,30.6,10.4,10,84,6,5,19,0,1.80,17,20,-3,-0.29,-0.63,Matches
195,Mario Hermoso,es ESP,DF,Leverkusen,29,1995,4,293,73,9.6,3.3,3,90,3,1,23,1,1.75,4,3,+1,+0.31,-0.60,Matches
196,Charles Herrmann,de GER,FW,Gladbach,18,2006,0,,,,,0,,0,0,,2,,,,,,,Matches
197,Piero Hincapié,ec ECU,DF,Leverkusen,22,2002,32,2670,83,87.3,29.7,28,89,25,4,44,1,2.06,61,35,+26,+0.88,+0.18,Matches
198,Adam Hložek,cz CZE,"FW,MF",Hoffenheim,22,2002,27,1871,69,61.1,20.8,22,81,13,5,18,0,0.85,28,44,-16,-0.77,-0.32,Matches
199,Nicolas Höfler,de GER,MF,Freiburg,34,1990,20,794,40,25.9,8.8,7,86,6,13,15,14,1.45,12,11,+1,+0.11,+0.31,Matches
200,Jonas Hofmann,de GER,MF,Leverkusen,32,1992,11,356,32,11.6,4.0,4,58,0,7,18,16,1.82,7,6,+1,+0.25,-0.68,Matches
201,Philipp Hofmann,de GER,FW,Bochum,31,1993,32,2277,71,74.4,25.3,27,81,13,5,19,0,0.69,21,45,-24,-0.95,+0.20,Matches
202,Lucas Höler,de GER,"FW,MF",Freiburg,30,1994,31,1867,60,61.0,20.7,21,79,8,10,20,2,1.61,30,34,-4,-0.19,-0.19,Matches
203,Benedict Hollerbach,de GER,"FW,MF",Union Berlin,23,2001,34,2540,75,83.0,28.2,30,80,11,4,35,0,1.18,33,42,-9,-0.32,+0.89,Matches
204,Lewis Holtby,de GER,MF,Holstein Kiel,33,1990,25,1238,50,40.5,13.8,13,72,3,12,25,1,0.56,16,40,-24,-1.74,-1.40,Matches
205,Gerrit Holtmann,ph PHI,"MF,DF",Bochum,29,1995,23,1136,49,37.1,12.6,12,69,1,11,28,2,0.65,16,22,-6,-0.48,+0.83,Matches
206,Franck Honorat,fr FRA,MF,Gladbach,27,1996,19,1439,76,47.0,16.0,18,78,1,1,31,1,1.37,31,22,+9,+0.56,+1.17,Matches
207,Mathias Honsak,at AUT,"MF,FW",Heidenheim,27,1996,22,1181,54,38.6,13.1,12,82,7,10,20,0,0.68,12,32,-20,-1.52,-1.19,Matches
208,Timo Horn,de GER,GK,Bochum,31,1993,13,1170,90,38.2,13.0,13,90,13,0,,21,0.92,13,22,-9,-0.69,+0.50,Matches
209,Lukáš Hrádecký,fi FIN,GK,Leverkusen,34,1989,29,2610,90,85.3,29.0,29,90,29,0,,4,2.03,63,38,+25,+0.86,+0.06,Matches
210,Robin Hranáč,cz CZE,DF,Hoffenheim,24,2000,4,219,55,7.2,2.4,2,59,0,2,51,15,0.00,3,7,-4,-1.64,-1.07,Matches
211,Jannik Huth,de GER,GK,Freiburg,30,1994,0,,,,,0,,0,0,,12,,,,,,,Matches
212,Hong Hyunseok,kr KOR,MF,Mainz 05,25,1999,23,530,23,17.3,5.9,4,55,0,19,16,9,1.48,10,11,-1,-0.17,-0.63,Matches
213,Oscar Højlund,dk DEN,MF,Eintracht Frankfurt,19,2005,20,722,36,23.6,8.0,7,66,2,13,20,3,1.65,12,11,+1,+0.12,-0.68,Matches
214,Arijon Ibrahimović,de GER,MF,Bayern Munich,18,2005,1,1,1,0.0,0.0,0,,0,1,1,5,3.00,0,0,0,0.00,-1.97,Matches
215,Juan Ignacio Cabrera,de GER,MF,Augsburg,21,2003,0,,,,,0,,0,0,,3,,,,,,,Matches
216,Andrej Ilic,rs SRB,FW,Union Berlin,24,2000,16,937,59,30.6,10.4,11,69,1,5,35,0,1.25,16,19,-3,-0.29,+0.26,Matches
217,Jackson Irvine,au AUS,MF,St Pauli,31,1993,29,2610,90,85.3,29.0,29,90,29,0,,0,1.00,25,35,-10,-0.34,+0.26,Matches
218,Ko Itakura,jp JPN,DF,Gladbach,27,1997,31,2790,90,91.2,31.0,31,90,31,0,,0,1.35,51,52,-1,-0.03,+0.30,Matches
219,Hiroki Ito,jp JPN,DF,Bayern Munich,25,1999,6,250,42,8.2,2.8,3,68,0,3,15,0,1.83,6,5,+1,+0.36,-1.75,Matches
220,Marko Ivezić,rs SRB,DF,Holstein Kiel,22,2001,23,1657,72,54.2,18.4,18,85,15,5,25,10,0.70,26,40,-14,-0.76,+0.33,Matches
221,Lee Jae-sung,kr KOR,MF,Mainz 05,31,1992,33,2650,80,86.6,29.4,31,83,13,2,37,0,1.48,45,38,+7,+0.24,-0.86,Matches
222,Paul Jaeckel,de GER,DF,Union Berlin,26,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
223,Kristijan Jakić,hr CRO,MF,Augsburg,27,1997,31,2306,74,75.4,25.6,27,82,20,4,22,0,1.26,26,38,-12,-0.47,+0.01,Matches
224,Luka Janes,de GER,MF,Heidenheim,20,2004,0,,,,,0,,0,0,,2,,,,,,,Matches
225,Luca Jaquez,ch SUI,DF,Stuttgart,21,2003,5,253,51,8.3,2.8,2,78,0,3,32,8,2.40,10,2,+8,+2.85,+2.75,Matches
226,Nuha Jatta,gm GAM,MF,RB Leipzig,18,2006,0,,,,,0,,0,0,,3,,,,,,,Matches
227,Dominik Javorček,sk SVK,"MF,DF",Holstein Kiel,21,2002,13,386,30,12.6,4.3,4,65,0,9,14,12,1.00,8,14,-6,-1.40,-0.56,Matches
228,Finn Jeltsch,de GER,DF,Stuttgart,18,2006,12,780,65,25.5,8.7,9,84,8,3,9,1,1.17,13,16,-3,-0.35,-0.90,Matches
229,Fredrik Jensen,fi FIN,"MF,FW",Augsburg,26,1997,20,763,38,24.9,8.5,9,64,0,11,17,2,1.35,7,7,0,0.00,+0.63,Matches
230,Moritz Jenz,de GER,DF,Mainz 05,25,1999,19,1600,84,52.3,17.8,18,89,16,1,5,4,1.68,27,22,+5,+0.28,-0.15,Matches
231,Niklas Jessen,de GER,MF,Dortmund,20,2003,0,,,,,0,,0,0,,1,,,,,,,Matches
232,Carl Johansson,se SWE,DF,Holstein Kiel,30,1994,10,568,57,18.6,6.3,7,75,4,3,15,7,1.10,11,19,-8,-1.27,-0.44,Matches
233,Anthony Jung,de GER,DF,Werder Bremen,32,1991,28,1898,68,62.0,21.1,20,86,15,8,23,5,1.50,35,42,-7,-0.33,-0.64,Matches
234,Josip Juranović,hr CRO,"MF,DF",Union Berlin,28,1995,17,1159,68,37.9,12.9,13,82,8,4,23,1,1.24,12,19,-7,-0.54,-0.12,Matches
235,David Jurásek,cz CZE,"DF,MF",Hoffenheim,23,2000,14,619,44,20.2,6.9,6,81,2,8,17,10,0.57,5,15,-10,-1.45,-1.01,Matches
236,Yusuf Kabadayı,de GER,FW,Augsburg,20,2004,5,71,14,2.3,0.8,0,,0,5,14,7,1.40,1,1,0,0.00,+0.48,Matches
237,Almugera Kabar,de GER,DF,Dortmund,18,2006,5,137,27,4.5,1.5,1,77,0,4,15,12,1.20,1,4,-3,-1.97,-2.68,Matches
238,Issa Kaboré,bf BFA,MF,Werder Bremen,23,2001,9,308,34,10.1,3.4,3,65,0,6,19,3,0.56,9,9,0,0.00,+0.10,Matches
239,Pavel Kadeřábek,cz CZE,"MF,DF",Hoffenheim,32,1992,24,1576,66,51.5,17.5,18,81,12,6,21,4,0.79,27,41,-14,-0.80,-0.31,Matches
240,Jakub Kamiński,pl POL,"MF,DF",Wolfsburg,22,2002,22,1130,51,36.9,12.6,12,80,8,10,17,9,1.09,23,21,+2,+0.16,+0.16,Matches
241,Kevin Kampl,si SVN,MF,RB Leipzig,33,1990,26,1593,61,52.1,17.7,18,78,6,8,23,2,1.50,28,28,0,0.00,-0.31,Matches
242,Harry Kane,eng ENG,FW,Bayern Munich,31,1993,31,2381,77,77.8,26.5,28,82,15,3,29,0,2.52,81,18,+63,+2.38,+1.85,Matches
243,Atakan Karazor,tr TUR,MF,Stuttgart,27,1996,32,2618,82,85.6,29.1,31,84,21,1,21,0,1.56,56,45,+11,+0.38,+0.38,Matches
244,Lennart Karl,de GER,MF,Bayern Munich,16,2008,0,,,,,0,,0,0,,3,,,,,,,Matches
245,Silas Katompa,cd COD,"FW,MF",Stuttgart,25,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
246,Mikkel Kaufmann,dk DEN,"FW,MF",Heidenheim,23,2001,9,372,41,12.2,4.1,3,63,0,6,31,4,0.33,3,9,-6,-1.45,-0.75,Matches
247,Yannik Keitel,de GER,MF,Stuttgart,24,2000,11,270,25,8.8,3.0,2,86,0,9,11,18,2.18,5,4,+1,+0.33,+0.01,Matches
248,Andu Kelati,de GER,MF,Holstein Kiel,21,2002,8,288,36,9.4,3.2,2,71,0,6,25,7,0.25,9,6,+3,+0.94,+2.04,Matches
249,Thomas Keller,de GER,"MF,DF",Heidenheim,24,1999,6,148,25,4.8,1.6,2,52,0,4,11,14,1.17,1,4,-3,-1.82,-1.08,Matches
250,Aljoscha Kemlein,de GER,MF,Union Berlin,19,2004,15,922,61,30.1,10.2,11,77,4,4,20,4,0.80,6,17,-11,-1.07,-0.86,Matches
251,Luca Kerber,de GER,MF,Heidenheim,22,2002,23,783,34,25.6,8.7,7,62,1,16,22,9,1.13,12,16,-4,-0.46,+0.45,Matches
252,Rani Khedira,tn TUN,MF,Union Berlin,30,1994,32,2723,85,89.0,30.3,31,87,26,1,19,1,1.25,34,39,-5,-0.17,+2.77,Matches
253,Joshua Kimmich,de GER,MF,Bayern Munich,29,1995,33,2847,86,93.0,31.6,32,89,31,1,15,0,2.39,90,28,+62,+1.96,-0.15,Matches
254,Carl Klaus,de GER,GK,Union Berlin,30,1994,0,,,,,0,,0,0,,8,,,,,,,Matches
255,Daniel Klein,de GER,GK,Augsburg,23,2001,0,,,,,0,,0,0,,5,,,,,,,Matches
256,Tim Kleindienst,de GER,FW,Gladbach,28,1995,31,2737,88,89.4,30.4,31,88,23,0,,0,1.35,53,49,+4,+0.13,+1.80,Matches
257,Lukas Klostermann,de GER,DF,RB Leipzig,28,1996,28,1838,66,60.1,20.4,20,85,15,8,17,3,1.64,26,24,+2,+0.10,-0.12,Matches
258,Ansgar Knauff,de GER,MF,Eintracht Frankfurt,22,2002,30,1597,53,52.2,17.7,18,72,1,12,25,1,1.80,36,27,+9,+0.51,-0.29,Matches
259,Magnus Knudsen,no NOR,MF,Holstein Kiel,23,2001,31,1850,60,60.5,20.6,22,76,10,9,20,2,0.77,25,49,-24,-1.17,-0.65,Matches
260,Gregor Kobel,ch SUI,GK,Dortmund,26,1997,32,2880,90,94.1,32.0,32,90,32,0,,0,1.69,68,47,+21,+0.66,+1.16,Matches
261,Robin Koch,de GER,DF,Eintracht Frankfurt,28,1996,30,2586,86,84.5,28.7,30,86,27,0,,0,1.87,62,37,+25,+0.87,+1.44,Matches
262,Derrick Köhn,gh GHA,"MF,DF",Werder Bremen,25,1999,27,1343,50,43.9,14.9,14,77,1,13,20,4,1.37,23,29,-6,-0.40,-0.56,Matches
263,Dominik Kohr,de GER,"DF,MF",Mainz 05,30,1994,28,2295,82,75.0,25.5,28,82,18,0,,0,1.57,40,28,+12,+0.47,+0.47,Matches
264,Markus Kolke,de GER,GK,Werder Bremen,33,1990,0,,,,,0,,0,0,,1,,,,,,,Matches
265,Marco Komenda,hr CRO,DF,Holstein Kiel,27,1996,19,1307,69,42.7,14.5,17,76,9,2,9,6,0.89,22,32,-10,-0.69,+0.39,Matches
266,Mert Kömür,de GER,MF,Augsburg,19,2005,20,654,33,21.4,7.3,5,62,0,15,23,9,1.15,4,12,-8,-1.10,-0.80,Matches
267,Noah König,de GER,DF,Hoffenheim,21,2003,0,,,,,0,,0,0,,2,,,,,,,Matches
268,Kacper Koscierski,de GER,DF,Bochum,17,2007,1,7,7,0.2,0.1,0,,0,1,7,0,3.00,0,0,0,0.00,+1.00,Matches
269,Odilon Kossounou,ci CIV,DF,Leverkusen,23,2001,0,,,,,0,,0,0,,1,,,,,,,Matches
270,Henri Koudossou,de GER,MF,Augsburg,24,1999,21,748,36,24.4,8.3,4,78,1,17,26,5,1.24,11,12,-1,-0.12,+0.46,Matches
271,Konstantinos Koulierakis,gr GRE,DF,Wolfsburg,20,2003,30,2468,82,80.7,27.4,28,86,24,2,26,1,1.33,44,40,+4,+0.15,+0.45,Matches
272,Matej Kovar,cz CZE,GK,Leverkusen,24,2000,5,450,90,14.7,5.0,5,90,5,0,,28,2.00,9,5,+4,+0.80,-0.06,Matches
273,Andrej Kramarić,hr CRO,MF,Hoffenheim,33,1991,32,2767,86,90.4,30.7,32,86,18,0,,0,1.00,37,59,-22,-0.72,-0.72,Matches
274,Frans Krätzig,de GER,"MF,DF",Heidenheim,21,2003,16,1217,76,39.8,13.5,15,80,5,1,20,1,1.06,12,18,-6,-0.44,+0.58,Matches
275,Frans Krätzig,de GER,DF,Stuttgart,21,2003,1,56,56,1.8,0.6,1,56,0,0,,4,0.00,1,2,-1,-1.61,-1.97,Matches
276,Tom Krauß,de GER,MF,Bochum,23,2001,14,1077,77,35.2,12.0,13,81,7,1,28,0,0.71,11,19,-8,-0.67,+0.51,Matches
277,Rasmus Kristensen,dk DEN,"DF,MF",Eintracht Frankfurt,27,1997,30,2513,84,82.1,27.9,28,86,24,2,52,0,1.60,50,40,+10,+0.36,-1.62,Matches
278,Lukas Kübler,de GER,DF,Freiburg,31,1992,28,1842,66,60.2,20.5,22,78,8,6,20,3,1.46,31,35,-4,-0.20,-0.20,Matches
279,Mahmut Kücüksahin,,DF,Augsburg,20,2004,0,,,,,0,,0,0,,2,,,,,,,Matches
280,Jonah Kusi-Asare,se SWE,FW,Bayern Munich,17,2007,1,3,3,0.1,0.0,0,,0,1,3,9,3.00,0,0,0,0.00,-1.97,Matches
281,Moritz-Broni Kwarteng,gh GHA,MF,Bochum,26,1998,7,172,25,5.6,1.9,0,,0,7,25,4,0.14,1,3,-2,-1.05,-0.05,Matches
282,Nediljko Labrović,hr CRO,GK,Augsburg,24,1999,15,1350,90,44.1,15.0,15,90,15,0,,19,1.07,17,32,-15,-1.00,-0.95,Matches
283,Konrad Laimer,at AUT,DF,Bayern Munich,27,1997,29,1699,59,55.5,18.9,19,81,12,10,16,4,2.38,56,20,+36,+1.91,-0.14,Matches
284,Stefan Lainer,at AUT,DF,Gladbach,31,1992,21,757,36,24.7,8.4,6,86,5,15,16,12,1.38,9,16,-7,-0.83,-1.03,Matches
285,Hugo Larsson,se SWE,MF,Eintracht Frankfurt,20,2004,33,2393,73,78.2,26.6,28,81,13,5,26,0,1.79,50,33,+17,+0.64,-0.04,Matches
286,Diogo Leite,pt POR,DF,Union Berlin,25,1999,30,2546,85,83.2,28.3,29,86,27,1,45,0,1.20,31,38,-7,-0.25,+1.33,Matches
287,Maxim Leitsch,de GER,DF,Mainz 05,26,1998,14,674,48,22.0,7.5,6,79,4,8,25,14,1.00,8,7,+1,+0.13,-0.28,Matches
288,David Lelle,de GER,DF,Dortmund,21,2003,0,,,,,0,,0,0,,1,,,,,,,Matches
289,Christopher Lenz,de GER,"DF,MF",Hoffenheim,29,1994,0,,,,,0,,0,0,,2,,,,,,,Matches
290,Jamie Leweling,de GER,MF,Stuttgart,23,2001,27,1663,62,54.3,18.5,22,71,2,5,22,0,1.44,33,27,+6,+0.32,0.00,Matches
291,Philipp Lienhart,at AUT,DF,Freiburg,28,1996,32,2770,87,90.5,30.8,31,87,28,1,71,0,1.63,42,44,-2,-0.06,+0.56,Matches
292,Marin Ljubicic,hr CRO,FW,Union Berlin,22,2002,13,281,22,9.2,3.1,1,45,0,12,20,1,1.46,7,8,-1,-0.32,+0.17,Matches
293,Niklas Lomb,de GER,GK,Leverkusen,31,1993,0,,,,,0,,0,0,,12,,,,,,,Matches
294,Noah Loosli,ch SUI,DF,Bochum,27,1997,0,,,,,0,,0,0,,8,,,,,,,Matches
295,Anthony Losilla,fr FRA,MF,Bochum,38,1986,21,1137,54,37.2,12.6,13,72,5,8,25,11,0.90,11,32,-21,-1.66,-1.05,Matches
296,Marcel Lotka,pl POL,GK,Dortmund,23,2001,0,,,,,0,,0,0,,4,,,,,,,Matches
297,Yannik Lührs,de GER,DF,Dortmund,20,2003,3,127,42,4.2,1.4,1,90,1,2,19,7,0.33,2,4,-2,-1.42,-2.09,Matches
298,Castello Lukeba,fr FRA,DF,RB Leipzig,21,2002,23,1577,69,51.5,17.5,18,83,12,5,15,1,1.65,31,23,+8,+0.46,+0.64,Matches
299,Senne Lynen,be BEL,MF,Werder Bremen,25,1999,32,2733,85,89.3,30.4,32,85,17,0,,0,1.59,49,51,-2,-0.07,+0.21,Matches
300,Shuto Machino,jp JPN,"FW,MF",Holstein Kiel,24,1999,32,1953,61,63.8,21.7,23,71,8,9,35,2,0.69,31,52,-21,-0.97,-0.15,Matches
301,Arne Maier,de GER,MF,Augsburg,25,1999,28,938,34,30.7,10.4,7,62,0,21,24,4,1.29,12,16,-4,-0.38,+0.13,Matches
302,Patrick Mainka,de GER,DF,Heidenheim,29,1994,34,3060,90,100.0,34.0,34,90,34,0,,0,0.85,37,64,-27,-0.79,,Matches
303,Lovro Majer,hr CRO,MF,Wolfsburg,26,1998,9,304,34,9.9,3.4,3,65,0,6,18,0,1.11,7,4,+3,+0.89,+0.92,Matches
304,Jordy Makengo,fr FRA,DF,Freiburg,22,2001,19,745,39,24.3,8.3,7,87,5,12,12,12,1.84,13,19,-6,-0.72,-0.80,Matches
305,Jarzinho Malanga,de GER,MF,Stuttgart,18,2006,1,2,2,0.1,0.0,0,,0,1,2,4,0.00,0,0,0,0.00,-0.32,Matches
306,Julián Malatini,ar ARG,DF,Werder Bremen,23,2001,10,454,45,14.8,5.0,5,79,2,5,12,21,1.30,10,12,-2,-0.40,-0.36,Matches
307,Donyell Malen,nl NED,MF,Dortmund,25,1999,14,614,44,20.1,6.8,6,72,1,8,23,2,1.50,15,8,+7,+1.03,+0.55,Matches
308,Lennard Maloney,us USA,"DF,MF",Mainz 05,24,1999,5,26,5,0.8,0.3,0,,0,5,5,10,2.60,1,0,+1,+3.46,+3.14,Matches
309,Lennard Maloney,us USA,"MF,DF",Heidenheim,24,1999,11,760,69,24.8,8.4,10,76,4,1,2,0,0.91,12,21,-9,-1.07,-0.36,Matches
310,Filippo Mane,it ITA,DF,Dortmund,19,2005,0,,,,,0,,0,0,,6,,,,,,,Matches
311,Johan Manzambi,ch SUI,MF,Freiburg,18,2005,11,335,30,10.9,3.7,4,66,0,7,10,9,2.00,9,6,+3,+0.81,+1.04,Matches
312,Omar Marmoush,eg EGY,"FW,MF",Eintracht Frankfurt,25,1999,17,1448,85,47.3,16.1,17,85,10,0,,0,1.94,40,22,+18,+1.12,+0.90,Matches
313,Giorgos Masouras,gr GRE,FW,Bochum,30,1994,14,1055,75,34.5,11.7,12,80,2,2,45,0,0.93,14,18,-4,-0.34,+1.01,Matches
314,Erhan Mašović,rs SRB,"DF,MF",Bochum,25,1998,16,910,57,29.7,10.1,10,83,9,6,14,13,0.81,8,25,-17,-1.68,-0.97,Matches
315,Igor Matanovic,hr CRO,FW,Eintracht Frankfurt,21,2003,16,312,20,10.2,3.5,2,56,0,14,14,6,1.88,7,10,-3,-0.87,-1.68,Matches
316,Chrislain Matsima,fr FRA,DF,Augsburg,22,2002,30,2551,85,83.4,28.3,28,89,26,2,28,2,1.30,26,37,-11,-0.39,+0.50,Matches
317,Jean Mattéo Bahoya,fr FRA,MF,Eintracht Frankfurt,19,2005,24,921,38,30.1,10.2,10,66,0,14,18,4,1.54,23,11,+12,+1.17,+0.75,Matches
318,Maurides,br BRA,FW,St Pauli,30,1994,1,2,2,0.1,0.0,0,,0,1,2,3,0.00,0,0,0,0.00,+0.38,Matches
319,Jakov Medić,hr CRO,DF,Bochum,25,1998,23,1603,70,52.4,17.8,17,88,13,6,17,10,0.83,14,35,-21,-1.18,-0.38,Matches
320,Felix Meiser,de GER,DF,Augsburg,17,2007,0,,,,,0,,0,0,,6,,,,,,,Matches
321,Connor Metcalfe,au AUS,"MF,FW",St Pauli,24,1999,10,358,36,11.7,4.0,3,77,1,7,18,3,1.10,4,5,-1,-0.25,+0.15,Matches
322,Karol Mets,ee EST,DF,St Pauli,31,1993,10,900,90,29.4,10.0,10,90,10,0,,0,0.80,7,12,-5,-0.50,-0.17,Matches
323,Alexander Meyer,de GER,GK,Dortmund,33,1991,2,180,90,5.9,2.0,2,90,2,0,,31,1.50,3,4,-1,-0.50,-1.16,Matches
324,Florian Micheler,at AUT,MF,Hoffenheim,19,2005,1,32,32,1.0,0.4,0,,0,1,32,3,0.00,0,0,0,0.00,+0.65,Matches
325,Wisdom Mike,de GER,FW,Bayern Munich,15,2008,0,,,,,0,,0,0,,1,,,,,,,Matches
326,Enzo Millot,fr FRA,MF,Stuttgart,22,2002,29,1843,64,60.2,20.5,22,76,7,7,24,2,1.52,42,32,+10,+0.49,+0.41,Matches
327,Kim Min-jae,kr KOR,DF,Bayern Munich,27,1996,27,2283,85,74.6,25.4,27,85,20,0,,3,2.52,73,24,+49,+1.93,-0.15,Matches
328,Maximilian Mittelstädt,de GER,"DF,MF",Stuttgart,27,1997,31,2469,80,80.7,27.4,28,85,18,3,30,1,1.32,49,43,+6,+0.22,-0.54,Matches
329,Koji Miyoshi,jp JPN,"MF,FW",Bochum,27,1997,15,464,31,15.2,5.2,6,50,0,9,18,6,0.67,3,10,-7,-1.36,-0.42,Matches
330,Max Moerstedt,de GER,"FW,MF",Hoffenheim,18,2006,12,451,38,14.7,5.0,5,65,0,7,18,7,1.08,4,5,-1,-0.20,+0.52,Matches
331,David Mokwa,fr FRA,FW,Hoffenheim,20,2004,2,22,11,0.7,0.2,0,,0,2,11,3,1.50,0,0,0,0.00,+0.65,Matches
332,Steve Mounié,bj BEN,MF,Augsburg,29,1994,16,347,22,11.3,3.9,1,56,0,15,19,11,1.00,6,5,+1,+0.26,+0.82,Matches
333,Nordi Mukiele,fr FRA,"DF,MF",Leverkusen,26,1997,15,899,60,29.4,10.0,10,82,8,5,16,12,2.27,19,13,+6,+0.60,-0.36,Matches
334,Florian Müller,de GER,GK,Freiburg,26,1997,9,753,84,24.6,8.4,8,90,8,1,33,19,1.44,12,16,-4,-0.48,-0.48,Matches
335,Kevin Müller,de GER,GK,Heidenheim,33,1991,33,2939,89,96.0,32.7,33,89,32,0,,0,0.79,34,64,-30,-0.92,-3.15,Matches
336,Marius Müller,de GER,GK,Wolfsburg,31,1993,6,475,79,15.5,5.3,5,90,5,1,25,24,1.67,6,5,+1,+0.19,+0.15,Matches
337,Thomas Müller,de GER,"MF,FW",Bayern Munich,34,1989,30,1225,41,40.0,13.6,12,72,3,18,20,4,2.47,35,17,+18,+1.32,-1.08,Matches
338,Jamal Musiala,de GER,MF,Bayern Munich,21,2003,25,1798,72,58.8,20.0,21,81,9,4,24,0,2.44,51,18,+33,+1.65,-0.77,Matches
339,Florent Muslija,xk KVX,"FW,MF",Freiburg,26,1998,9,168,19,5.5,1.9,0,,0,9,19,12,1.78,1,3,-2,-1.07,-1.01,Matches
340,Phillipp Mwene,at AUT,MF,Mainz 05,30,1994,32,2607,81,85.2,29.0,32,81,17,0,,0,1.59,47,34,+13,+0.45,+0.65,Matches
341,Joakim Mæhle,dk DEN,"DF,MF",Wolfsburg,27,1997,28,2188,78,71.5,24.3,25,86,21,3,11,0,1.29,37,33,+4,+0.16,+0.37,Matches
342,Nathan N'Goumou,cm CMR,MF,Gladbach,24,2000,19,828,44,27.1,9.2,9,74,0,10,17,1,1.63,12,14,-2,-0.22,-0.22,Matches
343,Stanley N'Soki,fr FRA,DF,Hoffenheim,25,1999,22,1308,59,42.7,14.5,16,75,10,6,17,8,1.09,24,29,-5,-0.34,+0.53,Matches
344,Abdenego Nankishi,de GER,FW,Werder Bremen,22,2002,0,,,,,0,,0,0,,5,,,,,,,Matches
345,Nikolas Nartey,dk DEN,MF,Stuttgart,24,2000,1,22,22,0.7,0.2,0,,0,1,22,0,3.00,1,0,+1,+4.09,+3.79,Matches
346,Andrea Natali,it ITA,DF,Leverkusen,16,2008,0,,,,,0,,0,0,,4,,,,,,,Matches
347,Paul Nebel,de GER,MF,Mainz 05,21,2002,31,2345,76,76.6,26.1,26,87,17,5,18,2,1.52,41,28,+13,+0.50,+0.62,Matches
