Player_Name,Team,Rating,Mins,Goals,Assists,Apps
Emil Krafth,Newcastle,6.19,335,,-,2(10)
Chido Obi,Man Utd,6.19,161,,-,1(6)
Justin Devenny,Crystal Palace,6.19,498,1.0,1,4(19)
Conor Chaplin,Ipswich,6.19,854,1.0,1,10(12)
Jorginho,Arsenal,6.19,704,,-,9(6)
Mykhailo Mudryk,Chelsea,6.18,146,,-,1(6)
Harry Howell,Brighton,6.18,6,,-,0(1)
Matt Targett,Newcastle,6.18,20,,-,0(2)
Wataru Endo,Liverpool,6.18,261,,-,1(19)
Andrés García,Aston Villa,6.18,320,,-,5(2)
Archie Gray,Tottenham,6.17,1746,,-,19(9)
Luis Guilherme,West Ham,6.17,141,,-,1(11)
Conor Coady,Leicester,6.17,1714,1.0,-,19(3)
Adam Armstrong,Southampton,6.17,1255,2.0,2,15(5)
Oscar Bobb,Man City,6.17,14,,-,0(3)
Oliver Skipp,Leicester,6.17,1123,,-,10(14)
Andy Irving,West Ham,6.17,162,,-,1(9)
Kosta Nedeljkovic,Aston Villa,6.16,121,,-,0(5)
Eric da Silva Moreira,Nottingham Forest,6.16,28,,-,0(2)
Chiquinho,Wolves,6.16,6,,-,0(1)
Evan Ferguson,Brighton,6.16,236,1.0,-,2(11)
Maxwel Cornet,Southampton,6.16,72,,-,1(1)
William Osula,Newcastle,6.15,124,1.0,-,0(14)
Jack Taylor,Ipswich,6.15,841,1.0,-,4(28)
Evan Ferguson,West Ham,6.15,152,,-,1(7)
Martial Godo,Fulham,6.15,21,,-,0(2)
Reiss Nelson,Arsenal,6.15,2,,-,0(1)
Tommy Doyle,Wolves,6.15,477,,1,3(21)
James Ward-Prowse,Nottingham Forest,6.14,399,,1,5(4)
Ben Mee,Brentford,6.14,181,,-,2(5)
Solly March,Brighton,6.14,162,,-,1(7)
Woyo Coulibaly,Leicester,6.14,108,,-,1(3)
Daniel Jebbison,Bournemouth,6.14,105,1.0,-,0(16)
Hwang Hee-Chan,Wolves,6.14,652,2.0,-,5(16)
Youssef Chermiti,Everton,6.14,42,,-,0(4)
Patson Daka,Leicester,6.13,723,1.0,-,6(17)
Will Smallbone,Southampton,6.13,684,1.0,-,6(12)
Ben Winterburn,Bournemouth,6.13,22,,-,0(4)
Ryan Trevitt,Brentford,6.13,3,,-,0(1)
Cameron Archer,Southampton,6.13,1435,2.0,-,13(22)
Jakub Moder,Brighton,6.12,9,,-,0(4)
Miguel Almirón,Newcastle,6.12,151,,-,1(8)
Jeremy Sarmiento,Brighton,6.12,8,,-,0(1)
Joe Lumley,Southampton,6.12,270,,-,3
Luke Shaw,Man Utd,6.12,349,,-,4(3)
Carlos Vinícius,Fulham,6.12,13,,-,0(3)
Federico Chiesa,Liverpool,6.11,104,,-,1(5)
Julián Araujo,Bournemouth,6.11,499,,-,7(5)
Bobby De Cordova-Reid,Leicester,6.11,744,1.0,2,9(14)
Jayden Meghoma,Brentford,6.11,4,,-,0(1)
Lewis Orford,West Ham,6.11,47,,-,0(2)
Jeremy Monga,Leicester,6.11,105,,-,0(7)
Asher Agbinone,Crystal Palace,6.1,4,,-,0(2)
Claudio Echeverri,Man City,6.1,5,,-,0(1)
Mikey Moore,Tottenham,6.09,362,,1,3(7)
Rico Henry,Brentford,6.09,94,,-,0(5)
Divin Mubama,Man City,6.09,27,,-,0(1)
Joachim Kayi-Sanda,Southampton,6.09,12,,-,0(2)
Mateus Mané,Wolves,6.09,1,,-,0(1)
Taiwo Awoniyi,Nottingham Forest,6.09,402,1.0,-,3(23)
Altay Bayindir,Man Utd,6.09,360,,-,4
Caleb Kporha,Crystal Palace,6.09,11,,-,0(2)
Albert Grønbæk,Southampton,6.08,143,,-,2(2)
Alfie Dorrington,Tottenham,6.08,13,,-,0(1)
Olabade Aluko,Leicester,6.08,1,,-,0(1)
Roman Dixon,Everton,6.08,90,,-,1
Carlos Forbs,Wolves,6.08,234,,-,1(9)
Yunus Konak,Brentford,6.08,37,,-,0(10)
Ben Brereton,Southampton,6.07,448,,-,4(6)
Emiliano Buendía,Aston Villa,6.07,89,,-,0(12)
Gustavo Nunes,Brentford,6.07,11,,-,0(3)
Julio Soler,Bournemouth,6.06,9,,-,0(3)
Massimo Luongo,Ipswich,6.05,197,,-,2(9)
Odsonne Édouard,Leicester,6.05,26,,-,0(4)
Kim Ji-Soo,Brentford,6.05,29,,-,0(3)
Harrison Reed,Fulham,6.05,94,,-,0(12)
Daniel Podence,Wolves,6.05,47,,-,0(2)
Scott McTominay,Man Utd,6.05,17,,-,0(2)
Jeffrey Schlupp,Crystal Palace,6.04,95,,-,0(12)
Nathaniel Clyne,Crystal Palace,6.04,481,,-,5(8)
Marc Guiu,Chelsea,6.04,71,,-,0(3)
Sam Amo-Ameyaw,Southampton,6.04,26,,-,0(2)
Mathis Amougou,Chelsea,6.03,7,,-,0(1)
Tyrell Malacia,Man Utd,6.02,101,,-,2(1)
Jake Evans,Leicester,6.02,21,,-,0(4)
Eiran Cashin,Brighton,6.02,19,,-,0(2)
Jahmai Simpson-Pusey,Man City,6.01,95,,-,1(1)
Joel Ward,Crystal Palace,6.01,72,,-,1(1)
Ronnie Edwards,Southampton,6.01,12,,-,0(1)
Josh Acheampong,Chelsea,6.0,169,,-,2(2)
Alfie Pond,Wolves,6.0,1,,-,0(1)
Boubacar Traoré,Wolves,6.0,1,,-,0(1)
Jay Stansfield,Fulham,6.0,1,,-,0(1)
Kaelan Casey,West Ham,6.0,1,,-,0(1)
Michael Golding,Leicester,6.0,1,,-,0(1)
Remy Rees-Dottin,Bournemouth,6.0,1,,-,0(1)
Shumaira Mheuka,Chelsea,6.0,1,,-,0(1)
Tom King,Wolves,6.0,1,,-,0(1)
Vitor Reis,Man City,6.0,1,,-,0(1)
Will Alves,Leicester,6.0,1,,-,0(1)
Zain Silcott-Duberry,Bournemouth,6.0,1,,-,0(1)
Will Lankshear,Tottenham,6.0,10,,-,0(3)
Ali Al Hamadi,Ipswich,5.99,125,,-,0(11)
George Edmundson,Ipswich,5.99,1,,-,0(1)
Ryan Fraser,Southampton,5.96,307,,-,4(4)
Callum Wilson,Newcastle,5.96,358,,-,2(16)
Danny Ward,Leicester,5.95,135,,-,1(1)
Nasser Djiga,Wolves,5.95,66,,-,1(4)
Odsonne Édouard,Crystal Palace,5.95,116,,-,1(1)
Harrison Armstrong,Everton,5.94,47,,-,0(3)
Frank Onyeka,Brentford,5.94,23,,-,0(2)
Marcus Harness,Ipswich,5.94,43,,-,0(2)
Jaden Philogene,Aston Villa,5.92,326,,-,2(9)
Jordan Ayew,Crystal Palace,5.9,20,,-,0(1)
Mason Holgate,Everton,5.87,5,,-,0(1)
Harry Clarke,Ipswich,5.85,378,,-,4(3)
Jayden Danns,Liverpool,5.84,10,,-,0(1)
Ben Godfrey,Ipswich,5.68,160,,-,2(1)
