Player_Name,Team,Rating,Mins,Goals,Assists,Apps
Adam Armstrong,Southampton,6.27,1336,2.0,1.0,14(16)
Daniel James,Fulham,6.27,614,2.0,1.0,5(15)
Christian Pulisic,Chelsea,6.27,814,1.0,1.0,8(16)
Will Hughes,Crystal Palace,6.27,830,1.0,1.0,7(20)
Kalvin Phillips,Man City,6.26,291,,,2(10)
Siriki Dembélé,Bournemouth,6.26,104,,,0(6)
Adam Forshaw,Leeds,6.26,478,,,5(7)
Anthony Elanga,Man Utd,6.26,424,,1.0,5(11)
Jan Paul van Hecke,Brighton,6.26,291,,,3(5)
Carney Chukwuemeka,Chelsea,6.26,346,,,2(12)
Kieran Tierney,Arsenal,6.25,779,,1.0,6(21)
Anthony Gordon,Newcastle,6.25,482,1.0,,4(12)
Boubacar Traoré,Wolves,6.25,406,,1.0,4(6)
Georginio Rutter,Leeds,6.25,266,,1.0,1(10)
Keane Lewis-Potter,Brentford,6.25,318,,1.0,3(7)
Diego Costa,Wolves,6.24,1248,1.0,,16(7)
Sergio Gómez,Man City,6.24,341,,1.0,2(10)
Ryan Fraser,Newcastle,6.24,311,,,3(5)
Kevin Mbabu,Fulham,6.23,144,,1.0,1(5)
Arnaut Danjuma,Tottenham,6.23,163,1.0,,1(8)
Illia Zabarnyi,Bournemouth,6.23,297,,,3(2)
Shandon Baptiste,Brentford,6.22,606,,1.0,4(19)
Marek Rodák,Fulham,6.22,180,,,2
Sasa Kalajdzic,Wolves,6.22,46,,,1
Giulian Biancone,Nottingham Forest,6.21,16,,,0(2)
Ibrahima Diallo,Southampton,6.21,821,,,11(7)
Tariq Lamptey,Brighton,6.21,443,,,3(17)
Neal Maupay,Everton,6.2,1115,1.0,,11(16)
Rúben Vinagre,Everton,6.2,24,,,0(2)
Gustavo Scarpa,Nottingham Forest,6.2,181,,,2(4)
Dennis Praet,Leicester,6.19,641,1.0,,6(16)
Javier Manquillo,Newcastle,6.19,34,,,0(4)
Luka Milivojevic,Crystal Palace,6.19,505,,,5(13)
Donny van de Beek,Man Utd,6.18,166,,,2(5)
Facundo Pellistri,Man Utd,6.18,60,,,0(4)
Emile Smith Rowe,Arsenal,6.18,164,,2.0,0(12)
Thomas Cannon,Everton,6.17,23,,,0(2)
Antoine Semenyo,Bournemouth,6.17,251,1.0,,2(9)
Japhet Tanganga,Tottenham,6.17,147,,,2(2)
Sasa Lukic,Fulham,6.17,409,,,4(8)
Pape Matar Sarr,Tottenham,6.17,213,,1.0,2(9)
Jean-Philippe Mateta,Crystal Palace,6.17,754,2.0,,6(23)
Joe Gelhardt,Leeds,6.16,202,,2.0,1(14)
Yasin Ayari,Brighton,6.16,66,,,1(2)
Jesse Lingard,Nottingham Forest,6.16,928,,,12(5)
Jack Stephens,Southampton,6.15,46,,,0(2)
Ellis Simms,Everton,6.15,221,1.0,,2(9)
Divin Mubama,West Ham,6.14,36,,,0(3)
Jonjo Shelvey,Nottingham Forest,6.14,542,,,6(2)
Naby Keïta,Liverpool,6.14,294,,,3(5)
Manuel Lanzini,West Ham,6.13,246,1.0,,2(8)
Flynn Downes,West Ham,6.13,758,,,7(14)
James Tomkins,Crystal Palace,6.13,337,1.0,,3(3)
James McArthur,Crystal Palace,6.13,51,,,0(4)
Harvey White,Tottenham,6.13,4,,,0(1)
Ryan Fredericks,Bournemouth,6.13,531,,,5(7)
Saman Ghoddos,Brentford,6.13,126,,,0(15)
Mateusz Klich,Leeds,6.12,266,,,0(14)
Matt Ritchie,Newcastle,6.12,35,,,0(7)
Tom Davies,Everton,6.12,530,,,4(15)
Pierre-Emerick Aubameyang,Chelsea,6.12,551,1.0,,5(10)
Mislav Orsic,Southampton,6.12,6,,,0(1)
Omari Hutchinson,Chelsea,6.12,22,,,0(1)
Sergi Canós,Brentford,6.11,73,,,0(5)
Salomón Rondón,Everton,6.11,104,,,1(6)
Calum Chambers,Aston Villa,6.11,345,,,2(12)
Kobbie Mainoo,Man Utd,6.11,10,,,0(1)
Jairo Riedewald,Crystal Palace,6.11,60,,,0(6)
Chem Campbell,Wolves,6.11,69,,,0(5)
Cafú,Nottingham Forest,6.1,6,,,0(1)
Diego Carlos,Aston Villa,6.1,205,,,2(1)
Ben Gannon-Doak,Liverpool,6.1,24,,,0(2)
Mads Bech,Brentford,6.1,19,,,0(4)
Jay Stansfield,Fulham,6.09,86,,,1(2)
Jhon Durán,Aston Villa,6.09,127,,,0(12)
Maxwel Cornet,West Ham,6.09,235,,,2(12)
Lucas Moura,Tottenham,6.09,145,1.0,,0(15)
Sam Surridge,Nottingham Forest,6.09,308,1.0,,1(19)
Jack Stacey,Bournemouth,6.08,294,,,3(7)
Layvin Kurzawa,Fulham,6.07,138,,,2(1)
André Ayew,Nottingham Forest,6.07,307,,,1(12)
David Brooks,Bournemouth,6.07,172,,,2(4)
Jack Hinshelwood,Brighton,6.07,1,,,0(1)
Mohamed Elneny,Arsenal,6.07,111,,,1(4)
Cédric Soares,Arsenal,6.07,28,,,0(2)
Joe Whitworth,Crystal Palace,6.06,180,,,2
Morgan Sanson,Aston Villa,6.06,10,,,0(2)
Ben Pearson,Bournemouth,6.05,286,,,3(4)
Mateo Joseph,Leeds,6.04,24,,,0(3)
Jamaal Lascelles,Newcastle,6.04,217,,,4(5)
Bobby Clark,Liverpool,6.04,7,,,0(1)
Malcolm Ebiowei,Crystal Palace,6.04,32,,,0(3)
Jonjo Shelvey,Newcastle,6.03,34,,,0(3)
Junior Stanislas,Bournemouth,6.03,58,,,0(4)
Halil Dervisoglu,Brentford,6.03,7,,,0(1)
Lewis Brunt,Leicester,6.02,22,,,0(1)
Connor Ronan,Wolves,6.0,1,,,0(1)
Conor Coventry,West Ham,6.0,1,,,0(1)
David Ozoh,Crystal Palace,6.0,1,,,0(1)
Emil Krafth,Newcastle,6.0,1,,,0(1)
Ethan Nwaneri,Arsenal,6.0,1,,,0(1)
George Abbott,Tottenham,6.0,1,,,0(1)
Marquinhos,Arsenal,6.0,1,,,0(1)
Nathan Redmond,Southampton,6.0,1,,,0(1)
Tyrese Francois,Fulham,6.0,1,,,0(1)
Naouirou Ahamada,Crystal Palace,6.0,88,,,0(8)
Djed Spence,Tottenham,6.0,5,,,0(4)
Joe Hodge,Wolves,5.99,174,,,1(5)
Emiliano Marcondes,Bournemouth,5.99,8,,,0(1)
Jamal Lowe,Bournemouth,5.99,11,,,0(2)
Cameron Archer,Aston Villa,5.99,44,,,0(6)
Alex McCarthy,Southampton,5.99,540,,,6
Josh Onomah,Fulham,5.99,14,,,0(2)
Luke Harris,Fulham,5.98,10,,,0(3)
Dom Ballard,Southampton,5.98,24,,,0(2)
Odeluga Offiah,Brighton,5.98,23,,,0(2)
Dele Alli,Everton,5.96,38,,,0(2)
Alex Mighten,Nottingham Forest,5.95,7,,,0(1)
Jamal Lewis,Newcastle,5.95,9,,,0(2)
Máximo Perrone,Man City,5.95,18,,,0(1)
Kamari Doyle,Southampton,5.94,6,,,0(1)
Owen Bevan,Bournemouth,5.89,8,,,0(1)
Nathaniel Chalobah,Fulham,5.89,12,,,1(3)
Dexter Lembikisa,Wolves,5.88,22,,,0(1)
Cameron Peupion,Brighton,5.85,5,,,0(1)
Andrew Moran,Brighton,5.83,11,,,0(1)
Shane Duffy,Fulham,5.79,17,,,0(5)
Yan Valery,Southampton,5.74,46,,,1
