"Player,Unnamed: 1_level_1,Net Fixed P/W (USD),Net Fixed P/Y (USD),Net Bonus P/Y (USD),Net Total P/Y (USD),""Adj. Net Total P/Y (2026, USD)"",Status,Pos. DFKM,Age,Country,Club,Active,Loan"
"Nassim Boujellab,,""$ 5,827"",""$ 303,029"",,""$ 303,029"",""$ 316,596"",Active,M,23,Morocco,Schalke 04,,"
"Timo Hübers,,""$ 5,827"",""$ 303,029"",,""$ 303,029"",""$ 316,596"",Active,D,26,Germany,Koln,,"
"Patrick Osterhage,,""$ 5,827"",""$ 303,029"",,""$ 303,029"",""$ 316,596"",Active,M,23,Germany,Bochum,,"
"Fabian Bredlow,,""$ 5,411"",""$ 281,384"",,""$ 281,384"",""$ 293,982"",Active,K,27,Germany,Stuttgart,,"
"Manuel Gulde,,""$ 5,203"",""$ 270,561"",,""$ 270,561"",""$ 282,675"",Active,D,31,Germany,Freiburg,,"
"Finn Dahmen,,""$ 5,203"",""$ 270,561"",,""$ 270,561"",""$ 282,675"",Active,K,24,Germany,Mainz,,"
"Dzenan Pejcinovic,,""$ 5,203"",""$ 270,561"",,""$ 270,561"",""$ 282,675"",Active,F,17,Germany,Wolfsburg,,"
"Muhammed Damar,,""$ 5,203"",""$ 270,561"",,""$ 270,561"",""$ 282,675"",Active,F,18,Germany,Hoffenheim,,"
"Jere Uronen,,""$ 5,203"",""$ 270,561"",,""$ 270,561"",""$ 282,675"",Loan,D,28,Finland,Schalke 04,,"
"Faride Alidou,,""$ 5,203"",""$ 270,561"",,""$ 270,561"",""$ 282,675"",Active,F,21,Germany,Eintracht Frankfurt,,"
"Soichiro Kozuki,,""$ 5,203"",""$ 270,561"",,""$ 270,561"",""$ 282,675"",Active,M,22,Japan,Schalke 04,,"
"Atakan Karazor,,""$ 5,203"",""$ 270,561"",,""$ 270,561"",""$ 282,675"",Active,M,26,Germany,Stuttgart,,"
"Moritz Jenz,,""$ 5,203"",""$ 270,561"",,""$ 270,561"",""$ 282,675"",Loan,D,23,Germany,Schalke 04,,"
"Michael Langer,,""$ 4,995"",""$ 259,739"",,""$ 259,739"",""$ 271,368"",Active,K,38,Austria,Schalke 04,,"
"Mads Pedersen,,""$ 4,995"",""$ 259,739"",,""$ 259,739"",""$ 271,368"",Active,D,26,Denmark,Augsburg,,"
"Takuma Asano,,""$ 4,995"",""$ 259,739"",,""$ 259,739"",""$ 271,368"",Active,F,28,Japan,Bochum,,"
"Oliver Christensen,,""$ 4,995"",""$ 259,739"",,""$ 259,739"",""$ 271,368"",Active,K,23,Denmark,Hertha Berlin,,"
"Marco Richter,,""$ 4,995"",""$ 259,739"",,""$ 259,739"",""$ 271,368"",Active,F,25,Germany,Hertha Berlin,,"
"Danilo Soares,,""$ 4,787"",""$ 248,916"",,""$ 248,916"",""$ 260,061"",Active,D,31,Brazil,Bochum,,"
"Tim Skarke,,""$ 4,579"",""$ 238,094"",,""$ 238,094"",""$ 248,754"",Loan,F,26,Germany,Schalke 04,,"
"Paul Jaeckel,,""$ 4,579"",""$ 238,094"",,""$ 238,094"",""$ 248,754"",Active,D,24,Germany,Union Berlin,,"
"Jakob Busk,,""$ 4,579"",""$ 238,094"",,""$ 238,094"",""$ 248,754"",Active,K,29,Denmark,Union Berlin,,"
"Woo-yeong Jeong,,""$ 4,579"",""$ 238,094"",,""$ 238,094"",""$ 248,754"",Active,F,23,South Korea,Freiburg,,"
"Juan José Perea,,""$ 4,371"",""$ 227,271"",,""$ 227,271"",""$ 237,447"",Active,F,22,Colombia,Stuttgart,,"
"Lukas Kübler,,""$ 4,371"",""$ 227,271"",,""$ 227,271"",""$ 237,447"",Active,D,30,Germany,Freiburg,,"
"Philipp Hofmann,,""$ 4,371"",""$ 227,271"",,""$ 227,271"",""$ 237,447"",Active,F,29,Germany,Bochum,,"
"Jordi Osei-Tutu,,""$ 4,371"",""$ 227,271"",,""$ 227,271"",""$ 237,447"",Active,D,24,England,Bochum,,"
"Jacek Goralski,,""$ 4,371"",""$ 227,271"",,""$ 227,271"",""$ 237,447"",Active,M,30,Poland,Bochum,,"
"Milos Pantovic,,""$ 4,371"",""$ 227,271"",,""$ 227,271"",""$ 237,447"",Active,F,26,Serbia,Union Berlin,,"
"Marko Johansson,,""$ 4,162"",""$ 216,449"",,""$ 216,449"",""$ 226,140"",Loan,K,24,Sweden,Bochum,,"
"Eric Martel,,""$ 4,162"",""$ 216,449"",,""$ 216,449"",""$ 226,140"",Active,M,20,Germany,Koln,,"
"Patrick Pentz,,""$ 4,162"",""$ 216,449"",,""$ 216,449"",""$ 226,140"",Active,K,26,Austria,Bayer Leverkusen,,"
"Jens Grahl,,""$ 4,162"",""$ 216,449"",,""$ 216,449"",""$ 226,140"",Active,K,34,Germany,Eintracht Frankfurt,,"
"Janis Blaswich,,""$ 4,162"",""$ 216,449"",,""$ 216,449"",""$ 226,140"",Active,K,31,Germany,Leipzig,,"
"Linton Maina,,""$ 3,954"",""$ 205,627"",,""$ 205,627"",""$ 214,833"",Active,F,23,Germany,Koln,,"
"Jan Olschowsky,,""$ 3,954"",""$ 205,627"",,""$ 205,627"",""$ 214,833"",Active,K,21,Germany,Monchengladbach,,"
"Luca Kilian,,""$ 3,954"",""$ 205,627"",,""$ 205,627"",""$ 214,833"",Active,D,23,Germany,Koln,,"
"Nelson Weiper,,""$ 3,954"",""$ 205,627"",,""$ 205,627"",""$ 214,833"",Active,F,17,Germany,Mainz,,"
"Yvandro Borges Sanches,,""$ 3,954"",""$ 205,627"",,""$ 205,627"",""$ 214,833"",Active,F,18,Luxembourg,Monchengladbach,,"
"Florian Dietz,,""$ 3,954"",""$ 205,627"",,""$ 205,627"",""$ 214,833"",Active,F,24,Germany,Koln,,"
"Silvère Ganvoula,,""$ 3,954"",""$ 205,627"",,""$ 205,627"",""$ 214,833"",Active,F,26,Congo,Bochum,,"
"Laurin Ulrich,,""$ 3,954"",""$ 205,627"",,""$ 205,627"",""$ 214,833"",Active,F,18,Germany,Stuttgart,,"
"Romano Schmid,,""$ 3,954"",""$ 205,627"",,""$ 205,627"",""$ 214,833"",Active,F,23,Austria,Werder Bremen,,"
"Finn Ole Becker,,""$ 3,954"",""$ 205,627"",,""$ 205,627"",""$ 214,833"",Active,M,22,Germany,Hoffenheim,,"
"Niklas Schmidt,,""$ 3,954"",""$ 205,627"",,""$ 205,627"",""$ 214,833"",Active,F,24,Germany,Werder Bremen,,"
"Mark Flekken,,""$ 3,954"",""$ 205,627"",,""$ 205,627"",""$ 214,833"",Active,K,29,Netherlands,Freiburg,,"
"Diogo Leite,,""$ 3,746"",""$ 194,804"",,""$ 194,804"",""$ 203,526"",Loan,D,24,Portugal,Union Berlin,,"
"Simon Walde,,""$ 3,746"",""$ 194,804"",,""$ 194,804"",""$ 203,526"",Active,D,18,Germany,Monchengladbach,,"
"Thomas Kastanaras,,""$ 3,538"",""$ 183,982"",,""$ 183,982"",""$ 192,219"",Active,F,20,Germany,Stuttgart,,"
"Michael Esser,,""$ 3,538"",""$ 183,982"",,""$ 183,982"",""$ 192,219"",Active,K,35,Germany,Bochum,,"
"Andreas Ivan,,""$ 3,538"",""$ 183,982"",,""$ 183,982"",""$ 192,219"",Active,F,28,Romania,Schalke 04,,"
"Kiliann Sildillia,,""$ 3,538"",""$ 183,982"",,""$ 183,982"",""$ 192,219"",Active,D,20,France,Freiburg,,"
"Michael Frey,,""$ 3,538"",""$ 183,982"",,""$ 183,982"",""$ 192,219"",Loan,F,28,Switzerland,Schalke 04,,"
"Vasilios Lampropoulos,,""$ 3,330"",""$ 173,159"",,""$ 173,159"",""$ 180,912"",Active,D,32,Greece,Bochum,,"
"Enzo Millot,,""$ 3,330"",""$ 173,159"",,""$ 173,159"",""$ 180,912"",Active,M,20,France,Stuttgart,,"
"Christopher Antwi-Adjei,,""$ 3,330"",""$ 173,159"",,""$ 173,159"",""$ 180,912"",Active,F,28,Ghana,Bochum,,"
"Tom Rothe,,""$ 3,330"",""$ 173,159"",,""$ 173,159"",""$ 180,912"",Active,D,18,Germany,Borussia Dortmund,,"
"Niklas Klinger,,""$ 3,330"",""$ 173,159"",,""$ 173,159"",""$ 180,912"",Active,K,27,Germany,Wolfsburg,,"
"Marcel Wenig,,""$ 3,330"",""$ 173,159"",,""$ 173,159"",""$ 180,912"",Active,M,18,Germany,Eintracht Frankfurt,,"
"Fisnik Asllani,,""$ 3,330"",""$ 173,159"",,""$ 173,159"",""$ 180,912"",Active,F,20,Germany,Hoffenheim,,"
"David Colina,,""$ 3,122"",""$ 162,337"",,""$ 162,337"",""$ 169,605"",Active,D,22,Croatia,Augsburg,,"
"Noah Mbamba,,""$ 3,122"",""$ 162,337"",,""$ 162,337"",""$ 169,605"",Active,M,18,Belgium,Bayer Leverkusen,,"
"Lee Buchanan,,""$ 2,914"",""$ 151,514"",,""$ 151,514"",""$ 158,298"",Active,D,21,England,Werder Bremen,,"
"Niklas Lomb,,""$ 2,914"",""$ 151,514"",,""$ 151,514"",""$ 158,298"",Active,K,29,Germany,Bayer Leverkusen,,"
"Florian Müller,,""$ 2,914"",""$ 151,514"",,""$ 151,514"",""$ 158,298"",Active,K,25,Germany,Stuttgart,,"
"Eren Dinkci,,""$ 2,914"",""$ 151,514"",,""$ 151,514"",""$ 158,298"",Active,F,21,Germany,Werder Bremen,,"
"Eduardo Quaresma,,""$ 2,706"",""$ 140,692"",,""$ 140,692"",""$ 146,991"",Loan,D,20,Portugal,Hoffenheim,,"
"Matthias Köbbing,,""$ 2,706"",""$ 140,692"",,""$ 140,692"",""$ 146,991"",Active,K,25,Germany,Koln,,"
"Saidy Janko,,""$ 2,706"",""$ 140,692"",,""$ 140,692"",""$ 146,991"",Loan,D,27,The Gambia,Bochum,,"
"Robert Gumny,,""$ 2,706"",""$ 140,692"",,""$ 140,692"",""$ 146,991"",Active,D,24,Poland,Augsburg,,"
"Marcel Lotka,,""$ 2,706"",""$ 140,692"",,""$ 140,692"",""$ 146,991"",Active,K,21,Germany,Borussia Dortmund,,"
"Denis Huseinbasic,,""$ 2,706"",""$ 140,692"",,""$ 140,692"",""$ 146,991"",Active,M,21,Germany,Koln,,"
"Luca Unbehaun,,""$ 2,706"",""$ 140,692"",,""$ 140,692"",""$ 146,991"",Active,K,21,Germany,Borussia Dortmund,,"
"Lasse Rieß,,""$ 2,706"",""$ 140,692"",,""$ 140,692"",""$ 146,991"",Active,K,21,Germany,Mainz,,"
"Mathias Olesen,,""$ 2,706"",""$ 140,692"",,""$ 140,692"",""$ 146,991"",Active,M,21,Luxembourg,Koln,,"
"Ibrahima Cissé,,""$ 2,706"",""$ 140,692"",,""$ 140,692"",""$ 146,991"",Active,D,21,Mali,Schalke 04,,"
"Paul Grave,,""$ 2,706"",""$ 140,692"",,""$ 140,692"",""$ 146,991"",Active,K,22,Germany,Bochum,,"
"Tim Lemperle,,""$ 2,706"",""$ 140,692"",,""$ 140,692"",""$ 146,991"",Active,F,20,Germany,Koln,,"
"Paxten Aaronson,,""$ 2,706"",""$ 140,692"",,""$ 140,692"",""$ 146,991"",Active,F,19,United States,Eintracht Frankfurt,,"
"Justin Heekeren,,""$ 2,706"",""$ 140,692"",,""$ 140,692"",""$ 146,991"",Active,K,22,Germany,Schalke 04,,"
"Alou Kuol,,""$ 2,289"",""$ 119,047"",,""$ 119,047"",""$ 124,377"",Active,F,21,Australia,Stuttgart,,"
"Tanguy Coulibaly,,""$ 2,289"",""$ 119,047"",,""$ 119,047"",""$ 124,377"",Active,F,21,France,Stuttgart,,"
"Diant Ramaj,,""$ 2,289"",""$ 119,047"",,""$ 119,047"",""$ 124,377"",Active,K,21,Germany,Eintracht Frankfurt,,"
"Marlon Mustapha,,""$ 2,081"",""$ 108,224"",,""$ 108,224"",""$ 113,070"",Active,F,21,Austria,Mainz,,"
"Antonios Papadopoulos,,""$ 2,081"",""$ 108,224"",,""$ 108,224"",""$ 113,070"",Active,D,23,Germany,Borussia Dortmund,,"
"Arijon Ibrahimovic,,""$ 2,081"",""$ 108,224"",,""$ 108,224"",""$ 113,070"",Active,F,17,Germany,Bayern Munich,,"
"Caden Clark,,""$ 2,081"",""$ 108,224"",,""$ 108,224"",""$ 113,070"",Active,F,19,United States,Leipzig,,"
"Johannes Schenk,,""$ 2,081"",""$ 108,224"",,""$ 108,224"",""$ 113,070"",Active,K,20,Germany,Bayern Munich,,"
"Nikola Soldo,,""$ 2,081"",""$ 108,224"",,""$ 108,224"",""$ 113,070"",Active,D,22,Croatia,Koln,,"
"Philipp Pentke,,""$ 2,081"",""$ 108,224"",,""$ 108,224"",""$ 113,070"",Active,K,37,Germany,Hoffenheim,,"
"Luca Philipp,,""$ 2,081"",""$ 108,224"",,""$ 108,224"",""$ 113,070"",Active,K,22,Germany,Hoffenheim,,"
"Justin Che,,""$ 2,081"",""$ 108,224"",,""$ 108,224"",""$ 113,070"",Loan,D,19,United States,Hoffenheim,,"
"Jean Manuel Mbom,,""$ 2,081"",""$ 108,224"",,""$ 108,224"",""$ 113,070"",Active,M,22,Germany,Werder Bremen,,"
"Kelian Nsona,,""$ 2,081"",""$ 108,224"",,""$ 108,224"",""$ 113,070"",Active,F,20,France,Hertha Berlin,,"
"Michael Zetterer,,""$ 2,081"",""$ 108,224"",,""$ 108,224"",""$ 113,070"",Active,K,27,Germany,Werder Bremen,,"
"Abdoulaye Kamara,,""$ 2,081"",""$ 108,224"",,""$ 108,224"",""$ 113,070"",Active,M,18,France,Borussia Dortmund,,"
"Renato Veiga,,""$ 1,665"",""$ 86,580"",,""$ 86,580"",""$ 90,456"",Loan,M,19,Portugal,Augsburg,,"
"Philipp Schulz,,""$ 1,665"",""$ 86,580"",,""$ 86,580"",""$ 90,456"",Active,D,17,Germany,Mainz,,"
"Philipp Schulze,,""$ 1,665"",""$ 86,580"",,""$ 86,580"",""$ 90,456"",Active,K,20,Germany,Wolfsburg,,"
"Tim Maciejewski,,""$ 1,665"",""$ 86,580"",,""$ 86,580"",""$ 90,456"",Active,F,21,Germany,Union Berlin,,"
"Umut Tohumcu,,""$ 1,665"",""$ 86,580"",,""$ 86,580"",""$ 90,456"",Active,M,18,Germany,Hoffenheim,,"
"Hrvoje Smolcic,,""$ 1,665"",""$ 86,580"",,""$ 86,580"",""$ 90,456"",Active,D,22,Croatia,Eintracht Frankfurt,,"
"Simon Simoni,,""$ 1,665"",""$ 86,580"",,""$ 86,580"",""$ 90,456"",Active,K,18,Albania,Eintracht Frankfurt,,"
"Jessic Ngankam,,""$ 1,665"",""$ 86,580"",,""$ 86,580"",""$ 90,456"",Active,F,22,Germany,Hertha Berlin,,"
"Eduardo Dos Santos Haesler,,""$ 1,665"",""$ 86,580"",,""$ 86,580"",""$ 90,456"",Active,K,23,Germany,Werder Bremen,,"
"Eniss Shabani,,""$ 1,665"",""$ 86,580"",,""$ 86,580"",""$ 90,456"",Active,M,19,Germany,Mainz,,"
"Ömer Beyaz,,""$ 1,457"",""$ 75,757"",,""$ 75,757"",""$ 79,149"",Active,F,19,Turkey,Stuttgart,,"
"Moritz Broschinski,,""$ 1,249"",""$ 64,935"",,""$ 64,935"",""$ 67,842"",Active,F,22,Germany,Bochum,,"
"Rijad Smajic,,""$ 1,249"",""$ 64,935"",,""$ 64,935"",""$ 67,842"",Active,D,18,Bosnia-Herzegovina,Koln,,"
"Tiago Tomás,,""$ 1,249"",""$ 64,935"",,""$ 64,935"",""$ 67,842"",Loan,F,20,Portugal,Stuttgart,,"
"Göktan Gürpüz,,""$ 1,249"",""$ 64,935"",,""$ 64,935"",""$ 67,842"",Active,F,20,Turkey,Borussia Dortmund,,"
"Robert Wagner,,""$ 1,249"",""$ 64,935"",,""$ 64,935"",""$ 67,842"",Active,M,19,Germany,Freiburg,,"
"Mehdi Loune,,""$ 1,249"",""$ 64,935"",,""$ 64,935"",""$ 67,842"",Active,M,18,Germany,Eintracht Frankfurt,,"
"Antonis Aidonis,,""$ 1,249"",""$ 64,935"",,""$ 64,935"",""$ 67,842"",Active,D,21,Germany,Stuttgart,,"
"Nahuel Noll,,""$ 1,249"",""$ 64,935"",,""$ 64,935"",""$ 67,842"",Active,K,19,Germany,Hoffenheim,,"
"Brajan Gruda,,""$ 1,249"",""$ 64,935"",,""$ 64,935"",""$ 67,842"",Active,F,18,Germany,Mainz,,"
"Arne Engels,,""$ 1,041"",""$ 54,112"",,""$ 54,112"",""$ 56,535"",Active,M,19,Belgium,Augsburg,,"
"Kimberly Ezekwem,,""$ 1,041"",""$ 54,112"",,""$ 54,112"",""$ 56,535"",Active,D,21,Germany,Freiburg,,"
"Maximilian Schmid,,""$ 1,041"",""$ 54,112"",,""$ 54,112"",""$ 56,535"",Active,F,19,Germany,Koln,,"
"Sanoussy Ba,,""$ 1,041"",""$ 54,112"",,""$ 54,112"",""$ 56,535"",Active,D,19,Germany,Leipzig,,"
"Jan Schröder,,""$ 1,041"",""$ 54,112"",,""$ 54,112"",""$ 56,535"",Active,D,19,Germany,Eintracht Frankfurt,,"
"Georg Strauch,,""$ 1,041"",""$ 54,112"",,""$ 54,112"",""$ 56,535"",Active,M,21,Germany,Koln,,"
"Benjamin Leneis,,""$ 1,041"",""$ 54,112"",,""$ 54,112"",""$ 56,535"",Active,K,23,Germany,Augsburg,,"
"Noah Weißhaupt,,""$ 1,041"",""$ 54,112"",,""$ 54,112"",""$ 56,535"",Active,F,21,Germany,Freiburg,,"
"Joshua Eze,,$ 833,""$ 43,290"",,""$ 43,290"",""$ 45,228"",Active,M,19,Germany,Bayer Leverkusen,,"
"Tom Bischof,,$ 833,""$ 43,290"",,""$ 43,290"",""$ 45,228"",Active,F,17,Germany,Hoffenheim,,"
"Ayman Azhil,,$ 833,""$ 43,290"",,""$ 43,290"",""$ 45,228"",Active,M,21,Morocco,Bayer Leverkusen,,"
"Louis Lord,,$ 833,""$ 43,290"",,""$ 43,290"",""$ 45,228"",Active,K,19,Germany,Werder Bremen,,"
"Yannik Keitel,,$ 833,""$ 43,290"",,""$ 43,290"",""$ 45,228"",Active,M,22,Germany,Freiburg,,"
"Justin Diehl,,$ 833,""$ 43,290"",,""$ 43,290"",""$ 45,228"",Active,F,18,Germany,Koln,,"
"Jonas Nickisch,,$ 833,""$ 43,290"",,""$ 43,290"",""$ 45,228"",Active,K,18,Germany,Leipzig,,"
"Kenneth Schmidt,,$ 833,""$ 43,290"",,""$ 43,290"",""$ 45,228"",Active,D,20,Germany,Freiburg,,"
"Nacho Ferri,,$ 833,""$ 43,290"",,""$ 43,290"",""$ 45,228"",Active,F,18,Spain,Eintracht Frankfurt,,"
"Márton Dárdai,,$ 833,""$ 43,290"",,""$ 43,290"",""$ 45,228"",Active,D,20,Germany,Hertha Berlin,,"
"Fabio Chiarodia,,$ 833,""$ 43,290"",,""$ 43,290"",""$ 45,228"",Active,D,17,Italy,Werder Bremen,,"
"Julian Roloff,,$ 624,""$ 32,467"",,""$ 32,467"",""$ 33,921"",Active,K,22,Germany,Koln,,"
"Oskar Preil,,$ 624,""$ 32,467"",,""$ 32,467"",""$ 33,921"",Active,K,19,Germany,Leipzig,,"
"Merlin Röhl,,$ 624,""$ 32,467"",,""$ 32,467"",""$ 33,921"",Active,M,20,Germany,Freiburg,,"
"Joshua Schwirten,,$ 624,""$ 32,467"",,""$ 32,467"",""$ 33,921"",Active,M,21,Germany,Koln,,"
"Noah Atubolu,,$ 624,""$ 32,467"",,""$ 32,467"",""$ 33,921"",Active,K,20,Germany,Freiburg,,"
"Tjark Ernst,,$ 624,""$ 32,467"",,""$ 32,467"",""$ 33,921"",Active,K,19,Germany,Hertha Berlin,,"
"Lukas Ullrich,,$ 624,""$ 32,467"",,""$ 32,467"",""$ 33,921"",Active,D,18,Germany,Hertha Berlin,,"
"Dikeni Salifou,,$ 624,""$ 32,467"",,""$ 32,467"",""$ 33,921"",Active,M,19,Togo,Werder Bremen,,"
"Julian Eitschberger,,$ 624,""$ 32,467"",,""$ 32,467"",""$ 33,921"",Active,D,18,Germany,Hertha Berlin,,"
"Timo Schlieck,,$ 624,""$ 32,467"",,""$ 32,467"",""$ 33,921"",Active,K,16,Germany,Leipzig,,"
"Mio Backhaus,,$ 624,""$ 32,467"",,""$ 32,467"",""$ 33,921"",Active,K,18,Germany,Werder Bremen,,"
"Aaron Zehnter,,$ 624,""$ 32,467"",,""$ 32,467"",""$ 33,921"",Active,D,18,Germany,Augsburg,,"
"Mohammed Tolba,,$ 624,""$ 32,467"",,""$ 32,467"",""$ 33,921"",Active,D,18,Germany,Bochum,,"
"Lilian Egloff,,$ 333,""$ 17,316"",,""$ 17,316"",""$ 18,091"",Active,F,20,Germany,Stuttgart,,"
"Florian Schock,,$ 333,""$ 17,316"",,""$ 17,316"",""$ 18,091"",Active,K,21,Germany,Stuttgart,,"
"Daniel Klein,,$ 229,""$ 11,905"",,""$ 11,905"",""$ 12,438"",Active,K,21,Germany,Augsburg,,"
Marcel Sabitzer,,,,,,,Inactive,M,28,Austria,Bayern Munich,,
