"Player,Unnamed: 1_level_1,Net Fixed P/W (USD),Net Fixed P/Y (USD),Net Bonus P/Y (USD),Net Total P/Y (USD),""Adj. Net Total P/Y (2026, USD)"",Status,Pos. DFKM,Age,Country,Club,Active,Loan"
"Harry Kane,,""$ 275,756"",""$ 14,339,296"",,""$ 14,339,296"",""$ 14,650,720"",Active,F,30,England,Bayern Munich,,"
"Leandro Barreiro Martins,,""$ 18,522"",""$ 963,168"",,""$ 963,168"",""$ 984,086"",Active,M,24,Luxembourg,Mainz,,"
"Odilon Kossounou,,""$ 17,898"",""$ 930,701"",,""$ 930,701"",""$ 950,915"",Active,D,23,Cote d'Ivoire,Bayer Leverkusen,,"
"Borja Iglesias,,""$ 17,690"",""$ 919,879"",,""$ 919,879"",""$ 939,858"",Loan,F,31,Spain,Bayer Leverkusen,,"
"Robert Andrich,,""$ 17,690"",""$ 919,879"",,""$ 919,879"",""$ 939,858"",Active,M,29,Germany,Bayer Leverkusen,,"
"Dawid Kownacki,,""$ 17,690"",""$ 919,879"",,""$ 919,879"",""$ 939,858"",Active,F,26,Poland,Werder Bremen,,"
"Vaclav Cerny,,""$ 17,690"",""$ 919,879"",,""$ 919,879"",""$ 939,858"",Active,F,26,Czech Republic,Wolfsburg,,"
"Josip Juranovic,,""$ 17,690"",""$ 919,879"",,""$ 919,879"",""$ 939,858"",Active,D,28,Croatia,Union Berlin,,"
"Xavi Simons,,""$ 17,274"",""$ 898,235"",,""$ 898,235"",""$ 917,743"",Loan,F,20,Netherlands,Leipzig,,"
"Danny da Costa,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 884,572"",Active,D,30,Germany,Mainz,,"
"Nathan N'Goumou,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 884,572"",Active,F,23,France,Monchengladbach,,"
"Moritz Jenz,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 884,572"",Active,D,24,Germany,Wolfsburg,,"
"Daniel-Kofi Kyereh,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 884,572"",Active,F,27,Ghana,Freiburg,,"
"András Schäfer,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 884,572"",Active,M,24,Hungary,Union Berlin,,"
"Genki Haraguchi,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 884,572"",Active,F,32,Japan,Stuttgart,,"
"John Anthony Brooks,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 884,572"",Active,D,31,United States,Hoffenheim,,"
"Davie Selke,,""$ 16,649"",""$ 865,769"",""$ 292,197"",""$ 1,157,966"",""$ 1,183,115"",Active,F,29,Germany,Koln,,"
"Tony Jantschke,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 884,572"",Active,D,33,Germany,Monchengladbach,,"
"Tuta,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 884,572"",Active,D,24,Brazil,Eintracht Frankfurt,,"
"Tiago Tomás,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 884,572"",Active,F,21,Portugal,Wolfsburg,,"
"Robin Knoche,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 884,572"",Active,D,31,Germany,Union Berlin,,"
"Felix Uduokhai,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 884,572"",Active,D,26,Germany,Augsburg,,"
"Amin Sarr,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 884,572"",Loan,F,22,Sweden,Wolfsburg,,"
"Daniel Peretz,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 884,572"",Active,K,23,Israel,Bayern Munich,,"
"Jérôme Roussillon,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 884,572"",Active,D,31,Guadeloupe,Union Berlin,,"
"Kevin Akpoguma,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 884,572"",Active,D,28,Nigeria,Hoffenheim,,"
"Janis Blaswich,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 884,572"",Active,K,32,Germany,Leipzig,,"
"Robin Zentner,,""$ 16,649"",""$ 865,769"",,""$ 865,769"",""$ 884,572"",Active,K,29,Germany,Mainz,,"
"Niklas Stark,,""$ 15,817"",""$ 822,480"",,""$ 822,480"",""$ 840,343"",Active,D,28,Germany,Werder Bremen,,"
"Tom Krauß,,""$ 15,401"",""$ 800,836"",,""$ 800,836"",""$ 818,229"",Active,M,22,Germany,Mainz,,"
"Florian Kainz,,""$ 15,401"",""$ 800,836"",,""$ 800,836"",""$ 818,229"",Active,F,31,Austria,Koln,,"
"Makoto Hasebe,,""$ 15,401"",""$ 800,836"",,""$ 800,836"",""$ 818,229"",Active,D,40,Japan,Eintracht Frankfurt,,"
"Elvis Rexhbecaj,,""$ 15,193"",""$ 790,014"",,""$ 790,014"",""$ 807,172"",Active,M,26,Germany,Augsburg,,"
"Bartol Franjic,,""$ 14,984"",""$ 779,192"",,""$ 779,192"",""$ 796,115"",Loan,M,24,Croatia,Darmstadt,,"
"Joe Scally,,""$ 14,568"",""$ 757,548"",,""$ 757,548"",""$ 774,000"",Active,D,21,United States,Monchengladbach,,"
"Grischa Prömel,,""$ 14,568"",""$ 757,548"",,""$ 757,548"",""$ 774,000"",Active,M,29,Germany,Hoffenheim,,"
"Luca Netz,,""$ 14,568"",""$ 757,548"",,""$ 757,548"",""$ 774,000"",Active,D,20,Germany,Monchengladbach,,"
"Justin Njinmah,,""$ 14,568"",""$ 757,548"",,""$ 757,548"",""$ 774,000"",Active,F,23,Germany,Werder Bremen,,"
"Rocco Reitz,,""$ 14,568"",""$ 757,548"",,""$ 757,548"",""$ 774,000"",Active,M,21,Germany,Monchengladbach,,"
"Patrick Wimmer,,""$ 14,568"",""$ 757,548"",,""$ 757,548"",""$ 774,000"",Active,F,22,Austria,Wolfsburg,,"
"Arne Maier,,""$ 14,568"",""$ 757,548"",,""$ 757,548"",""$ 774,000"",Active,M,25,Germany,Augsburg,,"
"Kevin Behrens,,""$ 14,360"",""$ 746,726"",,""$ 746,726"",""$ 762,943"",Active,F,33,Germany,Wolfsburg,,"
"Angelo Stiller,,""$ 14,360"",""$ 746,726"",,""$ 746,726"",""$ 762,943"",Active,M,22,Germany,Stuttgart,,"
"Franck Honorat,,""$ 13,736"",""$ 714,259"",,""$ 714,259"",""$ 729,772"",Active,F,27,France,Monchengladbach,,"
"Ian Maatsen,,""$ 13,528"",""$ 703,437"",,""$ 703,437"",""$ 718,715"",Loan,D,21,Netherlands,Borussia Dortmund,,"
"Erhan Masovic,,""$ 13,320"",""$ 692,615"",,""$ 692,615"",""$ 707,657"",Active,D,25,Serbia,Bochum,,"
"Jan Thielmann,,""$ 13,320"",""$ 692,615"",,""$ 692,615"",""$ 707,657"",Active,F,21,Germany,Koln,,"
"Andreas Hanche-Olsen,,""$ 13,320"",""$ 692,615"",,""$ 692,615"",""$ 707,657"",Active,D,27,Norway,Mainz,,"
"Christopher Lenz,,""$ 13,320"",""$ 692,615"",,""$ 692,615"",""$ 707,657"",Active,D,29,Germany,Leipzig,,"
"Pavao Pervan,,""$ 13,320"",""$ 692,615"",,""$ 692,615"",""$ 707,657"",Active,K,36,Austria,Wolfsburg,,"
"Timothy Chandler,,""$ 13,320"",""$ 692,615"",,""$ 692,615"",""$ 707,657"",Active,D,34,United States,Eintracht Frankfurt,,"
"Deniz Undav,,""$ 13,320"",""$ 692,615"",,""$ 692,615"",""$ 707,657"",Loan,F,27,Germany,Stuttgart,,"
"Bernardo,,""$ 13,320"",""$ 692,615"",,""$ 692,615"",""$ 707,657"",Active,D,28,Brazil,Bochum,,"
"Frederik Rönnow,,""$ 13,320"",""$ 692,615"",,""$ 692,615"",""$ 707,657"",Active,K,31,Denmark,Union Berlin,,"
"Stanley Nsoki,,""$ 13,320"",""$ 692,615"",,""$ 692,615"",""$ 707,657"",Active,D,24,France,Hoffenheim,,"
"Milos Veljkovic,,""$ 13,320"",""$ 692,615"",,""$ 692,615"",""$ 707,657"",Active,D,28,Serbia,Werder Bremen,,"
"Josuha Guilavogui,,""$ 13,320"",""$ 692,615"",,""$ 692,615"",""$ 707,657"",Active,M,33,France,Mainz,,"
"Tim Kleindienst,,""$ 13,320"",""$ 692,615"",,""$ 692,615"",""$ 707,657"",Active,F,28,Germany,Heidenheim,,"
"Jakub Kaminski,,""$ 12,695"",""$ 660,149"",,""$ 660,149"",""$ 674,486"",Active,F,21,Poland,Wolfsburg,,"
"Anthony Jung,,""$ 12,695"",""$ 660,149"",,""$ 660,149"",""$ 674,486"",Active,D,32,Germany,Werder Bremen,,"
"Ermedin Demirovic,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 663,429"",Active,F,25,Bosnia-Herzegovina,Augsburg,,"
"Sebastian Polter,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 663,429"",Loan,F,32,Germany,Darmstadt,,"
"Silas Katompa Mvumpa,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 663,429"",Active,F,25,Democratic Republic of the Congo,Stuttgart,,"
"Amine Adli,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 663,429"",Active,F,23,Morocco,Bayer Leverkusen,,"
"Michael Gregoritsch,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 663,429"",Active,F,29,Austria,Freiburg,,"
"Farès Chaïbi,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 663,429"",Active,F,21,Algeria,Eintracht Frankfurt,,"
"Dominique Heintz,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 663,429"",Active,D,30,Germany,Koln,,"
"Diogo Leite,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 663,429"",Active,D,25,Portugal,Union Berlin,,"
"Fabian Bredlow,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 663,429"",Active,K,28,Germany,Stuttgart,,"
"Maxim Leitsch,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 663,429"",Active,D,25,Germany,Mainz,,"
"Phillip Tietz,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 663,429"",Active,F,26,Germany,Augsburg,,"
"Mads Pedersen,,""$ 12,487"",""$ 649,327"",,""$ 649,327"",""$ 663,429"",Active,D,27,Denmark,Augsburg,,"
"Senne Lynen,,""$ 12,071"",""$ 627,682"",,""$ 627,682"",""$ 641,315"",Active,M,24,Belgium,Werder Bremen,,"
"Kevin Vogt,,""$ 12,071"",""$ 627,682"",,""$ 627,682"",""$ 641,315"",Active,D,32,Germany,Union Berlin,,"
"Kevin Müller,,""$ 12,071"",""$ 627,682"",,""$ 627,682"",""$ 641,315"",Active,K,32,Germany,Heidenheim,,"
"Janik Haberer,,""$ 11,863"",""$ 616,860"",,""$ 616,860"",""$ 630,257"",Active,M,29,Germany,Union Berlin,,"
"Amos Pieper,,""$ 11,446"",""$ 595,216"",,""$ 595,216"",""$ 608,143"",Active,D,26,Germany,Werder Bremen,,"
"Kristijan Jakic,,""$ 11,446"",""$ 595,216"",,""$ 595,216"",""$ 608,143"",Loan,M,26,Croatia,Augsburg,,"
"Christian Günter,,""$ 11,238"",""$ 584,394"",,""$ 584,394"",""$ 597,086"",Active,D,30,Germany,Freiburg,,"
"Jamie Leweling,,""$ 11,238"",""$ 584,394"",,""$ 584,394"",""$ 597,086"",Loan,F,22,Germany,Stuttgart,,"
"Maximilian Beier,,""$ 11,030"",""$ 573,572"",,""$ 573,572"",""$ 586,029"",Active,F,21,Germany,Hoffenheim,,"
"Felix Passlack,,""$ 11,030"",""$ 573,572"",,""$ 573,572"",""$ 586,029"",Active,D,25,Germany,Bochum,,"
"Iago,,""$ 11,030"",""$ 573,572"",,""$ 573,572"",""$ 586,029"",Active,D,26,Brazil,Augsburg,,"
"Tomas Koubek,,""$ 11,030"",""$ 573,572"",,""$ 573,572"",""$ 586,029"",Active,K,31,Czech Republic,Augsburg,,"
"Maximilian Mittelstädt,,""$ 11,030"",""$ 573,572"",,""$ 573,572"",""$ 586,029"",Active,D,26,Germany,Stuttgart,,"
"Cédric Zesiger,,""$ 11,030"",""$ 573,572"",,""$ 573,572"",""$ 586,029"",Active,D,25,Switzerland,Wolfsburg,,"
"Mateu Morey Bauzà,,""$ 10,822"",""$ 562,750"",,""$ 562,750"",""$ 574,972"",Active,D,23,Spain,Borussia Dortmund,,"
"Kasim Adams,,""$ 10,822"",""$ 562,750"",,""$ 562,750"",""$ 574,972"",Active,D,28,Ghana,Hoffenheim,,"
"Niklas Dorsch,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 552,857"",Active,M,26,Germany,Augsburg,,"
"Vincenzo Grifo,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 552,857"",Active,F,30,Italy,Freiburg,,"
"Kilian Fischer,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 552,857"",Active,D,23,Germany,Wolfsburg,,"
"Romano Schmid,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 552,857"",Active,F,24,Austria,Werder Bremen,,"
"Josha Vagnoman,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 552,857"",Active,D,23,Germany,Stuttgart,,"
"Jean-Mattéo Bahoya,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 552,857"",Active,F,18,France,Eintracht Frankfurt,,"
"Junior Adamu,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 552,857"",Active,F,22,Austria,Freiburg,,"
"Kevin Paredes,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 552,857"",Active,M,20,United States,Wolfsburg,,"
"Anthony Losilla,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 552,857"",Active,M,37,France,Bochum,,"
"Pascal Stenzel,,""$ 10,406"",""$ 541,106"",,""$ 541,106"",""$ 552,857"",Active,D,27,Germany,Stuttgart,,"
"Alexander Schwolow,,""$ 9,990"",""$ 519,461"",,""$ 519,461"",""$ 530,743"",Active,K,31,Germany,Union Berlin,,"
"Timothy Fosu-Mensah,,""$ 9,990"",""$ 519,461"",,""$ 519,461"",""$ 530,743"",Active,D,26,Netherlands,Bayer Leverkusen,,"
"Yorbe Vertessen,,""$ 9,990"",""$ 519,461"",,""$ 519,461"",""$ 530,743"",Active,F,23,Belgium,Union Berlin,,"
"Pep Biel,,""$ 9,990"",""$ 519,461"",,""$ 519,461"",""$ 530,743"",Active,F,27,Spain,Augsburg,,"
"Benno Schmitz,,""$ 9,990"",""$ 519,461"",,""$ 519,461"",""$ 530,743"",Active,D,29,Germany,Koln,,"
"Nicolas Höfler,,""$ 9,990"",""$ 519,461"",,""$ 519,461"",""$ 530,743"",Active,M,33,Germany,Freiburg,,"
"Rubén Vargas,,""$ 9,365"",""$ 486,995"",,""$ 486,995"",""$ 497,572"",Active,F,25,Switzerland,Augsburg,,"
"Gerrit Holtmann,,""$ 9,365"",""$ 486,995"",,""$ 486,995"",""$ 497,572"",Loan,F,28,Philippines,Darmstadt,,"
"Florian Müller,,""$ 9,365"",""$ 486,995"",,""$ 486,995"",""$ 497,572"",Active,K,26,Germany,Freiburg,,"
"Leart Paqarada,,""$ 9,365"",""$ 486,995"",,""$ 486,995"",""$ 497,572"",Active,D,29,Kosovo,Koln,,"
"Finn Dahmen,,""$ 9,365"",""$ 486,995"",,""$ 486,995"",""$ 497,572"",Active,K,25,Germany,Augsburg,,"
"Ritsu Doan,,""$ 9,365"",""$ 486,995"",,""$ 486,995"",""$ 497,572"",Active,F,25,Japan,Freiburg,,"
"Dejan Ljubicic,,""$ 9,365"",""$ 486,995"",,""$ 486,995"",""$ 497,572"",Active,M,26,Austria,Koln,,"
"Aïssa Laïdouni,,""$ 9,365"",""$ 486,995"",,""$ 486,995"",""$ 497,572"",Active,M,27,Tunisia,Union Berlin,,"
"Manuel Riemann,,""$ 9,365"",""$ 486,995"",,""$ 486,995"",""$ 497,572"",Active,K,35,Germany,Bochum,,"
"Willian Pacho,,""$ 8,741"",""$ 454,529"",,""$ 454,529"",""$ 464,400"",Active,D,22,Ecuador,Eintracht Frankfurt,,"
"Maximilian Wittek,,""$ 8,741"",""$ 454,529"",,""$ 454,529"",""$ 464,400"",Active,D,28,Germany,Bochum,,"
"Reece Oxford,,""$ 8,741"",""$ 454,529"",,""$ 454,529"",""$ 464,400"",Active,D,25,England,Augsburg,,"
"Marco Richter,,""$ 8,741"",""$ 454,529"",,""$ 454,529"",""$ 464,400"",Active,F,26,Germany,Mainz,,"
"Klaus Gjasula,,""$ 8,741"",""$ 454,529"",,""$ 454,529"",""$ 464,400"",Active,M,34,Albania,Darmstadt,,"
"Woo-yeong Jeong,,""$ 8,741"",""$ 454,529"",,""$ 454,529"",""$ 464,400"",Active,F,24,South Korea,Stuttgart,,"
"Christian Groß,,""$ 8,533"",""$ 443,707"",,""$ 443,707"",""$ 453,343"",Active,M,34,Germany,Werder Bremen,,"
"Michael Zetterer,,""$ 8,533"",""$ 443,707"",,""$ 443,707"",""$ 453,343"",Active,K,28,Germany,Werder Bremen,,"
"Tobias Kempe,,""$ 8,533"",""$ 443,707"",,""$ 443,707"",""$ 453,343"",Active,M,34,Germany,Darmstadt,,"
"Philipp Hofmann,,""$ 8,533"",""$ 443,707"",,""$ 443,707"",""$ 453,343"",Active,F,30,Germany,Bochum,,"
"Christoph Zimmermann,,""$ 8,533"",""$ 443,707"",,""$ 443,707"",""$ 453,343"",Active,D,31,Germany,Darmstadt,,"
"Marvin Pieringer,,""$ 8,533"",""$ 443,707"",,""$ 443,707"",""$ 453,343"",Active,F,24,Germany,Heidenheim,,"
"Dion Beljo,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 442,286"",Active,F,21,Croatia,Augsburg,,"
"Marcel Schuhen,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 442,286"",Active,K,31,Germany,Darmstadt,,"
"Ansgar Knauff,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 442,286"",Active,F,22,Germany,Eintracht Frankfurt,,"
"Hugo Larsson,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 442,286"",Active,M,19,Sweden,Eintracht Frankfurt,,"
"Noah Atubolu,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 442,286"",Active,K,21,Germany,Freiburg,,"
"Marnon Busch,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 442,286"",Active,D,29,Germany,Heidenheim,,"
"Patrick Mainka,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 442,286"",Active,D,29,Germany,Heidenheim,,"
"Julien Duranville,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 442,286"",Active,F,17,Belgium,Borussia Dortmund,,"
"Umut Tohumcu,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 442,286"",Active,M,19,Germany,Hoffenheim,,"
"Matej Kovar,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 442,286"",Active,K,23,Czech Republic,Bayer Leverkusen,,"
"Arthur,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 442,286"",Active,D,20,Brazil,Bayer Leverkusen,,"
"Olivier Deman,,""$ 8,325"",""$ 432,884"",,""$ 432,884"",""$ 442,286"",Active,M,23,Belgium,Werder Bremen,,"
"Julian Chabot,,""$ 7,908"",""$ 411,240"",,""$ 411,240"",""$ 420,172"",Active,D,25,Germany,Koln,,"
"Fabian Holland,,""$ 7,908"",""$ 411,240"",,""$ 411,240"",""$ 420,172"",Active,D,33,Germany,Darmstadt,,"
"Roland Sallai,,""$ 7,908"",""$ 411,240"",,""$ 411,240"",""$ 420,172"",Active,F,26,Hungary,Freiburg,,"
"Marco Friedl,,""$ 7,908"",""$ 411,240"",,""$ 411,240"",""$ 420,172"",Active,D,25,Austria,Werder Bremen,,"
"Éric Ebimbe,,""$ 7,908"",""$ 411,240"",,""$ 411,240"",""$ 420,172"",Active,M,23,France,Eintracht Frankfurt,,"
"Gonçalo Paciência,,""$ 7,908"",""$ 411,240"",,""$ 411,240"",""$ 420,172"",Loan,F,29,Portugal,Bochum,,"
"Kevin Stöger,,""$ 7,908"",""$ 411,240"",,""$ 411,240"",""$ 420,172"",Active,F,30,Austria,Bochum,,"
"Denis Thomalla,,""$ 7,908"",""$ 411,240"",,""$ 411,240"",""$ 420,172"",Active,F,31,Germany,Heidenheim,,"
"Matus Bero,,""$ 7,700"",""$ 400,418"",,""$ 400,418"",""$ 409,114"",Active,M,28,Slovakia,Bochum,,"
"Niels Nkounkou,,""$ 7,700"",""$ 400,418"",,""$ 400,418"",""$ 409,114"",Active,D,23,France,Eintracht Frankfurt,,"
"Jessic Ngankam,,""$ 7,700"",""$ 400,418"",,""$ 400,418"",""$ 409,114"",Loan,F,23,Germany,Mainz,,"
"Matthias Bader,,""$ 7,700"",""$ 400,418"",,""$ 400,418"",""$ 409,114"",Active,D,26,Germany,Darmstadt,,"
"Mikkel Kaufmann,,""$ 7,700"",""$ 400,418"",,""$ 400,418"",""$ 409,114"",Active,F,23,Denmark,Union Berlin,,"
"Sven Michel,,""$ 7,700"",""$ 400,418"",,""$ 400,418"",""$ 409,114"",Active,F,33,Germany,Augsburg,,"
"Steffen Tigges,,""$ 7,284"",""$ 378,774"",,""$ 378,774"",""$ 387,000"",Active,F,25,Germany,Koln,,"
"Maximilian Bauer,,""$ 7,284"",""$ 378,774"",,""$ 378,774"",""$ 387,000"",Active,D,23,Germany,Augsburg,,"
"Lucas Höler,,""$ 7,284"",""$ 378,774"",,""$ 378,774"",""$ 387,000"",Active,F,29,Germany,Freiburg,,"
"Skelly Alvero,,""$ 7,076"",""$ 367,952"",,""$ 367,952"",""$ 375,943"",Loan,M,21,France,Werder Bremen,,"
"Nikolas Nartey,,""$ 6,868"",""$ 357,130"",,""$ 357,130"",""$ 364,886"",Active,M,23,Denmark,Stuttgart,,"
"Jens Stage,,""$ 6,660"",""$ 346,308"",,""$ 346,308"",""$ 353,829"",Active,M,27,Denmark,Werder Bremen,,"
"Christoph Klarer,,""$ 6,660"",""$ 346,308"",,""$ 346,308"",""$ 353,829"",Active,D,23,Austria,Darmstadt,,"
"Felix Agu,,""$ 6,660"",""$ 346,308"",,""$ 346,308"",""$ 353,829"",Active,D,24,Germany,Werder Bremen,,"
"Danilho Doekhi,,""$ 6,660"",""$ 346,308"",,""$ 346,308"",""$ 353,829"",Active,D,25,Netherlands,Union Berlin,,"
"Luca Pfeiffer,,""$ 6,660"",""$ 346,308"",,""$ 346,308"",""$ 353,829"",Loan,F,27,Germany,Darmstadt,,"
"Sargis Adamyan,,""$ 6,660"",""$ 346,308"",,""$ 346,308"",""$ 353,829"",Active,F,30,Armenia,Koln,,"
"Patric Pfeiffer,,""$ 6,660"",""$ 346,308"",,""$ 346,308"",""$ 353,829"",Active,D,24,Ghana,Augsburg,,"
"Philipp Förster,,""$ 6,660"",""$ 346,308"",,""$ 346,308"",""$ 353,829"",Active,F,28,Germany,Bochum,,"
"Cristian Gamboa,,""$ 6,660"",""$ 346,308"",,""$ 346,308"",""$ 353,829"",Active,D,34,Costa Rica,Bochum,,"
"Benjamin Uphoff,,""$ 6,660"",""$ 346,308"",,""$ 346,308"",""$ 353,829"",Active,K,30,Germany,Freiburg,,"
"Chris Bedia,,""$ 6,660"",""$ 346,308"",,""$ 346,308"",""$ 353,829"",Active,F,27,Cote d'Ivoire,Union Berlin,,"
"Nacho Ferri,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 331,714"",Active,F,19,Spain,Eintracht Frankfurt,,"
"Niklas Lomb,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 331,714"",Active,K,30,Germany,Bayer Leverkusen,,"
"Raphael Framberger,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 331,714"",Active,D,28,Germany,Augsburg,,"
"Aurélio Buta,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 331,714"",Active,D,26,Portugal,Eintracht Frankfurt,,"
"Jonas Föhrenbach,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 331,714"",Active,D,28,Germany,Heidenheim,,"
"Alexander Meyer,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 331,714"",Active,K,32,Germany,Borussia Dortmund,,"
"Braydon Manu,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 331,714"",Active,F,26,Ghana,Darmstadt,,"
"Fredrik Jensen,,""$ 6,244"",""$ 324,663"",,""$ 324,663"",""$ 331,714"",Active,F,26,Finland,Augsburg,,"
"Julian Justvan,,""$ 6,035"",""$ 313,841"",,""$ 313,841"",""$ 320,657"",Loan,F,25,Germany,Darmstadt,,"
"Florent Muslija,,""$ 6,035"",""$ 313,841"",,""$ 313,841"",""$ 320,657"",Active,F,25,Kosovo,Freiburg,,"
"Mamadou Doucouré,,""$ 6,035"",""$ 313,841"",,""$ 313,841"",""$ 320,657"",Active,D,25,France,Monchengladbach,,"
"Keven Schlotterbeck,,""$ 6,035"",""$ 313,841"",,""$ 313,841"",""$ 320,657"",Loan,D,26,Germany,Bochum,,"
"Sepp van den Berg,,""$ 6,035"",""$ 313,841"",,""$ 313,841"",""$ 320,657"",Loan,D,22,Netherlands,Mainz,,"
"Patrick Osterhage,,""$ 5,827"",""$ 303,019"",,""$ 303,019"",""$ 309,600"",Active,M,24,Germany,Bochum,,"
"Tim Breithaupt,,""$ 5,619"",""$ 292,197"",,""$ 292,197"",""$ 298,543"",Active,M,21,Germany,Augsburg,,"
"Benedikt Gimber,,""$ 5,619"",""$ 292,197"",,""$ 292,197"",""$ 298,543"",Active,D,26,Germany,Heidenheim,,"
"Lukas Daschner,,""$ 5,619"",""$ 292,197"",,""$ 292,197"",""$ 298,543"",Active,F,25,Germany,Bochum,,"
"Leopold Zingerle,,""$ 5,619"",""$ 292,197"",,""$ 292,197"",""$ 298,543"",Active,K,29,Germany,Leipzig,,"
"Fabian Nürnberger,,""$ 5,619"",""$ 292,197"",,""$ 292,197"",""$ 298,543"",Active,M,24,Germany,Darmstadt,,"
"Grant-Leon Ranos,,""$ 5,619"",""$ 292,197"",,""$ 292,197"",""$ 298,543"",Active,F,20,Armenia,Monchengladbach,,"
"Matej Maglica,,""$ 5,619"",""$ 292,197"",,""$ 292,197"",""$ 298,543"",Loan,D,25,Croatia,Darmstadt,,"
"Benedict Hollerbach,,""$ 5,619"",""$ 292,197"",,""$ 292,197"",""$ 298,543"",Active,F,22,Germany,Union Berlin,,"
"Dzenan Pejcinovic,,""$ 5,203"",""$ 270,553"",,""$ 270,553"",""$ 276,429"",Active,F,18,Germany,Wolfsburg,,"
"Oscar Vilhelmsson,,""$ 5,203"",""$ 270,553"",,""$ 270,553"",""$ 276,429"",Active,F,20,Sweden,Darmstadt,,"
"Faride Alidou,,""$ 5,203"",""$ 270,553"",,""$ 270,553"",""$ 276,429"",Loan,F,22,Germany,Koln,,"
"Elias Baum,,""$ 5,203"",""$ 270,553"",,""$ 270,553"",""$ 276,429"",Active,D,18,Germany,Eintracht Frankfurt,,"
"Manuel Gulde,,""$ 5,203"",""$ 270,553"",,""$ 270,553"",""$ 276,429"",Active,D,32,Germany,Freiburg,,"
"Jan Schöppner,,""$ 5,203"",""$ 270,553"",,""$ 270,553"",""$ 276,429"",Active,M,24,Germany,Heidenheim,,"
"Tobias Sippel,,""$ 5,203"",""$ 270,553"",,""$ 270,553"",""$ 276,429"",Active,K,36,Germany,Monchengladbach,,"
"Fabio Chiarodia,,""$ 5,203"",""$ 270,553"",,""$ 270,553"",""$ 276,429"",Active,D,18,Italy,Monchengladbach,,"
