Rk,Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
337,Vincent Le Goff,fr FRA,DF,Lorient,32,1989,37,37,3330,37.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
338,Maxime Le Marchand,fr FRA,DF,Strasbourg,32,1989,26,23,2015,22.4,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00,Matches
339,Paolo Lebas,fr FRA,MF,Ajaccio,19,2003,1,0,55,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
340,Jean-Louis Leca,fr FRA,GK,Lens,36,1985,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
341,Benjamin Lecomte,fr FRA,GK,Montpellier,31,1991,19,19,1710,19.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
342,Pierre Lees-Melou,fr FRA,MF,Brest,29,1993,32,32,2767,30.7,5,5,10,5,0,0,10,1,0.16,0.16,0.33,0.16,0.33,Matches
343,Félix Lemaréchal,fr FRA,MF,Brest,18,2003,13,2,288,3.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
344,Mario Lemina,ga GAB,MF,Nice,28,1993,14,11,838,9.3,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
345,Donovan Léon,gf GUF,GK,Auxerre,29,1992,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
346,Johann Lepenant,fr FRA,MF,Lyon,19,2002,31,21,1933,21.5,1,2,3,1,0,0,4,0,0.05,0.09,0.14,0.05,0.14,Matches
347,Benjamin Leroy,fr FRA,GK,Ajaccio,33,1989,32,32,2798,31.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
348,Léo Leroy,fr FRA,MF,Montpellier,22,2000,27,14,1192,13.2,0,0,0,0,0,0,7,0,0.00,0.00,0.00,0.00,0.00,Matches
349,Alexandre Letellier,fr FRA,GK,Paris Saint-Germain,31,1990,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
350,Ruan Levine,br BRA,FW,Ajaccio,23,1999,3,0,24,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
351,Dimitri Liénard,fr FRA,"MF,DF",Strasbourg,34,1988,28,18,1543,17.1,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
352,Mateusz Lis,pl POL,GK,Troyes,25,1997,9,8,751,8.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
353,Bradley Locko,fr FRA,DF,Brest,20,2002,7,2,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
354,Bradley Locko,fr FRA,"MF,DF",Reims,20,2002,15,13,1059,11.8,0,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,Matches
355,Anthony Lopes,pt POR,GK,Lyon,31,1990,32,32,2816,31.3,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
356,Rony Lopes,pt POR,"MF,FW",Troyes,26,1995,32,29,2346,26.1,7,5,12,7,0,0,2,0,0.27,0.19,0.46,0.27,0.46,Matches
357,Pau López,es ESP,GK,Marseille,27,1994,33,32,2925,32.5,0,2,2,0,0,0,3,0,0.00,0.06,0.06,0.00,0.06,Matches
358,Dion Lopy,sn SEN,MF,Reims,20,2002,29,16,1379,15.3,0,1,1,0,0,0,6,2,0.00,0.07,0.07,0.00,0.07,Matches
359,Jordan Lotomba,ch SUI,"DF,MF",Nice,23,1998,33,27,2453,27.3,0,2,2,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07,Matches
360,Dejan Lovren,hr CRO,DF,Lyon,33,1989,17,17,1459,16.2,1,0,1,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06,Matches
361,Jean Lucas,br BRA,MF,Monaco,24,1998,6,3,291,3.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
362,Castello Lukeba,fr FRA,DF,Lyon,19,2002,34,33,2986,33.2,2,0,2,2,0,0,9,1,0.06,0.00,0.06,0.06,0.06,Matches
363,Youssouf M'Changama,km COM,MF,Auxerre,31,1990,26,11,1081,12.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
364,Deiver Machado,co COL,MF,Lens,28,1993,33,26,2184,24.3,4,3,7,4,0,0,5,1,0.16,0.12,0.29,0.16,0.29,Matches
365,Soungoutou Magassa,fr FRA,MF,Monaco,18,2003,2,0,82,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
366,Hugo Magnetti,fr FRA,MF,Brest,24,1998,32,19,1688,18.8,1,2,3,1,0,0,2,0,0.05,0.11,0.16,0.05,0.16,Matches
367,Yohann Magnin,fr FRA,MF,Clermont Foot,25,1997,38,25,2399,26.7,0,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,Matches
368,Lovro Majer,hr CRO,MF,Rennes,24,1998,32,18,1668,18.5,2,5,7,1,1,1,3,0,0.11,0.27,0.38,0.05,0.32,Matches
369,Jean-Victor Makengo,fr FRA,MF,Lorient,24,1998,15,12,1064,11.8,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
370,Béni Makouana,cg CGO,MF,Montpellier,19,2002,8,1,198,2.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
371,Ruslan Malinovskyi,ua UKR,"MF,FW",Marseille,29,1993,20,13,1227,13.6,1,1,2,1,0,0,4,0,0.07,0.07,0.15,0.07,0.15,Matches
372,Steve Mandanda,fr FRA,GK,Rennes,37,1985,34,34,3014,33.5,0,1,1,0,0,0,1,0,0.00,0.03,0.03,0.00,0.03,Matches
373,Thomas Mangani,fr FRA,MF,Ajaccio,35,1987,26,14,1332,14.8,1,1,2,0,1,2,4,1,0.07,0.07,0.14,0.00,0.07,Matches
374,Vito Mannone,it ITA,GK,Lorient,34,1988,18,17,1608,17.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
375,Myziane Maolida,km COM,MF,Reims,23,1999,9,2,232,2.6,1,0,1,1,0,0,0,0,0.39,0.00,0.39,0.39,0.39,Matches
376,Faitout Maouassa,fr FRA,"MF,DF",Montpellier,24,1998,33,23,1923,21.4,5,5,10,5,0,0,0,0,0.23,0.23,0.47,0.23,0.47,Matches
377,Vincent Marchetti,fr FRA,MF,Ajaccio,25,1997,31,29,2452,27.2,0,2,2,0,0,0,7,0,0.00,0.07,0.07,0.00,0.07,Matches
378,Guillermo Maripán,cl CHI,DF,Monaco,28,1994,26,25,2157,24.0,3,0,3,3,0,0,6,1,0.13,0.00,0.13,0.13,0.13,Matches
379,Marquinhos,br BRA,DF,Paris Saint-Germain,28,1994,33,30,2717,30.2,2,0,2,2,0,0,4,0,0.07,0.00,0.07,0.07,0.07,Matches
380,Jonas Martin,fr FRA,MF,Lille,32,1990,12,2,277,3.1,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
381,Gelson Martins,pt POR,MF,Monaco,27,1995,11,3,345,3.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
382,Han-Noah Massengo,fr FRA,MF,Auxerre,21,2001,14,13,1116,12.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
383,Yanis Massolin,fr FRA,MF,Clermont Foot,19,2002,6,0,60,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
384,Eliot Matazo,be BEL,MF,Monaco,20,2002,23,13,1175,13.1,1,0,1,1,0,0,2,0,0.08,0.00,0.08,0.08,0.08,Matches
385,Chrislain Matsima,fr FRA,DF,Monaco,20,2002,8,5,446,5.0,0,1,1,0,0,0,0,0,0.00,0.20,0.20,0.00,0.20,Matches
386,Chrislain Matsima,fr FRA,DF,Lorient,20,2002,6,2,227,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
387,Jean Mattéo Bahoya,fr FRA,FW,Angers,17,2005,10,2,270,3.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
388,Azor Matusiwa,nl NED,MF,Reims,24,1998,30,29,2484,27.6,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,Matches
389,Aïman Maurer,ma MAR,MF,Clermont Foot,17,2004,10,6,501,5.6,0,1,1,0,0,0,0,0,0.00,0.18,0.18,0.00,0.18,Matches
390,Stephy Mavididi,eng ENG,"MF,FW",Montpellier,24,1998,26,14,1288,14.3,4,2,6,4,0,0,1,1,0.28,0.14,0.42,0.28,0.42,Matches
391,Christian Mawissa,fr FRA,DF,Toulouse,17,2005,2,1,98,1.1,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
392,Fernand Mayembo,cg CGO,DF,Ajaccio,26,1996,11,8,707,7.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
393,Derek Mazou-Sacko,fr FRA,MF,Troyes,17,2004,1,0,16,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
394,Kylian Mbappé,fr FRA,FW,Paris Saint-Germain,23,1998,34,32,2818,31.3,29,5,34,26,3,4,6,0,0.93,0.16,1.09,0.83,0.99,Matches
395,Chancel Mbemba,cd COD,DF,Marseille,27,1994,36,32,2849,31.7,5,0,5,5,0,0,2,0,0.16,0.00,0.16,0.16,0.16,Matches
396,Hianga'a Mbock,fr FRA,MF,Brest,22,1999,2,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
397,Jason Mbock,fr FRA,FW,Angers,22,1999,2,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
398,Nathanael Mbuku,cd COD,MF,Reims,20,2002,6,0,66,0.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
399,Facundo Medina,ar ARG,DF,Lens,23,1999,32,32,2779,30.9,2,4,6,2,0,0,7,0,0.06,0.13,0.19,0.06,0.19,Matches
400,Bamo Meïté,ci CIV,DF,Lorient,20,2001,17,16,1503,16.7,1,0,1,1,0,0,5,0,0.06,0.00,0.06,0.06,0.06,Matches
401,Farid El Melali,dz ALG,"DF,MF",Angers,25,1997,17,9,806,9.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
402,Birger Meling,no NOR,DF,Rennes,27,1994,27,10,1209,13.4,0,1,1,0,0,0,3,1,0.00,0.07,0.07,0.00,0.07,Matches
403,Nuno Mendes,pt POR,"MF,DF",Paris Saint-Germain,20,2002,23,18,1548,17.2,1,6,7,1,0,0,2,0,0.06,0.35,0.41,0.06,0.41,Matches
404,Pedro Mendes,pt POR,DF,Montpellier,31,1990,1,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
405,Thiago Mendes,br BRA,"MF,DF",Lyon,30,1992,31,22,2063,22.9,1,1,2,1,0,0,3,0,0.04,0.04,0.09,0.04,0.09,Matches
406,Antoine Mendy,sn SEN,"DF,MF",Nice,18,2004,11,7,518,5.8,0,1,1,0,0,0,0,0,0.00,0.17,0.17,0.00,0.17,Matches
407,Arial Mendy,sn SEN,MF,Clermont Foot,27,1994,5,1,223,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
408,Batista Mendy,fr FRA,"MF,DF",Angers,22,2000,35,35,2859,31.8,0,0,0,0,0,0,8,1,0.00,0.00,0.00,0.00,0.00,Matches
409,Gideon Mensah,gh GHA,"DF,MF",Auxerre,24,1998,26,26,2262,25.1,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
410,Quentin Merlin,fr FRA,"DF,MF",Nantes,20,2002,24,22,1791,19.9,1,2,3,1,0,0,2,0,0.05,0.10,0.15,0.05,0.15,Matches
411,Lionel Messi,ar ARG,"FW,MF",Paris Saint-Germain,35,1987,32,32,2837,31.5,16,16,32,16,0,0,0,0,0.51,0.51,1.02,0.51,1.02,Matches
412,Amine Messoussa,dz ALG,FW,Lille,17,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
413,Arkadiusz Milik,pl POL,FW,Marseille,28,1994,2,2,129,1.4,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
414,Takumi Minamino,jp JPN,"MF,FW",Monaco,27,1995,18,10,724,8.0,1,3,4,1,0,0,2,0,0.12,0.37,0.50,0.12,0.50,Matches
415,Terem Moffi,ng NGA,FW,Lorient,23,1999,18,17,1386,15.4,12,0,12,11,1,2,1,0,0.78,0.00,0.78,0.71,0.71,Matches
416,Terem Moffi,ng NGA,FW,Nice,23,1999,16,15,1328,14.8,6,3,9,6,0,0,2,0,0.41,0.20,0.61,0.41,0.61,Matches
417,Mostafa Mohamed,eg EGY,FW,Nantes,24,1997,36,18,1939,21.5,8,2,10,8,0,0,1,0,0.37,0.09,0.46,0.37,0.46,Matches
418,Florent Mollet,fr FRA,MF,Nantes,30,1991,19,11,1089,12.1,1,2,3,1,0,0,3,0,0.08,0.17,0.25,0.08,0.25,Matches
419,Marlos Moreno,co COL,"FW,MF",Troyes,25,1996,2,0,13,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
420,Lebo Mothiba,za RSA,FW,Strasbourg,26,1996,19,3,435,4.8,3,0,3,3,0,0,0,0,0.62,0.00,0.62,0.62,0.62,Matches
421,Steve Mounié,bj BEN,FW,Brest,27,1994,23,20,1655,18.4,6,0,6,5,1,1,2,0,0.33,0.00,0.33,0.27,0.27,Matches
422,Bevic Moussiti-Oko,cg CGO,FW,Ajaccio,27,1995,17,7,698,7.8,1,0,1,1,0,0,1,0,0.13,0.00,0.13,0.13,0.13,Matches
423,Samuel Moutoussamy,cd COD,MF,Nantes,25,1996,35,27,2399,26.7,0,2,2,0,0,0,8,0,0.00,0.08,0.08,0.00,0.08,Matches
424,François Mughe,cm CMR,FW,Marseille,18,2004,1,0,11,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
425,Nordi Mukiele,fr FRA,"MF,DF",Paris Saint-Germain,24,1997,19,12,1137,12.6,0,3,3,0,0,0,0,0,0.00,0.24,0.24,0.00,0.24,Matches
426,Marshall Munetsi,zw ZIM,MF,Reims,26,1996,34,31,2700,30.0,7,3,10,7,0,0,6,0,0.23,0.10,0.33,0.23,0.33,Matches
427,Yvon Mvogo,ch SUI,GK,Lorient,28,1994,21,21,1812,20.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
428,Nathan N'Goumou,cm CMR,MF,Toulouse,22,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
429,Youssouf Ndayishimiye,bi BDI,"DF,MF",Nice,23,1998,10,6,568,6.3,1,0,1,1,0,0,2,0,0.16,0.00,0.16,0.16,0.16,Matches
430,Papa Ndiaga Yade,mr MTN,"MF,DF",Troyes,22,2000,14,6,568,6.3,0,2,2,0,0,0,1,1,0.00,0.32,0.32,0.00,0.32,Matches
431,Neymar,br BRA,"MF,FW",Paris Saint-Germain,30,1992,20,18,1545,17.2,13,11,24,11,2,2,6,1,0.76,0.64,1.40,0.64,1.28,Matches
432,Ibrahima Niane,sn SEN,FW,Angers,23,1999,16,15,1136,12.6,2,0,2,2,0,0,4,0,0.16,0.00,0.16,0.16,0.16,Matches
433,M'Baye Niang,sn SEN,FW,Auxerre,27,1994,30,17,1482,16.5,6,0,6,3,3,3,2,2,0.36,0.00,0.36,0.18,0.18,Matches
434,Rasmus Nicolaisen,dk DEN,DF,Toulouse,25,1997,34,34,2995,33.3,0,2,2,0,0,0,7,1,0.00,0.06,0.06,0.00,0.06,Matches
435,Arnaud Nordin,fr FRA,"MF,FW",Montpellier,24,1998,36,30,2401,26.7,9,3,12,9,0,0,4,0,0.34,0.11,0.45,0.34,0.45,Matches
436,Riad Nouri,fr FRA,MF,Ajaccio,37,1985,33,16,1693,18.8,1,1,2,1,0,1,3,0,0.05,0.05,0.11,0.05,0.11,Matches
437,Alexander Nübel,de GER,GK,Monaco,25,1996,38,38,3420,38.0,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,Matches
438,Gerzino Nyamsi,cm CMR,DF,Strasbourg,25,1997,20,19,1578,17.5,1,1,2,1,0,0,4,1,0.06,0.06,0.11,0.06,0.11,Matches
439,Wilson Odobert,fr FRA,MF,Troyes,17,2004,32,19,1764,19.6,4,2,6,4,0,0,0,0,0.20,0.10,0.31,0.20,0.31,Matches
440,Florent Ogier,fr FRA,DF,Clermont Foot,33,1989,26,18,1701,18.9,0,1,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,Matches
441,Warmed Omari,km COM,DF,Rennes,22,2000,16,15,1363,15.1,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,Matches
442,Jonas Omlin,ch SUI,GK,Montpellier,28,1994,14,14,1166,13.0,0,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,Matches
443,Ado Onaiwu,jp JPN,"FW,MF",Toulouse,26,1995,34,9,1082,12.0,2,1,3,2,0,0,0,0,0.17,0.08,0.25,0.17,0.25,Matches
444,Jean Onana,cm CMR,"MF,DF",Lens,22,2000,21,9,810,9.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
445,Loïs Openda,be BEL,FW,Lens,22,2000,38,29,2517,28.0,21,4,25,20,1,1,2,0,0.75,0.14,0.89,0.72,0.86,Matches
446,Dango Ouattara,bf BFA,"MF,FW",Lorient,20,2002,18,18,1548,17.2,6,5,11,6,0,0,3,1,0.35,0.29,0.64,0.35,0.64,Matches
447,Zinédine Ould Khaled,fr FRA,MF,Angers,22,2000,4,0,51,0.6,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
448,Azzedine Ounahi,ma MAR,MF,Marseille,22,2000,7,1,121,1.3,1,0,1,1,0,0,0,0,0.74,0.00,0.74,0.74,0.74,Matches
449,Azzedine Ounahi,ma MAR,MF,Angers,22,2000,15,13,1129,12.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
450,Adam Ounas,dz ALG,MF,Lille,25,1996,21,12,1064,11.8,1,1,2,1,0,0,2,0,0.08,0.08,0.17,0.08,0.17,Matches
451,Ante Palaversa,hr CRO,MF,Troyes,22,2000,2,0,31,0.3,1,0,1,1,0,0,0,0,2.90,0.00,2.90,2.90,2.90,Matches
452,Nicolas Pallois,fr FRA,DF,Nantes,34,1987,26,26,2213,24.6,1,0,1,1,0,0,4,1,0.04,0.00,0.04,0.04,0.04,Matches
453,Erik Palmer-Brown,us USA,DF,Troyes,25,1997,38,36,3191,35.5,0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,Matches
454,Lucas Paquetá,br BRA,MF,Lyon,24,1997,2,2,159,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
455,Leandro Paredes,ar ARG,MF,Paris Saint-Germain,28,1994,3,0,52,0.6,0,1,1,0,0,0,0,0,0.00,1.73,1.73,0.00,1.73,Matches
456,Dimitri Payet,fr FRA,MF,Marseille,35,1987,24,9,835,9.3,4,3,7,3,1,1,0,0,0.43,0.32,0.75,0.32,0.65,Matches
457,Théo Pellenard,fr FRA,DF,Auxerre,28,1994,2,1,99,1.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
458,Timothee Pembele,fr FRA,"MF,DF",Paris Saint-Germain,19,2002,5,4,263,2.9,0,1,1,0,0,0,0,0,0.00,0.34,0.34,0.00,0.34,Matches
459,Patrick Pentz,at AUT,GK,Reims,25,1997,7,7,630,7.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
460,Nicolas Pépé,ci CIV,"FW,MF",Nice,27,1995,18,17,1495,16.6,6,0,6,3,3,3,2,0,0.36,0.00,0.36,0.18,0.18,Matches
461,Brayann Pereira,fr FRA,DF,Auxerre,19,2003,2,2,180,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
462,Danilo Pereira,pt POR,"DF,MF",Paris Saint-Germain,30,1991,33,27,2410,26.8,2,0,2,2,0,0,3,0,0.07,0.00,0.07,0.07,0.07,Matches
463,Mathias Pereira Lage,pt POR,"MF,FW",Brest,25,1996,24,16,1264,14.0,2,1,3,2,0,0,2,0,0.14,0.07,0.21,0.14,0.21,Matches
464,Gaëtan Perrin,fr FRA,"MF,FW",Auxerre,26,1996,37,15,1391,15.5,3,1,4,2,1,1,1,0,0.19,0.06,0.26,0.13,0.19,Matches
465,Lucas Perrin,fr FRA,DF,Strasbourg,23,1998,26,18,1765,19.6,0,1,1,0,0,0,4,0,0.00,0.05,0.05,0.00,0.05,Matches
466,Ronaël Pierre-Gabriel,fr FRA,"MF,DF",Strasbourg,24,1998,14,7,653,7.3,0,1,1,0,0,0,3,0,0.00,0.14,0.14,0.00,0.14,Matches
467,Julien Ponceau,fr FRA,MF,Lorient,21,2000,31,20,1655,18.4,1,4,5,1,0,0,1,0,0.05,0.22,0.27,0.05,0.27,Matches
468,Łukasz Poręba,pl POL,MF,Lens,22,2000,10,3,260,2.9,0,1,1,0,0,0,1,0,0.00,0.35,0.35,0.00,0.35,Matches
469,Jackson Porozo,ec ECU,DF,Troyes,21,2000,22,17,1617,18.0,2,0,2,2,0,0,3,0,0.11,0.00,0.11,0.11,0.11,Matches
470,Sanjin Prcić,ba BIH,MF,Strasbourg,28,1993,29,17,1633,18.1,1,1,2,1,0,0,3,1,0.06,0.06,0.11,0.06,0.11,Matches
471,Mehdi Puch-Herrantz,fr FRA,MF,Ajaccio,18,2004,4,0,47,0.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
472,Ghjuvanni Quilichini,fr FRA,GK,Ajaccio,19,2002,1,0,82,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
473,Ionuț Radu,ro ROU,GK,Auxerre,25,1997,17,17,1530,17.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
474,Simon Ramet,fr FRA,MF,Lille,19,2003,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
475,Adil Rami,fr FRA,DF,Troyes,36,1985,20,18,1596,17.7,0,1,1,0,0,0,2,0,0.00,0.06,0.06,0.00,0.06,Matches
476,Sergio Ramos,es ESP,DF,Paris Saint-Germain,36,1986,33,31,2704,30.0,2,1,3,2,0,0,3,1,0.07,0.03,0.10,0.07,0.10,Matches
477,Aaron Ramsey,wls WAL,MF,Nice,31,1990,27,18,1584,17.6,1,1,2,1,0,0,3,0,0.06,0.06,0.11,0.06,0.11,Matches
478,Lilian Raolisoa,fr FRA,"DF,MF",Angers,22,2000,7,0,173,1.9,1,0,1,1,0,0,0,0,0.52,0.00,0.52,0.52,0.52,Matches
479,Elba Rashani,xk KVX,MF,Clermont Foot,29,1993,32,26,2162,24.0,3,3,6,3,0,0,3,0,0.12,0.12,0.25,0.12,0.25,Matches
480,Rafael Ratão,br BRA,"FW,MF",Toulouse,26,1995,30,25,1851,20.6,5,4,9,5,0,0,2,0,0.24,0.19,0.44,0.24,0.44,Matches
481,Rayan Raveloson,mg MAD,"DF,MF",Auxerre,25,1997,34,27,2431,27.0,2,1,3,2,0,0,0,0,0.07,0.04,0.11,0.07,0.11,Matches
482,Jeff Reine-Adélaïde,fr FRA,MF,Troyes,24,1998,6,3,233,2.6,0,1,1,0,0,0,0,0,0.00,0.39,0.39,0.00,0.39,Matches
483,Jeff Reine-Adélaïde,fr FRA,MF,Lyon,24,1998,14,1,336,3.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
484,Alexsandro Ribeiro,br BRA,DF,Lille,22,1999,21,16,1612,17.9,3,0,3,3,0,0,4,0,0.17,0.00,0.17,0.17,0.17,Matches
485,Rémy Riou,fr FRA,GK,Lyon,34,1987,7,6,601,6.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
486,Renaud Ripart,fr FRA,"FW,MF",Troyes,29,1993,26,15,1320,14.7,4,1,5,4,0,0,4,0,0.27,0.07,0.34,0.27,0.34,Matches
487,Joe Rodon,wls WAL,DF,Rennes,24,1997,16,16,1417,15.7,1,0,1,1,0,0,2,1,0.06,0.00,0.06,0.06,0.06,Matches
488,Valentin Rongier,fr FRA,MF,Marseille,27,1994,36,34,3032,33.7,1,2,3,1,0,0,8,0,0.03,0.06,0.09,0.03,0.09,Matches
489,Pablo Rosario,do DOM,"MF,DF",Nice,25,1997,31,17,1767,19.6,0,1,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,Matches
490,Anthony Rouault,fr FRA,DF,Toulouse,21,2001,37,37,3314,36.8,2,1,3,2,0,0,4,1,0.05,0.03,0.08,0.05,0.08,Matches
491,Kays Ruiz,fr FRA,MF,Auxerre,19,2002,1,1,62,0.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,Matches
492,Fabián Ruiz Peña,es ESP,MF,Paris Saint-Germain,26,1996,27,21,1892,21.0,3,2,5,3,0,0,0,0,0.14,0.10,0.24,0.14,0.24,Matches
493,Halid Šabanović,ba BIH,"DF,MF",Angers,22,1999,15,8,638,7.1,2,0,2,2,0,0,1,1,0.28,0.00,0.28,0.28,0.28,Matches
494,Falaye Sacko,ml MLI,DF,Montpellier,27,1995,35,29,2580,28.7,1,3,4,1,0,0,3,0,0.03,0.10,0.14,0.03,0.14,Matches
495,Wesley Saïd,fr FRA,FW,Lens,27,1995,21,6,644,7.2,5,0,5,5,0,0,2,0,0.70,0.00,0.70,0.70,0.70,Matches
496,Théo Sainte-Luce,fr FRA,DF,Montpellier,23,1998,9,7,534,5.9,1,1,2,1,0,0,0,0,0.17,0.17,0.34,0.17,0.34,Matches
497,Hamza Sakhi,fr FRA,MF,Auxerre,26,1996,27,18,1658,18.4,1,2,3,1,0,0,1,0,0.05,0.11,0.16,0.05,0.16,Matches
498,Mamadou Sakho,fr FRA,DF,Montpellier,32,1990,15,7,763,8.5,1,0,1,1,0,0,2,0,0.12,0.00,0.12,0.12,0.12,Matches
499,Ibrahim Salah,ma MAR,FW,Rennes,20,2001,13,1,227,2.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,Matches
500,Amine Salama,fr FRA,"FW,MF",Angers,22,2000,25,12,1249,13.9,3,1,4,3,0,0,1,0,0.22,0.07,0.29,0.22,0.29,Matches
501,Yoann Salmier,gf GUF,DF,Troyes,29,1992,32,31,2646,29.4,1,0,1,1,0,0,5,1,0.03,0.00,0.03,0.03,0.03,Matches
502,Mama Samba Baldé,gw GNB,"FW,MF",Troyes,26,1995,34,30,2665,29.6,12,3,15,10,2,2,6,2,0.41,0.10,0.51,0.34,0.44,Matches
503,Brice Samba,fr FRA,GK,Lens,28,1994,37,37,3330,37.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,Matches
504,Renato Sanches,pt POR,MF,Paris Saint-Germain,24,1997,23,6,717,8.0,2,0,2,2,0,0,1,0,0.25,0.00,0.25,0.25,0.25,Matches
