Rk,Player,Nation,Pos,Squad,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
358,Jules Koundé,fr FRA,DF,Barcelona,23,1998,29,2426,84,70.9,27.0,28,86,24,1,9,2,2.38,51,12,+39,+1.45,+0.45,Matches
359,Toni Kroos,de GER,MF,Real Madrid,32,1990,30,2155,72,63.0,23.9,25,82,12,5,22,3,2.00,48,23,+25,+1.04,+0.05,Matches
360,Takefusa Kubo,jp JPN,"FW,MF",Real Sociedad,21,2001,35,2439,70,71.3,27.1,29,77,7,6,34,2,1.91,38,21,+17,+0.63,+0.72,Matches
361,César de la Hoz,es ESP,MF,Almería,30,1992,25,1673,67,48.9,18.6,18,84,12,7,23,8,1.48,25,30,-5,-0.27,+0.30,Matches
362,Luca de la Torre,us USA,MF,Celta Vigo,24,1998,28,1481,53,43.3,16.5,16,72,2,12,27,6,1.32,22,17,+5,+0.30,+1.00,Matches
363,Érik Lamela,ar ARG,"MF,FW",Sevilla,30,1992,32,1844,58,53.9,20.5,20,77,9,12,25,2,1.22,22,29,-7,-0.34,-0.34,Matches
364,Cyle Larin,ca CAN,FW,Valladolid,27,1995,19,1469,77,43.0,16.3,16,87,13,3,26,1,1.21,20,26,-6,-0.37,+0.74,Matches
365,Juanmi Latasa,es ESP,FW,Getafe,21,2001,18,448,25,13.1,5.0,2,89,1,16,17,17,0.89,5,1,+4,+0.80,+1.26,Matches
366,Toni Lato,es ESP,"DF,MF",Valencia,24,1997,24,914,38,26.7,10.2,9,70,0,15,19,9,1.29,12,11,+1,+0.10,+0.24,Matches
367,Lázaro,br BRA,"FW,MF",Almería,20,2002,19,716,38,20.9,8.0,7,70,2,12,19,16,0.53,13,13,0,0.00,+0.53,Matches
368,Robin Le Normand,es ESP,DF,Real Sociedad,25,1996,33,2796,85,81.8,31.1,31,89,30,2,13,1,1.79,37,25,+12,+0.39,-0.19,Matches
369,Benjamin Lecomte,fr FRA,GK,Espanyol,31,1991,10,899,90,26.3,10.0,10,90,9,0,,4,0.80,10,14,-4,-0.40,+0.06,Matches
370,Jeremías Ledesma,ar ARG,GK,Cádiz,29,1993,34,3060,90,89.5,34.0,34,90,34,0,,0,1.12,27,48,-21,-0.62,-0.12,Matches
371,Florian Lejeune,fr FRA,DF,Rayo Vallecano,31,1991,31,2565,83,75.0,28.5,31,83,26,0,,4,1.26,32,37,-5,-0.18,+0.14,Matches
372,Iñigo Lekue,es ESP,DF,Athletic Club,29,1993,20,1321,66,38.6,14.7,14,82,8,6,29,11,1.35,26,15,+11,+0.75,+1.05,Matches
373,Thomas Lemar,fr FRA,MF,Atlético Madrid,26,1995,27,1252,46,36.6,13.9,17,60,0,10,24,2,2.00,27,11,+16,+1.15,+0.28,Matches
374,Ruben Lendinez,es ESP,DF,Valencia,19,2003,0,,,,,0,,0,0,,4,,,,,,,Matches
375,Sergio León,es ESP,FW,Valladolid,33,1989,29,1334,46,39.0,14.8,14,71,3,15,23,7,1.07,14,28,-14,-0.94,-0.25,Matches
376,Robert Lewandowski,pl POL,FW,Barcelona,33,1988,34,2847,84,83.2,31.6,33,85,27,1,34,0,2.24,62,20,+42,+1.33,+0.07,Matches
377,Samuel Lino,br BRA,"FW,MF",Valencia,22,1999,38,2887,76,84.4,32.1,33,82,17,5,37,0,1.11,38,38,0,0.00,+0.51,Matches
378,Pol Lirola,es ESP,DF,Elche,24,1997,12,628,52,18.4,7.0,7,73,3,5,23,19,0.25,5,17,-12,-1.72,-0.91,Matches
379,Javier Llabrés,es ESP,MF,Mallorca,19,2002,1,17,17,0.5,0.2,0,,0,1,17,7,3.00,0,0,0,0.00,+0.16,Matches
380,Miguel Llabrés,es ESP,MF,Mallorca,22,2000,0,,,,,0,,0,0,,8,,,,,,,Matches
381,Marcos Llorente,es ESP,MF,Atlético Madrid,27,1995,22,1703,77,49.8,18.9,21,80,11,1,30,2,2.00,28,11,+17,+0.90,-0.15,Matches
382,Giovani Lo Celso,ar ARG,"MF,FW",Villarreal,26,1996,22,1126,51,32.9,12.5,14,69,2,8,21,1,1.73,20,12,+8,+0.64,+0.21,Matches
383,Renan Lodi,br BRA,"DF,MF",Atlético Madrid,24,1998,0,,,,,0,,0,0,,2,,,,,,,Matches
384,Alberto López,es ESP,GK,Sevilla,18,2003,0,,,,,0,,0,0,,24,,,,,,,Matches
385,David López,es ESP,"DF,MF",Girona,32,1989,20,1652,83,48.3,18.4,19,85,14,1,45,7,1.15,25,24,+1,+0.05,-0.05,Matches
386,Diego López,es ESP,GK,Rayo Vallecano,40,1981,2,96,48,2.8,1.1,1,90,1,1,6,30,0.00,1,4,-3,-2.81,-2.68,Matches
387,Diego López,es ESP,MF,Valencia,20,2002,10,447,45,13.1,5.0,5,68,0,5,22,0,1.50,6,6,0,0.00,+0.09,Matches
388,Francisco Lopez,es ESP,FW,Celta Vigo,20,2002,0,,,,,0,,0,0,,5,,,,,,,Matches
389,Jesús López,es ESP,GK,Elche,19,2002,0,,,,,0,,0,0,,17,,,,,,,Matches
390,Luis López,es ESP,GK,Real Madrid,21,2001,0,,,,,0,,0,0,,35,,,,,,,Matches
391,Unai López,es ESP,MF,Rayo Vallecano,26,1995,34,1254,37,36.7,13.9,12,67,1,22,20,4,1.35,14,20,-6,-0.43,-0.35,Matches
392,Anthony Lozano,hn HON,FW,Cádiz,29,1993,28,1443,52,42.2,16.0,14,75,5,14,28,5,1.14,14,19,-5,-0.31,+0.51,Matches
393,Pol Lozano,es ESP,MF,Espanyol,22,1999,4,17,4,0.5,0.2,0,,0,4,4,7,0.75,0,1,-1,-5.29,-4.87,Matches
394,José Luis Gayà,es ESP,DF,Valencia,27,1995,31,2709,87,79.2,30.1,31,87,25,0,,1,1.06,32,37,-5,-0.17,-0.42,Matches
395,Mario de Luis,es ESP,GK,Real Madrid,20,2002,0,,,,,0,,0,0,,1,,,,,,,Matches
396,José Luis Morales,es ESP,FW,Villarreal,35,1987,29,1211,42,35.4,13.5,11,74,4,18,22,1,1.52,20,11,+9,+0.67,+0.26,Matches
397,Andriy Lunin,ua UKR,GK,Real Madrid,23,1999,7,630,90,18.4,7.0,7,90,7,0,,30,1.86,14,7,+7,+1.00,-0.03,Matches
398,Awer Mabil,au AUS,MF,Cádiz,26,1995,5,165,33,4.8,1.8,1,61,0,4,26,8,0.00,1,6,-5,-2.73,-2.23,Matches
399,Darwin Machís,ve VEN,"MF,FW",Valladolid,29,1993,11,599,54,17.5,6.7,7,73,2,4,22,2,1.73,5,4,+1,+0.15,+1.14,Matches
400,Pablo Maffeo,es ESP,DF,Mallorca,25,1997,35,2975,85,87.0,33.1,34,87,30,1,29,0,1.26,32,41,-9,-0.27,-0.88,Matches
401,Lisandro Magallán,ar ARG,DF,Elche,28,1993,14,902,64,26.4,10.0,11,78,7,3,13,6,1.14,14,11,+3,+0.30,+1.73,Matches
402,Jon Magunazelaia,es ESP,MF,Real Sociedad,21,2001,2,65,33,1.9,0.7,0,,0,2,33,2,0.50,0,2,-2,-2.77,-3.25,Matches
403,Nemanja Maksimović,rs SRB,MF,Getafe,27,1995,29,2053,71,60.0,22.8,26,75,9,3,36,7,1.28,19,26,-7,-0.31,-0.04,Matches
404,Hugo Mallo,es ESP,DF,Celta Vigo,31,1991,26,2163,83,63.2,24.0,26,83,17,0,,7,1.12,27,34,-7,-0.29,-0.08,Matches
405,Mickael Malsa,mq MTQ,MF,Valladolid,26,1995,5,69,14,2.0,0.8,0,,0,5,14,9,1.80,0,2,-2,-2.61,-1.86,Matches
406,Giorgi Mamardashvili,ge GEO,GK,Valencia,21,2000,38,3420,90,100.0,38.0,38,90,38,0,,0,1.11,42,45,-3,-0.08,,Matches
407,Reinildo Mandava,mz MOZ,DF,Atlético Madrid,28,1994,22,1857,84,54.3,20.6,22,84,18,0,,1,1.77,29,17,+12,+0.58,-0.86,Matches
408,Aïssa Mandi,dz ALG,DF,Villarreal,30,1991,21,1461,70,42.7,16.2,16,86,13,5,16,17,1.95,34,17,+17,+1.05,+0.96,Matches
409,Marcão,br BRA,DF,Sevilla,26,1996,5,375,75,11.0,4.2,4,90,4,1,15,3,1.40,3,5,-2,-0.48,-0.33,Matches
410,Agustín Marchesín,ar ARG,GK,Celta Vigo,34,1988,19,1710,90,50.0,19.0,19,90,19,0,,0,1.05,18,29,-11,-0.58,-0.63,Matches
411,Óscar de Marcos,es ESP,DF,Athletic Club,33,1989,37,2819,76,82.4,31.3,32,84,22,5,25,0,1.30,41,34,+7,+0.22,+0.67,Matches
412,Alberto Marí,es ESP,FW,Valencia,21,2001,5,86,17,2.5,1.0,0,,0,5,17,6,1.60,2,0,+2,+2.09,+2.23,Matches
413,José Mari,es ESP,MF,Cádiz,34,1987,18,397,22,11.6,4.4,2,55,0,16,18,10,1.10,8,9,-1,-0.23,+0.43,Matches
414,José María Giménez,uy URU,DF,Atlético Madrid,27,1995,28,2423,87,70.8,26.9,26,90,26,2,42,3,2.21,52,21,+31,+1.15,+0.61,Matches
415,Mariano,do DOM,FW,Real Madrid,28,1993,9,157,17,4.6,1.7,1,58,0,8,12,20,1.22,3,1,+2,+1.15,+0.13,Matches
416,Pablo Marín,es ESP,MF,Real Sociedad,19,2003,10,360,36,10.5,4.0,3,74,0,7,20,5,1.70,2,4,-2,-0.50,-1.03,Matches
417,Diego Mariño,es ESP,GK,Almería,32,1990,1,45,45,1.3,0.5,0,,0,1,45,17,0.00,0,2,-2,-4.00,-3.63,Matches
418,Mario Maroto,es ESP,MF,Valladolid,18,2003,0,,,,,0,,0,0,,2,,,,,,,Matches
419,Unai Marrero,es ESP,GK,Real Sociedad,20,2001,0,,,,,0,,0,0,,11,,,,,,,Matches
420,Roger Martí,es ESP,"FW,MF",Elche,31,1991,12,655,55,19.2,7.3,8,73,1,4,18,6,0.42,3,12,-9,-1.24,-0.33,Matches
421,Roger Martí,es ESP,FW,Cádiz,31,1991,14,639,46,18.7,7.1,8,68,0,6,16,1,1.43,5,9,-4,-0.56,+0.05,Matches
422,Ander Martin,es ESP,MF,Real Sociedad,21,2000,3,41,14,1.2,0.5,0,,0,3,14,7,3.00,0,0,0,0.00,-0.43,Matches
423,Andrés Martín,es ESP,MF,Rayo Vallecano,23,1999,9,205,23,6.0,2.3,3,56,0,6,6,15,0.67,3,1,+2,+0.88,+1.16,Matches
424,Carlos Martín,es ESP,"FW,MF",Atlético Madrid,20,2002,4,28,7,0.8,0.3,0,,0,4,7,8,1.75,1,1,0,0.00,-0.98,Matches
425,Daniel Martín,es ESP,GK,Real Betis,24,1998,0,,,,,0,,0,0,,29,,,,,,,Matches
426,Iván Martín,es ESP,MF,Girona,23,1999,24,1586,66,46.4,17.6,18,79,5,6,27,7,1.63,27,25,+2,+0.11,+0.06,Matches
427,Mario Martín,es ESP,MF,Real Madrid,18,2004,0,,,,,0,,0,0,,3,,,,,,,Matches
428,Arnau Martinez,es ESP,DF,Girona,19,2003,33,2732,83,79.9,30.4,32,85,25,1,9,3,1.18,46,49,-3,-0.10,-0.88,Matches
429,Iñigo Martínez,es ESP,DF,Athletic Club,31,1991,15,1338,89,39.1,14.9,15,89,14,0,,4,1.80,25,16,+9,+0.61,+0.82,Matches
430,Javi Martínez,es ESP,MF,Osasuna,22,1999,0,,,,,0,,0,0,,3,,,,,,,Matches
431,Roger Martínez,es ESP,MF,Espanyol,18,2004,1,7,7,0.2,0.1,0,,0,1,7,5,1.00,0,1,-1,-12.86,-12.44,Matches
432,Omar Mascarell,gq EQG,"MF,DF",Elche,29,1993,28,2447,87,71.5,27.2,28,87,25,0,,0,0.46,18,52,-34,-1.25,-0.97,Matches
433,Jordi Masip,es ESP,GK,Valladolid,33,1989,28,2507,90,73.3,27.9,28,90,27,0,,6,1.14,26,42,-16,-0.57,+0.81,Matches
434,Jaime Mata,es ESP,"FW,MF",Getafe,33,1988,18,437,24,12.8,4.9,5,76,1,13,4,15,1.42,8,5,+3,+0.62,+1.04,Matches
435,Matas,es ESP,GK,Girona,20,2002,0,,,,,0,,0,0,,2,,,,,,,Matches
436,Borja Mayoral,es ESP,FW,Getafe,25,1997,35,2759,79,80.7,30.7,33,82,14,2,19,3,1.00,26,40,-14,-0.46,-0.87,Matches
437,Mamadou Mbaye,sn SEN,DF,Cádiz,24,1998,14,760,54,22.2,8.4,7,81,6,7,27,14,1.36,5,17,-12,-1.42,-1.05,Matches
438,Fernando Medrano,es ESP,DF,Celta Vigo,22,2000,1,13,13,0.4,0.1,0,,0,1,13,8,0.00,0,0,0,0.00,+0.26,Matches
439,Gonzalo Melero,es ESP,MF,Almería,28,1994,27,1855,69,54.2,20.6,24,74,1,3,30,2,1.26,34,28,+6,+0.29,+1.56,Matches
440,Memphis,nl NED,FW,Atlético Madrid,28,1994,8,270,34,7.9,3.0,3,62,0,5,17,2,2.75,9,1,+8,+2.67,+1.84,Matches
441,Memphis,nl NED,FW,Barcelona,28,1994,2,114,57,3.3,1.3,2,57,0,0,,6,3.00,4,0,+4,+3.16,+1.91,Matches
442,Houboulang Mendes,gw GNB,DF,Almería,24,1998,14,886,63,25.9,9.8,11,74,4,3,25,20,1.00,12,28,-16,-1.63,-1.63,Matches
443,Brais Méndez,es ESP,MF,Real Sociedad,25,1997,34,2407,71,70.4,26.7,28,78,12,6,36,1,1.79,40,25,+15,+0.56,+0.47,Matches
444,Diego Méndez,es ESP,MF,Rayo Vallecano,18,2003,1,1,1,0.0,0.0,0,,0,1,1,5,1.00,0,0,0,0.00,+0.21,Matches
445,Rodrigo Mendoza,es ESP,MF,Elche,17,2005,0,,,,,0,,0,0,,2,,,,,,,Matches
446,Ferland Mendy,fr FRA,DF,Real Madrid,27,1995,18,1351,75,39.5,15.0,17,78,6,1,29,5,2.11,26,17,+9,+0.60,-0.71,Matches
447,Jorge Meré,es ESP,DF,Cádiz,25,1997,10,601,60,17.6,6.7,6,84,4,4,24,6,1.50,6,10,-4,-0.60,+0.01,Matches
448,Mikel Merino,es ESP,MF,Real Sociedad,26,1996,33,2494,76,72.9,27.7,28,84,18,5,30,0,1.85,37,31,+6,+0.22,-0.76,Matches
449,Roque Mesa,es ESP,MF,Valladolid,33,1989,29,1617,56,47.3,18.0,20,69,3,9,26,6,1.13,15,24,-9,-0.50,+0.55,Matches
450,Sergio Mestre,es ESP,GK,Atlético Madrid,17,2005,0,,,,,0,,0,0,,2,,,,,,,Matches
451,Miguelito,es ESP,DF,Mallorca,21,2001,0,,,,,0,,0,0,,1,,,,,,,Matches
452,Éder Militão,br BRA,DF,Real Madrid,24,1998,33,2703,82,79.0,30.0,30,88,28,3,22,2,2.00,60,29,+31,+1.03,+0.03,Matches
453,Luis Milla,es ESP,MF,Getafe,27,1994,27,1856,69,54.3,20.6,22,79,12,5,23,3,1.15,15,21,-6,-0.29,0.00,Matches
454,Pere Milla,es ESP,"FW,MF",Elche,29,1992,31,1843,59,53.9,20.5,21,77,8,10,23,0,0.69,18,43,-25,-1.22,-0.54,Matches
455,Marko Milovanović,rs SRB,FW,Almería,18,2003,2,15,8,0.4,0.2,0,,0,2,8,3,0.00,0,1,-1,-6.00,-5.60,Matches
456,Óscar Mingueza,es ESP,DF,Celta Vigo,23,1999,21,1284,61,37.5,14.3,13,84,8,8,24,6,1.14,15,20,-5,-0.35,-0.14,Matches
457,Rafa Mir,es ESP,FW,Sevilla,25,1997,26,1298,50,38.0,14.4,16,71,7,10,16,12,1.15,18,25,-7,-0.49,-0.49,Matches
458,Juan Miranda,es ESP,DF,Real Betis,22,2000,21,1472,70,43.0,16.4,16,85,11,5,22,16,1.57,20,18,+2,+0.12,-0.02,Matches
459,Stefan Mitrović,rs SRB,DF,Getafe,32,1990,22,1680,76,49.1,18.7,18,89,16,4,22,16,1.36,16,17,-1,-0.05,+0.46,Matches
460,Luka Modrić,hr CRO,MF,Real Madrid,36,1985,33,1744,53,51.0,19.4,19,76,4,14,22,1,2.12,41,20,+21,+1.08,+0.12,Matches
461,Johan Mojica,co COL,DF,Villarreal,29,1992,17,642,38,18.8,7.1,5,89,4,12,16,18,1.41,9,12,-3,-0.42,-1.13,Matches
462,Johan Mojica,co COL,"DF,MF",Elche,29,1992,3,270,90,7.9,3.0,3,90,3,0,,0,0.33,1,5,-4,-1.33,-0.39,Matches
463,Nahuel Molina,ar ARG,DF,Atlético Madrid,24,1998,33,2867,87,83.8,31.9,33,87,28,0,,1,2.03,58,28,+30,+0.94,-0.20,Matches
464,Jon Moncayola,es ESP,"MF,DF",Osasuna,24,1998,37,2448,66,71.6,27.2,25,86,16,12,25,0,1.43,24,36,-12,-0.44,-1.09,Matches
465,Monchu,es ESP,MF,Valladolid,22,1999,33,2031,62,59.4,22.6,23,78,13,10,24,3,0.97,17,41,-24,-1.06,-0.67,Matches
466,Eric Monjonell,es ESP,DF,Girona,20,2001,0,,,,,0,,0,0,,1,,,,,,,Matches
467,César Montes,mx MEX,DF,Espanyol,25,1997,20,1590,80,46.5,17.7,18,87,17,2,11,0,0.90,26,40,-14,-0.79,-0.64,Matches
468,Cristóbal Montiel,es ESP,MF,Mallorca,22,2000,0,,,,,0,,0,0,,2,,,,,,,Matches
469,Gonzalo Montiel,ar ARG,DF,Sevilla,25,1997,28,1524,54,44.6,16.9,17,74,8,11,24,6,1.25,18,28,-10,-0.59,-0.73,Matches
470,Luis Montiel,es ESP,MF,Mallorca,18,2004,0,,,,,0,,0,0,,2,,,,,,,Matches
471,Martín Montoya,es ESP,DF,Real Betis,31,1991,6,453,76,13.2,5.0,6,76,3,0,,28,1.17,6,10,-4,-0.79,-1.07,Matches
472,Álvaro Morata,es ESP,FW,Atlético Madrid,29,1992,36,1900,53,55.6,21.1,23,68,3,13,25,1,2.03,40,10,+30,+1.42,+1.01,Matches
473,Jon Morcillo,es ESP,MF,Athletic Club,23,1998,10,76,8,2.2,0.8,0,,0,10,8,9,2.20,2,1,+1,+1.18,+1.10,Matches
474,Alberto Moreno,es ESP,DF,Villarreal,30,1992,24,1296,54,37.9,14.4,14,78,3,10,20,6,1.96,24,15,+9,+0.62,+0.20,Matches
475,Alberto Moreno,es ESP,MF,Atlético Madrid,20,2002,0,,,,,0,,0,0,,3,,,,,,,Matches
476,Álex Moreno,es ESP,DF,Real Betis,29,1993,15,1350,90,39.5,15.0,15,90,15,0,,1,1.80,19,13,+6,+0.40,+0.44,Matches
477,Diego Moreno,es ESP,DF,Osasuna,21,2001,11,638,58,18.7,7.1,7,85,4,4,11,7,1.45,6,9,-3,-0.42,-0.36,Matches
478,Diego Moreno,es ESP,DF,Valladolid,20,2002,0,,,,,0,,0,0,,1,,,,,,,Matches
479,Gerard Moreno,es ESP,FW,Villarreal,30,1992,21,1230,59,36.0,13.7,14,78,7,7,19,1,2.05,21,9,+12,+0.88,+0.59,Matches
480,Marco Moreno,es ESP,DF,Atlético Madrid,21,2001,0,,,,,0,,0,0,,16,,,,,,,Matches
481,Tete Morente,es ESP,"MF,FW",Elche,25,1996,32,2068,65,60.5,23.0,23,81,11,9,24,4,0.66,20,33,-13,-0.57,+1.03,Matches
482,Ilaix Moriba,gn GUI,MF,Valencia,19,2003,24,1011,42,29.6,11.2,10,76,3,14,18,5,1.13,10,16,-6,-0.53,-0.65,Matches
483,Manu Morlanes,es ESP,MF,Villarreal,23,1999,4,158,40,4.6,1.8,2,70,0,2,10,11,2.00,3,4,-1,-0.57,-1.12,Matches
484,Manu Morlanes,es ESP,MF,Mallorca,23,1999,12,706,59,20.6,7.8,9,74,0,3,14,6,1.42,10,10,0,0.00,+0.20,Matches
485,Loren Morón,es ESP,FW,Real Betis,28,1993,2,15,8,0.4,0.2,0,,0,2,8,15,3.00,0,0,0,0.00,-0.13,Matches
486,Morro,es ESP,GK,Rayo Vallecano,21,2000,0,,,,,0,,0,0,,10,,,,,,,Matches
487,Cristhian Mosquera,es ESP,DF,Valencia,18,2004,3,145,48,4.2,1.6,1,90,1,2,28,28,2.00,0,2,-2,-1.24,-1.21,Matches
488,Abdul Mumin,gh GHA,DF,Rayo Vallecano,24,1998,16,922,58,27.0,10.2,9,90,9,7,16,18,1.25,13,17,-4,-0.39,-0.25,Matches
489,Iker Muniain,es ESP,MF,Athletic Club,29,1992,30,1689,56,49.4,18.8,19,77,5,11,21,2,1.43,29,18,+11,+0.59,+0.95,Matches
490,Aihen Muñoz,es ESP,DF,Real Sociedad,24,1997,23,1756,76,51.3,19.5,20,84,17,3,27,10,1.74,26,21,+5,+0.26,-0.34,Matches
491,Curro Muñoz,es ESP,MF,Cádiz,19,2003,0,,,,,0,,0,0,,1,,,,,,,Matches
492,Iker Muñoz,es ESP,MF,Osasuna,19,2002,8,254,32,7.4,2.8,2,82,1,6,15,5,1.25,1,4,-3,-1.06,-1.01,Matches
493,Pablo Muñoz,es ESP,MF,Rayo Vallecano,18,2003,2,12,6,0.4,0.1,0,,0,2,6,6,2.00,1,0,+1,+7.50,+7.74,Matches
494,Vedat Muriqi,xk KVX,FW,Mallorca,28,1994,35,2937,84,85.9,32.6,34,85,16,1,36,0,1.40,31,35,-4,-0.12,+0.25,Matches
495,Yunus Musah,us USA,MF,Valencia,19,2002,33,2110,64,61.7,23.4,26,76,8,7,20,1,1.12,26,26,0,0.00,+0.21,Matches
496,Francisco Mwepu,zm ZAM,FW,Cádiz,22,2000,1,21,21,0.6,0.2,0,,0,1,21,0,0.00,0,0,0,0.00,+0.61,Matches
497,Nacho,es ESP,DF,Real Madrid,32,1990,27,1637,61,47.9,18.2,18,85,14,9,13,9,2.04,29,14,+15,+0.82,-0.39,Matches
498,Juanjo Narváez,co COL,MF,Valladolid,27,1995,5,148,30,4.3,1.6,1,61,0,4,22,10,0.80,1,4,-3,-1.82,-1.08,Matches
499,Matija Nastasić,rs SRB,DF,Mallorca,29,1993,14,906,65,26.5,10.1,10,84,8,4,16,9,1.21,9,13,-4,-0.40,-0.33,Matches
500,Juan Navarro,es ESP,GK,Elche,23,1998,0,,,,,0,,0,0,,1,,,,,,,Matches
501,Roberto Navarro,es ESP,MF,Real Sociedad,20,2002,17,351,21,10.3,3.9,1,61,0,16,18,21,1.88,0,6,-6,-1.54,-2.18,Matches
502,Jesús Navas,es ESP,"DF,MF",Sevilla,36,1985,32,1981,62,57.9,22.0,21,78,12,11,31,4,1.47,32,26,+6,+0.27,+1.09,Matches
503,Álvaro Negredo,es ESP,FW,Cádiz,36,1985,21,757,36,22.1,8.4,9,64,1,12,15,13,0.67,6,17,-11,-1.31,-0.90,Matches
504,Tanguy Nianzou,fr FRA,DF,Sevilla,20,2002,19,1366,72,39.9,15.2,16,78,11,3,38,8,1.21,17,27,-10,-0.66,-0.79,Matches
505,Saúl Ñíguez,es ESP,"MF,DF",Atlético Madrid,27,1994,31,1100,35,32.2,12.2,11,75,5,20,14,6,2.26,28,14,+14,+1.15,+0.25,Matches
506,Fernando Niño,es ESP,FW,Villarreal,21,2000,3,22,7,0.6,0.2,0,,0,3,7,2,0.00,0,0,0,0.00,-0.50,Matches
507,Peru Nolaskoain,es ESP,"DF,MF",Athletic Club,23,1998,0,,,,,0,,0,0,,2,,,,,,,Matches
508,Randy Nteka,ao ANG,"FW,MF",Elche,24,1997,14,726,52,21.2,8.1,10,65,0,4,18,1,1.14,5,9,-4,-0.50,+0.61,Matches
509,Randy Nteka,ao ANG,"FW,MF",Rayo Vallecano,24,1997,10,116,12,3.4,1.3,0,,0,10,12,4,1.40,2,2,0,0.00,+0.22,Matches
510,Unai Núñez,es ESP,DF,Celta Vigo,25,1997,36,3151,88,92.1,35.0,35,90,35,1,1,1,1.19,41,48,-7,-0.20,+0.80,Matches
511,Jan Oblak,si SVN,GK,Atlético Madrid,29,1993,28,2492,89,72.9,27.7,28,89,26,0,,0,2.00,42,20,+22,+0.79,-0.66,Matches
512,Brian Ocampo,uy URU,MF,Cádiz,23,1999,18,1119,62,32.7,12.4,15,69,2,3,26,1,1.17,10,17,-7,-0.56,+0.06,Matches
513,Lucas Ocampos,ar ARG,"MF,FW",Sevilla,28,1994,19,1165,61,34.1,12.9,11,84,6,8,30,3,1.58,20,20,0,0.00,+0.28,Matches
514,Álvaro Odriozola,es ESP,DF,Real Madrid,26,1995,3,39,13,1.1,0.4,0,,0,3,13,29,3.00,2,0,+2,+4.62,+3.63,Matches
515,Olasagasti,es ESP,MF,Real Sociedad,21,2000,3,65,22,1.9,0.7,0,,0,3,22,2,1.33,0,0,0,0.00,-0.43,Matches
516,Lucas Olaza,uy URU,DF,Valladolid,28,1994,23,1494,65,43.7,16.6,16,81,10,7,27,10,1.00,12,27,-15,-0.90,-0.20,Matches
517,Brian Oliván,es ESP,DF,Espanyol,28,1994,30,2403,80,70.3,26.7,29,82,18,1,17,1,1.10,37,44,-7,-0.26,+0.62,Matches
518,Lucas Oliveira Rosa,br BRA,"DF,MF",Valladolid,22,2000,17,931,55,27.2,10.3,11,75,6,6,17,15,1.24,9,17,-8,-0.77,+0.02,Matches
519,Aimar Oroz,es ESP,"MF,FW",Osasuna,20,2001,31,2013,65,58.9,22.4,23,78,7,8,26,2,1.45,29,24,+5,+0.22,+0.86,Matches
520,Pedro Ortiz,es ESP,MF,Sevilla,21,2000,1,1,1,0.0,0.0,0,,0,1,1,1,1.00,0,0,0,0.00,+0.18,Matches
521,Mikel Oyarzabal,es ESP,"FW,MF",Real Sociedad,25,1997,23,1214,53,35.5,13.5,14,69,3,9,27,1,1.83,17,12,+5,+0.37,-0.08,Matches
522,Cenk Özkacar,tr TUR,DF,Valencia,21,2000,17,1365,80,39.9,15.2,14,87,13,3,50,19,1.24,13,18,-5,-0.33,-0.42,Matches
523,Fernando Pacheco,es ESP,GK,Almería,30,1992,1,90,90,2.6,1.0,1,90,1,0,,10,0.00,1,2,-1,-1.00,-0.59,Matches
524,Fernando Pacheco,es ESP,GK,Espanyol,30,1992,16,1440,90,42.1,16.0,16,90,16,0,,3,0.94,23,33,-10,-0.62,-0.31,Matches
525,Jon Pacheco,es ESP,DF,Real Sociedad,21,2001,17,1193,70,34.9,13.3,12,90,12,5,23,16,2.29,21,13,+8,+0.60,+0.28,Matches
526,Gonçalo Paciência,pt POR,FW,Celta Vigo,27,1994,25,662,26,19.4,7.4,5,61,0,20,18,9,0.92,7,7,0,0.00,+0.33,Matches
527,Helibelton Palacios,co COL,"DF,MF",Elche,29,1993,24,1915,80,56.0,21.3,23,81,16,1,45,2,0.63,15,41,-26,-1.22,-0.56,Matches
528,Isaac Palazón Camacho,es ESP,MF,Rayo Vallecano,27,1994,37,2965,80,86.7,32.9,36,81,11,1,45,0,1.32,40,45,-5,-0.15,+0.44,Matches
529,Javi Pamies,es ESP,DF,Elche,19,2003,0,,,,,0,,0,0,,5,,,,,,,Matches
530,Aitor Paredes,es ESP,DF,Athletic Club,22,2000,16,859,54,25.1,9.5,9,89,8,7,8,22,1.25,9,18,-9,-0.94,-1.40,Matches
531,Daniel Parejo,es ESP,MF,Villarreal,33,1989,37,3285,89,96.1,36.5,37,89,33,0,,0,1.65,57,39,+18,+0.49,-0.17,Matches
532,Moises Parra Gutierrez,es ESP,MF,Getafe,20,2002,1,10,10,0.3,0.1,0,,0,1,10,2,0.00,0,0,0,0.00,+0.29,Matches
533,Raúl Parra,es ESP,DF,Cádiz,22,1999,6,310,52,9.1,3.4,4,69,0,2,17,17,1.67,3,3,0,0.00,+0.67,Matches
534,Pascu,es ESP,FW,Villarreal,19,2003,2,10,5,0.3,0.1,0,,0,2,5,8,2.00,1,0,+1,+9.00,+8.52,Matches
535,Javier Pastore,ar ARG,MF,Elche,33,1989,1,5,5,0.1,0.1,0,,0,1,5,6,1.00,0,0,0,0.00,+0.98,Matches
